year,event,round,heat,name,scores
2016,J-Bay Open,Round 2,Heat 1 Watch replay,Matt Wilkinson,"[0.27, 2.83, 2.6, 5.1, 0.5, 2.57, 1.6, 3.37, 3.17]"
2016,J-Bay Open,Round 2,Heat 1 Watch replay,Steven Sawyer,"[2.33, 0.73, 4.0, 3.93, 2.4]"
2016,J-Bay Open,Round 2,Heat 2 Watch replay,John John Florence,"[9.57, 7.7]"
2016,J-Bay Open,Round 2,Heat 2 Watch replay,Alex Ribeiro,"[8.17, 1.13, 3.0, 1.5, 1.4, 3.6, 0.8, 3.0]"
2016,J-Bay Open,Round 2,Heat 3 Watch replay,Filipe Toledo,"[6.67, 6.33, 3.83, 7.77]"
2016,J-Bay Open,Round 2,Heat 3 Watch replay,Kai Otton,"[5.0, 8.57, 0.3, 5.77]"
2016,J-Bay Open,Round 2,Heat 4 Watch replay,Adrian Buchan,"[4.67, 4.17, 5.83]"
2016,J-Bay Open,Round 2,Heat 4 Watch replay,Keanu Asing,"[3.0, 0.3, 0.87]"
2016,J-Bay Open,Round 2,Heat 5 Watch replay,Michel Bourez,"[5.0, 7.67, 0.3, 4.17, 0.63, 0.43, 8.4]"
2016,J-Bay Open,Round 2,Heat 5 Watch replay,Ryan Callinan,"[3.5, 0.43, 7.83, 1.0, 0.77, 5.07]"
2016,J-Bay Open,Round 2,Heat 6 Watch replay,Alejo Muniz,"[1.07, 0.37, 7.67, 6.6]"
2016,J-Bay Open,Round 2,Heat 6 Watch replay,Nat Young,"[4.5, 0.2, 3.83, 0.5, 4.4, 5.83, 3.17, 6.5, 6.43]"
2016,J-Bay Open,Round 2,Heat 7 Watch replay,Joel Parkinson,"[7.67, 0.2, 7.5, 5.1, 5.27, 0.87]"
2016,J-Bay Open,Round 2,Heat 7 Watch replay,Matt Banting,"[0.43, 0.67, 0.6, 5.67, 4.0, 6.5, 3.5, 3.33, 4.97, 1.83]"
2016,J-Bay Open,Round 2,Heat 8 Watch replay,Wiggolly Dantas,"[3.5, 7.5, 7.43, 8.77, 7.93, 9.5]"
2016,J-Bay Open,Round 2,Heat 8 Watch replay,Jadson Andre,"[2.1, 2.07, 2.67, 7.1, 0.5, 6.67, 9.13, 1.73, 3.13, 2.03, 1.73, 8.0, 0.3, 5.43]"
2016,J-Bay Open,Round 2,Heat 9 Watch replay,Adam Melling,"[0.5, 0.77, 0.3, 7.93, 5.0, 2.17, 6.93]"
2016,J-Bay Open,Round 2,Heat 9 Watch replay,Conner Coffin,"[7.0, 7.67, 3.9, 4.23]"
2016,J-Bay Open,Round 2,Heat 10 Watch replay,Miguel Pupo,"[1.6, 6.83, 4.43, 0.5, 7.9, 7.77, 1.7, 0.5]"
2016,J-Bay Open,Round 2,Heat 10 Watch replay,Jeremy Flores,"[5.83, 5.0, 0.5, 4.7, 7.17, 6.27, 5.8, 0.5, 5.2]"
2016,J-Bay Open,Round 2,Heat 11 Watch replay,Josh Kerr,"[0.83, 4.0, 0.3, 6.27, 4.5, 1.43, 2.0, 9.23, 3.27]"
2016,J-Bay Open,Round 2,Heat 11 Watch replay,Jack Freestone,"[0.5, 0.63, 1.0, 0.8, 6.83, 0.7, 8.43]"
