year,event,round,heat,name,scores
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 1 ,C.J. Hobgood,"[0.43, 3.5, 7.17, 5.83, 1.5, 0.6, 3.83]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 1 ,Guilherme Ferreira,"[4.67, 1.0, 4.0, 4.5, 3.67]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 2 ,Adriano de Souza,"[1.0, 4.67, 5.67, 1.83, 6.17]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 2 ,Gustavo Fernandes,"[4.33, 1.13, 1.2, 3.33, 2.0, 4.37]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 3 ,Kelly Slater,"[3.67, 1.0, 8.17, 2.07, 0.83, 2.23, 4.07, 4.87]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 3 ,Bernardo Miranda,"[5.33, 4.83, 5.83]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 4 ,Neco Padaratz,"[2.17, 7.0, 5.17, 4.67, 5.27, 6.4, 4.23, 2.07]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 4 ,Freddy Patacchia Jr.,"[2.57, 6.33, 5.57, 3.77]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 5 ,Jordy Smith,"[0.43, 5.0, 6.33, 4.37, 3.33, 9.0, 1.5, 7.07]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 6 ,Nathaniel Curran,[]
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 6 ,Kieren Perrow,"[7.17, 1.37, 6.33, 2.9, 4.83]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 7 ,Damien Hobgood,"[4.0, 1.6, 0.2, 3.6, 4.67]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 7 ,Marlon Lipke,"[5.33, 5.27, 1.7, 8.67, 4.83, 6.33]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 8 ,Jeremy Flores,"[1.5, 0.5, 5.33, 5.07]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 8 ,Phillip MacDonald,"[7.67, 2.67, 0.37, 2.73, 3.93]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 9 ,Mikael Picon,"[4.33, 6.83, 0.83, 0.8]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 9 ,Kai Otton,"[5.83, 6.4, 3.53, 1.73, 7.67]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 10 ,Greg Emslie,"[2.17, 2.4, 2.1, 3.67, 4.67, 1.33, 0.83, 0.27]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 10 ,Jay Thompson,"[2.5, 6.0, 6.77, 6.6, 6.83]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 11 ,Dean Morrison,"[5.33, 2.03, 5.7, 5.33, 3.0, 1.0, 5.47]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 11 ,Nic Muscroft,"[6.67, 1.0, 4.67, 4.9, 2.83, 1.1, 3.3, 4.0]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 12 ,Roy Powers,"[1.57, 4.0, 4.93, 0.5, 0.2, 3.5, 3.5]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 12 ,Aritz Aranburu,"[7.0, 0.73, 0.4, 5.43, 2.73]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 13 ,Ben Dunn,"[4.67, 1.83, 0.43, 0.23, 7.27, 2.93, 1.0, 4.93, 2.77]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 13 ,Jihad Khodr,"[6.5, 0.5, 2.47, 1.07, 2.07, 3.17, 0.67]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 14 ,Tiago Pires,"[7.0, 2.0, 2.6, 2.47, 1.1, 1.93]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 14 ,Dane Reynolds,"[0.93, 0.9, 1.5, 1.83, 6.33, 6.67, 5.2]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 15 ,Dustin Barca,"[5.83, 4.0, 5.1, 5.03, 2.4, 1.37, 0.33, 1.07]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 15 ,Drew Courtney,"[1.9, 6.83, 6.87, 3.87, 2.73, 5.43]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 16 ,Heitor Alves,"[4.0, 5.0, 0.2, 0.4, 7.77]"
2009,Hang Loose Santa Catarina Pro,Round 2,Heat 16 ,David Weare,"[4.33, 8.4, 2.17]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 1 ,Tim Boal,"[5.83, 3.5, 5.17, 0.87, 6.83]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 1 ,Greg Emslie,"[2.0, 0.5, 1.0, 6.07]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 1 ,Jordy Smith,"[3.17, 2.57, 2.93, 1.07, 0.97]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 2 ,Josh Kerr,"[7.33, 8.5, 1.5, 0.5, 1.0, 4.4]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 2 ,Freddy Patacchia Jr.,"[1.0, 7.83, 4.67, 7.0, 6.57, 1.33]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 2 ,Mikael Picon,"[8.1, 3.67, 5.0, 1.63]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 3 ,Bobby Martinez,"[1.5, 3.17, 6.5, 7.83]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 3 ,Jihad Khodr,"[2.67, 6.83, 5.67, 1.0, 0.2, 0.47]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 3 ,Phillip MacDonald,"[4.5, 1.03]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 4 ,Tim Reyes,"[2.0, 0.77, 4.5, 0.5, 5.67, 4.03, 1.47, 2.93]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 4 ,Kelly Slater,"[1.0, 2.5, 6.83, 0.5, 2.87]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 4 ,Marlon Lipke,"[3.5, 0.3, 4.57, 3.37]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 5 ,Mick Fanning,"[3.0, 0.5, 2.4, 6.93, 9.5, 2.2, 6.83]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 5 ,Aritz Aranburu,"[5.33, 1.67, 4.2, 4.07, 7.2, 0.4, 0.53]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 5 ,Nathaniel Curran,"[1.0, 3.27, 3.93, 1.67, 2.13]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 6 ,Bede Durbidge,"[1.0, 5.83, 2.23, 8.17, 1.0, 3.0]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 6 ,Dean Morrison,"[0.5, 3.0, 7.0, 2.07, 3.07, 5.23]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 7 ,Kekoa Bacalso,[]
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 7 ,Neco Padaratz,"[6.83, 4.5, 3.33, 6.57]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 7 ,Adriano de Souza,"[6.17, 2.67, 4.43, 0.63, 2.67, 0.7]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 8 ,Joel Parkinson,"[2.83, 6.0, 0.5, 1.5, 0.93, 0.27, 1.0, 1.2]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 8 ,Kai Otton,"[8.33, 0.63, 7.67, 6.17, 0.47]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 8 ,Guilherme Ferreira,"[7.0, 0.6, 1.0, 3.17, 0.4, 3.37, 0.8, 3.1, 0.57]"
2009,Hang Loose Santa Catarina Pro,Round 1,Heat 9 ,Taj Burrow,"[2.33, 1.17, 3.83, 0.73, 2.87, 2.3]"
