year,event,round,heat,name,scores
2017,Billabong Pipe Masters,Round 2,Heat 1 Watch replay,Gabriel Medina,"[6.33, 0.5, 6.33, 5.73, 0.6, 0.73, 0.37]"
2017,Billabong Pipe Masters,Round 2,Heat 1 Watch replay,Dusty Payne,"[0.57, 1.33, 0.37]"
2017,Billabong Pipe Masters,Round 2,Heat 2 Watch replay,Ethan Ewing,"[0.5, 0.83, 0.57, 5.77]"
2017,Billabong Pipe Masters,Round 2,Heat 2 Watch replay,Owen Wright,"[5.17, 2.5, 5.6, 3.0, 0.93, 4.57, 0.2, 1.77]"
2017,Billabong Pipe Masters,Round 2,Heat 3 Watch replay,Julian Wilson,"[0.37, 1.0, 0.53, 0.5, 2.33, 0.4, 1.27, 0.57, 0.97, 4.23]"
2017,Billabong Pipe Masters,Round 2,Heat 3 Watch replay,Benji Brand,"[3.17, 0.57, 3.7, 0.3, 0.5, 2.07]"
2017,Billabong Pipe Masters,Round 2,Heat 4 ,Matt Wilkinson,[]
2017,Billabong Pipe Masters,Round 2,Heat 4 ,Stuart Kennedy,[]
2017,Billabong Pipe Masters,Round 2,Heat 5 Watch replay,Adriano de Souza,"[1.5, 0.37, 0.33, 4.6, 7.33, 3.0, 0.37]"
2017,Billabong Pipe Masters,Round 2,Heat 5 Watch replay,Jadson Andre,"[1.0, 5.0, 3.33, 1.1, 0.23]"
2017,Billabong Pipe Masters,Round 2,Heat 6 Watch replay,Kolohe Andino,"[0.3, 1.77, 2.33, 0.43, 3.77, 1.07, 2.97]"
2017,Billabong Pipe Masters,Round 2,Heat 6 Watch replay,Jack Freestone,"[0.5, 3.23, 0.27, 5.43, 4.83]"
2017,Billabong Pipe Masters,Round 2,Heat 7 Watch replay,Ian Gouveia,"[6.5, 0.9, 1.07, 4.0]"
2017,Billabong Pipe Masters,Round 2,Heat 7 Watch replay,Filipe Toledo,"[0.5, 0.43, 5.17, 0.13, 5.93, 5.37]"
2017,Billabong Pipe Masters,Round 2,Heat 8 Watch replay,Leonardo Fioravanti,"[6.0, 0.4, 0.5]"
2017,Billabong Pipe Masters,Round 2,Heat 8 Watch replay,Sebastian Zietz,"[5.57, 0.73, 4.43]"
2017,Billabong Pipe Masters,Round 2,Heat 9 Watch replay,Joel Parkinson,"[4.5, 0.33, 0.83, 0.83, 1.6, 0.9]"
2017,Billabong Pipe Masters,Round 2,Heat 9 Watch replay,Wiggolly Dantas,"[3.5, 1.33, 1.63]"
2017,Billabong Pipe Masters,Round 2,Heat 10 Watch replay,Mick Fanning,"[0.1, 0.23, 0.87, 1.17, 4.23]"
2017,Billabong Pipe Masters,Round 2,Heat 10 Watch replay,Bede Durbidge,"[0.5, 0.5, 2.67, 0.67, 2.73, 5.17, 3.7]"
2017,Billabong Pipe Masters,Round 2,Heat 11 Watch replay,Kanoa Igarashi,"[5.17, 1.53, 0.57, 6.0, 1.33]"
2017,Billabong Pipe Masters,Round 2,Heat 11 Watch replay,Frederico Morais,"[3.83, 0.77, 0.43, 0.27, 2.17, 0.67, 1.5, 1.77, 0.43, 0.37]"
2017,Billabong Pipe Masters,Round 2,Heat 12 Watch replay,Michel Bourez,"[0.6, 2.83, 3.67, 0.33, 1.33, 7.67, 0.5]"
2017,Billabong Pipe Masters,Round 2,Heat 12 Watch replay,Joan Duru,"[0.17, 0.3, 5.17, 1.2, 0.2, 1.37, 0.43]"
2017,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Jeremy Flores,"[1.27, 3.07, 4.5]"
2017,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Jadson Andre,"[3.5, 1.5, 0.93, 1.1, 2.83]"
2017,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Matt Wilkinson,"[4.17, 0.37, 0.5, 0.13]"
2017,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Josh Kerr,"[3.67, 5.67, 0.7, 5.27, 0.83]"
2017,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Kanoa Igarashi,"[2.33, 0.63, 3.77, 0.1]"
2017,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Owen Wright,"[1.0, 0.43, 0.27, 2.37]"
2017,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Conner Coffin,"[0.93, 4.23]"
2017,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Julian Wilson,"[2.83, 1.77, 4.33, 0.0]"
2017,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Stuart Kennedy,"[0.5, 0.37, 1.0, 0.43, 0.4]"
2017,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Jordy Smith,"[7.9, 0.83, 1.07]"
2017,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Bede Durbidge,"[4.33, 0.2, 0.3, 0.37, 5.83, 5.6, 0.5]"
2017,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Ethan Ewing,"[2.5, 0.5]"
2017,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Miguel Pupo,"[0.5, 0.23, 1.33, 0.93, 4.9]"
2017,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Benji Brand,"[4.67, 7.17, 5.1, 0.27, 5.47, 1.07, 0.53]"
2017,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Gabriel Medina,"[0.73, 0.77, 1.83, 3.93, 0.5, 0.73]"
2017,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,John John Florence,"[3.33, 0.8, 2.43, 6.33, 4.77, 1.23]"
2017,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,Dusty Payne,"[1.0, 0.9, 0.5, 5.83]"
2017,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,Wiggolly Dantas,"[1.23, 0.43, 3.83, 0.5, 1.8, 0.57]"
2017,Billabong Pipe Masters,Round 1,Heat 7 Watch replay,Caio Ibelli,"[5.83, 0.17, 1.0, 4.6, 3.27]"
2017,Billabong Pipe Masters,Round 1,Heat 7 Watch replay,Adriano de Souza,"[5.17, 2.5, 6.1]"
2017,Billabong Pipe Masters,Round 1,Heat 7 Watch replay,Jack Freestone,"[0.5, 4.17, 0.63, 1.17, 1.77, 2.87]"
2017,Billabong Pipe Masters,Round 1,Heat 8 Watch replay,Kelly Slater,"[2.83, 1.6, 3.9, 5.3, 4.33, 0.63]"
2017,Billabong Pipe Masters,Round 1,Heat 8 Watch replay,Joan Duru,"[4.67, 1.83, 2.1, 1.07, 7.23, 0.23]"
2017,Billabong Pipe Masters,Round 1,Heat 8 Watch replay,Kolohe Andino,"[1.33, 1.6, 3.67, 3.93]"
2017,Billabong Pipe Masters,Round 1,Heat 9 Watch replay,Ezekiel Lau,"[0.5, 4.67, 1.57]"
2017,Billabong Pipe Masters,Round 1,Heat 9 Watch replay,Filipe Toledo,"[1.5, 0.5]"
2017,Billabong Pipe Masters,Round 1,Heat 9 Watch replay,Michel Bourez,"[1.37, 0.63]"
2017,Billabong Pipe Masters,Round 1,Heat 10 Watch replay,Adrian Buchan,"[1.83, 2.83, 2.83, 1.67]"
2017,Billabong Pipe Masters,Round 1,Heat 10 Watch replay,Sebastian Zietz,"[5.33, 1.7, 4.67, 0.83, 2.63, 5.27, 0.6, 3.37, 0.5, 1.0, 1.6]"
2017,Billabong Pipe Masters,Round 1,Heat 10 Watch replay,Ian Gouveia,"[4.33, 3.87, 2.73, 4.1, 1.07]"
2017,Billabong Pipe Masters,Round 1,Heat 11 Watch replay,Connor O'Leary,"[0.63, 0.77, 0.93, 4.07, 2.17, 2.43, 4.87, 0.5, 0.3]"
2017,Billabong Pipe Masters,Round 1,Heat 11 Watch replay,Joel Parkinson,"[5.83, 1.57, 1.67, 3.33, 2.83, 4.3, 5.3, 3.87]"
2017,Billabong Pipe Masters,Round 1,Heat 11 Watch replay,Leonardo Fioravanti,"[3.0, 3.1, 4.67, 3.0, 3.07, 1.0, 3.77, 0.27]"
2017,Billabong Pipe Masters,Round 1,Heat 12 Watch replay,Italo Ferreira,"[3.0, 2.33, 0.5, 3.17, 3.73, 0.67, 1.5, 4.9, 5.57, 0.5, 3.93]"
2017,Billabong Pipe Masters,Round 1,Heat 12 Watch replay,Mick Fanning,"[5.27, 2.77, 2.77, 1.0, 5.53, 0.63]"
2017,Billabong Pipe Masters,Round 1,Heat 12 Watch replay,Frederico Morais,"[4.67, 4.43, 0.5, 4.6, 3.33, 1.77, 4.0, 3.47]"
2017,Billabong Pipe Masters,Round 3,Heat 1 Watch replay,Julian Wilson,"[2.67, 5.33, 0.43, 0.7, 0.2, 0.47, 0.13]"
2017,Billabong Pipe Masters,Round 3,Heat 1 Watch replay,Ezekiel Lau,"[3.17, 5.17, 0.43, 1.6, 0.43, 2.27, 2.67]"
2017,Billabong Pipe Masters,Round 3,Heat 2 Watch replay,Conner Coffin,"[0.67, 5.23, 2.73]"
2017,Billabong Pipe Masters,Round 3,Heat 2 Watch replay,Mick Fanning,"[6.0, 6.6, 0.6, 1.5, 5.6, 0.53]"
2017,Billabong Pipe Masters,Round 3,Heat 3 Watch replay,Ian Gouveia,"[0.7, 3.33, 0.8]"
2017,Billabong Pipe Masters,Round 3,Heat 3 Watch replay,Matt Wilkinson,"[2.5, 4.33, 1.0]"
2017,Billabong Pipe Masters,Round 3,Heat 4 Watch replay,Joel Parkinson,"[2.5, 1.67, 0.6, 0.77]"
