year,event,round,heat,name,scores
2017,Rip Curl Pro Bells Beach,Round 2,Heat 1 Watch replay,Jordy Smith,"[7.83, 6.67, 8.9]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 1 Watch replay,Glyndyn Ringrose,"[1.67, 3.33, 1.93, 5.5, 2.93]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 2 Watch replay,Joel Parkinson,"[7.7, 8.07]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 2 Watch replay,Samuel Pupo,"[1.0, 7.33, 5.5, 0.87, 0.57]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 3 Watch replay,Sebastian Zietz,"[4.23, 8.33, 1.0]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 3 Watch replay,Leonardo Fioravanti,"[0.87, 7.5, 8.17, 8.67]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 4 Watch replay,Ezekiel Lau,[7.2]
2017,Rip Curl Pro Bells Beach,Round 2,Heat 4 Watch replay,Conner Coffin,"[7.67, 4.5, 8.1, 1.0, 1.0]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 5 Watch replay,Connor O'Leary,"[6.17, 4.5, 6.83, 2.5]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 5 Watch replay,Jadson Andre,"[1.0, 0.8, 5.33]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 6 Watch replay,Joan Duru,"[7.3, 3.6, 3.77, 7.57]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 6 Watch replay,Josh Kerr,"[7.17, 4.5, 5.67, 6.0, 1.17, 7.43]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 7 Watch replay,Caio Ibelli,"[8.33, 8.17, 6.5]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 7 Watch replay,Ian Gouveia,"[6.0, 5.33, 8.67, 2.57, 5.6, 3.83]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 8 Watch replay,Mick Fanning,"[8.0, 6.67, 4.8]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 8 Watch replay,Ethan Ewing,"[5.17, 4.33, 5.33, 6.7, 3.67]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 9 Watch replay,Frederico Morais,"[2.77, 6.33, 7.17, 8.27]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 9 Watch replay,Miguel Pupo,"[5.5, 5.43, 3.57, 9.37, 1.0, 0.5, 0.73]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 10 Watch replay,Bede Durbidge,"[7.17, 8.77, 3.8]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 10 Watch replay,Stuart Kennedy,"[6.17, 7.57, 3.83, 3.1, 5.1]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 11 Watch replay,Wiggolly Dantas,"[0.5, 7.67, 5.4, 5.8, 9.33, 3.7, 7.3]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 11 Watch replay,Kanoa Igarashi,"[6.33, 1.77, 8.43, 4.0, 7.37, 0.87, 1.13]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 12 Watch replay,Jeremy Flores,"[7.77, 6.67, 5.77, 7.0]"
2017,Rip Curl Pro Bells Beach,Round 2,Heat 12 Watch replay,Jack Freestone,"[0.3, 5.17, 7.67, 7.27, 0.93, 0.73, 4.67]"
2017,Rip Curl Pro Bells Beach,Round 1,Heat 1 Watch replay,Matt Wilkinson,"[5.83, 3.13]"
2017,Rip Curl Pro Bells Beach,Round 1,Heat 1 Watch replay,Mick Fanning,"[6.0, 3.57, 1.67, 6.4, 1.77]"
2017,Rip Curl Pro Bells Beach,Round 1,Heat 1 Watch replay,Jadson Andre,"[4.0, 2.33, 2.43, 0.63, 7.7]"
2017,Rip Curl Pro Bells Beach,Round 1,Heat 2 Watch replay,Owen Wright,"[7.5, 3.07, 2.9, 7.17]"
