year,event,round,heat,name,scores
2013,Quiksilver Pro France,Round 2,Heat 1 ,Mick Fanning,"[8.1, 7.33, 3.0, 0.37, 1.37, 2.67, 2.93, 1.57]"
2013,Quiksilver Pro France,Round 2,Heat 1 ,Leonardo Fioravanti,"[6.0, 0.5, 0.93, 2.0]"
2013,Quiksilver Pro France,Round 2,Heat 2 ,Jordy Smith,"[5.17, 7.83, 2.4, 5.33, 0.83, 9.2, 8.7, 9.7, 7.0]"
2013,Quiksilver Pro France,Round 2,Heat 2 ,Dane Reynolds,"[5.73, 0.57, 5.47, 1.13, 0.6, 0.5, 0.37, 0.33, 3.0, 0.7, 0.27, 0.4, 6.27]"
2013,Quiksilver Pro France,Round 2,Heat 3 ,Joel Parkinson,"[3.67, 6.93, 6.27, 2.67, 1.67, 8.0, 8.5, 3.23]"
2013,Quiksilver Pro France,Round 2,Heat 3 ,Marc Lacomare,"[7.67, 7.27, 1.0, 5.77, 8.23]"
2013,Quiksilver Pro France,Round 2,Heat 4 ,Aritz Aranburu,"[2.33, 0.5, 4.93, 4.37, 5.83, 7.33, 6.2, 8.0, 2.87, 7.5]"
2013,Quiksilver Pro France,Round 2,Heat 4 ,Josh Kerr,"[6.33, 4.33, 2.37, 5.83, 1.9, 1.43, 6.2, 2.2, 6.7, 2.4, 6.63, 3.27, 7.77, 5.33]"
2013,Quiksilver Pro France,Round 2,Heat 5 ,Adriano de Souza,"[2.67, 2.13, 8.33, 9.33, 7.23, 3.87, 1.0, 1.2]"
2013,Quiksilver Pro France,Round 2,Heat 5 ,Yadin Nicol,"[5.33, 6.83, 2.1, 6.5, 8.23]"
2013,Quiksilver Pro France,Round 2,Heat 6 ,Alejo Muniz,"[4.0, 3.57, 5.67, 6.27, 1.57, 8.87, 7.93]"
2013,Quiksilver Pro France,Round 2,Heat 6 ,C.J. Hobgood,"[4.5, 5.83, 8.67, 7.5]"
2013,Quiksilver Pro France,Round 2,Heat 7 ,Michel Bourez,"[3.43, 7.1, 6.93, 2.1, 2.7, 4.4, 4.43]"
2013,Quiksilver Pro France,Round 2,Heat 7 ,Damien Hobgood,"[3.83, 1.23, 6.5, 4.5, 3.9, 7.0, 5.77, 6.2]"
2013,Quiksilver Pro France,Round 2,Heat 8 ,Brett Simpson,"[9.1, 4.33, 6.67, 5.27, 3.0, 5.03]"
2013,Quiksilver Pro France,Round 2,Heat 8 ,Nat Young,"[0.5, 5.83, 7.5, 3.43]"
