year,event,round,heat,name,scores
2017,Drug Aware Margaret River Pro,Round 2,Heat 1 Watch replay,Jacob Willcox,"[3.67, 0.43]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 1 Watch replay,Gabriel Medina,"[3.0, 3.33, 0.7]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 2 Watch replay,Nat Young,"[0.17, 6.0, 3.13, 6.77]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 2 Watch replay,Matt Wilkinson,"[2.67, 0.5, 4.67, 7.17, 0.5, 1.0, 3.27]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 3 Watch replay,Owen Wright,[5.27]
2017,Drug Aware Margaret River Pro,Round 2,Heat 3 Watch replay,Ezekiel Lau,"[5.67, 3.67, 7.33, 0.37]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 4 Watch replay,Joel Parkinson,"[6.17, 7.53, 3.6]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 4 Watch replay,Leonardo Fioravanti,"[7.83, 7.0, 3.17]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 5 Watch replay,Adriano de Souza,"[6.5, 6.17, 6.37, 6.1]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 5 Watch replay,Jadson Andre,"[3.33, 3.9, 0.1, 5.27, 5.57]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 6 Watch replay,Filipe Toledo,"[4.67, 7.33, 4.67, 6.77]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 6 Watch replay,Joan Duru,"[5.33, 4.97, 0.3, 0.67, 0.5, 1.0, 2.27, 6.7]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 7 Watch replay,Bede Durbidge,"[2.17, 4.93, 5.5, 2.8]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 7 Watch replay,Josh Kerr,"[4.17, 2.4, 7.17, 1.6]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 8 Watch replay,Conner Coffin,"[7.33, 7.17, 0.5, 0.93, 6.5]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 8 Watch replay,Ethan Ewing,[4.17]
2017,Drug Aware Margaret River Pro,Round 2,Heat 9 Watch replay,Adrian Buchan,"[0.5, 1.0, 7.33, 7.67]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 9 Watch replay,Frederico Morais,"[6.0, 6.93, 4.33, 8.57, 6.53, 0.6, 0.7]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 10 Watch replay,Connor O'Leary,"[4.5, 4.77, 5.43, 0.83]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 10 Watch replay,Wiggolly Dantas,"[2.67, 3.33, 4.87, 1.0, 4.07]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 11 Watch replay,Kanoa Igarashi,"[4.67, 7.67, 0.5, 0.5, 2.1, 3.83, 5.1]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 11 Watch replay,Mick Fanning,"[3.67, 7.43, 5.33, 3.53, 4.93]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 12 Watch replay,Miguel Pupo,"[4.67, 2.0, 4.53, 5.17, 5.7]"
2017,Drug Aware Margaret River Pro,Round 2,Heat 12 Watch replay,Stuart Kennedy,"[0.93, 4.9, 4.27, 3.93]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 1 Watch replay,Kelly Slater,"[0.23, 3.9, 0.17, 0.33]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 1 Watch replay,Mick Fanning,"[0.27, 3.17, 0.23, 3.5]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 1 Watch replay,Leonardo Fioravanti,[1.0]
2017,Drug Aware Margaret River Pro,Round 1,Heat 2 Watch replay,Kolohe Andino,[1.77]
2017,Drug Aware Margaret River Pro,Round 1,Heat 2 Watch replay,Ezekiel Lau,"[4.17, 2.83]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 2 Watch replay,Stuart Kennedy,"[0.5, 0.43, 0.7]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 3 Watch replay,Jack Freestone,"[3.0, 0.7, 1.23, 2.83, 0.23, 2.93, 3.77, 0.5]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 3 Watch replay,Miguel Pupo,"[2.1, 1.07]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 3 Watch replay,Matt Wilkinson,"[1.1, 2.0]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 4 Watch replay,Jordy Smith,"[5.17, 5.77, 5.93, 0.57, 7.83]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 4 Watch replay,Nat Young,"[1.5, 5.33, 6.67, 0.5, 0.6]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 4 Watch replay,Kanoa Igarashi,"[0.5, 0.37, 0.5, 1.27]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 5 Watch replay,Jesse Mendes,"[0.3, 3.67, 0.47, 0.13, 0.23, 2.87, 3.6]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 5 Watch replay,Gabriel Medina,"[3.33, 0.63, 3.93, 0.5, 0.87, 2.57]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 5 Watch replay,Wiggolly Dantas,"[0.5, 1.77, 0.77, 0.73, 3.53]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 6 Watch replay,John John Florence,"[7.17, 1.87, 1.0, 0.23]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 6 Watch replay,Jacob Willcox,"[0.33, 0.93, 0.87, 0.5, 0.73, 3.47]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 6 Watch replay,Frederico Morais,"[2.83, 0.37, 0.57]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 7 Watch replay,Ian Gouveia,"[3.8, 0.37]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 7 Watch replay,Connor O'Leary,"[0.5, 2.5, 6.07]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 7 Watch replay,Owen Wright,"[1.0, 0.5, 3.93, 3.43, 4.77, 0.5, 2.0, 3.17]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 8 Watch replay,Caio Ibelli,"[6.33, 2.83]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 8 Watch replay,Joel Parkinson,"[0.93, 0.23, 5.37, 3.33]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 8 Watch replay,Jadson Andre,"[4.17, 0.6, 0.63]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 9 Watch replay,Jeremy Flores,"[4.5, 1.33, 0.2]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 9 Watch replay,Adriano de Souza,"[5.33, 0.3, 2.5, 5.17]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 9 Watch replay,Adrian Buchan,"[2.77, 2.2, 3.47, 0.37]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 10 Watch replay,Michel Bourez,"[0.57, 3.17, 1.93, 0.5, 0.5, 3.57]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 10 Watch replay,Joan Duru,"[3.0, 1.17, 1.07, 1.5]"
2017,Drug Aware Margaret River Pro,Round 1,Heat 10 Watch replay,Conner Coffin,"[1.33, 1.0, 1.23, 1.0]"
