year,event,round,heat,name,scores
2011,Billabong Pipe Masters,Round 2,Heat 1 ,Marcus Hickman,"[3.5, 8.0, 8.5, 2.17, 1.17, 0.3]"
2011,Billabong Pipe Masters,Round 2,Heat 1 ,Adrian Buchan,"[0.83, 5.5, 3.8, 1.5]"
2011,Billabong Pipe Masters,Round 2,Heat 2 ,Evan Valiere,"[1.67, 3.1, 1.6, 2.93, 4.17, 9.43]"
2011,Billabong Pipe Masters,Round 2,Heat 2 ,Miguel Pupo,"[1.0, 1.0, 2.1, 1.6]"
2011,Billabong Pipe Masters,Round 2,Heat 3 ,Ian Walsh,"[9.73, 6.33, 2.6, 1.17]"
2011,Billabong Pipe Masters,Round 2,Heat 3 ,Bede Durbidge,"[2.5, 7.67, 1.83]"
2011,Billabong Pipe Masters,Round 2,Heat 4 ,John John Florence,"[7.67, 1.17, 7.27, 8.0, 8.07, 4.9, 10.0]"
2011,Billabong Pipe Masters,Round 2,Heat 4 ,Kai Barger,"[5.83, 1.13, 1.77, 8.07, 6.6, 1.57]"
2011,Billabong Pipe Masters,Round 2,Heat 5 ,Aamion Goodwin,"[1.07, 1.13]"
2011,Billabong Pipe Masters,Round 2,Heat 5 ,Taylor Knox,"[1.6, 0.53]"
2011,Billabong Pipe Masters,Round 2,Heat 6 ,Jamie O'Brien,[5.33]
2011,Billabong Pipe Masters,Round 2,Heat 6 ,Raoni Monteiro,"[1.33, 1.5]"
2011,Billabong Pipe Masters,Round 2,Heat 7 ,Shane Dorian,"[6.0, 4.5, 0.63]"
2011,Billabong Pipe Masters,Round 2,Heat 7 ,Brett Simpson,"[0.3, 1.23, 0.67]"
2011,Billabong Pipe Masters,Round 2,Heat 8 ,Adam Melling,"[0.6, 1.97, 1.2, 0.53, 7.67, 1.63]"
2011,Billabong Pipe Masters,Round 2,Heat 8 ,Mason Ho,"[1.73, 2.5, 5.17, 3.67]"
2011,Billabong Pipe Masters,Round 2,Heat 9 ,Kieren Perrow,"[1.4, 1.07, 1.2, 3.0, 2.03, 8.0, 6.5, 3.27, 2.0]"
2011,Billabong Pipe Masters,Round 2,Heat 9 ,Tanner Gudauskas,"[1.67, 2.33, 0.23, 2.77, 2.23, 3.13]"
2011,Billabong Pipe Masters,Round 2,Heat 10 ,Dusty Payne,"[0.67, 5.5, 0.33, 3.17, 3.7, 2.8]"
2011,Billabong Pipe Masters,Round 2,Heat 10 ,Kolohe Andino,"[4.17, 0.67, 2.4, 1.1, 0.83, 1.83]"
2011,Billabong Pipe Masters,Round 2,Heat 11 ,Travis Logie,"[4.67, 0.43, 0.8, 1.13]"
2011,Billabong Pipe Masters,Round 2,Heat 11 ,Tiago Pires,"[3.5, 0.37, 2.17, 1.07, 1.77]"
2011,Billabong Pipe Masters,Round 2,Heat 12 ,C.J. Hobgood,"[1.33, 4.67, 5.03, 2.17]"
2011,Billabong Pipe Masters,Round 2,Heat 12 ,Jadson Andre,"[0.4, 0.17, 3.5, 5.77, 0.63, 2.33, 0.2]"
2011,Billabong Pipe Masters,Round 1,Heat 1 ,Marcus Hickman,"[5.67, 8.0, 2.23, 2.0]"
2011,Billabong Pipe Masters,Round 1,Heat 1 ,Matt Wilkinson,"[1.5, 3.33, 0.83, 1.17, 1.83, 6.13]"
2011,Billabong Pipe Masters,Round 1,Heat 2 ,C.J. Hobgood,"[1.67, 4.67, 1.27, 1.83, 0.6]"
2011,Billabong Pipe Masters,Round 1,Heat 2 ,Kekoa Bacalso,[0.6]
2011,Billabong Pipe Masters,Round 1,Heat 3 ,Evan Valiere,"[1.07, 9.33, 3.3, 8.83, 2.23]"
2011,Billabong Pipe Masters,Round 1,Heat 3 ,Freddy Patacchia Jr.,"[2.83, 2.67, 3.17, 0.67, 2.37, 0.3]"
2011,Billabong Pipe Masters,Round 1,Heat 4 ,Travis Logie,"[0.9, 0.83, 2.67]"
2011,Billabong Pipe Masters,Round 1,Heat 4 ,Bruce Irons,"[1.1, 0.27, 1.6]"
2011,Billabong Pipe Masters,Round 1,Heat 5 ,Ian Walsh,"[3.83, 6.5, 6.5]"
