year,event,round,heat,name,scores
2014,Quiksilver Pro Gold Coast,Round 2,Heat 1 ,Mick Fanning,"[6.17, 7.5, 0.5, 0.87, 3.73]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 1 ,Matt Banting,"[3.0, 1.83, 4.5, 4.67, 4.27]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 2 ,Tiago Pires,"[6.83, 0.7, 5.87, 1.5, 2.67, 3.33, 4.17, 1.6]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 2 ,Jordy Smith,"[5.5, 7.17, 1.83]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 3 ,Julian Wilson,"[6.83, 1.0, 6.73, 1.5]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 3 ,Brett Simpson,"[3.33, 2.0, 3.77, 1.33, 2.17, 1.27, 4.73, 4.27]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 4 ,Dion Atkinson,"[4.83, 4.07, 0.37, 8.0, 8.23, 0.83]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 4 ,Kai Otton,"[3.0, 2.73, 2.77, 5.27, 3.3, 4.27, 7.0]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 5 ,Travis Logie,"[5.0, 0.5, 0.23, 8.77, 0.57]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 5 ,John John Florence,"[2.83, 3.83, 3.37, 0.93]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 6 ,Owen Wright,"[4.17, 5.67, 4.13, 2.0, 1.17, 1.6, 0.5, 5.43]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 6 ,Raoni Monteiro,"[4.67, 0.5, 1.9, 2.27, 0.9, 4.7]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 7 ,Adriano de Souza,"[1.5, 6.67, 0.87, 7.5, 3.93, 5.07]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 7 ,Aritz Aranburu,"[3.67, 1.93, 4.5, 1.27, 5.57, 1.7]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 8 ,Mitch Crews,"[8.33, 3.33, 2.4, 0.8, 1.37, 5.43]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 8 ,Filipe Toledo,"[5.83, 2.0, 1.0]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 9 ,Jadson Andre,"[6.5, 3.17, 4.0, 1.23, 0.37, 5.27, 0.37]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 9 ,Sebastian Zietz,"[2.33, 0.9, 3.6, 0.3, 0.8, 0.43, 1.1, 3.63, 1.63, 0.7]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 10 ,Miguel Pupo,"[0.2, 5.27, 8.5, 0.37, 0.37, 1.47, 0.77]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 10 ,Alejo Muniz,"[0.8, 5.17, 3.17, 1.37, 1.57, 4.67, 0.87, 0.5, 3.73]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 11 ,Kolohe Andino,"[6.33, 1.5, 0.67, 5.4, 2.93, 7.13, 0.37]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 11 ,Bede Durbidge,"[6.5, 5.0, 3.33, 5.67, 0.33, 0.87, 0.37]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 12 ,Adam Melling,"[2.9, 8.17, 4.77, 2.7]"
2014,Quiksilver Pro Gold Coast,Round 2,Heat 12 ,Matt Wilkinson,"[6.17, 2.33]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 1 ,Jeremy Flores,"[4.67, 5.17, 6.33, 0.37, 0.4, 2.93, 7.43, 1.43, 0.73]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 1 ,Travis Logie,"[0.77, 0.5, 7.33, 6.07, 1.53, 0.37, 2.23]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 1 ,Julian Wilson,"[1.0, 6.1, 0.5, 4.57, 5.9]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 2 ,Taj Burrow,"[8.67, 7.5, 5.1, 4.1, 0.7, 0.33]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 2 ,Miguel Pupo,"[4.5, 0.27, 5.5, 1.23, 6.33, 0.33, 2.93, 0.37]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 2 ,Dion Atkinson,"[0.5, 6.5, 0.87, 0.87]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 3 ,Freddy Patacchia Jr.,"[7.33, 0.43, 0.27, 5.7, 1.4, 2.6, 2.77]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 3 ,Brett Simpson,"[1.73, 5.5, 0.7, 2.4, 2.3, 3.43, 6.87]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 3 ,Jordy Smith,"[1.8, 0.67, 6.6]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 4 ,Joel Parkinson,"[7.5, 1.0, 1.13, 0.33, 5.73, 1.33, 0.37, 4.47, 1.13, 8.93]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 4 ,Bede Durbidge,"[7.17, 3.93, 6.43, 1.87]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 4 ,Tiago Pires,"[3.83, 5.0, 4.93]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 5 ,Kelly Slater,"[0.83, 5.07, 8.57, 5.27, 6.4]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 5 ,Matt Banting,"[0.23, 5.67, 5.0, 1.23, 8.0, 2.5, 0.33, 1.07]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 5 ,Matt Wilkinson,"[7.0, 2.07, 2.63, 4.07, 0.37, 0.5]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 6 ,Dane Reynolds,"[5.67, 4.5, 7.33, 7.5, 2.93, 0.5, 1.93, 0.5, 0.63]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 6 ,Mick Fanning,"[3.67, 5.8, 6.33, 4.3, 1.43, 7.87]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 6 ,Adam Melling,"[4.5, 3.17, 4.13, 3.03, 2.87, 4.77, 1.57, 4.3, 5.73]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 7 ,Adrian Buchan,"[5.0, 1.73, 6.9]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 7 ,Kai Otton,"[0.5, 4.1, 6.0, 2.73]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 7 ,Raoni Monteiro,"[3.83, 2.5, 4.8, 3.67, 0.5, 0.33, 1.1, 0.43, 1.2]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 8 Watch replay,Nat Young,"[5.5, 7.0, 6.5, 3.43, 0.33, 5.13, 0.73]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 8 Watch replay,Sebastian Zietz,"[2.0, 4.9, 2.67, 0.37, 0.33, 0.3, 1.73, 7.4, 1.37, 5.77, 3.6, 2.2, 3.17, 1.73]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 8 Watch replay,Aritz Aranburu,"[3.67, 4.13, 4.17, 2.93, 3.1, 0.87, 0.67, 0.3]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 9 ,Josh Kerr,"[3.73, 8.27, 0.2, 0.37, 5.93, 0.97]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 9 ,Filipe Toledo,"[3.67, 8.87, 2.67, 0.93]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 9 ,Mitch Crews,"[1.33, 6.5, 1.0, 1.93, 6.0, 3.8, 0.83, 2.57]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 10 ,Gabriel Medina,"[2.83, 7.77, 1.9, 0.43, 1.27, 7.9, 5.67]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 10 ,John John Florence,"[1.43, 4.33, 1.93, 4.0, 0.77, 2.7, 1.87, 8.3, 1.4, 5.1]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 10 ,Jadson Andre,"[0.83, 3.0, 0.17, 7.1, 1.83, 0.27, 0.23]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 11 ,C.J. Hobgood,"[8.1, 4.83, 6.63]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 11 ,Adriano de Souza,"[7.67, 6.23, 4.5, 6.87, 6.4, 0.5]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 11 ,Alejo Muniz,"[0.5, 6.67, 1.17, 0.43, 3.6, 2.67, 1.0]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 12 ,Michel Bourez,"[5.83, 2.83, 3.43, 0.33, 0.7, 4.33, 0.37, 6.27]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 12 ,Owen Wright,"[0.87, 3.4, 5.1, 1.57, 0.4, 5.77]"
2014,Quiksilver Pro Gold Coast,Round 1,Heat 12 ,Kolohe Andino,"[0.5, 1.0, 0.7, 0.37, 6.5]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 1 ,Taj Burrow,"[7.0, 0.37, 5.93, 3.13, 4.0]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 1 ,Travis Logie,"[2.0, 3.5, 5.33, 0.67, 4.6]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 2 ,Freddy Patacchia Jr.,"[2.33, 1.07, 2.83, 7.0, 3.93, 0.4, 1.1]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 2 ,Michel Bourez,"[0.33, 3.4, 0.37, 0.23, 0.67, 0.3, 3.6, 0.37, 5.0, 3.57, 5.1, 0.5, 0.3]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 3 ,Mitch Crews,"[6.83, 0.63, 0.87, 8.33]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 3 ,Julian Wilson,"[2.57, 7.43, 0.43, 1.77, 6.33, 0.4, 0.43, 2.5]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 4 ,C.J. Hobgood,"[3.0, 1.93, 0.33, 1.5, 1.27, 5.67, 0.5, 4.53]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 4 ,Adam Melling,"[4.83, 0.77, 5.13, 4.1, 3.0]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 5 ,Gabriel Medina,"[5.33, 7.83, 4.67, 1.8, 0.37]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 5 ,Adrian Buchan,"[2.17, 1.5, 0.57, 2.6, 2.1, 1.0]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 6 ,Mick Fanning,"[5.83, 1.83, 1.37, 3.93, 8.5, 3.1, 2.83, 6.2, 0.5, 7.33]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 6 ,Dane Reynolds,"[0.7, 1.37, 3.5, 7.33, 1.53, 0.8, 0.5, 3.57, 6.13]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 7 ,Kelly Slater,"[1.57, 5.0, 0.83, 4.33, 7.5]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 7 ,Tiago Pires,"[1.57, 5.5, 2.4, 2.67, 3.17, 2.97]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 8 ,Adriano de Souza,"[1.83, 8.33, 0.5, 0.37, 1.2, 5.67, 0.57, 5.0, 0.83, 0.63, 4.4]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 8 ,Jeremy Flores,"[0.5, 5.33, 1.7, 1.6, 4.97, 0.2, 2.57, 0.63]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 9 ,Josh Kerr,"[2.77, 1.5, 6.5, 0.2, 0.3, 4.2, 0.3, 5.97]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 9 ,Kolohe Andino,"[5.83, 1.7, 1.2, 0.33, 2.6, 0.2, 4.43, 5.5, 4.63]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 10 ,Nat Young,"[6.17, 9.0, 0.43, 0.23, 1.0, 2.4, 2.67, 1.37]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 10 ,Jadson Andre,"[3.0, 0.73, 2.0, 0.8, 5.57, 0.5, 7.03, 3.67, 1.5, 1.23]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 11 ,Miguel Pupo,"[8.87, 0.37, 5.0, 7.17, 0.43, 7.33]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 11 ,Owen Wright,"[2.0, 0.57, 4.5, 0.37, 6.17, 5.8, 3.77]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 12 ,Joel Parkinson,"[5.17, 0.37, 1.7, 6.33, 7.33, 1.43, 2.0, 0.63, 0.37]"
2014,Quiksilver Pro Gold Coast,Round 3,Heat 12 ,Dion Atkinson,"[3.33, 6.57, 2.6, 6.67, 2.27]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 1 ,Taj Burrow,"[6.83, 6.8, 0.43, 0.77, 5.73, 2.07, 7.7]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 1 ,Freddy Patacchia Jr.,"[6.17, 6.53, 1.5, 3.93, 1.93, 7.57, 1.0]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 1 ,Mitch Crews,"[3.5, 5.5, 1.73, 0.73, 7.43, 3.23, 3.57, 5.57]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 2 ,Gabriel Medina,"[0.43, 3.33, 5.5, 6.33, 8.6, 0.27, 0.6]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 2 ,Mick Fanning,"[3.0, 0.27, 6.67, 0.6, 7.93, 1.4, 6.77]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 2 ,C.J. Hobgood,"[3.5, 4.03, 4.9, 2.4, 1.5, 4.63]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 3 ,Adriano de Souza,"[8.27, 3.5, 0.8, 4.83, 6.6]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 3 ,Kelly Slater,"[1.07, 4.5, 0.2, 7.5, 2.43, 6.27]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 3 ,Josh Kerr,"[0.57, 2.17, 1.8, 4.67, 6.1, 3.37, 4.63]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 4 ,Joel Parkinson,"[6.87, 1.27, 5.0, 5.4, 0.67, 1.67, 7.07, 0.43, 1.0]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 4 ,Miguel Pupo,"[6.67, 0.5, 4.37, 0.33, 3.57, 4.07, 4.9]"
2014,Quiksilver Pro Gold Coast,Round 4,Heat 4 ,Nat Young,"[4.0, 1.93, 2.17, 4.5, 0.33, 0.8, 3.73, 0.2, 0.37, 6.4, 3.13]"
2014,Quiksilver Pro Gold Coast,Round 5,Heat 1 ,C.J. Hobgood,"[4.67, 0.93, 1.93, 7.33, 3.6, 6.2, 1.57]"
2014,Quiksilver Pro Gold Coast,Round 5,Heat 1 ,Freddy Patacchia Jr.,"[0.27, 6.0, 4.0, 4.8, 0.23, 5.67, 0.43, 7.07, 0.43, 6.13, 0.4, 4.53]"
2014,Quiksilver Pro Gold Coast,Round 5,Heat 2 ,Mick Fanning,"[6.17, 0.43, 6.33, 8.6, 9.17, 0.8, 1.67]"
2014,Quiksilver Pro Gold Coast,Round 5,Heat 2 ,Mitch Crews,"[4.0, 0.3, 2.5, 2.0, 0.43, 0.53, 3.67, 6.27]"
2014,Quiksilver Pro Gold Coast,Round 5,Heat 3 ,Kelly Slater,"[7.93, 1.5, 0.8, 5.17, 8.33, 1.1, 2.33, 1.8]"
2014,Quiksilver Pro Gold Coast,Round 5,Heat 3 ,Nat Young,"[7.33, 0.5, 0.57, 7.07, 1.8]"
2014,Quiksilver Pro Gold Coast,Round 5,Heat 4 ,Miguel Pupo,"[7.0, 8.8, 0.57, 7.6, 6.43]"
2014,Quiksilver Pro Gold Coast,Round 5,Heat 4 ,Josh Kerr,"[0.67, 3.83, 0.93, 0.23, 6.77, 1.6, 8.43, 0.4, 2.23]"
2014,Quiksilver Pro Gold Coast,Quarterfinal,Heat 1 ,Taj Burrow,"[3.17, 7.0, 2.67, 0.7, 3.63, 8.0, 3.1, 6.6]"
2014,Quiksilver Pro Gold Coast,Quarterfinal,Heat 1 ,C.J. Hobgood,"[1.33, 1.13, 4.67, 5.03, 3.47, 0.27, 4.4, 7.43]"
2014,Quiksilver Pro Gold Coast,Quarterfinal,Heat 2 ,Gabriel Medina,"[3.5, 4.93, 0.5, 6.43, 2.73, 1.7, 5.73, 4.73, 0.53, 0.37]"
2014,Quiksilver Pro Gold Coast,Quarterfinal,Heat 2 ,Mick Fanning,"[5.17, 6.67, 5.27, 7.2, 6.8, 0.6, 5.6]"
2014,Quiksilver Pro Gold Coast,Quarterfinal,Heat 3 ,Adriano de Souza,"[5.83, 6.2, 1.57, 0.5, 8.6, 7.93, 2.33]"
2014,Quiksilver Pro Gold Coast,Quarterfinal,Heat 3 ,Kelly Slater,"[6.67, 5.5, 3.07, 0.9, 3.6, 5.13, 0.33, 0.27, 3.93]"
2014,Quiksilver Pro Gold Coast,Quarterfinal,Heat 4 ,Joel Parkinson,"[5.0, 4.23, 1.83, 9.0, 6.33, 1.0, 3.73, 8.93]"
2014,Quiksilver Pro Gold Coast,Quarterfinal,Heat 4 ,Miguel Pupo,"[5.5, 5.33, 6.43, 2.43, 6.83, 4.37]"
