year,event,round,heat,name,scores
2010,Rip Curl Search,Round 2,Heat 1 ,Taj Burrow,"[1.0, 7.6, 7.17, 1.6, 1.13, 2.1, 3.3]"
2010,Rip Curl Search,Round 2,Heat 1 ,Dillon Perillo,"[4.67, 1.73, 1.23, 4.73, 0.67, 3.33, 0.37, 0.9, 2.67, 0.87, 4.07]"
2010,Rip Curl Search,Round 2,Heat 2 ,Dylan Graves,"[6.67, 4.67, 0.9, 2.67, 0.73, 2.6, 6.43, 0.57]"
2010,Rip Curl Search,Round 2,Heat 2 ,Adrian Buchan,"[5.0, 3.17, 1.07, 6.03]"
2010,Rip Curl Search,Round 2,Heat 3 ,Gabe Kling,"[1.33, 0.23, 3.67, 4.83, 0.43, 6.0, 6.83, 2.57]"
2010,Rip Curl Search,Round 2,Heat 3 ,Damien Hobgood,"[0.5, 1.4, 0.43, 4.33, 5.03, 0.33, 5.47]"
2010,Rip Curl Search,Round 2,Heat 4 ,Chris Davidson,"[6.6, 3.5, 5.0]"
2010,Rip Curl Search,Round 2,Heat 4 ,Luke Munro,"[5.5, 0.5, 0.2, 4.57, 0.93, 0.3, 0.8, 0.43]"
2010,Rip Curl Search,Round 2,Heat 5 ,Roy Powers,"[1.1, 5.67, 3.07, 0.93, 1.4, 6.43]"
2010,Rip Curl Search,Round 2,Heat 5 ,Jadson Andre,"[2.67, 1.07, 4.07, 4.57, 3.6, 1.17, 1.67, 0.9, 2.13]"
2010,Rip Curl Search,Round 2,Heat 6 ,Bobby Martinez,"[8.5, 4.5, 5.0, 1.93, 2.33, 5.43, 0.3]"
2010,Rip Curl Search,Round 2,Heat 6 ,Travis Logie,"[0.93, 2.0, 0.5, 0.23, 0.77, 2.23, 0.5, 2.43, 0.6, 0.17, 0.7]"
2010,Rip Curl Search,Round 2,Heat 7 ,Dusty Payne,[]
2010,Rip Curl Search,Round 2,Heat 7 ,Andy Irons,[]
2010,Rip Curl Search,Round 2,Heat 8 ,Freddy Patacchia Jr.,"[0.33, 6.0, 5.83, 6.1, 0.57, 0.5]"
