year,event,round,heat,name,scores
2015,Hurley Pro at Trestles,Round 2,Heat 1 Watch replay,Filipe Toledo,"[3.5, 0.83, 7.67, 8.0, 2.23, 3.57]"
2015,Hurley Pro at Trestles,Round 2,Heat 1 Watch replay,Ian Crane,"[7.33, 1.87, 3.6]"
2015,Hurley Pro at Trestles,Round 2,Heat 2 Watch replay,Josh Kerr,"[2.5, 0.93, 6.17, 4.83, 7.33, 0.37]"
2015,Hurley Pro at Trestles,Round 2,Heat 2 Watch replay,Hiroto Ohhara,"[6.1, 3.83, 3.77, 6.07, 6.67, 1.4]"
2015,Hurley Pro at Trestles,Round 2,Heat 3 Watch replay,Gabriel Medina,"[7.0, 8.5, 0.27, 3.6, 0.73, 0.47, 2.2, 7.13]"
2015,Hurley Pro at Trestles,Round 2,Heat 3 Watch replay,Tomas Hermes,"[3.17, 0.43, 0.37, 0.77, 1.0, 6.0, 1.07, 3.6, 3.5]"
2015,Hurley Pro at Trestles,Round 2,Heat 4 Watch replay,Nat Young,"[7.17, 0.93, 1.6, 6.63]"
2015,Hurley Pro at Trestles,Round 2,Heat 4 Watch replay,Aritz Aranburu,"[0.5, 6.5, 5.67, 7.13, 6.53]"
2015,Hurley Pro at Trestles,Round 2,Heat 5 Watch replay,Wiggolly Dantas,"[1.9, 0.93, 0.43, 7.5, 4.83]"
2015,Hurley Pro at Trestles,Round 2,Heat 5 Watch replay,Brett Simpson,"[1.4, 6.93, 1.93, 5.67]"
2015,Hurley Pro at Trestles,Round 2,Heat 6 Watch replay,Bede Durbidge,"[3.33, 6.67, 5.33, 5.93, 6.6, 1.87]"
2015,Hurley Pro at Trestles,Round 2,Heat 6 Watch replay,Dusty Payne,"[0.5, 2.5, 7.5, 0.1, 1.07, 1.73]"
2015,Hurley Pro at Trestles,Round 2,Heat 7 Watch replay,Glenn Hall,"[6.17, 5.6, 2.17, 7.47]"
2015,Hurley Pro at Trestles,Round 2,Heat 7 Watch replay,John John Florence,"[0.8, 1.43, 3.4, 6.5]"
2015,Hurley Pro at Trestles,Round 2,Heat 8 Watch replay,Matt Wilkinson,"[4.83, 6.77, 5.23, 0.37, 6.23, 8.83]"
2015,Hurley Pro at Trestles,Round 2,Heat 8 Watch replay,Ricardo Christie,"[5.67, 7.33, 7.5, 5.1, 6.97]"
2015,Hurley Pro at Trestles,Round 2,Heat 9 Watch replay,Joel Parkinson,"[5.83, 6.5, 0.27, 5.97, 8.27]"
2015,Hurley Pro at Trestles,Round 2,Heat 9 Watch replay,C.J. Hobgood,"[4.33, 5.67, 6.2, 1.5, 6.23, 7.5]"
2015,Hurley Pro at Trestles,Round 2,Heat 10 Watch replay,Miguel Pupo,"[2.43, 8.17, 6.33, 0.93, 7.4, 3.03]"
2015,Hurley Pro at Trestles,Round 2,Heat 10 Watch replay,Jadson Andre,"[2.83, 6.93, 0.43, 7.33, 6.6, 7.1, 6.23]"
2015,Hurley Pro at Trestles,Round 2,Heat 11 Watch replay,Michel Bourez,"[7.17, 4.67, 4.93, 1.23]"
2015,Hurley Pro at Trestles,Round 2,Heat 11 Watch replay,Sebastian Zietz,"[8.33, 2.5, 5.77, 6.67, 8.27]"
