year,event,round,heat,name,scores
2012,Billabong Pipe Masters,Round 2,Heat 1 ,Kalani Chapman,"[7.67, 6.17]"
2012,Billabong Pipe Masters,Round 2,Heat 1 ,Adrian Buchan,"[3.77, 6.83]"
2012,Billabong Pipe Masters,Round 2,Heat 2 ,Billy Kemper,"[1.33, 8.0]"
2012,Billabong Pipe Masters,Round 2,Heat 2 ,Michel Bourez,"[2.77, 2.27]"
2012,Billabong Pipe Masters,Round 2,Heat 3 ,C.J. Hobgood,"[8.17, 7.0]"
2012,Billabong Pipe Masters,Round 2,Heat 3 ,Jamie O'Brien,"[5.0, 8.57]"
2012,Billabong Pipe Masters,Round 2,Heat 4 ,Shane Dorian,"[7.67, 6.1]"
2012,Billabong Pipe Masters,Round 2,Heat 4 ,Alejo Muniz,"[6.33, 4.77]"
2012,Billabong Pipe Masters,Round 2,Heat 5 ,Bede Durbidge,"[6.27, 8.33]"
2012,Billabong Pipe Masters,Round 2,Heat 5 ,Ricardo dos Santos,"[6.33, 6.43]"
2012,Billabong Pipe Masters,Round 2,Heat 6 ,Sebastian Zietz,"[4.4, 8.33]"
2012,Billabong Pipe Masters,Round 2,Heat 6 ,Travis Logie,"[5.67, 6.5]"
2012,Billabong Pipe Masters,Round 2,Heat 7 ,Dane Reynolds,"[7.5, 9.5]"
2012,Billabong Pipe Masters,Round 2,Heat 7 ,Kai Otton,"[7.93, 5.33]"
2012,Billabong Pipe Masters,Round 2,Heat 8 ,Miguel Pupo,"[7.33, 8.33]"
2012,Billabong Pipe Masters,Round 2,Heat 8 ,Adam Melling,"[8.7, 1.2]"
2012,Billabong Pipe Masters,Round 2,Heat 9 ,Damien Hobgood,[]
2012,Billabong Pipe Masters,Round 2,Heat 9 ,Freddy Patacchia Jr.,[]
2012,Billabong Pipe Masters,Round 2,Heat 10 ,Yadin Nicol,"[9.0, 5.17]"
2012,Billabong Pipe Masters,Round 2,Heat 10 ,Matt Wilkinson,"[4.5, 7.67]"
