year,event,round,heat,name,scores
2012,Rip Curl Pro Portugal,Round 2,Heat 1 ,Mick Fanning,"[3.5, 1.9, 6.67, 6.67, 1.57, 2.17, 9.5, 0.5]"
2012,Rip Curl Pro Portugal,Round 2,Heat 1 ,PV Laborde,"[2.0, 0.2, 1.83, 0.83, 1.83, 1.63, 4.17]"
2012,Rip Curl Pro Portugal,Round 2,Heat 2 ,Taj Burrow,"[9.0, 1.07, 1.63, 5.33]"
2012,Rip Curl Pro Portugal,Round 2,Heat 2 ,Dillon Perillo,"[2.83, 2.87, 7.5, 2.33]"
2012,Rip Curl Pro Portugal,Round 2,Heat 3 ,Dusty Payne,"[2.1, 1.83, 3.0, 4.13, 3.43, 8.67]"
2012,Rip Curl Pro Portugal,Round 2,Heat 3 ,Jordy Smith,"[1.67, 1.0, 4.5, 0.6, 6.27, 3.33, 1.3, 0.27, 3.93, 1.0, 3.13]"
2012,Rip Curl Pro Portugal,Round 2,Heat 4 ,Adrian Buchan,"[7.67, 6.67, 4.0, 9.67, 0.9, 8.83]"
2012,Rip Curl Pro Portugal,Round 2,Heat 4 ,Patrick Gudauskas,"[4.67, 8.4, 6.0, 7.97, 9.33, 1.67]"
2012,Rip Curl Pro Portugal,Round 2,Heat 5 ,Michel Bourez,"[10.0, 0.9, 1.2, 5.73, 0.63]"
2012,Rip Curl Pro Portugal,Round 2,Heat 5 ,Jadson Andre,"[3.0, 0.5, 0.37, 1.1, 2.17, 7.93, 0.43, 0.53]"
2012,Rip Curl Pro Portugal,Round 2,Heat 6 ,Raoni Monteiro,"[2.0, 6.33, 1.9, 3.17, 8.67, 2.33, 0.27]"
2012,Rip Curl Pro Portugal,Round 2,Heat 6 ,Miguel Pupo,"[0.3, 0.43, 0.6, 6.0, 6.93, 0.57, 3.23]"
2012,Rip Curl Pro Portugal,Round 2,Heat 7 ,Yadin Nicol,"[7.17, 8.93, 0.3]"
2012,Rip Curl Pro Portugal,Round 2,Heat 7 ,Heitor Alves,"[0.73, 2.27, 3.67, 1.0, 0.87, 4.57]"
2012,Rip Curl Pro Portugal,Round 2,Heat 8 ,Bede Durbidge,"[2.5, 2.47, 6.83, 7.8]"
2012,Rip Curl Pro Portugal,Round 2,Heat 8 ,Taylor Knox,"[8.33, 4.0, 0.37, 0.3, 2.2, 1.9, 1.9, 2.77]"
2012,Rip Curl Pro Portugal,Round 2,Heat 9 ,Brett Simpson,"[3.17, 3.5, 4.67, 0.43, 0.5, 1.7, 3.27, 7.83, 1.2, 1.17]"
2012,Rip Curl Pro Portugal,Round 2,Heat 9 ,Matt Wilkinson,"[5.17, 5.9, 2.07, 1.97, 2.4, 5.5]"
2012,Rip Curl Pro Portugal,Round 2,Heat 10 ,Kai Otton,"[2.33, 1.93, 2.37, 4.17, 7.5, 1.33]"
2012,Rip Curl Pro Portugal,Round 2,Heat 10 ,Adam Melling,"[0.5, 3.5, 3.27, 4.43, 3.57, 1.2]"
2012,Rip Curl Pro Portugal,Round 2,Heat 11 ,Travis Logie,"[3.5, 3.1, 3.07, 2.5, 0.23, 3.63, 6.77, 4.17]"
2012,Rip Curl Pro Portugal,Round 2,Heat 11 ,Damien Hobgood,"[3.93, 1.67, 5.17, 1.33, 1.0, 0.5, 1.9, 1.9, 2.93, 5.1, 1.5]"
2012,Rip Curl Pro Portugal,Round 2,Heat 12 ,Kolohe Andino,"[1.5, 4.17, 0.2, 5.2, 2.13, 3.9, 1.27, 1.07, 3.7, 4.93, 6.5]"
2012,Rip Curl Pro Portugal,Round 2,Heat 12 ,Tiago Pires,"[5.67, 2.4, 0.23, 1.0, 4.5, 1.27, 5.27, 0.83, 0.63, 5.83]"
2012,Rip Curl Pro Portugal,Round 1,Heat 1 ,Adriano de Souza,"[1.07, 0.2, 0.23, 2.63, 3.67, 1.0]"
2012,Rip Curl Pro Portugal,Round 1,Heat 1 ,Brett Simpson,"[0.73, 1.83, 0.3, 0.43, 0.9, 1.83, 0.97, 1.73, 0.57, 3.23]"
2012,Rip Curl Pro Portugal,Round 1,Heat 1 ,Raoni Monteiro,"[0.63, 1.13, 1.27, 0.33, 0.2, 0.53, 1.23, 1.9, 1.77, 1.47, 0.6, 0.33, 1.4]"
