year,event,round,heat,name,scores
2015,Drug Aware Margaret River Pro,Round 2,Heat 1 Watch replay,Jay Davies,"[0.67, 0.37, 6.67, 0.3]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 1 Watch replay,Gabriel Medina,"[0.7, 6.67, 1.0]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 2 Watch replay,Adriano de Souza,"[1.83, 3.0, 4.1]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 2 Watch replay,Alejo Muniz,"[3.83, 7.5, 0.43]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 3 Watch replay,Josh Kerr,"[1.17, 1.73, 3.5, 0.13, 3.1, 1.87, 5.83, 3.0]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 3 Watch replay,C.J. Hobgood,"[0.13, 2.5, 2.33, 2.0, 1.57, 0.33, 1.0]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 4 Watch replay,Ricardo Christie,"[2.33, 1.5, 7.83, 5.43]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 4 Watch replay,Filipe Toledo,"[3.33, 5.0, 1.1, 7.6, 0.5, 5.47]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 5 Watch replay,Taj Burrow,"[7.67, 1.5, 3.37, 6.0, 5.1, 0.5]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 5 Watch replay,Brett Simpson,"[2.67, 0.13, 4.5, 1.0]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 6 Watch replay,Owen Wright,"[0.1, 8.5, 5.83, 0.27, 2.07, 7.1]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 6 Watch replay,Dusty Payne,"[1.5, 2.5, 8.4, 0.67]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 7 Watch replay,Nat Young,"[0.87, 7.17, 4.33, 2.6, 0.17]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 7 Watch replay,Keanu Asing,"[0.5, 1.73, 0.23, 0.7, 0.23, 0.5]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 8 Watch replay,Glenn Hall,"[3.67, 1.77]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 8 Watch replay,Kolohe Andino,"[3.17, 0.2, 0.5, 0.8, 1.73]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 9 Watch replay,Adam Melling,"[4.83, 2.17, 1.5, 0.57, 2.7, 1.7]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 9 Watch replay,Bede Durbidge,"[0.7, 4.17, 1.3, 0.3]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 10 Watch replay,Italo Ferreira,"[4.83, 3.07, 7.43, 2.1, 2.6]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 10 Watch replay,Wiggolly Dantas,"[3.83, 2.83, 7.83, 0.6]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 11 Watch replay,Jadson Andre,"[0.77, 1.67, 5.33, 5.5]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 11 Watch replay,Matt Banting,"[4.67, 0.37, 2.5]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 12 Watch replay,Kai Otton,"[8.33, 7.5, 5.0, 1.83, 8.5]"
2015,Drug Aware Margaret River Pro,Round 2,Heat 12 Watch replay,Matt Wilkinson,"[7.0, 1.0, 6.07]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 1 Watch replay,John John Florence,"[4.0, 7.83, 5.17]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 1 Watch replay,Wiggolly Dantas,"[0.43, 4.03]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 1 Watch replay,Dusty Payne,"[0.83, 0.57, 1.77]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 2 Watch replay,Jordy Smith,"[1.77, 5.0, 2.73, 0.4, 0.83]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 2 Watch replay,Jadson Andre,"[2.23, 0.63, 1.17, 0.8]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 2 Watch replay,Brett Simpson,"[0.2, 0.3]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 3 Watch replay,Kelly Slater,"[3.17, 2.57, 2.67, 4.5, 1.23, 3.7]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 3 Watch replay,Kai Otton,"[0.83, 0.2, 2.3, 1.03]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 3 Watch replay,Ricardo Christie,"[0.37, 2.9]"
2015,Drug Aware Margaret River Pro,Round 1,Heat 4 Watch replay,Sebastian Zietz,"[1.67, 1.0, 6.0, 0.2, 0.8]"
