year,event,round,heat,name,scores
2012,Hurley Pro Trestles,Round 2,Heat 1 ,Joel Parkinson,"[5.83, 1.0, 6.83, 9.0, 1.5, 0.27, 2.5]"
2012,Hurley Pro Trestles,Round 2,Heat 1 ,Conner Coffin,"[4.5, 3.5, 6.23, 0.77, 0.63]"
2012,Hurley Pro Trestles,Round 2,Heat 2 ,John John Florence,"[7.67, 4.17, 6.27, 6.7]"
2012,Hurley Pro Trestles,Round 2,Heat 2 ,Evan Geiselman,"[1.5, 5.17, 6.0, 7.93]"
2012,Hurley Pro Trestles,Round 2,Heat 3 ,Taylor Knox,"[3.33, 4.0, 0.43, 4.83, 7.33, 3.17]"
2012,Hurley Pro Trestles,Round 2,Heat 3 ,Owen Wright,"[0.8, 6.83, 3.77, 0.97, 2.4]"
2012,Hurley Pro Trestles,Round 2,Heat 4 ,Jeremy Flores,"[0.33, 5.67, 7.87, 0.57, 9.43, 0.5, 0.93]"
2012,Hurley Pro Trestles,Round 2,Heat 4 ,Patrick Gudauskas,"[7.93, 6.9, 6.87, 9.0]"
2012,Hurley Pro Trestles,Round 2,Heat 5 ,Julian Wilson,"[1.0, 3.83, 8.0, 6.63]"
2012,Hurley Pro Trestles,Round 2,Heat 5 ,Jadson Andre,"[1.8, 4.83, 2.5, 7.6, 6.67, 5.67]"
2012,Hurley Pro Trestles,Round 2,Heat 6 ,Matt Wilkinson,"[3.33, 2.03, 5.5, 8.33, 1.83, 6.33, 0.93, 2.4]"
2012,Hurley Pro Trestles,Round 2,Heat 6 ,C.J. Hobgood,"[5.17, 5.3, 3.43, 6.0, 0.23, 0.6]"
2012,Hurley Pro Trestles,Round 2,Heat 7 ,Heitor Alves,"[5.0, 3.83, 4.23, 3.43, 0.93, 0.63, 5.5, 9.0, 4.3, 1.27]"
2012,Hurley Pro Trestles,Round 2,Heat 7 ,Kolohe Andino,"[2.0, 6.0, 6.43, 0.93, 0.5, 0.37, 6.93, 0.83, 7.4, 2.67, 0.2, 0.27, 6.07]"
2012,Hurley Pro Trestles,Round 2,Heat 8 ,Adam Melling,"[0.63, 9.73, 6.83, 2.27, 0.43, 6.93, 7.57]"
2012,Hurley Pro Trestles,Round 2,Heat 8 ,Damien Hobgood,"[8.43, 8.7]"
2012,Hurley Pro Trestles,Round 2,Heat 9 ,Travis Logie,"[0.43, 7.5, 1.0, 5.43]"
2012,Hurley Pro Trestles,Round 2,Heat 9 ,Miguel Pupo,"[0.67, 1.53, 6.5, 4.17, 5.27, 2.33, 2.63, 0.43]"
2012,Hurley Pro Trestles,Round 2,Heat 10 ,Brett Simpson,"[3.5, 4.57, 7.33, 5.83, 8.5, 6.33]"
2012,Hurley Pro Trestles,Round 2,Heat 10 ,Kieren Perrow,"[2.57, 2.83, 6.0, 0.67, 0.77, 6.7, 0.5]"
2012,Hurley Pro Trestles,Round 2,Heat 11 ,Alejo Muniz,"[8.5, 6.73, 0.33, 0.83, 4.4, 7.8]"
2012,Hurley Pro Trestles,Round 2,Heat 11 ,Freddy Patacchia Jr.,"[7.67, 6.17, 7.07, 8.23]"
2012,Hurley Pro Trestles,Round 2,Heat 12 ,Kai Otton,"[0.27, 5.83, 7.3, 9.2, 0.77]"
2012,Hurley Pro Trestles,Round 2,Heat 12 ,Tiago Pires,"[6.0, 7.67, 8.6, 0.5, 5.77, 0.33, 0.3, 5.17, 3.5, 5.17]"
2012,Hurley Pro Trestles,Round 1,Heat 1 ,Adriano de Souza,"[1.77, 0.93, 0.8, 1.03, 6.33, 1.37, 0.7, 6.7, 4.33, 7.6, 2.2, 6.23]"
2012,Hurley Pro Trestles,Round 1,Heat 1 ,Jadson Andre,"[4.83, 0.5, 6.27, 3.5, 0.5, 0.23, 1.97, 1.0]"
2012,Hurley Pro Trestles,Round 1,Heat 1 ,Brett Simpson,"[1.0, 1.57, 4.27, 0.5, 1.43, 3.67, 2.07, 0.23, 0.9]"
2012,Hurley Pro Trestles,Round 1,Heat 2 ,Taj Burrow,"[0.93, 0.73, 6.83, 9.17, 4.33, 5.03]"
2012,Hurley Pro Trestles,Round 1,Heat 2 ,Patrick Gudauskas,"[1.37, 1.43, 3.33, 7.5, 1.47, 4.8, 2.33, 5.07, 1.37]"
2012,Hurley Pro Trestles,Round 1,Heat 2 ,Alejo Muniz,"[0.87, 0.3, 1.87, 1.57, 0.43, 5.5, 0.83, 0.2]"
2012,Hurley Pro Trestles,Round 1,Heat 3 ,Kelly Slater,"[1.0, 8.33, 6.33, 2.43, 2.73, 0.23, 2.6, 7.33, 1.0]"
2012,Hurley Pro Trestles,Round 1,Heat 3 ,Tiago Pires,"[5.0, 5.9, 1.77, 2.77, 0.5, 4.77, 3.7]"
2012,Hurley Pro Trestles,Round 1,Heat 3 ,Taylor Knox,"[0.7, 4.33, 3.0, 3.77]"
2012,Hurley Pro Trestles,Round 1,Heat 4 ,Dusty Payne,"[0.93, 0.93, 5.2, 6.0, 2.07, 6.47, 1.83, 0.67]"
2012,Hurley Pro Trestles,Round 1,Heat 4 ,Kai Otton,"[5.6, 2.0, 0.4, 3.97, 6.4, 5.0, 4.0]"
2012,Hurley Pro Trestles,Round 1,Heat 4 ,John John Florence,"[5.0, 4.0, 3.1, 0.93, 1.17, 0.93, 2.1]"
2012,Hurley Pro Trestles,Round 1,Heat 5 ,Bede Durbidge,"[2.33, 6.33, 3.53, 7.83, 0.27]"
2012,Hurley Pro Trestles,Round 1,Heat 5 ,Joel Parkinson,"[0.2, 2.83, 4.83, 6.17, 0.6, 0.3, 6.7]"
2012,Hurley Pro Trestles,Round 1,Heat 5 ,Evan Geiselman,"[4.67, 1.23, 3.5, 2.93, 7.83, 3.87, 2.07]"
2012,Hurley Pro Trestles,Round 1,Heat 6 ,Mick Fanning,"[0.3, 7.5, 8.1, 1.77, 2.37, 7.13, 2.07, 1.47, 5.9]"
2012,Hurley Pro Trestles,Round 1,Heat 6 ,Freddy Patacchia Jr.,"[3.33, 2.0, 1.6, 4.27, 6.93, 1.5, 5.33, 7.67]"
2012,Hurley Pro Trestles,Round 1,Heat 6 ,Conner Coffin,"[4.33, 4.37, 4.17, 5.73, 6.43, 1.57, 0.43, 2.77, 0.5, 1.77, 1.03]"
2012,Hurley Pro Trestles,Round 1,Heat 7 ,Yadin Nicol,"[0.93, 9.3, 2.6, 4.77, 8.27]"
2012,Hurley Pro Trestles,Round 1,Heat 7 ,Owen Wright,"[9.0, 4.83, 0.8, 6.33, 0.93, 8.17, 8.17]"
2012,Hurley Pro Trestles,Round 1,Heat 7 ,Miguel Pupo,"[0.5, 5.5, 0.77, 0.33, 6.17, 0.93, 1.93]"
2012,Hurley Pro Trestles,Round 1,Heat 8 ,Josh Kerr,"[6.67, 3.27, 0.5, 5.07, 4.23, 6.53]"
2012,Hurley Pro Trestles,Round 1,Heat 8 ,Damien Hobgood,"[3.0, 5.03, 5.6]"
2012,Hurley Pro Trestles,Round 1,Heat 8 ,Matt Wilkinson,"[5.17, 2.83]"
2012,Hurley Pro Trestles,Round 1,Heat 9 ,Michel Bourez,"[6.17, 0.57, 7.6, 8.6]"
2012,Hurley Pro Trestles,Round 1,Heat 9 ,Kolohe Andino,"[5.17, 6.93, 0.3, 0.57, 6.37, 2.17, 1.27]"
2012,Hurley Pro Trestles,Round 1,Heat 9 ,Jeremy Flores,"[6.67, 6.03, 1.0, 2.3, 4.0]"
2012,Hurley Pro Trestles,Round 1,Heat 10 ,Adrian Buchan,"[0.67, 7.5, 1.0, 0.57, 9.0]"
2012,Hurley Pro Trestles,Round 1,Heat 10 ,Adam Melling,"[5.5, 8.07, 4.17, 5.03, 0.67]"
2012,Hurley Pro Trestles,Round 1,Heat 10 ,Julian Wilson,"[5.93, 2.83, 0.77, 0.37, 1.0, 0.73, 3.73, 0.77]"
2012,Hurley Pro Trestles,Round 1,Heat 11 ,Jordy Smith,"[5.83, 0.57, 8.43, 7.87, 7.43, 1.0, 1.4, 6.17]"
2012,Hurley Pro Trestles,Round 1,Heat 11 ,Travis Logie,"[8.0, 0.3, 2.17, 4.33, 7.87, 0.23, 0.5, 0.57, 7.5, 6.8]"
2012,Hurley Pro Trestles,Round 1,Heat 11 ,Heitor Alves,"[6.43, 2.27, 2.43, 7.23, 2.3, 6.6, 1.17]"
2012,Hurley Pro Trestles,Round 1,Heat 12 ,Gabriel Medina,"[5.5, 0.5, 5.43, 7.8, 0.5, 0.3, 8.27, 2.27, 1.0, 8.63]"
2012,Hurley Pro Trestles,Round 1,Heat 12 ,C.J. Hobgood,"[1.93, 7.67, 5.6, 8.5, 4.27, 2.17]"
2012,Hurley Pro Trestles,Round 1,Heat 12 ,Kieren Perrow,"[3.67, 2.57, 2.27, 4.53]"
2012,Hurley Pro Trestles,Round 3,Heat 1 ,Kelly Slater,"[8.0, 3.5, 0.9, 5.83, 7.7, 1.0, 2.07, 1.13]"
2012,Hurley Pro Trestles,Round 3,Heat 1 ,Matt Wilkinson,"[0.37, 2.17, 2.83, 0.73, 7.17]"
2012,Hurley Pro Trestles,Round 3,Heat 2 ,Julian Wilson,"[3.5, 0.73, 6.0, 0.27, 0.27, 5.17, 0.87, 4.13, 8.03]"
2012,Hurley Pro Trestles,Round 3,Heat 2 ,Alejo Muniz,"[4.83, 1.93, 5.67, 6.67, 4.97, 4.0, 0.5, 2.2]"
2012,Hurley Pro Trestles,Round 3,Heat 3 ,Taj Burrow,"[0.3, 0.2, 8.77, 0.9, 3.83, 3.37, 0.87, 3.17, 6.83]"
2012,Hurley Pro Trestles,Round 3,Heat 3 ,Adam Melling,"[5.67, 0.27, 0.9, 7.03, 7.27, 5.27]"
2012,Hurley Pro Trestles,Round 3,Heat 4 ,Jeremy Flores,"[6.0, 0.93, 0.37, 4.93, 8.17, 1.83, 8.03]"
2012,Hurley Pro Trestles,Round 3,Heat 4 ,Kai Otton,"[2.67, 1.13, 5.8, 5.1, 6.43]"
2012,Hurley Pro Trestles,Round 3,Heat 5 ,Adrian Buchan,"[7.33, 0.43, 7.8, 8.17, 0.63, 9.7, 8.43]"
2012,Hurley Pro Trestles,Round 3,Heat 5 ,Heitor Alves,"[2.17, 5.0, 1.0, 3.93]"
2012,Hurley Pro Trestles,Round 3,Heat 6 ,Mick Fanning,"[0.43, 7.67, 7.07, 7.67, 3.17, 6.27]"
2012,Hurley Pro Trestles,Round 3,Heat 6 ,Dusty Payne,"[6.5, 1.5, 1.0, 0.5, 0.7, 5.77, 6.6, 6.73, 2.27]"
2012,Hurley Pro Trestles,Round 3,Heat 7 ,Joel Parkinson,"[9.93, 3.6, 2.5, 8.4, 1.5, 0.73, 4.5]"
2012,Hurley Pro Trestles,Round 3,Heat 7 ,Taylor Knox,"[4.83, 7.0, 0.43, 6.33]"
2012,Hurley Pro Trestles,Round 3,Heat 8 ,Gabriel Medina,"[6.5, 6.9, 7.93, 6.97, 6.0, 9.27, 8.1, 0.4, 0.27, 0.5]"
2012,Hurley Pro Trestles,Round 3,Heat 8 ,Michel Bourez,"[0.43, 6.6, 0.93, 8.13, 0.57, 3.0, 8.93, 7.83]"
2012,Hurley Pro Trestles,Round 3,Heat 9 ,Josh Kerr,"[7.6, 1.5, 0.8, 0.6, 3.93, 0.33, 5.27, 2.9, 5.93]"
2012,Hurley Pro Trestles,Round 3,Heat 9 ,Bede Durbidge,"[2.17, 5.17, 4.5, 4.27, 0.67, 2.43]"
2012,Hurley Pro Trestles,Round 3,Heat 10 ,Adriano de Souza,"[1.0, 6.67, 7.87, 0.93, 5.17, 1.93, 9.33, 0.8, 1.53]"
2012,Hurley Pro Trestles,Round 3,Heat 10 ,Travis Logie,"[1.43, 1.07, 6.5, 0.73, 1.77, 2.93, 2.4, 9.27]"
2012,Hurley Pro Trestles,Round 3,Heat 11 ,Jordy Smith,"[0.77, 0.2, 5.0, 6.5, 8.17]"
2012,Hurley Pro Trestles,Round 3,Heat 11 ,Brett Simpson,"[6.67, 4.1, 3.77, 4.23]"
2012,Hurley Pro Trestles,Round 3,Heat 12 ,John John Florence,"[0.37, 0.2, 2.57, 2.83, 1.07, 6.77, 3.77, 7.67]"
2012,Hurley Pro Trestles,Round 3,Heat 12 ,Yadin Nicol,"[5.33, 0.83, 4.33, 4.57, 2.37, 0.3, 0.3]"
2012,Hurley Pro Trestles,Round 4,Heat 1 ,Taj Burrow,"[7.5, 1.0, 1.67, 0.87, 1.17, 5.43, 0.57, 0.2, 0.37]"
2012,Hurley Pro Trestles,Round 4,Heat 1 ,Julian Wilson,"[6.5, 0.37, 4.67, 6.1, 5.73, 2.27, 1.0, 1.17, 1.43, 0.73, 0.43, 0.23]"
2012,Hurley Pro Trestles,Round 4,Heat 1 ,Kelly Slater,"[0.93, 0.37, 6.73, 4.0, 3.93, 7.83, 5.13, 0.43]"
2012,Hurley Pro Trestles,Round 4,Heat 2 ,Adrian Buchan,"[1.5, 0.6, 0.3, 6.83, 0.23, 0.43, 7.17, 2.5, 7.9, 9.33]"
2012,Hurley Pro Trestles,Round 4,Heat 2 ,Jeremy Flores,"[5.57, 0.57, 6.9, 0.67, 0.7, 5.77, 9.07]"
2012,Hurley Pro Trestles,Round 4,Heat 2 ,Mick Fanning,"[1.93, 0.5, 2.17, 5.5, 4.4, 4.67, 2.93]"
2012,Hurley Pro Trestles,Round 4,Heat 3 ,Joel Parkinson,"[8.0, 1.9, 9.87, 3.63]"
2012,Hurley Pro Trestles,Round 4,Heat 3 ,Josh Kerr,"[1.0, 5.0, 1.0, 5.9, 0.43, 0.37, 3.0, 2.17, 0.43, 0.93, 1.8, 3.83, 7.73, 0.2]"
