year,event,round,heat,name,scores
2019,Oi Rio Pro,Elimination Round,Heat 1 Watch replay,Sebastian Zietz,"[1.07, 3.33, 6.5, 2.37, 1.0, 0.37, 0.3, 6.27, 1.97, 2.93]"
2019,Oi Rio Pro,Elimination Round,Heat 1 Watch replay,Kolohe Andino,"[6.17, 0.5, 5.43, 0.8, 3.83, 5.83]"
2019,Oi Rio Pro,Elimination Round,Heat 1 Watch replay,Alex Ribeiro,"[2.5, 0.27, 3.23, 4.1, 2.1, 0.77, 2.13, 0.43, 2.1]"
2019,Oi Rio Pro,Elimination Round,Heat 2 Watch replay,Krystian Kymerson,"[6.33, 0.5, 2.07, 0.5, 0.43, 0.93, 0.5, 0.93, 0.7, 4.6, 5.1, 5.07, 1.3, 0.37, 0.23, 0.37]"
2019,Oi Rio Pro,Elimination Round,Heat 2 Watch replay,Jordy Smith,"[4.17, 1.67, 3.17, 0.87, 5.5, 3.53]"
2019,Oi Rio Pro,Elimination Round,Heat 2 Watch replay,Adrian Buchan,"[3.57, 0.3, 2.9, 3.97, 0.43, 1.57, 0.67, 1.87]"
2019,Oi Rio Pro,Elimination Round,Heat 3 Watch replay,Conner Coffin,"[0.5, 5.83, 6.83, 2.07, 0.5]"
2019,Oi Rio Pro,Elimination Round,Heat 3 Watch replay,Ezekiel Lau,"[3.33, 0.43, 4.83, 0.57, 5.9, 3.93, 3.73]"
2019,Oi Rio Pro,Elimination Round,Heat 3 Watch replay,Peterson Crisanto,"[1.93, 2.97, 4.57, 2.13]"
2019,Oi Rio Pro,Elimination Round,Heat 4 Watch replay,Wade Carmichael,"[3.33, 7.17, 0.5, 4.6]"
2019,Oi Rio Pro,Elimination Round,Heat 4 Watch replay,Jack Freestone,"[1.57, 2.6, 1.23, 1.0, 5.33, 1.07, 3.77, 0.93, 3.0]"
2019,Oi Rio Pro,Elimination Round,Heat 4 Watch replay,Jeremy Flores,"[1.83, 1.53, 0.8, 0.37, 5.33, 3.13, 2.17, 0.67, 2.97]"
