year,event,round,heat,name,scores
2009,Hurley Pro Trestles,Round 2,Heat 1 ,Joel Parkinson,"[5.83, 6.33]"
2009,Hurley Pro Trestles,Round 2,Heat 1 ,Kai Barger,"[0.23, 4.0, 1.37, 5.93, 3.63]"
2009,Hurley Pro Trestles,Round 2,Heat 2 ,Rob Machado,"[4.83, 7.83, 4.93, 0.83, 6.6, 7.33, 4.53]"
2009,Hurley Pro Trestles,Round 2,Heat 2 ,Taj Burrow,"[6.67, 4.67, 8.33, 1.07, 2.73, 3.23]"
2009,Hurley Pro Trestles,Round 2,Heat 3 ,C.J. Hobgood,"[7.17, 1.5, 5.23, 8.67, 1.73]"
2009,Hurley Pro Trestles,Round 2,Heat 3 ,Marlon Lipke,"[5.0, 6.33, 2.83, 2.23, 1.3]"
2009,Hurley Pro Trestles,Round 2,Heat 4 ,Adriano de Souza,"[1.5, 5.0, 6.5, 7.5, 1.0, 2.73, 6.9]"
2009,Hurley Pro Trestles,Round 2,Heat 4 ,Phillip MacDonald,"[0.5, 3.93, 0.37, 4.6]"
2009,Hurley Pro Trestles,Round 2,Heat 5 ,Luke Stedman,"[5.83, 2.0, 6.87, 4.33]"
2009,Hurley Pro Trestles,Round 2,Heat 5 ,Bobby Martinez,"[1.0, 4.17, 6.83, 3.33]"
2009,Hurley Pro Trestles,Round 2,Heat 6 ,Nic Muscroft,"[5.67, 2.5, 7.67, 1.37]"
2009,Hurley Pro Trestles,Round 2,Heat 6 ,Tom Whitaker,"[5.33, 6.83, 1.93]"
2009,Hurley Pro Trestles,Round 2,Heat 7 ,Taylor Knox,"[7.83, 3.83, 1.0, 1.17, 2.9, 4.27, 3.57, 5.1]"
2009,Hurley Pro Trestles,Round 2,Heat 7 ,Drew Courtney,"[6.83, 1.87, 1.0, 1.17, 4.2, 0.37, 4.63, 6.0]"
2009,Hurley Pro Trestles,Round 2,Heat 8 ,Tiago Pires,"[3.17, 4.5, 7.83, 5.67, 3.57, 1.9, 3.07, 3.17]"
2009,Hurley Pro Trestles,Round 2,Heat 8 ,Jordy Smith,"[3.9, 7.17, 1.0, 4.33, 4.0, 6.07, 4.27]"
2009,Hurley Pro Trestles,Round 2,Heat 9 ,Greg Emslie,[]
2009,Hurley Pro Trestles,Round 2,Heat 9 ,Mick Campbell,[]
2009,Hurley Pro Trestles,Round 2,Heat 10 ,Kieren Perrow,"[3.5, 4.23, 3.7, 7.33, 4.13]"
2009,Hurley Pro Trestles,Round 2,Heat 10 ,Jihad Khodr,"[3.9, 1.0, 5.0, 0.5, 3.27, 3.13]"
2009,Hurley Pro Trestles,Round 2,Heat 11 ,Adrian Buchan,"[6.33, 4.17, 3.9, 1.87, 7.17]"
2009,Hurley Pro Trestles,Round 2,Heat 11 ,Aritz Aranburu,"[5.33, 4.5, 2.0, 4.03, 6.27, 2.3]"
2009,Hurley Pro Trestles,Round 2,Heat 12 ,Dean Morrison,"[4.67, 4.17, 5.83]"
2009,Hurley Pro Trestles,Round 2,Heat 12 ,Nathaniel Curran,"[0.93, 1.03, 4.43, 4.5, 3.63]"
2009,Hurley Pro Trestles,Round 2,Heat 13 ,Roy Powers,"[3.5, 6.33, 5.8, 5.33]"
2009,Hurley Pro Trestles,Round 2,Heat 13 ,Tim Reyes,"[5.67, 0.5, 5.9, 0.37, 0.63, 5.1, 0.53, 1.4, 3.17, 1.97]"
2009,Hurley Pro Trestles,Round 2,Heat 14 ,Jay Thompson,"[3.83, 6.83, 6.17, 0.37, 0.93, 8.33, 7.93]"
2009,Hurley Pro Trestles,Round 2,Heat 14 ,Chris Ward,"[1.5, 0.4, 3.73, 4.83, 2.17, 1.57, 6.53, 1.17]"
2009,Hurley Pro Trestles,Round 2,Heat 15 ,Josh Kerr,"[2.33, 6.17, 9.5, 0.43, 7.67, 1.8]"
2009,Hurley Pro Trestles,Round 2,Heat 15 ,Dayyan Neve,"[2.57, 6.83, 8.4, 1.33, 0.37, 2.5]"
2009,Hurley Pro Trestles,Round 2,Heat 16 ,Ben Dunn,"[4.83, 2.67, 3.4]"
2009,Hurley Pro Trestles,Round 2,Heat 16 ,Dustin Barca,"[3.17, 4.5]"
2009,Hurley Pro Trestles,Round 1,Heat 1 ,Mikael Picon,"[3.67, 2.5, 6.5, 0.43, 7.17, 0.9]"
2009,Hurley Pro Trestles,Round 1,Heat 1 ,Ben Dunn,"[5.67, 2.5, 3.07, 4.0, 0.93]"
2009,Hurley Pro Trestles,Round 1,Heat 1 ,Tom Whitaker,"[4.67, 4.83, 3.5, 0.33, 2.1]"
2009,Hurley Pro Trestles,Round 1,Heat 2 ,Damien Hobgood,"[4.0, 2.17, 0.67, 2.87, 0.87, 0.83, 3.27]"
2009,Hurley Pro Trestles,Round 1,Heat 2 ,Dustin Barca,"[3.0, 0.9, 3.8]"
2009,Hurley Pro Trestles,Round 1,Heat 2 ,Drew Courtney,"[0.37, 0.5, 3.3, 2.13, 0.9]"
2009,Hurley Pro Trestles,Round 1,Heat 3 ,David Weare,"[2.83, 0.77, 0.6, 3.6, 5.83, 2.6]"
2009,Hurley Pro Trestles,Round 1,Heat 3 ,Bobby Martinez,"[0.97, 4.67, 2.67, 2.8, 2.9, 3.97, 0.2, 3.93]"
2009,Hurley Pro Trestles,Round 1,Heat 3 ,Dayyan Neve,"[1.0, 1.07, 0.43, 3.93, 3.17, 0.67, 1.9, 1.4]"
2009,Hurley Pro Trestles,Round 1,Heat 4 ,Mick Fanning,"[6.17, 6.83, 8.0, 5.33, 2.57, 6.67, 1.07]"
2009,Hurley Pro Trestles,Round 1,Heat 4 ,Chris Ward,"[3.83, 0.67, 1.13, 3.0, 1.07, 2.6, 4.93]"
2009,Hurley Pro Trestles,Round 1,Heat 4 ,Nic Muscroft,"[0.37, 0.33, 2.0, 3.43, 1.87]"
2009,Hurley Pro Trestles,Round 1,Heat 5 ,Bede Durbidge,"[3.0, 0.77, 8.17, 2.93, 2.2, 1.73, 7.17]"
2009,Hurley Pro Trestles,Round 1,Heat 5 ,Tim Reyes,"[4.67, 3.97, 5.17, 0.5, 1.77, 5.83]"
2009,Hurley Pro Trestles,Round 1,Heat 5 ,Luke Stedman,"[0.67, 4.0, 3.97, 1.77]"
2009,Hurley Pro Trestles,Round 1,Heat 6 ,Dane Reynolds,"[0.6, 5.33, 7.17, 0.43, 2.67, 7.67, 1.23]"
2009,Hurley Pro Trestles,Round 1,Heat 6 ,Phillip MacDonald,"[3.5, 1.57, 2.67, 6.0, 1.7, 4.83, 0.37, 3.73, 5.47]"
2009,Hurley Pro Trestles,Round 1,Heat 6 ,Adriano de Souza,"[0.63, 0.9, 1.07, 2.93, 2.07, 2.1, 2.4, 3.23, 2.43]"
2009,Hurley Pro Trestles,Round 1,Heat 7 ,Kekoa Bacalso,"[0.43, 7.5, 3.83, 4.4, 3.83]"
2009,Hurley Pro Trestles,Round 1,Heat 7 ,Marlon Lipke,"[5.33, 6.33, 1.33, 0.87, 4.33, 1.1, 0.57, 0.3, 4.8]"
2009,Hurley Pro Trestles,Round 1,Heat 7 ,C.J. Hobgood,"[1.5, 2.33, 6.17, 2.6, 1.4, 1.53, 4.1]"
2009,Hurley Pro Trestles,Round 1,Heat 8 ,Kai Otton,"[4.83, 0.47, 7.1, 5.73, 3.27, 0.73]"
2009,Hurley Pro Trestles,Round 1,Heat 8 ,Joel Parkinson,"[6.33, 0.5, 2.0, 2.13, 3.13, 1.6, 0.3, 3.5]"
2009,Hurley Pro Trestles,Round 1,Heat 8 ,Kai Barger,"[6.83, 1.0, 0.93]"
2009,Hurley Pro Trestles,Round 1,Heat 9 ,Kelly Slater,"[9.0, 9.5, 1.4, 0.8, 1.67, 7.03, 2.83, 0.5]"
2009,Hurley Pro Trestles,Round 1,Heat 9 ,Adrian Buchan,"[3.5, 0.77, 3.0, 6.67, 0.6, 7.33, 0.67, 0.57, 2.17, 3.9]"
2009,Hurley Pro Trestles,Round 1,Heat 9 ,Rob Machado,"[1.67, 1.37, 4.0, 5.67, 3.17, 2.67]"
2009,Hurley Pro Trestles,Round 1,Heat 10 ,Brett Simpson,"[2.33, 6.67, 0.67, 1.67, 3.33, 4.37, 7.17, 7.07]"
2009,Hurley Pro Trestles,Round 1,Heat 10 ,Taj Burrow,"[4.0, 2.83, 5.67, 5.67, 1.73, 3.47, 0.57]"
2009,Hurley Pro Trestles,Round 1,Heat 10 ,Dean Morrison,"[7.17, 0.93]"
2009,Hurley Pro Trestles,Round 1,Heat 11 ,Chris Davidson,"[2.0, 0.93, 1.83, 5.0, 6.13, 2.87, 3.27, 0.6, 2.17, 7.83]"
2009,Hurley Pro Trestles,Round 1,Heat 11 ,Tiago Pires,"[1.5, 5.67, 6.5, 4.17, 7.0, 1.0, 6.77]"
2009,Hurley Pro Trestles,Round 1,Heat 11 ,Taylor Knox,"[1.63, 3.17, 0.43, 0.67, 5.03, 4.83, 6.73, 4.17, 1.5]"
2009,Hurley Pro Trestles,Round 1,Heat 12 ,Michel Bourez,"[7.0, 7.17, 1.17, 8.5]"
2009,Hurley Pro Trestles,Round 1,Heat 12 ,Jordy Smith,"[3.0, 6.87, 8.0, 5.67, 3.17, 1.47, 2.67]"
2009,Hurley Pro Trestles,Round 1,Heat 12 ,Greg Emslie,"[0.5, 3.73, 3.67, 4.07, 7.07, 1.83]"
2009,Hurley Pro Trestles,Round 1,Heat 13 ,Freddy Patacchia Jr.,"[4.0, 3.87, 3.43, 4.2, 7.77]"
2009,Hurley Pro Trestles,Round 1,Heat 13 ,Josh Kerr,"[3.0, 2.43, 8.33, 2.87, 2.73]"
2009,Hurley Pro Trestles,Round 1,Heat 13 ,Jihad Khodr,"[2.83, 2.67, 0.37, 0.47, 2.87, 0.53, 1.7, 3.03, 5.83]"
2009,Hurley Pro Trestles,Round 1,Heat 14 ,Jeremy Flores,"[0.2, 5.83, 5.23, 0.83, 0.6, 1.47, 0.27, 0.2, 4.3, 6.83]"
2009,Hurley Pro Trestles,Round 1,Heat 14 ,Aritz Aranburu,"[0.67, 4.33, 5.0, 6.27, 1.23, 0.5, 0.9, 5.2]"
2009,Hurley Pro Trestles,Round 1,Heat 14 ,Jay Thompson,"[3.83, 2.67, 4.5, 2.0, 0.5, 4.37, 2.8]"
2009,Hurley Pro Trestles,Round 1,Heat 15 ,Tim Boal,"[5.17, 7.33, 6.77, 3.73, 2.43, 3.9]"
2009,Hurley Pro Trestles,Round 1,Heat 15 ,Nathaniel Curran,"[6.33, 2.77, 5.67, 4.77, 0.57, 6.5, 0.37, 0.37, 2.0, 3.07]"
2009,Hurley Pro Trestles,Round 1,Heat 15 ,Mick Campbell,"[3.33, 2.17, 3.83]"
2009,Hurley Pro Trestles,Round 1,Heat 16 ,Heitor Alves,"[1.33, 0.43, 6.67, 1.13, 7.9, 2.73]"
