year,event,round,heat,name,scores
2010,Rip Curl Pro Portugal,Round 2,Heat 1 ,Kelly Slater,"[7.5, 6.33, 5.23, 3.5, 1.37, 6.67, 6.2, 5.87]"
2010,Rip Curl Pro Portugal,Round 2,Heat 1 ,Bruno Santos,"[1.0, 5.5, 0.73, 1.43, 1.8, 1.47]"
2010,Rip Curl Pro Portugal,Round 2,Heat 2 ,Jordy Smith,"[5.17, 0.67, 0.2, 0.77, 0.57, 1.67, 1.87, 6.07, 6.83]"
2010,Rip Curl Pro Portugal,Round 2,Heat 2 ,Marlon Lipke,"[4.33, 4.53, 7.1]"
2010,Rip Curl Pro Portugal,Round 2,Heat 3 ,Travis Logie,"[8.93, 3.67, 3.93, 4.5, 6.17, 4.97, 3.0, 6.5, 7.13]"
2010,Rip Curl Pro Portugal,Round 2,Heat 3 ,Dane Reynolds,"[1.13, 0.67, 1.17, 7.33, 0.47, 0.93]"
2010,Rip Curl Pro Portugal,Round 2,Heat 4 ,Dean Morrison,"[1.17, 2.17, 5.67, 2.9, 1.33, 5.27, 0.43, 0.37, 0.23, 8.0]"
2010,Rip Curl Pro Portugal,Round 2,Heat 4 ,Adriano de Souza,"[0.33, 5.6, 1.37, 4.5, 2.8, 5.83, 1.3, 1.0, 2.3]"
2010,Rip Curl Pro Portugal,Round 2,Heat 5 ,Adrian Buchan,"[7.0, 5.33, 8.67, 6.5, 9.33]"
2010,Rip Curl Pro Portugal,Round 2,Heat 5 ,Luke Munro,"[4.17, 1.43, 1.27, 1.07, 1.2, 1.63, 0.8, 2.07, 0.8]"
2010,Rip Curl Pro Portugal,Round 2,Heat 6 ,C.J. Hobgood,"[8.43, 0.5, 3.0, 1.33, 1.0, 7.0, 1.2, 6.17, 7.33, 7.73]"
2010,Rip Curl Pro Portugal,Round 2,Heat 6 ,Roy Powers,"[0.67, 6.6, 1.8, 1.17, 1.4, 2.43, 1.33, 0.27]"
2010,Rip Curl Pro Portugal,Round 2,Heat 7 ,Michel Bourez,"[4.93, 8.0, 0.5, 1.0]"
2010,Rip Curl Pro Portugal,Round 2,Heat 7 ,Luke Stedman,"[0.2, 2.83, 3.5, 1.0, 0.3, 4.73, 0.43, 2.07]"
2010,Rip Curl Pro Portugal,Round 2,Heat 8 ,Kai Otton,"[3.83, 4.5, 0.5, 2.17, 6.33, 1.17, 2.17, 2.43, 0.87]"
2010,Rip Curl Pro Portugal,Round 2,Heat 8 ,Andy Irons,"[0.27, 4.47, 5.93]"
2010,Rip Curl Pro Portugal,Round 2,Heat 9 ,Patrick Gudauskas,"[1.07, 4.93, 6.67, 4.4, 5.5, 4.23, 5.07, 1.83, 1.63]"
2010,Rip Curl Pro Portugal,Round 2,Heat 9 ,Freddy Patacchia Jr.,"[4.5, 4.1, 1.83, 4.6, 2.67, 0.23, 0.2, 5.77, 3.0, 3.33]"
2010,Rip Curl Pro Portugal,Round 2,Heat 10 ,Daniel Ross,"[2.67, 3.4, 5.6, 2.77, 4.07, 6.43, 0.87, 2.4]"
2010,Rip Curl Pro Portugal,Round 2,Heat 10 ,Kieren Perrow,"[2.67, 5.67, 0.67, 4.13, 1.0, 0.2, 4.5, 1.0, 4.3]"
2010,Rip Curl Pro Portugal,Round 2,Heat 11 ,Chris Davidson,"[5.0, 2.07, 3.67, 3.27, 0.5, 4.67, 0.37, 7.23]"
2010,Rip Curl Pro Portugal,Round 2,Heat 11 ,Adam Melling,"[4.0, 5.43, 1.0, 3.0, 6.17, 5.7, 2.43, 4.07, 1.0, 5.77, 2.03]"
