year,event,round,heat,name,scores
2017,Hurley Pro at Trestles,Round 2,Heat 1 Watch replay,Evan Geiselman,"[7.5, 2.0, 7.2, 2.7, 0.67, 0.87, 3.17, 0.5]"
2017,Hurley Pro at Trestles,Round 2,Heat 1 Watch replay,Matt Wilkinson,"[1.5, 5.17, 0.37, 5.5, 5.03, 5.73, 7.23]"
2017,Hurley Pro at Trestles,Round 2,Heat 2 Watch replay,Hiroto Ohhara,"[0.5, 6.83, 3.67, 6.07]"
2017,Hurley Pro at Trestles,Round 2,Heat 2 Watch replay,Owen Wright,"[7.5, 6.53, 6.07, 7.93, 4.5, 1.67]"
2017,Hurley Pro at Trestles,Round 2,Heat 3 Watch replay,Ethan Ewing,"[0.67, 1.37, 3.6, 2.73, 3.7, 4.7, 0.43]"
2017,Hurley Pro at Trestles,Round 2,Heat 3 Watch replay,Joel Parkinson,"[1.77, 3.17, 3.43, 2.67, 5.17, 3.9]"
2017,Hurley Pro at Trestles,Round 2,Heat 4 Watch replay,Josh Kerr,"[8.17, 0.23, 6.03, 2.17, 5.27]"
2017,Hurley Pro at Trestles,Round 2,Heat 4 Watch replay,Connor O'Leary,"[6.0, 2.33, 3.67, 7.0, 5.1]"
2017,Hurley Pro at Trestles,Round 2,Heat 5 Watch replay,Jadson Andre,"[5.83, 4.5, 7.0, 3.17, 5.93, 3.33]"
2017,Hurley Pro at Trestles,Round 2,Heat 5 Watch replay,Kolohe Andino,"[7.17, 5.33]"
2017,Hurley Pro at Trestles,Round 2,Heat 6 Watch replay,Miguel Pupo,"[2.17, 2.1, 5.83, 2.0, 6.73, 7.17, 1.0, 0.37]"
2017,Hurley Pro at Trestles,Round 2,Heat 6 Watch replay,Michel Bourez,"[7.17, 6.5, 3.83]"
2017,Hurley Pro at Trestles,Round 2,Heat 7 Watch replay,Joan Duru,"[3.5, 5.0, 6.83, 7.0, 2.7, 4.07, 1.7]"
2017,Hurley Pro at Trestles,Round 2,Heat 7 Watch replay,Nat Young,"[6.73, 0.3, 3.77]"
2017,Hurley Pro at Trestles,Round 2,Heat 8 Watch replay,Adrian Buchan,"[2.67, 6.4, 5.57, 6.6]"
2017,Hurley Pro at Trestles,Round 2,Heat 8 Watch replay,Stuart Kennedy,"[4.83, 6.17, 6.33, 0.3, 3.23, 7.1, 6.6]"
2017,Hurley Pro at Trestles,Round 2,Heat 9 Watch replay,Wiggolly Dantas,"[1.9, 6.17, 8.67, 2.07, 5.7, 4.4]"
2017,Hurley Pro at Trestles,Round 2,Heat 9 Watch replay,Leonardo Fioravanti,"[4.17, 3.43, 1.13, 1.6, 2.67, 2.0, 3.33]"
2017,Hurley Pro at Trestles,Round 2,Heat 10 Watch replay,Kanoa Igarashi,"[6.33, 0.5, 6.83]"
2017,Hurley Pro at Trestles,Round 2,Heat 10 Watch replay,Caio Ibelli,"[2.1, 6.57, 4.73, 1.93]"
2017,Hurley Pro at Trestles,Round 2,Heat 11 Watch replay,Italo Ferreira,"[8.5, 2.33, 0.43, 5.97, 0.5, 0.43, 7.43, 4.5]"
2017,Hurley Pro at Trestles,Round 2,Heat 11 Watch replay,Jack Freestone,"[4.33, 5.87, 7.17, 7.57]"
2017,Hurley Pro at Trestles,Round 2,Heat 12 Watch replay,Ezekiel Lau,"[0.5, 7.33, 0.37]"
2017,Hurley Pro at Trestles,Round 2,Heat 12 Watch replay,Ian Gouveia,"[2.5, 5.17, 4.4, 5.33, 3.43, 1.0, 1.6]"
2017,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Adriano de Souza,"[2.33, 5.67, 5.93, 6.83]"
2017,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Miguel Pupo,"[5.17, 1.5, 3.23, 4.5, 0.73]"
2017,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Wiggolly Dantas,"[5.0, 1.9, 0.93]"
2017,Hurley Pro at Trestles,Round 1,Heat 2 Watch replay,Julian Wilson,"[5.67, 0.8, 6.5, 6.1]"
2017,Hurley Pro at Trestles,Round 1,Heat 2 Watch replay,Caio Ibelli,"[4.83, 1.67, 0.43, 6.07]"
2017,Hurley Pro at Trestles,Round 1,Heat 2 Watch replay,Jadson Andre,"[1.4, 5.0, 2.6, 5.57, 3.33, 0.87, 5.27]"
2017,Hurley Pro at Trestles,Round 1,Heat 3 Watch replay,Jeremy Flores,"[5.17, 0.63, 0.3, 3.1, 1.57, 6.4]"
2017,Hurley Pro at Trestles,Round 1,Heat 3 Watch replay,Owen Wright,"[6.5, 4.73, 5.6, 0.83, 6.13, 2.83]"
2017,Hurley Pro at Trestles,Round 1,Heat 3 Watch replay,Josh Kerr,"[1.0, 2.0, 6.77, 4.4, 1.37]"
2017,Hurley Pro at Trestles,Round 1,Heat 4 Watch replay,Bede Durbidge,"[5.6, 2.4]"
2017,Hurley Pro at Trestles,Round 1,Heat 4 Watch replay,Matt Wilkinson,"[0.5, 2.5, 0.73, 0.63, 5.17, 5.03, 3.17, 4.77, 3.7, 2.0]"
2017,Hurley Pro at Trestles,Round 1,Heat 4 Watch replay,Ethan Ewing,[6.33]
2017,Hurley Pro at Trestles,Round 1,Heat 5 Watch replay,John John Florence,"[4.83, 6.33, 6.6, 7.0]"
2017,Hurley Pro at Trestles,Round 1,Heat 5 Watch replay,Italo Ferreira,"[8.5, 1.57, 6.8, 7.4, 0.93, 1.07, 1.6]"
2017,Hurley Pro at Trestles,Round 1,Heat 5 Watch replay,Hiroto Ohhara,"[1.93, 7.0, 5.4]"
2017,Hurley Pro at Trestles,Round 1,Heat 6 Watch replay,Jordy Smith,"[3.1, 3.73]"
2017,Hurley Pro at Trestles,Round 1,Heat 6 Watch replay,Ian Gouveia,"[3.83, 4.43, 0.8, 6.27, 0.37, 1.27]"
2017,Hurley Pro at Trestles,Round 1,Heat 6 Watch replay,Evan Geiselman,"[3.17, 4.43, 5.33]"
2017,Hurley Pro at Trestles,Round 1,Heat 7 Watch replay,Gabriel Medina,"[5.67, 4.6, 3.1, 5.47, 2.27, 0.37, 4.43]"
2017,Hurley Pro at Trestles,Round 1,Heat 7 Watch replay,Nat Young,"[3.0, 6.43, 3.73, 2.77, 6.6]"
2017,Hurley Pro at Trestles,Round 1,Heat 7 Watch replay,Adrian Buchan,"[2.33, 4.0, 1.27, 5.3]"
2017,Hurley Pro at Trestles,Round 1,Heat 8 Watch replay,Conner Coffin,"[7.0, 4.83, 5.93]"
