year,event,round,heat,name,scores
2011,Rip Curl Pro Bells Beach,Round 2,Heat 1 ,Jordy Smith,"[0.27, 4.0, 1.5, 4.67, 7.93, 9.5]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 1 ,Adam Robertson,"[0.5, 6.83, 3.1, 7.33, 8.93]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 2 ,Owen Wright,"[7.33, 8.1, 6.93, 3.47, 8.6]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 2 ,Gabriel Medina,"[3.5, 2.5, 0.93, 1.0, 4.4, 1.67, 0.5]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 3 ,Bobby Martinez,"[6.5, 3.0, 8.83, 7.33]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 3 ,Taj Burrow,"[8.1, 4.83, 7.83]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 4 ,Josh Kerr,"[8.17, 2.67, 1.43, 9.07, 1.07, 3.17, 0.63, 0.7]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 4 ,Adrian Buchan,"[3.0, 1.57, 6.77, 5.1, 8.87, 2.5, 0.3, 7.17, 3.37]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 5 ,Damien Hobgood,"[4.67, 6.5, 5.67]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 5 ,Raoni Monteiro,"[4.67, 4.0, 6.77]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 6 ,Bede Durbidge,"[1.0, 1.83, 4.5, 6.5, 3.17, 5.6]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 6 ,Cory Lopez,"[0.67, 3.17, 1.73, 5.17, 5.57, 6.27]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 7 ,Gabe Kling,"[5.33, 1.6, 6.0, 5.67, 1.97, 4.27]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 7 ,Brett Simpson,"[3.5, 1.5, 0.3, 0.43, 1.0]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 8 ,Jadson Andre,"[2.0, 0.17, 1.0, 1.67, 7.67, 0.6, 5.17]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 8 ,Daniel Ross,"[6.17, 3.67, 6.67, 0.3, 0.8, 0.63, 1.63]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 9 ,Chris Davidson,"[0.6, 7.7, 0.9, 1.2, 4.5, 8.4]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 9 ,Julian Wilson,"[0.5, 0.53, 1.0, 0.93, 1.07, 6.5, 2.83, 7.33, 0.3, 0.9]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 10 ,C.J. Hobgood,"[3.17, 5.0, 1.43]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 10 ,Kai Otton,"[0.43, 5.6, 0.73, 2.5, 0.2, 0.43]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 11 ,Kieren Perrow,"[2.1, 2.23, 7.3, 5.5, 2.5, 3.17, 7.33, 7.77]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 11 ,Dusty Payne,"[7.0, 6.5, 3.17, 4.5, 6.97, 0.37]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 12 ,Tiago Pires,"[1.83, 5.17, 6.1, 0.57, 0.77, 1.5, 1.7, 5.67, 1.33]"
2011,Rip Curl Pro Bells Beach,Round 2,Heat 12 ,Taylor Knox,"[0.9, 0.37, 3.83, 2.07, 2.43, 0.63, 3.0, 4.23]"
2011,Rip Curl Pro Bells Beach,Round 1,Heat 1 ,Alejo Muniz,"[6.83, 6.4]"
