year,event,round,heat,name,scores
2013,Rip Curl Pro Bells Beach,Round 2,Heat 1 ,Taj Burrow,"[1.67, 4.67, 8.0, 1.0, 8.5]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 1 ,Jacob Willcox,"[0.5, 0.23, 4.83, 7.33]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 2 ,Gabriel Medina,"[0.77, 4.5, 7.57, 4.07, 1.5, 8.33]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 2 ,Jack Perry,"[7.0, 5.17, 1.63]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 3 ,Adriano de Souza,"[8.83, 0.43, 4.07, 6.33, 6.9, 6.73]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 3 ,Oney Anwar,"[1.5, 4.5, 2.93]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 4 ,Jeremy Flores,"[0.43, 0.3, 6.0, 8.1]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 4 ,Patrick Gudauskas,"[5.0, 8.23, 5.67, 2.57]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 5 ,Tiago Pires,"[8.67, 0.43, 8.7, 7.1, 8.87]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 5 ,Michel Bourez,"[5.17, 6.0, 0.5, 7.77, 0.43, 9.5]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 6 ,Dusty Payne,"[9.5, 3.6, 3.83, 2.93, 7.6]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 6 ,Owen Wright,"[3.0, 6.5, 0.5, 2.4, 1.0, 2.67]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 7 ,Jordy Smith,"[7.67, 9.77, 9.37, 5.33, 7.93]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 7 ,Glenn Hall,"[1.2, 2.17, 8.77, 3.0, 0.5, 2.47]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 8 ,C.J. Hobgood,"[8.6, 8.43, 9.5]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 8 ,Adam Melling,"[0.83, 6.33, 0.3, 5.0]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 9 ,Bede Durbidge,"[7.57, 6.4, 7.03]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 9 ,Brett Simpson,"[5.67, 6.23, 5.47, 0.23, 8.0, 5.53]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 10 ,Sebastian Zietz,"[7.0, 9.33, 2.33]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 10 ,Travis Logie,"[4.0, 3.67, 1.33, 6.33, 9.1]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 11 ,Damien Hobgood,"[6.0, 6.6, 6.9, 8.17]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 11 ,Kieren Perrow,"[5.17, 7.33, 1.4, 7.27, 0.7, 2.43]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 12 ,Kai Otton,"[0.9, 7.5, 0.6, 4.43, 3.57, 7.93, 4.73]"
2013,Rip Curl Pro Bells Beach,Round 2,Heat 12 ,Matt Wilkinson,"[5.33, 3.83, 8.1]"
2013,Rip Curl Pro Bells Beach,Round 1,Heat 1 ,Raoni Monteiro,"[5.0, 8.6, 4.87, 0.5]"
