year,event,round,heat,name,scores
2015,Billabong Pipe Masters,Round 2,Heat 1 Watch replay,Filipe Toledo,"[1.83, 6.67, 0.5, 7.0, 7.23, 0.43, 4.83]"
2015,Billabong Pipe Masters,Round 2,Heat 1 Watch replay,Bruce Irons,"[1.33, 0.93, 2.67, 1.77, 2.4]"
2015,Billabong Pipe Masters,Round 2,Heat 2 Watch replay,Taj Burrow,"[5.0, 8.77, 0.5, 0.87]"
2015,Billabong Pipe Masters,Round 2,Heat 2 Watch replay,Brett Simpson,"[7.0, 0.13, 1.17, 0.17, 0.3, 0.57, 4.2, 1.57, 0.33, 0.6]"
2015,Billabong Pipe Masters,Round 2,Heat 3 Watch replay,Adriano de Souza,"[4.83, 1.1, 0.37, 0.87, 3.93, 8.27, 3.77]"
2015,Billabong Pipe Masters,Round 2,Heat 3 Watch replay,Jack Robinson,"[0.57, 0.87, 7.33, 1.67, 5.17]"
2015,Billabong Pipe Masters,Round 2,Heat 4 Watch replay,Adam Melling,"[0.47, 8.83, 0.73, 0.43, 6.67, 2.0, 5.5, 0.5]"
2015,Billabong Pipe Masters,Round 2,Heat 4 Watch replay,Matt Wilkinson,"[1.93, 0.37, 1.83, 2.53]"
2015,Billabong Pipe Masters,Round 2,Heat 5 Watch replay,Julian Wilson,"[5.0, 0.43, 7.83, 4.7, 1.13, 0.6]"
2015,Billabong Pipe Masters,Round 2,Heat 5 Watch replay,Wade Carmichael,"[1.77, 1.3, 3.5, 0.87, 1.0, 2.33, 1.13, 2.5]"
2015,Billabong Pipe Masters,Round 2,Heat 6 Watch replay,Adrian Buchan,"[7.5, 5.67, 1.37, 0.17]"
2015,Billabong Pipe Masters,Round 2,Heat 6 Watch replay,Miguel Pupo,"[0.2, 0.23, 3.0, 2.17, 0.93, 1.73, 0.43, 1.0, 3.5]"
2015,Billabong Pipe Masters,Round 2,Heat 7 Watch replay,Kelly Slater,"[4.5, 0.5, 0.53, 1.87, 1.27, 7.77, 0.6, 1.23, 1.0, 7.8, 1.57]"
2015,Billabong Pipe Masters,Round 2,Heat 7 Watch replay,Dusty Payne,"[1.4, 8.5, 5.5, 2.07, 6.43]"
2015,Billabong Pipe Masters,Round 2,Heat 8 Watch replay,Sebastian Zietz,"[1.1, 2.83, 4.83, 5.67, 1.37, 1.3, 4.27]"
2015,Billabong Pipe Masters,Round 2,Heat 8 Watch replay,Jadson Andre,"[2.5, 0.77, 0.5, 1.0, 2.87, 0.9, 3.17, 0.63, 3.57, 2.57]"
2015,Billabong Pipe Masters,Round 2,Heat 9 Watch replay,Glenn Hall,"[1.77, 1.2, 5.27, 0.87, 3.33, 0.57, 2.23]"
2015,Billabong Pipe Masters,Round 2,Heat 9 Watch replay,Nat Young,"[1.53, 6.17, 0.23, 0.73, 1.63]"
2015,Billabong Pipe Masters,Round 2,Heat 10 Watch replay,Keanu Asing,"[2.0, 0.63, 0.4, 0.3, 4.5, 5.83, 0.33]"
2015,Billabong Pipe Masters,Round 2,Heat 10 Watch replay,Kolohe Andino,"[1.23, 2.17, 0.27, 1.07, 1.9, 2.73]"
2015,Billabong Pipe Masters,Round 2,Heat 11 Watch replay,Joel Parkinson,"[1.43, 1.73, 3.0, 7.5, 6.43]"
2015,Billabong Pipe Masters,Round 2,Heat 11 Watch replay,Ricardo Christie,"[1.83, 0.67, 3.6, 1.13]"
2015,Billabong Pipe Masters,Round 2,Heat 12 Watch replay,Jordy Smith,"[5.0, 7.33, 0.5, 8.67]"
2015,Billabong Pipe Masters,Round 2,Heat 12 Watch replay,Wiggolly Dantas,"[1.43, 1.13, 0.33, 0.33, 1.03, 3.1, 1.77]"
2015,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Italo Ferreira,"[8.33, 1.8, 5.93]"
2015,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Adrian Buchan,"[6.33, 3.0]"
2015,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Glenn Hall,"[1.5, 0.2]"
2015,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Mason Ho,"[0.63, 3.17, 1.93, 2.57, 3.0]"
2015,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Jadson Andre,"[1.4, 1.7, 0.27, 0.27, 0.57, 4.0, 0.5]"
2015,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Dusty Payne,[1.7]
2015,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Gabriel Medina,"[5.0, 3.5, 5.27, 7.33]"
2015,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Keanu Asing,"[0.77, 0.93, 0.43, 5.57, 2.27]"
2015,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Wade Carmichael,"[1.93, 0.57, 1.8, 0.87, 0.27]"
2015,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Michel Bourez,"[3.83, 1.23, 5.5]"
2015,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Adriano de Souza,"[0.2, 6.33, 0.9, 0.3]"
2015,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Jack Robinson,"[0.93, 2.23, 2.83]"
2015,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Jamie O'Brien,"[0.3, 0.5, 0.73, 7.33]"
2015,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Filipe Toledo,"[5.17, 2.0, 0.67, 0.5, 2.67]"
2015,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Kolohe Andino,[6.5]
2015,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,Mick Fanning,"[5.17, 9.43, 4.83, 0.5]"
2015,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,Bruce Irons,"[6.5, 1.0, 7.83, 1.83, 3.57, 0.87]"
2015,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,Sebastian Zietz,"[1.37, 1.33, 3.0]"
2015,Billabong Pipe Masters,Round 1,Heat 7 Watch replay,Kai Otton,"[1.5, 2.67, 0.5, 1.77, 9.73]"
2015,Billabong Pipe Masters,Round 1,Heat 7 Watch replay,Julian Wilson,"[1.07, 0.3, 2.77, 0.63]"
