year,event,round,heat,name,scores
2017,Corona Open J-Bay,Round 2,Heat 1 Watch replay,Jordy Smith,"[4.67, 6.0, 1.93, 2.0]"
2017,Corona Open J-Bay,Round 2,Heat 1 Watch replay,Dale Staples,"[6.5, 2.7, 1.57, 3.77]"
2017,Corona Open J-Bay,Round 2,Heat 2 Watch replay,Matt Wilkinson,"[6.17, 6.93, 0.33]"
2017,Corona Open J-Bay,Round 2,Heat 2 Watch replay,Michael February,"[7.0, 3.0, 4.67, 0.37]"
2017,Corona Open J-Bay,Round 2,Heat 3 Watch replay,Owen Wright,"[4.5, 5.67, 2.17, 6.67]"
2017,Corona Open J-Bay,Round 2,Heat 3 Watch replay,Ethan Ewing,"[1.83, 7.33, 3.77]"
2017,Corona Open J-Bay,Round 2,Heat 4 Watch replay,Jadson Andre,"[2.33, 1.6, 6.33, 4.83, 7.83, 1.0]"
2017,Corona Open J-Bay,Round 2,Heat 4 Watch replay,Kolohe Andino,"[0.5, 6.17, 5.9, 0.33, 5.5, 7.03]"
2017,Corona Open J-Bay,Round 2,Heat 5 Watch replay,Julian Wilson,"[1.5, 7.67, 6.0, 6.6, 0.7, 1.23, 2.67]"
2017,Corona Open J-Bay,Round 2,Heat 5 Watch replay,Josh Kerr,"[1.07, 1.73, 6.93, 0.43, 5.6, 4.77, 0.37]"
2017,Corona Open J-Bay,Round 2,Heat 6 Watch replay,Connor O'Leary,"[7.33, 4.5, 3.67, 6.07, 5.7]"
2017,Corona Open J-Bay,Round 2,Heat 6 Watch replay,Miguel Pupo,"[4.0, 1.7, 1.4, 5.33, 1.93, 0.2, 6.07, 7.03]"
2017,Corona Open J-Bay,Round 2,Heat 7 Watch replay,Leonardo Fioravanti,"[6.33, 0.23, 4.83]"
2017,Corona Open J-Bay,Round 2,Heat 7 Watch replay,Sebastian Zietz,"[4.5, 0.87, 5.93, 5.27, 1.83, 1.0]"
2017,Corona Open J-Bay,Round 2,Heat 8 Watch replay,Filipe Toledo,"[4.33, 0.3, 2.17, 4.63, 7.67]"
2017,Corona Open J-Bay,Round 2,Heat 8 Watch replay,Kanoa Igarashi,"[3.67, 5.5, 0.5, 3.53, 0.27, 7.33, 2.93, 2.87]"
2017,Corona Open J-Bay,Round 2,Heat 9 Watch replay,Caio Ibelli,"[7.93, 6.83, 2.23, 6.43, 1.43, 1.57]"
2017,Corona Open J-Bay,Round 2,Heat 9 Watch replay,Stuart Kennedy,"[6.0, 5.17, 0.5, 2.67, 6.57]"
2017,Corona Open J-Bay,Round 2,Heat 10 Watch replay,Joan Duru,"[0.5, 6.87, 2.33, 3.43, 5.67]"
2017,Corona Open J-Bay,Round 2,Heat 10 Watch replay,Adrian Buchan,"[3.5, 6.5, 7.0, 2.83, 7.0, 2.33, 2.33, 3.97]"
2017,Corona Open J-Bay,Round 2,Heat 11 Watch replay,Ezekiel Lau,"[8.43, 8.03, 3.83, 8.6]"
2017,Corona Open J-Bay,Round 2,Heat 11 Watch replay,Wiggolly Dantas,"[8.0, 8.37, 7.7, 3.0]"
2017,Corona Open J-Bay,Round 2,Heat 12 Watch replay,Frederico Morais,"[5.5, 7.17, 8.0, 6.17, 7.73]"
2017,Corona Open J-Bay,Round 2,Heat 12 Watch replay,Ian Gouveia,"[6.0, 0.37, 7.0, 4.77, 7.0, 3.6, 2.0]"
2017,Corona Open J-Bay,Round 1,Heat 1 Watch replay,Joel Parkinson,"[0.93, 6.0, 8.23]"
2017,Corona Open J-Bay,Round 1,Heat 1 Watch replay,Wiggolly Dantas,"[6.0, 7.6, 0.67, 5.0]"
2017,Corona Open J-Bay,Round 1,Heat 1 Watch replay,Miguel Pupo,"[1.5, 3.33, 7.0, 1.57, 2.7]"
2017,Corona Open J-Bay,Round 1,Heat 2 Watch replay,Bede Durbidge,"[0.63, 6.17, 7.67, 3.0, 0.43]"
2017,Corona Open J-Bay,Round 1,Heat 2 Watch replay,Owen Wright,"[1.07, 3.33, 7.83]"
2017,Corona Open J-Bay,Round 1,Heat 2 Watch replay,Josh Kerr,"[1.87, 3.83, 1.0, 0.43]"
2017,Corona Open J-Bay,Round 1,Heat 3 Watch replay,Adriano de Souza,"[7.33, 2.0, 4.2, 6.5]"
2017,Corona Open J-Bay,Round 1,Heat 3 Watch replay,Frederico Morais,"[3.0, 0.57, 5.5, 5.77, 7.93, 5.8]"
2017,Corona Open J-Bay,Round 1,Heat 3 Watch replay,Jadson Andre,"[4.67, 4.57, 0.2, 5.67, 5.57, 6.9]"
2017,Corona Open J-Bay,Round 1,Heat 4 Watch replay,Jeremy Flores,"[4.0, 0.83, 0.73, 7.83]"
2017,Corona Open J-Bay,Round 1,Heat 4 Watch replay,Matt Wilkinson,"[5.77, 1.93, 4.1, 6.5]"
2017,Corona Open J-Bay,Round 1,Heat 4 Watch replay,Ethan Ewing,"[5.33, 4.6, 0.93, 0.67]"
2017,Corona Open J-Bay,Round 1,Heat 5 Watch replay,Conner Coffin,"[7.67, 0.8]"
2017,Corona Open J-Bay,Round 1,Heat 5 Watch replay,Jordy Smith,"[2.5, 0.93, 0.77, 6.43]"
2017,Corona Open J-Bay,Round 1,Heat 5 Watch replay,Michael February,"[6.0, 6.33, 6.07]"
