,wave_height,dominant_period,avg_period,dominant_wave_direction_sin,dominant_wave_direction_cos,wave_height_1.0_h,dominant_period_1.0_h,avg_period_1.0_h,dominant_wave_direction_sin_1.0_h,dominant_wave_direction_cos_1.0_h,wave_height_1.5_h,dominant_period_1.5_h,avg_period_1.5_h,dominant_wave_direction_sin_1.5_h,dominant_wave_direction_cos_1.5_h,wave_height_3.0_h,dominant_period_3.0_h,avg_period_3.0_h,dominant_wave_direction_sin_3.0_h,dominant_wave_direction_cos_3.0_h,wave_height_6.0_h,dominant_period_6.0_h,avg_period_6.0_h,dominant_wave_direction_sin_6.0_h,dominant_wave_direction_cos_6.0_h,wave_height_9.0_h,dominant_period_9.0_h,avg_period_9.0_h,dominant_wave_direction_sin_9.0_h,dominant_wave_direction_cos_9.0_h,score,wind_speed,gust_speed,wind_direction_sin,wind_direction_cos
2014-12-12 11:00:00,2.37,13.33,9.99,-0.7660444431189781,0.6427876096865393,2.67,13.33,10.46,-0.7660444431189781,0.6427876096865393,2.41,13.33,10.07,-0.8090169943749476,0.5877852522924729,2.48,11.76,10.13,-0.529919264233205,0.8480480961564258,2.52,13.33,9.6,-0.6691306063588581,0.7431448254773942,2.58,14.29,9.85,-0.529919264233205,0.8480480961564258,7.746666666666666,0.8400000000000001,2.6,0.9488760116444964,-0.3156490369471026
2014-12-12 11:30:00,2.63,13.33,10.05,-0.6819983600624983,0.7313537016191707,2.66,12.5,10.22,-0.7547095802227722,0.656059028990507,2.67,13.33,10.46,-0.7660444431189781,0.6427876096865393,2.55,13.33,10.29,-0.6018150231520483,0.7986355100472928,2.4,13.33,9.99,-0.6691306063588581,0.7431448254773942,2.34,13.33,9.47,-0.544639035015027,0.838670567945424,6.6866666666666665,2.18,3.18,-0.9602936856769432,0.2789911060392293
2014-12-13 06:00:00,1.98,18.18,8.73,-0.7313537016191705,0.6819983600624986,1.99,18.18,8.7,-0.8090169943749476,0.5877852522924729,1.85,11.76,7.88,-0.6691306063588581,0.7431448254773942,1.88,20.0,8.81,-0.7547095802227722,0.656059028990507,1.96,12.5,8.69,-0.6293203910498378,0.7771459614569706,1.95,12.5,9.01,-0.6427876096865396,0.7660444431189779,10.55,2.04,4.0600000000000005,0.7637960286346421,0.6454576877239506
2014-12-13 06:30:00,2.08,18.18,9.31,-0.7986355100472932,0.6018150231520479,2.02,18.18,8.93,-0.7547095802227722,0.656059028990507,1.99,18.18,8.7,-0.8090169943749476,0.5877852522924729,1.91,20.0,8.57,-0.8090169943749476,0.5877852522924729,1.77,12.5,8.23,-0.7193398003386512,0.6946583704589973,2.02,13.33,9.16,-0.5877852522924732,0.8090169943749473,6.45,2.42,5.14,0.8270805742745617,0.5620833778521307
2014-12-13 07:00:00,1.94,18.18,8.57,-0.7986355100472932,0.6018150231520479,1.98,18.18,8.73,-0.7313537016191705,0.6819983600624986,2.02,18.18,8.93,-0.7547095802227722,0.656059028990507,1.95,20.0,8.43,-0.8290375725550416,0.559192903470747,1.73,12.5,7.87,-0.8090169943749476,0.5877852522924729,1.82,12.5,8.65,-0.6293203910498378,0.7771459614569706,4.3,2.32,5.24,0.7265746709709759,0.687087510804423
2014-12-13 07:30:00,2.21,18.18,9.22,-0.8480480961564262,0.5299192642332047,2.08,18.18,9.31,-0.7986355100472932,0.6018150231520479,1.98,18.18,8.73,-0.7313537016191705,0.6819983600624986,1.85,11.76,7.88,-0.6691306063588581,0.7431448254773942,1.88,20.0,8.6,-0.8090169943749476,0.5877852522924729,1.93,11.76,8.56,-0.5735764363510464,0.8191520442889916,6.635,2.3,5.44,0.8131007610470276,0.5821229701572894
2014-12-13 08:00:00,2.05,18.18,8.82,-0.8746197071393956,0.4848096202463372,1.94,18.18,8.57,-0.7986355100472932,0.6018150231520479,2.08,18.18,9.31,-0.7986355100472932,0.6018150231520479,1.99,18.18,8.7,-0.8090169943749476,0.5877852522924729,1.8,20.0,8.23,-0.8386705679454243,0.5446390350150266,2.02,13.33,9.07,-0.6946583704589976,0.7193398003386509,5.65,1.96,5.0200000000000005,0.7727335734973511,0.6347305132022677
2014-12-13 08:30:00,2.06,18.18,8.46,-0.8660254037844386,0.5,2.21,18.18,9.22,-0.8480480961564262,0.5299192642332047,1.94,18.18,8.57,-0.7986355100472932,0.6018150231520479,2.02,18.18,8.93,-0.7547095802227722,0.656059028990507,1.78,20.0,8.12,-0.7986355100472932,0.6018150231520479,2.03,12.5,8.89,-0.7547095802227722,0.656059028990507,7.355,2.76,7.08,0.9998476951563912,-0.0174524064372834
2014-12-13 09:00:00,2.4,18.18,10.04,-0.8660254037844386,0.5,2.05,18.18,8.82,-0.8746197071393956,0.4848096202463372,2.21,18.18,9.22,-0.8480480961564262,0.5299192642332047,1.98,18.18,8.73,-0.7313537016191705,0.6819983600624986,1.88,20.0,8.81,-0.7547095802227722,0.656059028990507,1.96,12.5,8.69,-0.6293203910498378,0.7771459614569706,2.3850000000000002,3.0,6.3,0.7944146205354181,0.6073758397232867
2014-12-13 09:30:00,2.09,18.18,8.72,-0.898794046299167,0.4383711467890774,2.06,18.18,8.46,-0.8660254037844386,0.5,2.05,18.18,8.82,-0.8746197071393956,0.4848096202463372,2.08,18.18,9.31,-0.7986355100472932,0.6018150231520479,1.91,20.0,8.57,-0.8090169943749476,0.5877852522924729,1.77,12.5,8.23,-0.7193398003386512,0.6946583704589973,6.995,2.8,6.4,0.9077774785329088,0.4194520824461771
2014-12-13 10:00:00,2.33,18.18,9.93,-0.8480480961564262,0.5299192642332047,2.4,18.18,10.04,-0.8660254037844386,0.5,2.06,18.18,8.46,-0.8660254037844386,0.5,1.94,18.18,8.57,-0.7986355100472932,0.6018150231520479,1.95,20.0,8.43,-0.8290375725550416,0.559192903470747,1.73,12.5,7.87,-0.8090169943749476,0.5877852522924729,4.235,2.6,6.220000000000001,0.8443279255020151,0.5358267949789967
2014-12-13 10:30:00,2.03,18.18,8.39,-0.891006524188368,0.4539904997395466,2.09,18.18,8.72,-0.898794046299167,0.4383711467890774,2.4,18.18,10.04,-0.8660254037844386,0.5,2.21,18.18,9.22,-0.8480480961564262,0.5299192642332047,1.85,11.76,7.88,-0.6691306063588581,0.7431448254773942,1.88,20.0,8.6,-0.8090169943749476,0.5877852522924729,4.245,2.98,6.18,0.9685831611286312,-0.2486898871648548
2014-12-13 11:00:00,2.35,16.67,9.75,-0.7547095802227722,0.656059028990507,2.33,18.18,9.93,-0.8480480961564262,0.5299192642332047,2.09,18.18,8.72,-0.898794046299167,0.4383711467890774,2.05,18.18,8.82,-0.8746197071393956,0.4848096202463372,1.99,18.18,8.7,-0.8090169943749476,0.5877852522924729,1.8,20.0,8.23,-0.8386705679454243,0.5446390350150266,2.67,3.4200000000000004,6.9,0.9360595357389732,0.3518416484047017
2014-12-13 11:30:00,2.43,16.67,9.7,-0.7660444431189781,0.6427876096865393,2.03,18.18,8.39,-0.891006524188368,0.4539904997395466,2.33,18.18,9.93,-0.8480480961564262,0.5299192642332047,2.06,18.18,8.46,-0.8660254037844386,0.5,2.02,18.18,8.93,-0.7547095802227722,0.656059028990507,1.78,20.0,8.12,-0.7986355100472932,0.6018150231520479,3.685,4.48,6.0,0.8329212407100994,0.5533915492433442
2014-12-19 06:00:00,2.64,14.29,10.28,-0.5735764363510464,0.8191520442889916,2.36,14.29,9.43,-0.6293203910498378,0.7771459614569706,2.53,14.29,9.63,-0.6293203910498378,0.7771459614569706,2.09,14.29,8.38,-0.529919264233205,0.8480480961564258,2.12,15.38,8.71,-0.3583679495453007,0.9335804264972016,2.27,15.38,7.93,-0.4848096202463368,0.8746197071393959,14.245,2.4,4.6,0.8625136692072575,0.5060337641211637
2014-12-19 06:30:00,2.41,14.29,9.99,-0.544639035015027,0.838670567945424,2.07,13.33,8.91,-0.529919264233205,0.8480480961564258,2.36,14.29,9.43,-0.6293203910498378,0.7771459614569706,2.31,14.29,8.93,-0.544639035015027,0.838670567945424,2.21,15.38,9.38,-0.5000000000000004,0.8660254037844384,2.17,15.38,7.48,-0.544639035015027,0.838670567945424,11.684999999999999,2.32,4.94,0.8677654533689285,0.4969739610275553
2014-12-19 07:00:00,2.52,15.38,10.32,-0.2756373558169989,0.9612616959383188,2.64,14.29,10.28,-0.5735764363510464,0.8191520442889916,2.07,13.33,8.91,-0.529919264233205,0.8480480961564258,2.21,14.29,9.11,-0.544639035015027,0.838670567945424,2.09,15.38,8.36,-0.4848096202463368,0.8746197071393959,2.21,15.38,8.22,-0.4694715627858908,0.882947592858927,8.335,2.175,4.975,0.9099612708765432,0.4146932426562391
2014-12-19 07:30:00,2.18,12.5,9.65,-0.529919264233205,0.8480480961564258,2.41,14.29,9.99,-0.544639035015027,0.838670567945424,2.64,14.29,10.28,-0.5735764363510464,0.8191520442889916,2.53,14.29,9.63,-0.6293203910498378,0.7771459614569706,2.37,14.29,9.29,-0.4848096202463368,0.8746197071393959,2.39,15.38,9.14,-0.4383711467890778,0.8987940462991668,9.185,2.18,5.380000000000001,0.9499720515246524,0.3123349185122326
2014-12-19 08:00:00,2.39,13.33,10.43,-0.4383711467890778,0.8987940462991668,2.52,15.38,10.32,-0.2756373558169989,0.9612616959383188,2.41,14.29,9.99,-0.544639035015027,0.838670567945424,2.36,14.29,9.43,-0.6293203910498378,0.7771459614569706,2.51,14.29,9.64,-0.5000000000000004,0.8660254037844384,2.03,15.38,8.11,-0.3746065934159123,0.9271838545667872,8.67,1.86,4.779999999999999,0.9982398279237652,-0.0593063735759616
2014-12-19 08:30:00,2.4,14.29,10.81,-0.5000000000000004,0.8660254037844384,2.18,12.5,9.65,-0.529919264233205,0.8480480961564258,2.52,15.38,10.32,-0.2756373558169989,0.9612616959383188,2.07,13.33,8.91,-0.529919264233205,0.8480480961564258,2.08,14.29,8.53,-0.6427876096865396,0.7660444431189779,2.16,15.38,8.87,-0.4383711467890778,0.8987940462991668,14.75,2.8600000000000003,5.84,0.9996101150403544,0.0279216387235687
2014-12-19 09:00:00,2.17,15.38,10.19,-0.4694715627858908,0.882947592858927,2.39,13.33,10.43,-0.4383711467890778,0.8987940462991668,2.18,12.5,9.65,-0.529919264233205,0.8480480961564258,2.64,14.29,10.28,-0.5735764363510464,0.8191520442889916,2.09,14.29,8.38,-0.529919264233205,0.8480480961564258,2.12,15.38,8.71,-0.3583679495453007,0.9335804264972016,5.4,2.15,5.475,0.9986295347545738,-0.0523359562429438
2014-12-19 09:30:00,2.16,13.33,9.36,-0.5000000000000004,0.8660254037844384,2.4,14.29,10.81,-0.5000000000000004,0.8660254037844384,2.39,13.33,10.43,-0.4383711467890778,0.8987940462991668,2.41,14.29,9.99,-0.544639035015027,0.838670567945424,2.31,14.29,8.93,-0.544639035015027,0.838670567945424,2.21,15.38,9.38,-0.5000000000000004,0.8660254037844384,6.43,1.86,3.64,0.9882283814465528,0.1529858362840381
2014-12-19 10:00:00,2.48,14.29,9.56,-0.3746065934159123,0.9271838545667872,2.17,15.38,10.19,-0.4694715627858908,0.882947592858927,2.4,14.29,10.81,-0.5000000000000004,0.8660254037844384,2.52,15.38,10.32,-0.2756373558169989,0.9612616959383188,2.21,14.29,9.11,-0.544639035015027,0.838670567945424,2.09,15.38,8.36,-0.4848096202463368,0.8746197071393959,9.254999999999999,3.22,6.5,0.953190667792947,0.3023698907504443
