year,event,round,heat,name,scores
2016,Hurley Pro at Trestles,Round 2,Heat 1 Watch replay,Brett Simpson,"[2.67, 2.67, 2.03, 5.77, 6.87]"
2016,Hurley Pro at Trestles,Round 2,Heat 1 Watch replay,Matt Wilkinson,"[5.0, 6.43, 6.93, 3.37, 6.63]"
2016,Hurley Pro at Trestles,Round 2,Heat 2 Watch replay,Alex Ribeiro,"[5.33, 5.83, 0.23, 1.6, 7.27, 7.6, 1.0, 0.77, 0.5, 4.13, 0.27]"
2016,Hurley Pro at Trestles,Round 2,Heat 2 Watch replay,Julian Wilson,"[7.0, 2.1, 4.33, 7.83]"
2016,Hurley Pro at Trestles,Round 2,Heat 3 Watch replay,Kai Otton,"[8.0, 1.67, 5.0, 3.7, 6.77]"
2016,Hurley Pro at Trestles,Round 2,Heat 3 Watch replay,Adriano de Souza,"[2.0, 3.5, 6.0, 0.5, 0.73, 4.53]"
2016,Hurley Pro at Trestles,Round 2,Heat 4 Watch replay,Kelly Slater,"[0.87, 5.67, 7.5, 8.3, 0.3, 0.3]"
2016,Hurley Pro at Trestles,Round 2,Heat 4 Watch replay,Ryan Callinan,"[0.5, 6.93, 0.73, 0.27, 6.83, 8.27, 0.93]"
2016,Hurley Pro at Trestles,Round 2,Heat 5 Watch replay,Italo Ferreira,"[7.5, 8.6, 2.57, 3.8, 7.0, 3.4]"
2016,Hurley Pro at Trestles,Round 2,Heat 5 Watch replay,Keanu Asing,"[5.17, 3.43, 6.2, 5.77, 4.7]"
2016,Hurley Pro at Trestles,Round 2,Heat 6 Watch replay,Mick Fanning,"[8.83, 8.4, 4.17, 0.87]"
2016,Hurley Pro at Trestles,Round 2,Heat 6 Watch replay,Matt Banting,"[6.83, 7.43, 6.63, 5.07, 4.13]"
2016,Hurley Pro at Trestles,Round 2,Heat 7 Watch replay,Kolohe Andino,"[4.0, 6.67, 0.5, 3.3, 7.4]"
2016,Hurley Pro at Trestles,Round 2,Heat 7 Watch replay,Jeremy Flores,"[0.93, 8.17, 4.13, 6.43, 6.87]"
2016,Hurley Pro at Trestles,Round 2,Heat 8 Watch replay,Jadson Andre,"[2.67, 7.2, 7.5, 0.5, 5.43]"
2016,Hurley Pro at Trestles,Round 2,Heat 8 Watch replay,Sebastian Zietz,"[6.83, 5.0, 0.8, 2.77, 0.77, 3.87, 5.9]"
2016,Hurley Pro at Trestles,Round 2,Heat 9 Watch replay,Josh Kerr,"[6.67, 5.33, 0.93, 5.7, 6.5, 3.83]"
2016,Hurley Pro at Trestles,Round 2,Heat 9 Watch replay,Alejo Muniz,"[4.5, 0.5, 0.23, 4.87, 5.2]"
2016,Hurley Pro at Trestles,Round 2,Heat 10 Watch replay,Caio Ibelli,"[4.33, 7.83, 0.83, 0.37, 1.87, 1.07, 4.9, 5.93]"
2016,Hurley Pro at Trestles,Round 2,Heat 10 Watch replay,Davey Cathels,"[0.93, 3.33, 6.83, 2.0, 4.07]"
2016,Hurley Pro at Trestles,Round 2,Heat 11 Watch replay,Conner Coffin,"[2.0, 3.0, 8.17, 5.0]"
2016,Hurley Pro at Trestles,Round 2,Heat 11 Watch replay,Nat Young,"[5.83, 2.77, 3.93, 2.23, 6.77]"
2016,Hurley Pro at Trestles,Round 2,Heat 12 Watch replay,Miguel Pupo,"[3.5, 8.33, 0.43, 3.43, 0.27, 0.57, 5.47, 7.0, 0.5, 0.47]"
2016,Hurley Pro at Trestles,Round 2,Heat 12 Watch replay,Adam Melling,"[5.5, 8.1, 0.43, 0.3]"
2016,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Jordy Smith,"[5.5, 2.87, 0.87]"
2016,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Nat Young,"[1.67, 4.33, 5.0, 5.23, 1.23, 0.9]"
2016,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Keanu Asing,"[3.0, 2.9, 5.67, 0.5, 0.8]"
2016,Hurley Pro at Trestles,Round 1,Heat 2 Watch replay,Kanoa Igarashi,"[3.73, 3.53, 7.67, 7.0]"
2016,Hurley Pro at Trestles,Round 1,Heat 2 Watch replay,Julian Wilson,"[4.5, 6.17, 5.97, 6.87]"
2016,Hurley Pro at Trestles,Round 1,Heat 2 Watch replay,Ryan Callinan,"[4.0, 5.77, 6.23, 1.0, 1.8, 5.8]"
2016,Hurley Pro at Trestles,Round 1,Heat 3 Watch replay,Adrian Buchan,"[0.5, 8.5, 6.6, 2.17, 5.07, 2.33]"
2016,Hurley Pro at Trestles,Round 1,Heat 3 Watch replay,Miguel Pupo,"[7.67, 0.27, 6.37, 7.1]"
2016,Hurley Pro at Trestles,Round 1,Heat 3 Watch replay,Kai Otton,"[3.0, 4.33, 5.17, 0.77, 6.73, 7.07, 5.83]"
2016,Hurley Pro at Trestles,Round 1,Heat 4 Watch replay,Gabriel Medina,"[0.33, 7.33, 8.0]"
2016,Hurley Pro at Trestles,Round 1,Heat 4 Watch replay,Adam Melling,"[5.0, 0.63, 4.73, 5.93]"
2016,Hurley Pro at Trestles,Round 1,Heat 4 Watch replay,Alex Ribeiro,"[0.2, 0.57, 1.7, 4.33, 5.0, 4.8]"
2016,Hurley Pro at Trestles,Round 1,Heat 5 Watch replay,Tanner Gudauskas,"[6.67, 6.43]"
2016,Hurley Pro at Trestles,Round 1,Heat 5 Watch replay,Conner Coffin,"[5.83, 3.0, 1.33, 2.4, 5.83]"
2016,Hurley Pro at Trestles,Round 1,Heat 5 Watch replay,Matt Wilkinson,"[0.37, 1.0, 2.37, 4.33, 5.77]"
2016,Hurley Pro at Trestles,Round 1,Heat 6 Watch replay,John John Florence,"[6.67, 5.23, 7.5]"
2016,Hurley Pro at Trestles,Round 1,Heat 6 Watch replay,Brett Simpson,"[3.33, 6.1]"
2016,Hurley Pro at Trestles,Round 1,Heat 6 Watch replay,Davey Cathels,"[4.17, 4.43]"
