#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2016,1,2,6,4,999,99,99,3.96,15.38,9.74,328,9999,999,25,999,99,99
2016,1,2,6,34,999,99,99,3.87,14.29,9.69,328,9999,999,25,999,99,99
2016,1,2,7,4,999,99,99,4.4,14.29,10.29,324,9999,999,25,999,99,99
2016,1,2,7,34,999,99,99,5.02,14.29,10.91,321,9999,999,25,999,99,99
2016,1,2,8,4,999,99,99,4.31,13.33,9.97,321,9999,999,25,999,99,99
2016,1,2,8,34,999,99,99,4.16,14.29,9.97,320,9999,999,25,999,99,99
2016,1,2,9,4,999,99,99,4.31,14.29,10.07,318,9999,999,25,999,99,99
2016,1,2,9,34,999,99,99,4.23,15.38,10.28,321,9999,999,25,999,99,99
2016,1,2,10,34,999,99,99,4.38,15.38,10.3,330,9999,999,25,999,99,99
2016,1,2,11,4,999,99,99,4.6,15.38,10.84,324,9999,999,25,999,99,99
2016,1,2,11,34,999,99,99,4.07,14.29,10.42,320,9999,999,25,999,99,99
2016,1,2,12,4,999,99,99,4.52,14.29,10.98,320,9999,999,25,999,99,99
2016,1,2,12,34,999,99,99,3.9,14.29,10.29,317,9999,999,25,999,99,99
2016,1,2,13,4,999,99,99,3.59,13.33,9.89,317,9999,999,25,999,99,99
2016,1,2,14,4,999,99,99,3.77,14.29,10.97,321,9999,999,25,999,99,99
2016,1,2,14,34,999,99,99,3.79,15.38,10.56,313,9999,999,25,999,99,99
2016,1,2,15,4,999,99,99,3.38,13.33,10.21,311,9999,999,25,999,99,99
2016,1,2,15,34,999,99,99,3.38,15.38,10.06,318,9999,999,25,999,99,99
2016,1,2,16,4,999,99,99,3.43,13.33,10.09,321,9999,999,25,999,99,99
2016,1,2,16,34,999,99,99,3.41,14.29,10,323,9999,999,25,999,99,99
2016,1,2,17,4,999,99,99,3.48,12.5,10.14,318,9999,999,25,999,99,99
2016,1,2,17,34,999,99,99,3.53,15.38,10.11,309,9999,999,25,999,99,99
2016,1,2,18,4,999,99,99,3.52,12.5,10.22,323,9999,999,25,999,99,99
2016,1,2,18,34,999,99,99,3.48,14.29,10.1,320,9999,999,25,999,99,99
2016,1,2,19,4,999,99,99,3.09,14.29,9.52,314,9999,999,25,999,99,99
2016,1,2,19,34,999,99,99,3.46,14.29,10.36,311,9999,999,25,999,99,99
2016,1,2,20,4,999,99,99,3.36,14.29,10.29,321,9999,999,25,999,99,99
2016,1,2,20,34,999,99,99,3.1,12.5,9.66,320,9999,999,25,999,99,99
2016,1,2,21,4,999,99,99,3.03,14.29,9.75,314,9999,999,25,999,99,99
2016,1,2,21,34,999,99,99,3.37,11.11,10.07,327,9999,999,25,999,99,99
2016,1,2,22,4,999,99,99,3.24,14.29,10.1,314,9999,999,25.1,999,99,99
2016,1,2,22,34,999,99,99,3.26,14.29,10.39,318,9999,999,25.1,999,99,99
2016,1,2,23,4,999,99,99,2.93,12.5,9.77,316,9999,999,25.1,999,99,99
2016,1,2,23,34,999,99,99,3.55,13.33,10.6,317,9999,999,25.1,999,99,99
2016,1,3,0,4,999,99,99,3.43,14.29,10.58,314,9999,999,25.2,999,99,99
2016,1,3,0,34,999,99,99,3.12,14.29,10.18,324,9999,999,25.2,999,99,99
2016,1,3,1,4,999,99,99,3.14,14.29,10.1,327,9999,999,25.2,999,99,99
2016,1,3,1,34,999,99,99,2.95,14.29,10.12,330,9999,999,25.2,999,99,99
2016,1,3,2,4,999,99,99,3.04,14.29,10.28,324,9999,999,25.2,999,99,99
2016,1,3,2,34,999,99,99,2.93,13.33,10.13,327,9999,999,25.1,999,99,99
2016,1,3,3,4,999,99,99,3.09,13.33,10.19,330,9999,999,25.1,999,99,99
2016,1,3,3,34,999,99,99,2.97,13.33,10.39,331,9999,999,25.1,999,99,99
2016,1,3,4,4,999,99,99,3.22,13.33,10.59,323,9999,999,25.1,999,99,99
2016,1,3,4,34,999,99,99,3.23,13.33,10.74,328,9999,999,25.1,999,99,99
2016,1,3,5,4,999,99,99,3.14,13.33,10.84,317,9999,999,25,999,99,99
2016,1,3,5,34,999,99,99,3.21,13.33,10.95,325,9999,999,25,999,99,99
2016,1,3,6,4,999,99,99,3.24,14.29,10.93,321,9999,999,25,999,99,99
2016,1,3,6,34,999,99,99,3.3,12.5,10.97,327,9999,999,25,999,99,99
2016,1,3,7,4,999,99,99,2.98,12.5,10.35,331,9999,999,25,999,99,99
2016,1,3,7,34,999,99,99,3.73,14.29,11.21,320,9999,999,25,999,99,99
2016,1,3,8,4,999,99,99,3.44,13.33,10.98,337,9999,999,25,999,99,99
2016,1,3,8,34,999,99,99,3.22,14.29,10.88,325,9999,999,25,999,99,99
2016,1,3,9,4,999,99,99,3.85,14.29,11.21,324,9999,999,25,999,99,99
2016,1,3,9,34,999,99,99,3.64,14.29,11.14,330,9999,999,25,999,99,99
2016,1,3,10,4,999,99,99,3.49,14.29,10.95,323,9999,999,25,999,99,99
2016,1,3,10,34,999,99,99,3.68,14.29,11.16,316,9999,999,25,999,99,99
2016,1,3,11,4,999,99,99,3.59,13.33,11.12,314,9999,999,25,999,99,99
2016,1,3,11,34,999,99,99,3.78,13.33,11.15,316,9999,999,25,999,99,99
2016,1,3,12,4,999,99,99,3.45,12.5,10.98,332,9999,999,25,999,99,99
2016,1,3,12,34,999,99,99,3.72,13.33,11.09,320,9999,999,25,999,99,99
2016,1,3,13,4,999,99,99,3.27,11.76,10.63,334,9999,999,25,999,99,99
2016,1,3,13,34,999,99,99,3.19,14.29,10.67,311,9999,999,25,999,99,99
2016,1,3,14,4,999,99,99,3.44,14.29,10.9,314,9999,999,25,999,99,99
2016,1,3,14,34,999,99,99,3.47,14.29,11.07,317,9999,999,25,999,99,99
2016,1,3,15,4,999,99,99,3.38,12.5,10.89,318,9999,999,25,999,99,99
2016,1,3,15,34,999,99,99,3.35,14.29,10.94,323,9999,999,25,999,99,99
2016,1,3,16,4,999,99,99,3.05,14.29,10.77,321,9999,999,25,999,99,99
2016,1,3,16,34,999,99,99,2.81,13.33,10.41,321,9999,999,25,999,99,99
2016,1,3,17,4,999,99,99,3.28,13.33,11,327,9999,999,25,999,99,99
2016,1,3,17,34,999,99,99,3.26,12.5,10.99,313,9999,999,25,999,99,99
2016,1,3,18,4,999,99,99,3.12,13.33,10.92,324,9999,999,25,999,99,99
2016,1,3,18,34,999,99,99,2.86,12.5,10.67,313,9999,999,25,999,99,99
2016,1,3,19,4,999,99,99,2.81,14.29,10.74,318,9999,999,25,999,99,99
2016,1,3,19,34,999,99,99,2.92,12.5,10.85,327,9999,999,25,999,99,99
2016,1,3,20,4,999,99,99,2.94,12.5,10.94,320,9999,999,25,999,99,99
2016,1,3,20,34,999,99,99,2.69,13.33,10.93,309,9999,999,25,999,99,99
2016,1,3,21,4,999,99,99,3.26,14.29,11.27,330,9999,999,25,999,99,99
2016,1,3,21,34,999,99,99,2.87,14.29,11.19,313,9999,999,25,999,99,99
2016,1,3,22,4,999,99,99,2.84,13.33,10.92,313,9999,999,25,999,99,99
2016,1,3,22,34,999,99,99,2.95,13.33,10.92,323,9999,999,25.1,999,99,99
2016,1,3,23,4,999,99,99,2.96,14.29,11.01,316,9999,999,25.1,999,99,99
2016,1,3,23,34,999,99,99,2.96,14.29,10.92,316,9999,999,25.1,999,99,99
2016,1,4,0,4,999,99,99,2.82,13.33,11.02,316,9999,999,25.1,999,99,99
2016,1,4,0,34,999,99,99,3.04,13.33,11.45,311,9999,999,25.1,999,99,99
2016,1,4,1,4,999,99,99,2.92,14.29,10.97,318,9999,999,25.2,999,99,99
2016,1,4,1,34,999,99,99,2.79,13.33,10.83,309,9999,999,25.3,999,99,99
2016,1,4,2,4,999,99,99,2.76,14.29,10.94,314,9999,999,25.3,999,99,99
2016,1,4,2,34,999,99,99,2.64,13.33,10.92,318,9999,999,25.2,999,99,99
2016,1,4,3,4,999,99,99,2.48,12.5,10.53,324,9999,999,25.2,999,99,99
2016,1,4,3,34,999,99,99,2.56,14.29,10.97,311,9999,999,25.1,999,99,99
2016,1,4,4,4,999,99,99,3.08,13.33,11.49,320,9999,999,25.1,999,99,99
2016,1,4,4,34,999,99,99,2.8,12.5,10.95,316,9999,999,25.1,999,99,99
2016,1,4,5,4,999,99,99,2.65,13.33,10.91,314,9999,999,25.1,999,99,99
2016,1,4,5,34,999,99,99,2.68,13.33,10.79,318,9999,999,25,999,99,99
2016,1,4,6,4,999,99,99,3.18,13.33,11.31,313,9999,999,25,999,99,99
2016,1,4,6,34,999,99,99,3.08,13.33,11.11,317,9999,999,25,999,99,99
2016,1,4,7,4,999,99,99,2.88,13.33,10.72,317,9999,999,25,999,99,99
2016,1,4,7,34,999,99,99,3.1,12.5,10.67,320,9999,999,25,999,99,99
2016,1,4,8,4,999,99,99,3.56,13.33,11.65,311,9999,999,25,999,99,99
2016,1,4,8,34,999,99,99,2.88,13.33,10.98,316,9999,999,25,999,99,99
2016,1,4,9,4,999,99,99,2.84,11.76,10.99,320,9999,999,25,999,99,99
2016,1,4,9,34,999,99,99,2.99,13.33,11.01,317,9999,999,25,999,99,99
2016,1,4,10,4,999,99,99,3.02,13.33,11.34,311,9999,999,25,999,99,99
2016,1,4,10,34,999,99,99,3.15,12.5,11.29,323,9999,999,25,999,99,99
2016,1,4,11,4,999,99,99,2.97,12.5,11.12,321,9999,999,25,999,99,99
2016,1,4,11,34,999,99,99,2.9,15.38,11.16,314,9999,999,24.9,999,99,99
2016,1,4,12,4,999,99,99,2.97,12.5,11.22,313,9999,999,25,999,99,99
2016,1,4,12,34,999,99,99,3.14,12.5,11.16,314,9999,999,24.9,999,99,99
2016,1,4,13,4,999,99,99,3.01,15.38,11.49,318,9999,999,25,999,99,99
2016,1,4,13,34,999,99,99,3.09,15.38,11.74,317,9999,999,25,999,99,99
2016,1,4,14,4,999,99,99,2.9,14.29,11.66,306,9999,999,25,999,99,99
2016,1,4,14,34,999,99,99,2.99,18.18,11.53,318,9999,999,25,999,99,99
2016,1,4,15,4,999,99,99,3.21,14.29,11.76,313,9999,999,24.9,999,99,99
2016,1,4,15,34,999,99,99,3.22,18.18,11.54,318,9999,999,24.9,999,99,99
2016,1,4,16,4,999,99,99,3.32,18.18,12.14,325,9999,999,24.9,999,99,99
2016,1,4,16,34,999,99,99,3.4,16.67,12.16,318,9999,999,25,999,99,99
2016,1,4,17,4,999,99,99,3.39,16.67,12.07,325,9999,999,25,999,99,99
2016,1,4,17,34,999,99,99,3.7,16.67,13.1,321,9999,999,25,999,99,99
2016,1,4,18,4,999,99,99,3.58,15.38,12.74,328,9999,999,25,999,99,99
2016,1,4,18,34,999,99,99,3.65,16.67,12.88,323,9999,999,24.9,999,99,99
2016,1,4,19,4,999,99,99,4.33,16.67,13.89,324,9999,999,25,999,99,99
2016,1,4,19,34,999,99,99,4.08,15.38,13.46,323,9999,999,25,999,99,99
2016,1,4,20,4,999,99,99,4.18,16.67,13.85,321,9999,999,25,999,99,99
2016,1,4,20,34,999,99,99,5.14,16.67,14.29,321,9999,999,25,999,99,99
2016,1,4,21,4,999,99,99,4.71,16.67,13.66,318,9999,999,25,999,99,99
2016,1,4,21,34,999,99,99,4.94,15.38,13.85,313,9999,999,25,999,99,99
2016,1,4,22,4,999,99,99,4.81,16.67,13.64,321,9999,999,25,999,99,99
2016,1,4,22,34,999,99,99,4.87,15.38,13.77,317,9999,999,25,999,99,99
2016,1,4,23,4,999,99,99,4.81,16.67,13.65,311,9999,999,25,999,99,99
2016,1,4,23,34,999,99,99,4.42,15.38,13.22,314,9999,999,25,999,99,99
2016,1,5,0,4,999,99,99,4.26,15.38,12.74,325,9999,999,25,999,99,99
2016,1,5,0,34,999,99,99,4.09,14.29,12.27,323,9999,999,25.1,999,99,99
2016,1,5,1,4,999,99,99,4.26,14.29,12.76,320,9999,999,25.1,999,99,99
2016,1,5,1,34,999,99,99,3.9,16.67,12.05,313,9999,999,25.1,999,99,99
2016,1,5,2,4,999,99,99,4.16,16.67,12.57,318,9999,999,25.1,999,99,99
2016,1,5,2,34,999,99,99,4.61,15.38,12.97,323,9999,999,25.1,999,99,99
2016,1,5,3,4,999,99,99,3.75,13.33,11.71,323,9999,999,25.1,999,99,99
2016,1,5,3,34,999,99,99,4.1,15.38,12.47,316,9999,999,25,999,99,99
2016,1,5,4,4,999,99,99,4.34,15.38,12.88,317,9999,999,25,999,99,99
2016,1,5,4,34,999,99,99,4.43,15.38,13.27,318,9999,999,25,999,99,99
2016,1,5,5,4,999,99,99,3.62,15.38,12.2,316,9999,999,25,999,99,99
2016,1,5,5,34,999,99,99,4.03,13.33,12.04,330,9999,999,25,999,99,99
2016,1,5,6,4,999,99,99,3.93,14.29,11.93,324,9999,999,25,999,99,99
2016,1,5,6,34,999,99,99,4.17,15.38,12.29,323,9999,999,25,999,99,99
2016,1,5,7,4,999,99,99,3.82,15.38,12.11,323,9999,999,25,999,99,99
2016,1,5,7,34,999,99,99,3.81,14.29,11.65,323,9999,999,25,999,99,99
2016,1,5,8,4,999,99,99,3.71,12.5,11.62,328,9999,999,25.1,999,99,99
2016,1,5,8,34,999,99,99,3.61,14.29,11.29,321,9999,999,25.1,999,99,99
2016,1,5,9,4,999,99,99,3.28,15.38,11.28,324,9999,999,25.2,999,99,99
2016,1,5,9,34,999,99,99,3.92,14.29,11.49,324,9999,999,25.2,999,99,99
2016,1,5,10,4,999,99,99,3.84,15.38,11.35,323,9999,999,25.2,999,99,99
2016,1,5,10,34,999,99,99,3.8,15.38,11.53,320,9999,999,25.2,999,99,99
2016,1,5,11,4,999,99,99,3.75,15.38,11.04,324,9999,999,25.2,999,99,99
2016,1,5,11,34,999,99,99,3.62,15.38,11.26,320,9999,999,25.2,999,99,99
2016,1,5,12,4,999,99,99,3.66,15.38,11.25,320,9999,999,25.2,999,99,99
2016,1,5,12,34,999,99,99,3.66,15.38,11,321,9999,999,25.1,999,99,99
2016,1,5,13,4,999,99,99,3.44,15.38,10.8,321,9999,999,25.1,999,99,99
2016,1,5,13,34,999,99,99,3.34,15.38,10.85,328,9999,999,25.2,999,99,99
2016,1,5,14,4,999,99,99,3.95,14.29,11.63,325,9999,999,25.2,999,99,99
2016,1,5,14,34,999,99,99,3.48,14.29,10.73,328,9999,999,25.2,999,99,99
2016,1,5,15,4,999,99,99,3.48,14.29,10.79,328,9999,999,25.2,999,99,99
2016,1,5,15,34,999,99,99,3.31,15.38,11.22,328,9999,999,25.1,999,99,99
2016,1,5,16,4,999,99,99,3.42,15.38,11.03,330,9999,999,25.1,999,99,99
2016,1,5,16,34,999,99,99,2.85,13.33,9.99,331,9999,999,25.1,999,99,99
2016,1,5,17,4,999,99,99,3.22,14.29,10.93,328,9999,999,25,999,99,99
2016,1,5,17,34,999,99,99,3.21,14.29,10.95,323,9999,999,25,999,99,99
2016,1,5,18,4,999,99,99,2.93,14.29,10.67,327,9999,999,25,999,99,99
2016,1,5,18,34,999,99,99,2.97,14.29,10.54,324,9999,999,25,999,99,99
2016,1,5,19,4,999,99,99,2.93,14.29,10.59,327,9999,999,25,999,99,99
2016,1,5,19,34,999,99,99,3.53,14.29,10.65,334,9999,999,25,999,99,99
2016,1,5,20,4,999,99,99,2.92,14.29,9.39,338,9999,999,25,999,99,99
2016,1,5,20,34,999,99,99,3.17,14.29,9.85,324,9999,999,25,999,99,99
2016,1,5,21,4,999,99,99,2.87,14.29,9.31,321,9999,999,25,999,99,99
2016,1,5,21,34,999,99,99,3.17,14.29,10.26,327,9999,999,25.1,999,99,99
2016,1,5,22,4,999,99,99,3.16,13.33,10.06,330,9999,999,25.1,999,99,99
2016,1,5,22,34,999,99,99,2.68,13.33,8.94,331,9999,999,25.1,999,99,99
2016,1,5,23,4,999,99,99,2.96,14.29,9.64,320,9999,999,25.1,999,99,99
2016,1,5,23,34,999,99,99,3.04,13.33,9.64,324,9999,999,25.2,999,99,99
2016,1,6,0,4,999,99,99,2.87,13.33,9.06,325,9999,999,25.3,999,99,99
2016,1,6,0,34,999,99,99,2.78,12.5,9.2,332,9999,999,25.3,999,99,99
2016,1,6,1,4,999,99,99,3.08,13.33,9.95,325,9999,999,25.3,999,99,99
2016,1,6,1,34,999,99,99,3.02,13.33,9.72,325,9999,999,25.3,999,99,99
2016,1,6,2,4,999,99,99,2.78,12.5,9.43,325,9999,999,25.3,999,99,99
2016,1,6,2,34,999,99,99,2.88,13.33,9.7,318,9999,999,25.3,999,99,99
2016,1,6,3,4,999,99,99,2.66,12.5,9.2,323,9999,999,25.3,999,99,99
2016,1,6,3,34,999,99,99,2.99,13.33,9.93,338,9999,999,25.3,999,99,99
2016,1,6,4,4,999,99,99,2.76,13.33,9.64,328,9999,999,25.3,999,99,99
2016,1,6,4,34,999,99,99,2.47,13.33,8.91,325,9999,999,25.3,999,99,99
2016,1,6,5,4,999,99,99,2.68,13.33,9.34,325,9999,999,25.2,999,99,99
2016,1,6,5,34,999,99,99,2.67,13.33,9.42,334,9999,999,25.3,999,99,99
2016,1,6,6,4,999,99,99,2.64,13.33,9.44,331,9999,999,25.2,999,99,99
2016,1,6,6,34,999,99,99,2.52,13.33,9.47,330,9999,999,25.2,999,99,99
2016,1,6,7,4,999,99,99,2.97,12.5,9.97,331,9999,999,25.2,999,99,99
2016,1,6,7,34,999,99,99,2.48,12.5,9.25,321,9999,999,25.2,999,99,99
2016,1,6,8,4,999,99,99,2.54,13.33,9.49,334,9999,999,25.2,999,99,99
2016,1,6,8,34,999,99,99,2.42,12.5,9.38,327,9999,999,25.2,999,99,99
2016,1,6,9,4,999,99,99,2.4,13.33,8.74,332,9999,999,25.2,999,99,99
2016,1,6,9,34,999,99,99,2.65,13.33,9.35,330,9999,999,25.3,999,99,99
2016,1,6,10,4,999,99,99,2.54,12.5,9.29,341,9999,999,25.2,999,99,99
2016,1,6,10,34,999,99,99,2.41,12.5,9.1,331,9999,999,25.2,999,99,99
2016,1,6,11,4,999,99,99,2.39,13.33,9.15,325,9999,999,25.2,999,99,99
2016,1,6,11,34,999,99,99,2.3,13.33,8.97,332,9999,999,25.2,999,99,99
2016,1,6,12,4,999,99,99,2.46,13.33,9.35,331,9999,999,25.2,999,99,99
2016,1,6,13,34,999,99,99,2.34,12.5,9.26,327,9999,999,25.2,999,99,99
2016,1,6,14,4,999,99,99,2.63,12.5,9.67,332,9999,999,25.2,999,99,99
2016,1,6,14,34,999,99,99,2.31,13.33,8.77,330,9999,999,25.2,999,99,99
2016,1,6,15,4,999,99,99,2.39,11.76,9.18,331,9999,999,25.2,999,99,99
2016,1,6,15,34,999,99,99,2.27,13.33,9.01,335,9999,999,25.2,999,99,99
2016,1,6,16,4,999,99,99,2.32,11.76,9.3,327,9999,999,25.2,999,99,99
2016,1,6,16,34,999,99,99,2.19,12.5,9.22,338,9999,999,25.2,999,99,99
2016,1,6,17,4,999,99,99,2.18,13.33,9.25,339,9999,999,25.2,999,99,99
2016,1,6,17,34,999,99,99,2.03,12.5,8.51,342,9999,999,25.2,999,99,99
2016,1,6,18,4,999,99,99,2.25,12.5,9.45,332,9999,999,25.2,999,99,99
2016,1,6,18,34,999,99,99,2.37,12.5,9.48,331,9999,999,25.2,999,99,99
2016,1,6,19,4,999,99,99,2.18,12.5,9.21,331,9999,999,25.2,999,99,99
2016,1,6,19,34,999,99,99,2.59,12.5,9.95,338,9999,999,25.2,999,99,99
2016,1,6,20,4,999,99,99,2.31,16.67,9.84,337,9999,999,25.3,999,99,99
2016,1,6,20,34,999,99,99,2.48,12.5,10.05,337,9999,999,25.3,999,99,99
2016,1,6,21,4,999,99,99,2.71,16.67,10.37,332,9999,999,25.4,999,99,99
2016,1,6,21,34,999,99,99,2.65,12.5,9.89,335,9999,999,25.4,999,99,99
2016,1,6,22,4,999,99,99,2.92,12.5,10.29,332,9999,999,25.4,999,99,99
2016,1,6,22,34,999,99,99,2.64,12.5,10,323,9999,999,25.4,999,99,99
2016,1,6,23,4,999,99,99,2.37,12.5,9.34,337,9999,999,25.3,999,99,99
2016,1,6,23,34,999,99,99,2.67,11.76,10.22,331,9999,999,25.4,999,99,99
2016,1,7,0,4,999,99,99,2.77,16.67,10.57,330,9999,999,25.4,999,99,99
2016,1,7,0,34,999,99,99,2.56,15.38,10.42,327,9999,999,25.3,999,99,99
2016,1,7,1,4,999,99,99,2.81,11.76,10.63,325,9999,999,25.3,999,99,99
2016,1,7,1,34,999,99,99,2.67,12.5,10.38,321,9999,999,25.4,999,99,99
2016,1,7,2,4,999,99,99,2.78,15.38,10.77,321,9999,999,25.4,999,99,99
2016,1,7,2,34,999,99,99,2.83,14.29,10.36,337,9999,999,25.4,999,99,99
2016,1,7,3,4,999,99,99,2.97,14.29,10.81,330,9999,999,25.4,999,99,99
2016,1,7,3,34,999,99,99,2.45,15.38,10.14,330,9999,999,25.4,999,99,99
2016,1,7,4,4,999,99,99,2.57,13.33,10.37,337,9999,999,25.3,999,99,99
2016,1,7,4,34,999,99,99,2.58,14.29,10.89,334,9999,999,25.3,999,99,99
2016,1,7,5,4,999,99,99,2.33,11.76,9.99,331,9999,999,25.3,999,99,99
2016,1,7,5,34,999,99,99,2.51,12.5,10.51,330,9999,999,25.3,999,99,99
2016,1,7,6,4,999,99,99,2.53,12.5,10.27,328,9999,999,25.3,999,99,99
2016,1,7,6,34,999,99,99,2.3,12.5,9.94,324,9999,999,25.4,999,99,99
2016,1,7,7,4,999,99,99,2.52,14.29,10.48,330,9999,999,25.3,999,99,99
2016,1,7,7,34,999,99,99,2.48,15.38,10.49,332,9999,999,25.3,999,99,99
2016,1,7,8,4,999,99,99,2.42,15.38,10.39,339,9999,999,25.3,999,99,99
2016,1,7,8,34,999,99,99,2.33,14.29,10.48,339,9999,999,25.2,999,99,99
2016,1,7,9,4,999,99,99,2.47,14.29,10.57,328,9999,999,25.1,999,99,99
