#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2010,4,26,0,12,999,99,99,0.95,9.88,4.86,318,9999,999,24.2,999,99,99
2010,4,26,0,42,999,99,99,0.9,9.09,4.72,348,9999,999,24.2,999,99,99
2010,4,26,1,12,999,99,99,0.87,10.53,4.74,352,9999,999,24.2,999,99,99
2010,4,26,1,42,999,99,99,0.84,9.09,4.6,4,9999,999,24.2,999,99,99
2010,4,26,2,12,999,99,99,0.85,9.09,4.87,356,9999,999,24.2,999,99,99
2010,4,26,2,42,999,99,99,0.87,9.09,4.73,352,9999,999,24.2,999,99,99
2010,4,26,3,42,999,99,99,0.89,8.33,4.64,17,9999,999,24.2,999,99,99
2010,4,26,4,12,999,99,99,0.93,9.09,4.96,348,9999,999,24.2,999,99,99
2010,4,26,4,42,999,99,99,0.94,8.33,4.83,16,9999,999,24.1,999,99,99
2010,4,26,5,12,999,99,99,0.96,9.09,4.92,2,9999,999,24.1,999,99,99
2010,4,26,5,42,999,99,99,0.89,9.88,4.56,324,9999,999,24.1,999,99,99
2010,4,26,6,12,999,99,99,0.9,9.09,4.99,357,9999,999,24.1,999,99,99
2010,4,26,6,42,999,99,99,0.92,8.33,4.87,20,9999,999,24.1,999,99,99
2010,4,26,7,12,999,99,99,0.9,9.88,4.68,336,9999,999,24.1,999,99,99
2010,4,26,7,42,999,99,99,0.91,9.88,4.69,324,9999,999,24.1,999,99,99
2010,4,26,8,12,999,99,99,0.97,9.88,4.62,352,9999,999,24.1,999,99,99
2010,4,26,8,42,999,99,99,0.93,8.33,4.6,20,9999,999,24.1,999,99,99
2010,4,26,9,12,999,99,99,0.95,9.09,4.72,356,9999,999,24.1,999,99,99
2010,4,26,9,42,999,99,99,0.91,8.33,4.85,9,9999,999,24,999,99,99
2010,4,26,10,12,999,99,99,0.92,8.33,4.71,17,9999,999,24,999,99,99
2010,4,26,10,42,999,99,99,0.87,8.33,4.63,9,9999,999,24,999,99,99
2010,4,26,11,12,999,99,99,0.91,8.33,4.81,24,9999,999,24,999,99,99
2010,4,26,11,42,999,99,99,0.88,8.33,4.45,20,9999,999,24,999,99,99
2010,4,26,12,12,999,99,99,0.83,8.33,4.23,21,9999,999,24,999,99,99
2010,4,26,12,42,999,99,99,0.86,8.33,4.28,34,9999,999,24,999,99,99
2010,4,26,13,12,999,99,99,0.85,8.33,4.48,30,9999,999,24,999,99,99
2010,4,26,13,42,999,99,99,0.86,8.33,4.77,31,9999,999,24,999,99,99
2010,4,26,14,12,999,99,99,0.82,16.67,4.75,303,9999,999,24,999,99,99
2010,4,26,14,42,999,99,99,0.82,8.33,4.87,23,9999,999,24,999,99,99
2010,4,26,15,12,999,99,99,0.75,15.38,5.02,318,9999,999,24,999,99,99
2010,4,26,15,42,999,99,99,0.88,15.38,5.5,315,9999,999,24,999,99,99
2010,4,26,16,12,999,99,99,0.85,15.38,5.49,318,9999,999,24,999,99,99
2010,4,26,16,42,999,99,99,0.9,9.09,5.53,4,9999,999,24,999,99,99
2010,4,26,17,42,999,99,99,0.83,15.38,5.58,318,9999,999,23.9,999,99,99
2010,4,26,18,12,999,99,99,0.83,15.38,5.83,301,9999,999,24,999,99,99
2010,4,26,18,42,999,99,99,0.88,15.38,6.09,308,9999,999,24,999,99,99
2010,4,26,19,12,999,99,99,0.85,15.38,5.63,310,9999,999,24,999,99,99
2010,4,26,19,42,999,99,99,0.92,14.29,5.68,321,9999,999,24,999,99,99
2010,4,26,20,12,999,99,99,0.93,14.29,5.43,307,9999,999,24,999,99,99
2010,4,26,20,42,999,99,99,1.03,15.38,5.33,317,9999,999,24,999,99,99
2010,4,26,21,12,999,99,99,0.99,13.33,5.41,314,9999,999,24,999,99,99
2010,4,26,21,42,999,99,99,0.99,14.29,5.43,315,9999,999,24.1,999,99,99
2010,4,26,22,12,999,99,99,1.03,14.29,5.68,319,9999,999,24.1,999,99,99
2010,4,26,22,42,999,99,99,1.02,14.29,5.84,324,9999,999,24.1,999,99,99
2010,4,26,23,12,999,99,99,1,14.29,5.52,324,9999,999,24.1,999,99,99
2010,4,26,23,42,999,99,99,0.97,14.29,5.38,308,9999,999,24.1,999,99,99
2010,4,27,0,12,999,99,99,0.99,13.33,5.42,328,9999,999,24.1,999,99,99
2010,4,27,0,42,999,99,99,1.02,14.29,5.78,321,9999,999,24.1,999,99,99
2010,4,27,1,12,999,99,99,0.97,14.29,5.91,312,9999,999,24.1,999,99,99
2010,4,27,1,42,999,99,99,1.04,14.29,6.01,328,9999,999,24.1,999,99,99
2010,4,27,2,12,999,99,99,1.1,15.38,6.59,298,9999,999,24.1,999,99,99
2010,4,27,2,42,999,99,99,1.15,14.29,6.69,311,9999,999,24.1,999,99,99
2010,4,27,3,12,999,99,99,1.18,14.29,6.37,317,9999,999,24.1,999,99,99
2010,4,27,3,42,999,99,99,1.16,14.29,5.73,310,9999,999,24.1,999,99,99
2010,4,27,4,12,999,99,99,1.23,13.33,5.79,311,9999,999,24.1,999,99,99
2010,4,27,4,42,999,99,99,1.22,13.33,5.84,311,9999,999,24,999,99,99
2010,4,27,5,12,999,99,99,1.2,14.29,5.5,303,9999,999,24,999,99,99
2010,4,27,5,42,999,99,99,1.27,14.29,5.93,315,9999,999,24,999,99,99
2010,4,27,6,12,999,99,99,1.32,13.33,6.28,318,9999,999,24,999,99,99
2010,4,27,6,42,999,99,99,1.13,14.29,5.44,300,9999,999,24,999,99,99
2010,4,27,7,12,999,99,99,1.21,13.33,5.87,315,9999,999,24,999,99,99
2010,4,27,7,42,999,99,99,1.22,12.5,6,319,9999,999,24,999,99,99
2010,4,27,8,12,999,99,99,1.27,13.33,6.53,315,9999,999,23.9,999,99,99
2010,4,27,8,42,999,99,99,1.21,13.33,6.7,312,9999,999,23.9,999,99,99
2010,4,27,9,42,999,99,99,1.2,13.33,6.24,318,9999,999,23.9,999,99,99
2010,4,27,10,12,999,99,99,1.29,13.33,6.28,318,9999,999,23.9,999,99,99
2010,4,27,10,42,999,99,99,1.3,13.33,6.25,318,9999,999,23.9,999,99,99
2010,4,27,11,12,999,99,99,1.21,12.5,5.95,325,9999,999,23.9,999,99,99
2010,4,27,11,42,999,99,99,1.22,12.5,6.37,321,9999,999,23.9,999,99,99
2010,4,27,12,12,999,99,99,1.22,13.33,6.23,317,9999,999,23.9,999,99,99
2010,4,27,12,42,999,99,99,1.2,13.33,5.95,325,9999,999,23.8,999,99,99
2010,4,27,13,12,999,99,99,1.2,12.5,6.15,318,9999,999,23.8,999,99,99
2010,4,27,13,42,999,99,99,1.19,12.5,6.4,325,9999,999,23.8,999,99,99
2010,4,27,14,12,999,99,99,1.21,12.5,7.11,324,9999,999,23.8,999,99,99
2010,4,27,14,42,999,99,99,1.31,13.33,7.83,321,9999,999,23.8,999,99,99
2010,4,27,15,12,999,99,99,1.2,13.33,7.64,318,9999,999,23.7,999,99,99
2010,4,27,15,42,999,99,99,1.4,12.5,8.59,321,9999,999,23.7,999,99,99
2010,4,27,16,12,999,99,99,1.34,11.76,7.93,322,9999,999,23.7,999,99,99
2010,4,27,16,42,999,99,99,1.32,11.76,7.72,317,9999,999,23.7,999,99,99
2010,4,27,17,12,999,99,99,1.34,11.76,7.94,318,9999,999,23.7,999,99,99
2010,4,27,17,42,999,99,99,1.42,13.33,8.14,311,9999,999,23.7,999,99,99
2010,4,27,18,12,999,99,99,1.37,11.76,7.48,331,9999,999,23.7,999,99,99
2010,4,27,18,42,999,99,99,1.31,11.11,7.15,329,9999,999,23.7,999,99,99
2010,4,27,19,12,999,99,99,1.48,12.5,7.79,324,9999,999,23.7,999,99,99
2010,4,27,19,42,999,99,99,1.4,11.76,7.05,328,9999,999,23.7,999,99,99
2010,4,27,20,12,999,99,99,1.5,11.76,6.89,324,9999,999,23.8,999,99,99
2010,4,27,20,42,999,99,99,1.53,12.5,7.08,315,9999,999,23.9,999,99,99
2010,4,27,21,12,999,99,99,1.4,12.5,6.68,324,9999,999,23.9,999,99,99
2010,4,27,21,42,999,99,99,1.46,11.11,7.01,336,9999,999,23.9,999,99,99
2010,4,27,22,12,999,99,99,1.4,11.76,6.9,319,9999,999,23.9,999,99,99
2010,4,27,22,42,999,99,99,1.34,12.5,6.49,318,9999,999,23.9,999,99,99
2010,4,27,23,12,999,99,99,1.33,11.11,6.15,318,9999,999,23.9,999,99,99
2010,4,27,23,42,999,99,99,1.4,11.76,6.5,325,9999,999,24,999,99,99
2010,4,28,0,42,999,99,99,1.38,11.76,6.6,318,9999,999,24,999,99,99
2010,4,28,1,12,999,99,99,1.44,11.11,6.81,317,9999,999,24,999,99,99
2010,4,28,1,42,999,99,99,1.45,11.76,6.77,319,9999,999,24,999,99,99
2010,4,28,2,12,999,99,99,1.32,11.76,6.27,319,9999,999,23.9,999,99,99
2010,4,28,2,42,999,99,99,1.41,11.11,6.58,319,9999,999,23.9,999,99,99
2010,4,28,3,42,999,99,99,1.48,9.88,6.46,326,9999,999,23.9,999,99,99
2010,4,28,4,12,999,99,99,1.61,10.53,6.64,333,9999,999,23.9,999,99,99
2010,4,28,4,42,999,99,99,1.38,11.11,6,319,9999,999,23.9,999,99,99
2010,4,28,5,12,999,99,99,1.54,11.76,6.45,322,9999,999,24,999,99,99
2010,4,28,5,42,999,99,99,1.55,11.76,6.52,322,9999,999,24,999,99,99
2010,4,28,6,12,999,99,99,1.56,11.76,6.41,317,9999,999,24,999,99,99
2010,4,28,6,42,999,99,99,1.34,11.76,6.12,314,9999,999,23.9,999,99,99
2010,4,28,7,12,999,99,99,1.53,11.76,6.67,314,9999,999,23.9,999,99,99
2010,4,28,7,42,999,99,99,1.35,11.76,6.09,319,9999,999,23.9,999,99,99
2010,4,28,8,12,999,99,99,1.33,11.11,6.05,335,9999,999,23.9,999,99,99
2010,4,28,8,42,999,99,99,1.49,9.88,6.29,326,9999,999,24,999,99,99
2010,4,28,9,12,999,99,99,1.31,10.53,5.95,322,9999,999,24,999,99,99
2010,4,28,9,42,999,99,99,1.33,11.76,5.99,324,9999,999,23.9,999,99,99
2010,4,28,10,12,999,99,99,1.31,11.11,5.77,333,9999,999,23.9,999,99,99
2010,4,28,10,42,999,99,99,1.35,10.53,5.82,318,9999,999,23.9,999,99,99
2010,4,28,11,12,999,99,99,1.27,11.11,5.27,317,9999,999,23.9,999,99,99
2010,4,28,11,42,999,99,99,1.36,11.76,5.72,322,9999,999,23.9,999,99,99
2010,4,28,12,12,999,99,99,1.37,11.76,6.03,319,9999,999,23.9,999,99,99
2010,4,28,12,42,999,99,99,1.22,10.53,4.93,326,9999,999,23.8,999,99,99
2010,4,28,13,12,999,99,99,1.23,11.11,5.53,317,9999,999,23.8,999,99,99
2010,4,28,13,42,999,99,99,1.19,11.11,6.04,317,9999,999,23.8,999,99,99
2010,4,28,14,12,999,99,99,1.2,9.88,5.24,332,9999,999,23.8,999,99,99
2010,4,28,14,42,999,99,99,1.21,10.53,5.25,322,9999,999,23.8,999,99,99
2010,4,28,15,12,999,99,99,1.1,11.11,5.16,307,9999,999,23.8,999,99,99
2010,4,28,15,42,999,99,99,1.2,10.53,5.44,314,9999,999,23.8,999,99,99
2010,4,28,16,12,999,99,99,1.27,11.11,5.6,318,9999,999,23.8,999,99,99
2010,4,28,16,42,999,99,99,1.28,11.11,5.88,314,9999,999,23.8,999,99,99
2010,4,28,17,12,999,99,99,1.23,11.11,5.34,333,9999,999,23.8,999,99,99
2010,4,28,17,42,999,99,99,1.29,11.11,5.53,324,9999,999,23.8,999,99,99
2010,4,28,18,12,999,99,99,1.36,11.11,5.89,331,9999,999,23.8,999,99,99
2010,4,28,18,42,999,99,99,1.32,11.11,5.82,324,9999,999,23.8,999,99,99
2010,4,28,19,12,999,99,99,1.23,11.11,5.91,325,9999,999,23.8,999,99,99
2010,4,28,19,42,999,99,99,1.22,11.11,5.96,325,9999,999,23.9,999,99,99
2010,4,28,20,12,999,99,99,1.18,10.53,5.86,333,9999,999,23.9,999,99,99
2010,4,28,20,42,999,99,99,1.3,5.88,5.65,28,9999,999,23.9,999,99,99
2010,4,28,21,12,999,99,99,1.48,6.25,5.8,45,9999,999,23.9,999,99,99
2010,4,28,21,42,999,99,99,1.4,6.25,5.71,42,9999,999,23.9,999,99,99
2010,4,28,22,12,999,99,99,1.41,11.11,5.91,326,9999,999,24,999,99,99
2010,4,28,22,42,999,99,99,1.39,11.11,5.75,314,9999,999,24,999,99,99
2010,4,28,23,12,999,99,99,1.31,10.53,5.62,329,9999,999,24,999,99,99
2010,4,28,23,42,999,99,99,1.3,11.11,5.68,312,9999,999,24,999,99,99
2010,4,29,0,12,999,99,99,1.29,9.88,5.59,336,9999,999,24,999,99,99
2010,4,29,0,42,999,99,99,1.29,11.11,5.56,322,9999,999,24,999,99,99
2010,4,29,1,12,999,99,99,1.33,7.14,5.6,44,9999,999,24.1,999,99,99
2010,4,29,1,42,999,99,99,1.3,10.53,5.3,308,9999,999,24,999,99,99
2010,4,29,2,12,999,99,99,1.26,9.88,5.2,348,9999,999,24,999,99,99
2010,4,29,2,42,999,99,99,1.35,11.11,5.33,319,9999,999,24,999,99,99
2010,4,29,3,12,999,99,99,1.36,11.11,5.23,312,9999,999,24,999,99,99
2010,4,29,3,42,999,99,99,1.38,7.14,5.19,38,9999,999,24,999,99,99
2010,4,29,4,12,999,99,99,1.39,7.14,5.16,48,9999,999,23.9,999,99,99
2010,4,29,4,42,999,99,99,1.45,7.14,5.48,42,9999,999,23.9,999,99,99
2010,4,29,5,12,999,99,99,1.43,7.14,5.52,38,9999,999,23.9,999,99,99
2010,4,29,5,42,999,99,99,1.48,9.88,5.57,333,9999,999,23.9,999,99,99
2010,4,29,6,12,999,99,99,1.58,10.53,5.82,328,9999,999,23.9,999,99,99
2010,4,29,6,42,999,99,99,1.52,9.88,5.65,333,9999,999,24,999,99,99
2010,4,29,7,12,999,99,99,1.53,7.14,5.91,42,9999,999,24,999,99,99
2010,4,29,7,42,999,99,99,1.53,7.14,5.95,44,9999,999,23.9,999,99,99
2010,4,29,8,12,999,99,99,1.42,7.14,5.88,48,9999,999,24,999,99,99
2010,4,29,8,42,999,99,99,1.39,10.53,6.05,339,9999,999,24,999,99,99
2010,4,29,9,12,999,99,99,1.44,7.14,5.95,40,9999,999,24,999,99,99
2010,4,29,9,42,999,99,99,1.47,7.14,5.78,40,9999,999,24,999,99,99
2010,4,29,10,12,999,99,99,1.63,7.69,5.65,38,9999,999,24,999,99,99
2010,4,29,10,42,999,99,99,1.62,7.14,5.71,42,9999,999,24,999,99,99
2010,4,29,11,12,999,99,99,1.61,7.14,5.77,42,9999,999,23.9,999,99,99
2010,4,29,11,42,999,99,99,1.51,7.69,5.68,42,9999,999,23.9,999,99,99
2010,4,29,12,12,999,99,99,1.48,7.14,5.6,44,9999,999,23.9,999,99,99
2010,4,29,12,42,999,99,99,1.56,7.69,5.72,42,9999,999,23.9,999,99,99
2010,4,29,13,12,999,99,99,1.62,7.69,5.81,40,9999,999,23.9,999,99,99
2010,4,29,13,42,999,99,99,1.54,7.69,5.61,37,9999,999,24,999,99,99
2010,4,29,14,12,999,99,99,1.55,7.14,5.36,45,9999,999,23.9,999,99,99
2010,4,29,14,42,999,99,99,1.44,7.14,5.12,49,9999,999,23.9,999,99,99
2010,4,29,15,12,999,99,99,1.52,6.67,5.3,47,9999,999,23.9,999,99,99
2010,4,29,15,42,999,99,99,1.56,7.14,5.48,41,9999,999,23.9,999,99,99
2010,4,29,16,12,999,99,99,1.46,7.69,5.5,35,9999,999,23.9,999,99,99
2010,4,29,16,42,999,99,99,1.42,7.69,5.41,35,9999,999,23.9,999,99,99
2010,4,29,17,12,999,99,99,1.41,7.14,5.29,42,9999,999,23.9,999,99,99
2010,4,29,17,42,999,99,99,1.42,7.14,5.48,41,9999,999,23.9,999,99,99
2010,4,29,18,12,999,99,99,1.43,7.69,5.39,42,9999,999,23.9,999,99,99
2010,4,29,18,42,999,99,99,1.53,7.14,5.66,42,9999,999,23.9,999,99,99
2010,4,29,19,12,999,99,99,1.45,7.69,5.75,38,9999,999,23.9,999,99,99
2010,4,29,19,42,999,99,99,1.43,7.69,6,44,9999,999,23.9,999,99,99
2010,4,29,20,13,999,99,99,1.4,8.33,6.28,45,9999,999,23.9,999,99,99
2010,4,29,20,44,999,99,99,1.33,8.33,6.36,33,9999,999,24,999,99,99
2010,4,29,21,13,999,99,99,1.36,7.69,6.21,44,9999,999,24,999,99,99
2010,4,29,21,43,999,99,99,1.45,7.69,6.16,48,9999,999,24,999,99,99
2010,4,29,22,25,999,99,99,1.43,7.69,5.97,48,9999,999,24,999,99,99
2010,4,29,22,43,999,99,99,1.36,7.69,5.91,44,9999,999,24,999,99,99
2010,4,29,23,14,999,99,99,1.47,7.14,5.71,49,9999,999,24.1,999,99,99
2010,4,30,0,14,999,99,99,1.26,6.67,5.45,44,9999,999,24.1,999,99,99
2010,4,30,0,45,999,99,99,1.34,7.69,5.43,40,9999,999,24,999,99,99
2010,4,30,1,13,999,99,99,1.32,8.33,5.71,31,9999,999,24.1,999,99,99
2010,4,30,1,54,999,99,99,1.35,7.14,5.63,42,9999,999,24,999,99,99
2010,4,30,2,13,999,99,99,1.33,8.33,5.69,45,9999,999,24,999,99,99
2010,4,30,2,43,999,99,99,1.31,7.69,5.89,45,9999,999,24,999,99,99
2010,4,30,3,14,999,99,99,1.3,7.69,6.05,51,9999,999,24,999,99,99
2010,4,30,3,43,999,99,99,1.32,7.69,5.98,51,9999,999,24,999,99,99
2010,4,30,4,13,999,99,99,1.21,7.14,5.59,47,9999,999,24,999,99,99
2010,4,30,4,43,999,99,99,1.26,8.33,5.83,40,9999,999,24,999,99,99
2010,4,30,5,13,999,99,99,1.3,7.69,5.92,45,9999,999,24,999,99,99
2010,4,30,5,43,999,99,99,1.21,8.33,5.72,28,9999,999,24,999,99,99
2010,4,30,6,13,999,99,99,1.22,8.33,5.65,34,9999,999,24.1,999,99,99
2010,4,30,6,45,999,99,99,1.18,9.09,5.69,37,9999,999,24.1,999,99,99
2010,4,30,7,13,999,99,99,1.26,8.33,5.81,38,9999,999,24.1,999,99,99
2010,4,30,7,43,999,99,99,1.29,8.33,6,38,9999,999,24.1,999,99,99
2010,4,30,8,13,999,99,99,1.21,7.69,5.68,42,9999,999,24,999,99,99
2010,4,30,8,54,999,99,99,1.29,8.33,6.04,41,9999,999,24,999,99,99
2010,4,30,9,13,999,99,99,1.26,8.33,6.13,38,9999,999,24,999,99,99
2010,4,30,9,44,999,99,99,1.25,8.33,6.1,41,9999,999,24,999,99,99
2010,4,30,10,13,999,99,99,1.23,9.09,6,37,9999,999,24,999,99,99
2010,4,30,10,44,999,99,99,1.2,8.33,5.93,37,9999,999,24,999,99,99
2010,4,30,11,13,999,99,99,1.37,8.33,6.28,44,9999,999,24,999,99,99
2010,4,30,11,43,999,99,99,1.47,8.33,6.42,44,9999,999,24,999,99,99
2010,4,30,12,13,999,99,99,1.3,8.33,6.16,40,9999,999,24,999,99,99
2010,4,30,12,43,999,99,99,1.25,9.09,6.2,41,9999,999,24,999,99,99
2010,4,30,13,13,999,99,99,1.24,9.09,6.2,33,9999,999,24,999,99,99
2010,4,30,13,55,999,99,99,1.27,8.33,6.43,42,9999,999,24,999,99,99
2010,4,30,14,14,999,99,99,1.32,8.33,6.37,41,9999,999,24,999,99,99
2010,4,30,14,43,999,99,99,1.22,8.33,6.17,48,9999,999,24,999,99,99
2010,4,30,15,13,999,99,99,1.17,9.09,6.02,31,9999,999,24,999,99,99
2010,4,30,15,43,999,99,99,1.35,8.33,6.41,42,9999,999,24,999,99,99
2010,4,30,16,13,999,99,99,1.25,8.33,6.23,41,9999,999,24,999,99,99
2010,4,30,16,43,999,99,99,1.25,8.33,6.13,40,9999,999,24,999,99,99
2010,4,30,17,13,999,99,99,1.27,9.09,6.27,33,9999,999,24,999,99,99
2010,4,30,17,43,999,99,99,1.3,9.09,6.29,31,9999,999,24,999,99,99
2010,4,30,18,13,999,99,99,1.32,8.33,6.43,33,9999,999,24.1,999,99,99
2010,4,30,18,43,999,99,99,1.46,8.33,6.44,40,9999,999,24.1,999,99,99
2010,4,30,19,13,999,99,99,1.32,7.69,6.05,42,9999,999,24.1,999,99,99
2010,4,30,19,54,999,99,99,1.45,9.09,6.63,42,9999,999,24.1,999,99,99
2010,4,30,20,15,999,99,99,1.3,9.09,6.58,47,9999,999,24.2,999,99,99
2010,4,30,20,43,999,99,99,1.48,9.09,6.92,41,9999,999,24.2,999,99,99
2010,4,30,21,13,999,99,99,1.44,8.33,6.62,47,9999,999,24.2,999,99,99
2010,4,30,21,43,999,99,99,1.65,8.33,6.89,47,9999,999,24.2,999,99,99
2010,4,30,22,15,999,99,99,1.51,9.09,6.74,51,9999,999,24.2,999,99,99
2010,4,30,22,43,999,99,99,1.55,9.09,6.68,49,9999,999,24.3,999,99,99
2010,4,30,23,13,999,99,99,1.48,8.33,6.36,51,9999,999,24.2,999,99,99
2010,4,30,23,43,999,99,99,1.51,9.09,5.84,49,9999,999,24.2,999,99,99
2010,5,1,0,13,999,99,99,1.42,9.09,5.74,49,9999,999,24.2,999,99,99
2010,5,1,0,43,999,99,99,1.34,9.88,5.57,41,9999,999,24.2,999,99,99
2010,5,1,1,24,999,99,99,1.39,8.33,5.6,41,9999,999,24.2,999,99,99
2010,5,1,1,43,999,99,99,1.49,9.09,5.72,44,9999,999,24.2,999,99,99
2010,5,1,2,13,999,99,99,1.4,9.09,5.53,41,9999,999,24.2,999,99,99
2010,5,1,2,43,999,99,99,1.51,9.09,5.44,45,9999,999,24.2,999,99,99
2010,5,1,3,13,999,99,99,1.45,8.33,5.41,44,9999,999,24.2,999,99,99
2010,5,1,3,43,999,99,99,1.44,9.09,5.44,41,9999,999,24.2,999,99,99
2010,5,1,4,13,999,99,99,1.33,8.33,4.98,48,9999,999,24.1,999,99,99
2010,5,1,4,43,999,99,99,1.36,8.33,5.37,47,9999,999,24.1,999,99,99
2010,5,1,5,13,999,99,99,1.36,8.33,5.61,45,9999,999,24.1,999,99,99
2010,5,1,5,43,999,99,99,1.33,9.09,5.77,45,9999,999,24.1,999,99,99
2010,5,1,6,13,999,99,99,1.38,9.09,5.98,45,9999,999,24.1,999,99,99
2010,5,1,6,43,999,99,99,1.43,9.09,5.95,49,9999,999,24.1,999,99,99
2010,5,1,7,13,999,99,99,1.38,9.09,6.11,48,9999,999,24.1,999,99,99
2010,5,1,7,43,999,99,99,1.31,9.09,6.27,44,9999,999,24,999,99,99
2010,5,1,8,13,999,99,99,1.24,8.33,6.46,45,9999,999,24,999,99,99
2010,5,1,8,43,999,99,99,1.29,9.09,6.64,44,9999,999,24,999,99,99
2010,5,1,9,13,999,99,99,1.24,9.09,6.42,45,9999,999,24,999,99,99
2010,5,1,9,56,999,99,99,1.19,9.09,6.41,42,9999,999,24,999,99,99
2010,5,1,10,13,999,99,99,1.1,9.09,6.69,40,9999,999,24,999,99,99
2010,5,1,10,45,999,99,99,1.02,9.09,6.52,42,9999,999,24.1,999,99,99
2010,5,1,10,57,999,99,99,1.02,9.09,6.52,42,9999,999,24.1,999,99,99
2010,5,1,11,13,999,99,99,0.96,9.09,6.28,44,9999,999,24.1,999,99,99
2010,5,1,11,43,999,99,99,0.94,9.09,6.26,42,9999,999,24.1,999,99,99
2010,5,1,12,14,999,99,99,1.01,9.09,6.22,42,9999,999,24,999,99,99
2010,5,1,12,43,999,99,99,1.24,9.09,6.62,42,9999,999,24,999,99,99
2010,5,1,13,13,999,99,99,1.18,9.09,6.57,42,9999,999,24.1,999,99,99
2010,5,1,13,43,999,99,99,1.18,9.09,6.41,41,9999,999,24,999,99,99
2010,5,1,14,13,999,99,99,1.17,9.09,6.42,40,9999,999,24.1,999,99,99
2010,5,1,14,43,999,99,99,1.15,9.09,6.66,41,9999,999,24,999,99,99
2010,5,1,15,13,999,99,99,1,9.09,6.05,38,9999,999,24,999,99,99
2010,5,1,15,43,999,99,99,1.08,9.09,6.54,44,9999,999,24,999,99,99
2010,5,1,16,24,999,99,99,1.14,9.09,6.96,44,9999,999,24,999,99,99
2010,5,1,16,44,999,99,99,1.3,9.09,7.15,41,9999,999,24.1,999,99,99
2010,5,1,17,14,999,99,99,1.26,9.09,6.96,45,9999,999,24.1,999,99,99
2010,5,1,17,44,999,99,99,1.28,9.09,6.98,48,9999,999,24.1,999,99,99
2010,5,1,18,14,999,99,99,1.21,9.09,6.68,48,9999,999,24.1,999,99,99
2010,5,1,18,45,999,99,99,1.22,8.33,6.76,47,9999,999,24.1,999,99,99
2010,5,1,19,13,999,99,99,1.26,9.09,6.83,44,9999,999,24.2,999,99,99
2010,5,1,19,43,999,99,99,1.31,9.09,6.9,48,9999,999,24.3,999,99,99
2010,5,1,20,13,999,99,99,1.2,8.33,6.29,44,9999,999,24.3,999,99,99
2010,5,1,20,43,999,99,99,1.25,9.09,6.47,47,9999,999,24.3,999,99,99
2010,5,1,21,14,999,99,99,1.27,9.88,6.63,35,9999,999,24.3,999,99,99
2010,5,1,21,54,999,99,99,1.18,9.09,6.46,45,9999,999,24.4,999,99,99
2010,5,1,22,13,999,99,99,1.19,9.09,6.55,47,9999,999,24.7,999,99,99
2010,5,1,22,43,999,99,99,1.27,10.53,6.72,23,9999,999,24.9,999,99,99
2010,5,1,23,13,999,99,99,1.4,9.09,6.84,48,9999,999,24.9,999,99,99
2010,5,1,23,43,999,99,99,1.33,9.09,6.86,52,9999,999,24.9,999,99,99
2010,5,2,0,13,999,99,99,1.26,9.09,6.71,49,9999,999,24.8,999,99,99
2010,5,2,0,43,999,99,99,1.29,9.09,6.89,52,9999,999,24.5,999,99,99
2010,5,2,1,26,999,99,99,1.31,9.88,6.77,41,9999,999,24.5,999,99,99
2010,5,2,1,43,999,99,99,1.22,9.09,6.57,44,9999,999,24.2,999,99,99
2010,5,2,2,14,999,99,99,1.29,9.09,6.75,51,9999,999,24.2,999,99,99
2010,5,2,2,43,999,99,99,1.12,9.09,6.43,51,9999,999,24.3,999,99,99
2010,5,2,3,13,999,99,99,1.11,9.09,6.46,51,9999,999,24.2,999,99,99
2010,5,2,3,43,999,99,99,1.14,9.09,6.5,47,9999,999,24.3,999,99,99
2010,5,2,4,13,999,99,99,1.08,9.09,6.35,47,9999,999,24.3,999,99,99
2010,5,2,4,56,999,99,99,1.23,9.88,6.66,42,9999,999,24.3,999,99,99
2010,5,2,5,13,999,99,99,1.14,9.09,6.57,45,9999,999,24.3,999,99,99
2010,5,2,5,43,999,99,99,1.13,13.33,6.72,305,9999,999,24.2,999,99,99
2010,5,2,6,13,999,99,99,1.21,9.09,7.08,51,9999,999,24.2,999,99,99
2010,5,2,6,43,999,99,99,1.22,13.33,7.15,307,9999,999,24.3,999,99,99
2010,5,2,7,13,999,99,99,1.19,13.33,7.45,304,9999,999,24.3,999,99,99
2010,5,2,7,44,999,99,99,1.25,13.33,7.59,310,9999,999,24.3,999,99,99
2010,5,2,8,13,999,99,99,1.28,13.33,7.52,308,9999,999,24.3,999,99,99
2010,5,2,8,43,999,99,99,1.39,9.09,7.58,41,9999,999,24.3,999,99,99
2010,5,2,9,13,999,99,99,1.34,13.33,7.31,308,9999,999,24.2,999,99,99
2010,5,2,9,44,999,99,99,1.26,13.33,7.55,303,9999,999,24.2,999,99,99
2010,5,2,9,57,999,99,99,1.26,13.33,7.55,303,9999,999,24.2,999,99,99
2010,5,2,10,14,999,99,99,1.28,12.5,7.44,312,9999,999,24.2,999,99,99
2010,5,2,10,54,999,99,99,1.35,12.5,8.09,315,9999,999,24.2,999,99,99
