#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,2,5,19,7,999,99,99,1.57,12.5,6.14,318,9999,999,23.9,999,99,99
2008,2,5,19,37,999,99,99,1.73,13.33,6.3,328,9999,999,24,999,99,99
2008,2,5,20,7,999,99,99,1.89,7.69,6.55,48,9999,999,24,999,99,99
2008,2,5,20,37,999,99,99,2.18,7.14,6.48,45,9999,999,24,999,99,99
2008,2,5,21,7,999,99,99,2.1,7.69,6.68,47,9999,999,24,999,99,99
2008,2,5,21,37,999,99,99,1.93,12.5,6.41,336,9999,999,24,999,99,99
2008,2,5,22,7,999,99,99,1.97,8.33,6.29,47,9999,999,24,999,99,99
2008,2,5,22,37,999,99,99,1.84,7.14,6.13,38,9999,999,24,999,99,99
2008,2,5,23,7,999,99,99,1.9,8.33,6.25,42,9999,999,24,999,99,99
2008,2,5,23,37,999,99,99,1.96,14.29,6.29,325,9999,999,24,999,99,99
2008,2,6,0,7,999,99,99,1.89,7.69,6.42,44,9999,999,24,999,99,99
2008,2,6,0,37,999,99,99,1.87,6.67,6.08,47,9999,999,24,999,99,99
2008,2,6,1,7,999,99,99,2.1,13.33,6.44,322,9999,999,24,999,99,99
2008,2,6,1,37,999,99,99,2,13.33,6.18,329,9999,999,24,999,99,99
2008,2,6,2,7,999,99,99,1.86,9.09,6.07,40,9999,999,24,999,99,99
2008,2,6,2,37,999,99,99,1.81,7.69,6.12,41,9999,999,23.9,999,99,99
2008,2,6,3,7,999,99,99,1.8,14.29,6.21,331,9999,999,24,999,99,99
2008,2,6,3,37,999,99,99,1.8,7.14,6.09,42,9999,999,24,999,99,99
2008,2,6,4,7,999,99,99,1.78,7.14,6.27,40,9999,999,23.9,999,99,99
2008,2,6,4,37,999,99,99,1.84,8.33,6.31,45,9999,999,24,999,99,99
2008,2,6,5,7,999,99,99,1.81,13.33,6.22,315,9999,999,23.9,999,99,99
2008,2,6,5,37,999,99,99,1.87,7.14,6.11,40,9999,999,24,999,99,99
2008,2,6,6,7,999,99,99,1.81,7.14,6.06,42,9999,999,24,999,99,99
2008,2,6,6,37,999,99,99,1.8,7.14,6.16,38,9999,999,24,999,99,99
2008,2,6,7,7,999,99,99,1.98,13.33,6.6,324,9999,999,24,999,99,99
2008,2,6,7,37,999,99,99,1.79,7.69,6.32,40,9999,999,24,999,99,99
2008,2,6,8,7,999,99,99,1.83,13.33,6.59,338,9999,999,24,999,99,99
2008,2,6,8,37,999,99,99,1.79,13.33,6.65,326,9999,999,23.9,999,99,99
2008,2,6,9,7,999,99,99,1.71,13.33,6.59,328,9999,999,24,999,99,99
2008,2,6,9,37,999,99,99,1.73,8.33,6.6,47,9999,999,24,999,99,99
2008,2,6,10,7,999,99,99,1.66,8.33,6.73,44,9999,999,24,999,99,99
2008,2,6,10,37,999,99,99,1.67,13.33,6.86,329,9999,999,24,999,99,99
2008,2,6,11,7,999,99,99,1.63,7.69,6.56,35,9999,999,24,999,99,99
2008,2,6,11,37,999,99,99,1.61,13.33,6.62,343,9999,999,24,999,99,99
2008,2,6,12,7,999,99,99,1.55,7.69,6.44,41,9999,999,24,999,99,99
2008,2,6,12,37,999,99,99,1.6,12.5,6.55,322,9999,999,23.9,999,99,99
2008,2,6,13,7,999,99,99,1.57,7.14,6.44,38,9999,999,23.9,999,99,99
2008,2,6,13,37,999,99,99,1.6,13.33,6.72,333,9999,999,24,999,99,99
2008,2,6,14,7,999,99,99,1.44,13.33,6.53,348,9999,999,23.9,999,99,99
2008,2,6,14,37,999,99,99,1.49,12.5,6.56,329,9999,999,23.9,999,99,99
2008,2,6,15,7,999,99,99,1.44,12.5,6.43,338,9999,999,24,999,99,99
2008,2,6,15,37,999,99,99,1.42,12.5,6.3,325,9999,999,23.9,999,99,99
2008,2,6,16,7,999,99,99,1.41,10.53,6.27,23,9999,999,23.9,999,99,99
2008,2,6,16,37,999,99,99,1.47,11.76,6.5,325,9999,999,23.9,999,99,99
2008,2,6,17,7,999,99,99,1.47,12.5,6.59,338,9999,999,23.9,999,99,99
2008,2,6,17,37,999,99,99,1.39,11.76,6.36,326,9999,999,24,999,99,99
2008,2,6,18,7,999,99,99,1.34,11.76,6.3,336,9999,999,23.9,999,99,99
2008,2,6,18,37,999,99,99,1.44,12.5,6.41,332,9999,999,23.9,999,99,99
2008,2,6,19,7,999,99,99,1.43,12.5,6.57,338,9999,999,23.9,999,99,99
2008,2,6,19,37,999,99,99,1.45,12.5,6.62,335,9999,999,23.9,999,99,99
2008,2,6,20,7,999,99,99,1.41,11.76,6.44,325,9999,999,24,999,99,99
2008,2,6,22,7,999,99,99,1.58,11.76,6.58,328,9999,999,24,999,99,99
2008,2,6,22,37,999,99,99,1.5,12.5,6.57,338,9999,999,24.1,999,99,99
2008,2,6,23,7,999,99,99,1.48,12.5,6.47,328,9999,999,24.1,999,99,99
2008,2,6,23,37,999,99,99,1.62,12.5,6.51,325,9999,999,24.1,999,99,99
2008,2,7,0,7,999,99,99,1.52,14.29,6.26,317,9999,999,24,999,99,99
2008,2,7,0,37,999,99,99,1.65,11.76,6.74,326,9999,999,24.1,999,99,99
2008,2,7,1,7,999,99,99,1.58,11.76,6.34,326,9999,999,24.1,999,99,99
2008,2,7,1,37,999,99,99,1.59,11.76,6.35,333,9999,999,24.1,999,99,99
2008,2,7,2,7,999,99,99,1.52,11.11,6.31,332,9999,999,24.1,999,99,99
2008,2,7,2,37,999,99,99,1.58,11.76,6.44,340,9999,999,24.1,999,99,99
2008,2,7,3,7,999,99,99,1.57,11.11,6.51,338,9999,999,24.1,999,99,99
2008,2,7,3,37,999,99,99,1.52,22.22,6.69,307,9999,999,24.1,999,99,99
2008,2,7,4,7,999,99,99,1.59,22.22,6.86,312,9999,999,24,999,99,99
2008,2,7,4,37,999,99,99,1.58,22.22,6.47,310,9999,999,24,999,99,99
2008,2,7,5,7,999,99,99,1.63,22.22,7.02,304,9999,999,24,999,99,99
2008,2,7,5,37,999,99,99,1.61,22.22,7.04,312,9999,999,24,999,99,99
2008,2,7,6,7,999,99,99,1.69,22.22,7.16,308,9999,999,24,999,99,99
2008,2,7,6,37,999,99,99,1.81,22.22,7.77,310,9999,999,24,999,99,99
2008,2,7,7,7,999,99,99,2.01,22.22,9.85,308,9999,999,24,999,99,99
2008,2,7,7,37,999,99,99,1.78,22.22,8.9,310,9999,999,24,999,99,99
2008,2,7,8,7,999,99,99,1.91,22.22,9.07,303,9999,999,24,999,99,99
2008,2,7,8,37,999,99,99,2.18,22.22,10.11,310,9999,999,24,999,99,99
2008,2,7,9,7,999,99,99,1.84,22.22,7.78,304,9999,999,24,999,99,99
2008,2,7,9,37,999,99,99,2.16,22.22,9.81,312,9999,999,24,999,99,99
2008,2,7,10,7,999,99,99,1.82,20,7.65,310,9999,999,24,999,99,99
2008,2,7,10,37,999,99,99,2.39,20,10.35,314,9999,999,23.9,999,99,99
2008,2,7,11,7,999,99,99,2.13,20,9.87,312,9999,999,23.9,999,99,99
2008,2,7,11,36,999,99,99,2.13,20,9.91,317,9999,999,23.9,999,99,99
2008,2,7,12,7,999,99,99,2.35,20,11.08,314,9999,999,23.9,999,99,99
2008,2,7,12,36,999,99,99,2.59,20,11.79,308,9999,999,24,999,99,99
2008,2,7,13,6,999,99,99,2.3,20,11.03,315,9999,999,23.9,999,99,99
2008,2,7,13,36,999,99,99,2.57,20,11.51,310,9999,999,23.9,999,99,99
2008,2,7,14,6,999,99,99,2.68,20,11.77,311,9999,999,23.9,999,99,99
2008,2,7,14,36,999,99,99,2.34,20,10.2,305,9999,999,23.8,999,99,99
2008,2,7,15,7,999,99,99,2.2,20,9.82,312,9999,999,23.9,999,99,99
2008,2,7,15,36,999,99,99,2.41,20,10.91,312,9999,999,23.8,999,99,99
2008,2,7,16,7,999,99,99,2.18,20,10.17,311,9999,999,23.9,999,99,99
2008,2,7,16,36,999,99,99,2.47,20,11.85,311,9999,999,23.8,999,99,99
2008,2,7,18,6,999,99,99,2.1,18.18,9.93,310,9999,999,23.8,999,99,99
2008,2,7,18,36,999,99,99,2.3,18.18,10.87,310,9999,999,23.9,999,99,99
2008,2,7,19,7,999,99,99,2,18.18,10.09,314,9999,999,23.9,999,99,99
2008,2,7,19,36,999,99,99,1.92,18.18,9.77,310,9999,999,23.9,999,99,99
2008,2,7,20,7,999,99,99,2.28,18.18,12.44,312,9999,999,23.9,999,99,99
2008,2,7,20,36,999,99,99,2.01,18.18,11.69,311,9999,999,23.9,999,99,99
2008,2,7,21,6,999,99,99,1.94,18.18,10.92,312,9999,999,24,999,99,99
2008,2,7,21,36,999,99,99,2.01,18.18,9.52,315,9999,999,24,999,99,99
2008,2,7,22,6,999,99,99,2.33,18.18,10.82,314,9999,999,24,999,99,99
2008,2,7,22,36,999,99,99,2.38,18.18,10.58,315,9999,999,24,999,99,99
2008,2,7,23,6,999,99,99,2.17,18.18,10.29,312,9999,999,24,999,99,99
2008,2,7,23,36,999,99,99,2.31,16.67,10.34,312,9999,999,24.1,999,99,99
2008,2,8,0,7,999,99,99,2.25,18.18,9.84,312,9999,999,24.1,999,99,99
2008,2,8,0,37,999,99,99,2.24,16.67,10.27,311,9999,999,24.1,999,99,99
2008,2,8,1,7,999,99,99,2.16,16.67,9.45,317,9999,999,24.1,999,99,99
2008,2,8,1,37,999,99,99,2.15,16.67,10.16,303,9999,999,24,999,99,99
2008,2,8,2,7,999,99,99,2.1,15.38,9.95,308,9999,999,24,999,99,99
2008,2,8,2,37,999,99,99,1.94,16.67,9.41,317,9999,999,24.1,999,99,99
2008,2,8,3,7,999,99,99,2.28,16.67,10.25,310,9999,999,24.1,999,99,99
2008,2,8,3,37,999,99,99,2.11,16.67,9.88,311,9999,999,24.1,999,99,99
2008,2,8,4,7,999,99,99,2.23,16.67,10.41,318,9999,999,24.1,999,99,99
2008,2,8,4,37,999,99,99,2.31,16.67,10.35,317,9999,999,24,999,99,99
2008,2,8,5,7,999,99,99,1.88,16.67,8.7,324,9999,999,24,999,99,99
2008,2,8,5,37,999,99,99,2.18,16.67,10.7,312,9999,999,24,999,99,99
2008,2,8,6,7,999,99,99,2.12,16.67,10.19,315,9999,999,24,999,99,99
2008,2,8,6,37,999,99,99,2.48,15.38,11.06,310,9999,999,24,999,99,99
2008,2,8,7,7,999,99,99,2.05,16.67,9.8,314,9999,999,24,999,99,99
2008,2,8,7,37,999,99,99,2.41,16.67,11.68,310,9999,999,24,999,99,99
2008,2,8,8,7,999,99,99,2.32,16.67,11.1,312,9999,999,24,999,99,99
2008,2,8,8,37,999,99,99,2.1,16.67,10.56,314,9999,999,24,999,99,99
2008,2,8,9,7,999,99,99,2.19,16.67,10.63,321,9999,999,24,999,99,99
2008,2,8,9,37,999,99,99,2.23,15.38,10.91,315,9999,999,24,999,99,99
2008,2,8,10,7,999,99,99,2.05,16.67,10.2,314,9999,999,23.9,999,99,99
2008,2,8,10,37,999,99,99,2.23,15.38,10.87,317,9999,999,23.9,999,99,99
2008,2,8,11,7,999,99,99,2.17,14.29,10.21,322,9999,999,23.9,999,99,99
2008,2,8,11,37,999,99,99,2.08,16.67,10.25,317,9999,999,23.9,999,99,99
2008,2,8,12,7,999,99,99,2.17,14.29,10.65,322,9999,999,23.9,999,99,99
2008,2,8,12,37,999,99,99,2.25,15.38,10.93,317,9999,999,23.9,999,99,99
2008,2,8,13,7,999,99,99,2.2,15.38,10.73,315,9999,999,23.9,999,99,99
2008,2,8,13,37,999,99,99,2.11,15.38,10.33,314,9999,999,23.9,999,99,99
2008,2,8,14,7,999,99,99,2.14,14.29,10.66,314,9999,999,23.9,999,99,99
2008,2,8,14,37,999,99,99,1.98,14.29,10.1,307,9999,999,23.8,999,99,99
2008,2,8,15,7,999,99,99,2.09,15.38,10.01,310,9999,999,23.9,999,99,99
2008,2,8,15,37,999,99,99,2.24,16.67,10.48,315,9999,999,23.8,999,99,99
2008,2,8,16,7,999,99,99,2.31,15.38,10.56,312,9999,999,23.8,999,99,99
2008,2,8,16,37,999,99,99,2.03,15.38,9.82,312,9999,999,23.9,999,99,99
2008,2,8,17,7,999,99,99,2.11,15.38,10.02,312,9999,999,23.9,999,99,99
2008,2,8,17,37,999,99,99,2.17,15.38,10.19,314,9999,999,23.9,999,99,99
2008,2,8,18,7,999,99,99,2.22,14.29,10.05,311,9999,999,24,999,99,99
2008,2,8,18,37,999,99,99,1.91,15.38,9.23,310,9999,999,24,999,99,99
2008,2,8,19,7,999,99,99,2.18,15.38,9.96,311,9999,999,24,999,99,99
2008,2,8,19,37,999,99,99,2.04,14.29,9.39,315,9999,999,24,999,99,99
2008,2,8,20,7,999,99,99,2.04,15.38,9.6,314,9999,999,24,999,99,99
2008,2,8,20,37,999,99,99,1.9,14.29,9.46,318,9999,999,24,999,99,99
2008,2,8,21,7,999,99,99,2.04,15.38,10.23,312,9999,999,23.9,999,99,99
2008,2,8,21,37,999,99,99,1.88,15.38,10.15,314,9999,999,24,999,99,99
2008,2,8,22,7,999,99,99,1.95,15.38,9.93,314,9999,999,23.9,999,99,99
2008,2,8,22,37,999,99,99,2.14,15.38,10.43,319,9999,999,24,999,99,99
2008,2,8,23,7,999,99,99,1.93,13.33,9.4,317,9999,999,24,999,99,99
2008,2,8,23,37,999,99,99,2.05,15.38,9.05,307,9999,999,24,999,99,99
2008,2,9,0,7,999,99,99,2.11,13.33,9.88,315,9999,999,24.1,999,99,99
2008,2,9,0,37,999,99,99,1.94,15.38,9.27,317,9999,999,24,999,99,99
2008,2,9,1,7,999,99,99,1.82,14.29,8.83,310,9999,999,24,999,99,99
2008,2,9,1,37,999,99,99,1.83,14.29,8.51,310,9999,999,24.1,999,99,99
2008,2,9,2,7,999,99,99,1.84,15.38,8.41,315,9999,999,24,999,99,99
2008,2,9,2,37,999,99,99,1.99,13.33,9.15,312,9999,999,24,999,99,99
2008,2,9,3,7,999,99,99,1.97,14.29,9.32,318,9999,999,24,999,99,99
2008,2,9,3,37,999,99,99,1.69,14.29,8.78,317,9999,999,24,999,99,99
2008,2,9,4,7,999,99,99,1.88,14.29,9.26,319,9999,999,24,999,99,99
2008,2,9,4,37,999,99,99,1.76,14.29,8.59,311,9999,999,24,999,99,99
2008,2,9,5,7,999,99,99,1.57,14.29,7.46,317,9999,999,24,999,99,99
2008,2,9,5,37,999,99,99,1.76,14.29,7.84,314,9999,999,24,999,99,99
2008,2,9,6,7,999,99,99,1.88,14.29,8.1,317,9999,999,24,999,99,99
2008,2,9,6,37,999,99,99,1.96,14.29,8.64,318,9999,999,23.9,999,99,99
2008,2,9,7,7,999,99,99,2.08,14.29,8.81,317,9999,999,24,999,99,99
2008,2,9,7,37,999,99,99,1.96,14.29,8.08,314,9999,999,23.9,999,99,99
2008,2,9,8,7,999,99,99,1.96,14.29,8.37,319,9999,999,23.9,999,99,99
2008,2,9,8,37,999,99,99,1.89,14.29,8.64,318,9999,999,24,999,99,99
2008,2,9,9,7,999,99,99,1.84,14.29,8.63,322,9999,999,24,999,99,99
2008,2,9,9,37,999,99,99,1.98,14.29,9.33,324,9999,999,23.9,999,99,99
2008,2,9,10,7,999,99,99,1.9,14.29,8.82,318,9999,999,24,999,99,99
2008,2,9,10,37,999,99,99,1.88,15.38,8.24,324,9999,999,24,999,99,99
2008,2,9,11,7,999,99,99,2.27,14.29,9.47,322,9999,999,23.9,999,99,99
2008,2,9,11,37,999,99,99,2.33,14.29,10.07,322,9999,999,24,999,99,99
2008,2,9,12,7,999,99,99,2.33,14.29,9.8,326,9999,999,24,999,99,99
2008,2,9,12,37,999,99,99,2.49,14.29,10.34,329,9999,999,24,999,99,99
2008,2,9,13,7,999,99,99,2.69,15.38,10.38,326,9999,999,24,999,99,99
2008,2,9,13,37,999,99,99,2.65,14.29,10.47,322,9999,999,24,999,99,99
2008,2,9,14,7,999,99,99,2.71,14.29,11.02,311,9999,999,24,999,99,99
2008,2,9,14,37,999,99,99,2.44,14.29,10.54,315,9999,999,24,999,99,99
2008,2,9,15,7,999,99,99,3.4,14.29,12.6,319,9999,999,24,999,99,99
2008,2,9,15,37,999,99,99,2.97,16.67,11.73,335,9999,999,24,999,99,99
2008,2,9,16,7,999,99,99,3.29,16.67,12.69,332,9999,999,23.9,999,99,99
2008,2,9,16,37,999,99,99,2.97,16.67,11.41,333,9999,999,23.9,999,99,99
2008,2,9,17,7,999,99,99,3.19,15.38,11.88,331,9999,999,23.9,999,99,99
2008,2,9,17,37,999,99,99,3.09,16.67,11.56,332,9999,999,23.9,999,99,99
2008,2,9,18,7,999,99,99,3.61,16.67,12.67,331,9999,999,24,999,99,99
2008,2,9,18,37,999,99,99,3.22,16.67,12.04,328,9999,999,23.9,999,99,99
2008,2,9,19,7,999,99,99,3.62,15.38,12.51,328,9999,999,23.9,999,99,99
2008,2,9,19,37,999,99,99,3.04,15.38,11.96,326,9999,999,24,999,99,99
2008,2,9,20,7,999,99,99,2.98,15.38,11.67,324,9999,999,24,999,99,99
2008,2,9,20,37,999,99,99,2.95,14.29,11.39,319,9999,999,24,999,99,99
2008,2,9,21,7,999,99,99,2.97,16.67,11.43,332,9999,999,24,999,99,99
2008,2,9,21,37,999,99,99,2.87,15.38,11.35,329,9999,999,24,999,99,99
2008,2,9,22,7,999,99,99,3.17,15.38,12.21,325,9999,999,24,999,99,99
2008,2,9,22,37,999,99,99,2.75,15.38,10.94,326,9999,999,24,999,99,99
2008,2,9,23,7,999,99,99,3.3,14.29,12.02,325,9999,999,24,999,99,99
2008,2,9,23,37,999,99,99,2.99,15.38,11.36,328,9999,999,24,999,99,99
2008,2,10,0,7,999,99,99,3.01,14.29,11.21,329,9999,999,24,999,99,99
2008,2,10,0,37,999,99,99,3.13,13.33,11.32,318,9999,999,24,999,99,99
2008,2,10,1,7,999,99,99,3.02,15.38,11.4,332,9999,999,24,999,99,99
2008,2,10,1,37,999,99,99,2.8,14.29,10.66,321,9999,999,24.1,999,99,99
2008,2,10,2,7,999,99,99,2.8,14.29,10.74,331,9999,999,24.1,999,99,99
2008,2,10,2,37,999,99,99,2.88,14.29,11.08,325,9999,999,24,999,99,99
2008,2,10,3,7,999,99,99,2.73,13.33,10.77,329,9999,999,24,999,99,99
2008,2,10,3,37,999,99,99,2.53,15.38,10.63,338,9999,999,24,999,99,99
2008,2,10,4,7,999,99,99,2.63,14.29,10.64,322,9999,999,24,999,99,99
2008,2,10,4,37,999,99,99,2.58,14.29,10.61,325,9999,999,24,999,99,99
2008,2,10,5,7,999,99,99,2.69,14.29,10.43,335,9999,999,24,999,99,99
2008,2,10,5,37,999,99,99,2.97,15.38,11.05,340,9999,999,24,999,99,99
2008,2,10,6,7,999,99,99,2.85,14.29,10.92,338,9999,999,24,999,99,99
2008,2,10,6,37,999,99,99,2.81,14.29,10.77,338,9999,999,24,999,99,99
2008,2,10,7,7,999,99,99,2.8,14.29,10.88,336,9999,999,24,999,99,99
2008,2,10,7,37,999,99,99,2.62,13.33,10.31,328,9999,999,23.9,999,99,99
2008,2,10,8,7,999,99,99,3.07,14.29,10.68,342,9999,999,23.9,999,99,99
2008,2,10,8,37,999,99,99,2.8,14.29,10.61,326,9999,999,23.9,999,99,99
2008,2,10,9,7,999,99,99,2.84,13.33,11.14,329,9999,999,24,999,99,99
2008,2,10,9,37,999,99,99,2.7,14.29,10.71,336,9999,999,24,999,99,99
2008,2,10,10,7,999,99,99,2.92,14.29,10.63,332,9999,999,24,999,99,99
2008,2,10,10,37,999,99,99,2.6,14.29,10.08,340,9999,999,24,999,99,99
2008,2,10,11,7,999,99,99,2.58,13.33,10.18,335,9999,999,24,999,99,99
2008,2,10,11,37,999,99,99,2.61,13.33,10.16,333,9999,999,24,999,99,99
2008,2,10,12,7,999,99,99,2.7,13.33,10.59,332,9999,999,24,999,99,99
2008,2,10,12,37,999,99,99,2.56,13.33,10.24,333,9999,999,24,999,99,99
2008,2,10,13,7,999,99,99,2.67,13.33,10.32,338,9999,999,24,999,99,99
2008,2,10,13,37,999,99,99,2.52,14.29,10.09,332,9999,999,24,999,99,99
2008,2,10,14,7,999,99,99,2.28,12.5,9.76,329,9999,999,24,999,99,99
2008,2,10,14,37,999,99,99,2.58,12.5,10.33,329,9999,999,24,999,99,99
2008,2,10,15,7,999,99,99,2.67,12.5,10.39,332,9999,999,23.9,999,99,99
2008,2,10,15,37,999,99,99,2.52,13.33,10.2,339,9999,999,23.9,999,99,99
2008,2,10,16,7,999,99,99,2.3,12.5,9.88,331,9999,999,23.9,999,99,99
2008,2,10,16,37,999,99,99,2.12,12.5,9.62,328,9999,999,23.9,999,99,99
2008,2,10,17,7,999,99,99,2.32,12.5,10.05,331,9999,999,24,999,99,99
2008,2,10,17,37,999,99,99,2.25,12.5,9.78,331,9999,999,24,999,99,99
2008,2,10,18,7,999,99,99,2.3,13.33,10.05,329,9999,999,24,999,99,99
2008,2,10,18,37,999,99,99,2.18,13.33,9.66,338,9999,999,24,999,99,99
2008,2,10,19,7,999,99,99,2.14,12.5,9.79,333,9999,999,23.9,999,99,99
2008,2,10,19,37,999,99,99,1.93,13.33,9.45,332,9999,999,24,999,99,99
2008,2,10,20,7,999,99,99,2.1,14.29,9.42,336,9999,999,24,999,99,99
2008,2,10,20,37,999,99,99,2.23,14.29,9.51,340,9999,999,24,999,99,99
2008,2,10,21,7,999,99,99,2.17,12.5,9.61,342,9999,999,24,999,99,99
2008,2,10,21,37,999,99,99,2.04,13.33,9.53,329,9999,999,24,999,99,99
2008,2,10,22,7,999,99,99,1.99,14.29,9.35,336,9999,999,24.1,999,99,99
2008,2,10,22,37,999,99,99,2.2,12.5,9.98,333,9999,999,24.1,999,99,99
2008,2,10,23,7,999,99,99,1.86,14.29,9.05,349,9999,999,24.1,999,99,99
2008,2,10,23,37,999,99,99,2.08,12.5,9.42,340,9999,999,24.1,999,99,99
2008,2,11,0,7,999,99,99,1.98,13.33,9.1,336,9999,999,24.1,999,99,99
2008,2,11,0,37,999,99,99,1.71,12.5,8.47,331,9999,999,24.1,999,99,99
2008,2,11,1,7,999,99,99,1.73,12.5,8.19,335,9999,999,24.1,999,99,99
2008,2,11,1,37,999,99,99,1.82,12.5,8.32,348,9999,999,24.1,999,99,99
2008,2,11,2,7,999,99,99,1.93,11.76,8.67,336,9999,999,24.1,999,99,99
2008,2,11,2,37,999,99,99,1.91,11.76,8.22,332,9999,999,24.1,999,99,99
2008,2,11,3,7,999,99,99,1.9,12.5,8.34,332,9999,999,24.1,999,99,99
2008,2,11,3,37,999,99,99,1.94,12.5,8.58,332,9999,999,24.1,999,99,99
2008,2,11,4,7,999,99,99,1.87,13.33,8.55,340,9999,999,24.1,999,99,99
2008,2,11,4,37,999,99,99,1.55,13.33,7.69,349,9999,999,24.1,999,99,99
2008,2,11,5,7,999,99,99,1.79,12.5,8.53,333,9999,999,24.1,999,99,99
2008,2,11,5,37,999,99,99,1.79,11.76,8.53,332,9999,999,24.1,999,99,99
2008,2,11,6,7,999,99,99,1.61,13.33,7.94,342,9999,999,24.1,999,99,99
2008,2,11,6,37,999,99,99,1.73,13.33,8.44,349,9999,999,24.1,999,99,99
2008,2,11,7,7,999,99,99,1.76,12.5,8.19,340,9999,999,24.1,999,99,99
2008,2,11,7,37,999,99,99,1.85,12.5,8.74,349,9999,999,24.1,999,99,99
2008,2,11,8,7,999,99,99,1.64,20,8.57,319,9999,999,24,999,99,99
2008,2,11,8,37,999,99,99,1.78,12.5,8.54,343,9999,999,24,999,99,99
2008,2,11,9,7,999,99,99,1.67,11.76,7.9,342,9999,999,24,999,99,99
2008,2,11,9,37,999,99,99,1.8,12.5,8.46,342,9999,999,24,999,99,99
2008,2,11,10,7,999,99,99,1.89,20,9.05,318,9999,999,24,999,99,99
2008,2,11,10,37,999,99,99,1.6,18.18,8.52,326,9999,999,24,999,99,99
2008,2,11,11,7,999,99,99,1.87,18.18,9.54,319,9999,999,24,999,99,99
2008,2,11,11,37,999,99,99,1.77,20,9.14,319,9999,999,24,999,99,99
2008,2,11,12,7,999,99,99,1.55,11.76,8.58,338,9999,999,24,999,99,99
2008,2,11,12,37,999,99,99,1.82,18.18,9.53,315,9999,999,24,999,99,99
2008,2,11,13,7,999,99,99,1.7,18.18,8.83,319,9999,999,24.1,999,99,99
2008,2,11,13,37,999,99,99,1.72,18.18,8.9,318,9999,999,24,999,99,99
2008,2,11,14,7,999,99,99,1.63,18.18,8.76,314,9999,999,24.1,999,99,99
2008,2,11,14,37,999,99,99,1.8,18.18,9.65,319,9999,999,24,999,99,99
2008,2,11,15,7,999,99,99,1.63,18.18,8.91,318,9999,999,24,999,99,99
2008,2,11,15,37,999,99,99,1.91,18.18,10.34,318,9999,999,24,999,99,99
2008,2,11,16,7,999,99,99,2.01,18.18,10.83,318,9999,999,24,999,99,99
2008,2,11,16,37,999,99,99,1.77,18.18,9.99,324,9999,999,24,999,99,99
2008,2,11,17,7,999,99,99,2.01,16.67,10.93,312,9999,999,24,999,99,99
2008,2,11,17,37,999,99,99,1.67,16.67,9.63,312,9999,999,24,999,99,99
2008,2,11,18,7,999,99,99,1.65,18.18,9.5,319,9999,999,24,999,99,99
2008,2,11,18,37,999,99,99,1.72,18.18,9.39,325,9999,999,24,999,99,99
2008,2,11,19,7,999,99,99,2.03,18.18,10.78,319,9999,999,24,999,99,99
2008,2,11,19,37,999,99,99,2.09,18.18,10.82,317,9999,999,24,999,99,99
2008,2,11,20,7,999,99,99,1.89,18.18,9.57,318,9999,999,24,999,99,99
2008,2,11,20,37,999,99,99,2.17,18.18,11.02,314,9999,999,24,999,99,99
2008,2,11,21,7,999,99,99,2.13,18.18,10.75,324,9999,999,24,999,99,99
2008,2,11,21,37,999,99,99,1.97,18.18,10.51,317,9999,999,24,999,99,99
2008,2,11,22,7,999,99,99,2.07,16.67,9.94,312,9999,999,24.1,999,99,99
2008,2,11,22,37,999,99,99,2.11,16.67,10.92,312,9999,999,24.1,999,99,99
2008,2,11,23,7,999,99,99,2.07,16.67,10.8,315,9999,999,24.1,999,99,99
2008,2,11,23,37,999,99,99,2.3,16.67,11.8,314,9999,999,24.1,999,99,99
2008,2,12,0,7,999,99,99,1.94,16.67,9.86,308,9999,999,24.1,999,99,99
2008,2,12,0,37,999,99,99,2.21,16.67,11.04,317,9999,999,24.1,999,99,99
2008,2,12,1,7,999,99,99,2.08,18.18,10.57,307,9999,999,24.1,999,99,99
2008,2,12,1,37,999,99,99,1.95,16.67,10.05,321,9999,999,24.2,999,99,99
2008,2,12,2,7,999,99,99,2.04,18.18,10.55,318,9999,999,24.1,999,99,99
2008,2,12,2,37,999,99,99,2.03,15.38,9.95,314,9999,999,24.1,999,99,99
2008,2,12,3,7,999,99,99,1.75,16.67,9.11,310,9999,999,24.1,999,99,99
2008,2,12,3,37,999,99,99,2.09,15.38,10.7,311,9999,999,24.1,999,99,99
2008,2,12,4,7,999,99,99,1.89,16.67,9.75,307,9999,999,24.1,999,99,99
2008,2,12,4,37,999,99,99,1.83,18.18,9.86,311,9999,999,24,999,99,99
2008,2,12,5,7,999,99,99,1.85,16.67,9.62,311,9999,999,24,999,99,99
2008,2,12,5,37,999,99,99,1.93,16.67,9.79,314,9999,999,24,999,99,99
2008,2,12,6,7,999,99,99,2.03,16.67,10.07,312,9999,999,24,999,99,99
2008,2,12,6,37,999,99,99,1.93,16.67,9.9,315,9999,999,24.1,999,99,99
2008,2,12,7,7,999,99,99,1.92,16.67,10.15,322,9999,999,24.1,999,99,99
2008,2,12,7,37,999,99,99,1.82,16.67,9.4,315,9999,999,24,999,99,99
2008,2,12,8,7,999,99,99,1.87,16.67,10.01,315,9999,999,24.1,999,99,99
