#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2012,1,1,11,12,999,99,99,1.28,10.53,7.59,332,9999,999,24,999,99,99
2012,1,1,11,42,999,99,99,1.34,10.53,7.88,332,9999,999,24,999,99,99
2012,1,1,12,12,999,99,99,1.2,12.5,7.55,311,9999,999,24,999,99,99
2012,1,1,12,42,999,99,99,1.22,11.11,7.72,317,9999,999,24,999,99,99
2012,1,1,13,12,999,99,99,1.27,12.5,7.89,308,9999,999,24,999,99,99
2012,1,1,13,42,999,99,99,1.31,11.76,7.82,312,9999,999,24,999,99,99
2012,1,1,14,12,999,99,99,1.24,11.11,7.71,324,9999,999,24,999,99,99
2012,1,1,14,42,999,99,99,1.32,11.11,7.93,318,9999,999,24,999,99,99
2012,1,1,15,12,999,99,99,1.31,11.76,7.78,311,9999,999,24,999,99,99
2012,1,1,15,42,999,99,99,1.24,11.76,7.42,305,9999,999,24,999,99,99
2012,1,1,16,12,999,99,99,1.21,11.76,6.86,310,9999,999,24,999,99,99
2012,1,1,16,42,999,99,99,1.25,10.53,7.06,321,9999,999,24,999,99,99
2012,1,1,17,12,999,99,99,1.19,11.11,6.63,321,9999,999,24,999,99,99
2012,1,1,17,42,999,99,99,1.33,11.11,7.14,319,9999,999,24,999,99,99
2012,1,1,18,12,999,99,99,1.2,11.76,7.17,315,9999,999,24,999,99,99
2012,1,1,18,42,999,99,99,1.27,11.76,7.53,318,9999,999,24,999,99,99
2012,1,1,19,12,999,99,99,1.25,10.53,7.47,333,9999,999,24,999,99,99
2012,1,1,19,42,999,99,99,1.26,10.53,7.4,325,9999,999,24,999,99,99
2012,1,1,20,12,999,99,99,1.26,10.53,7.64,329,9999,999,24,999,99,99
2012,1,1,20,42,999,99,99,1.39,10.53,8.22,325,9999,999,24.1,999,99,99
2012,1,1,21,12,999,99,99,1.48,16.67,8.32,348,9999,999,24.1,999,99,99
2012,1,1,21,42,999,99,99,1.5,16.67,8.92,348,9999,999,24.1,999,99,99
2012,1,1,22,12,999,99,99,1.56,18.18,8.95,348,9999,999,24.1,999,99,99
2012,1,1,22,42,999,99,99,1.69,15.38,9.16,342,9999,999,24.1,999,99,99
2012,1,1,23,12,999,99,99,1.7,15.38,8.95,343,9999,999,24.1,999,99,99
2012,1,1,23,42,999,99,99,1.84,15.38,9.47,352,9999,999,24.1,999,99,99
2012,1,2,0,12,999,99,99,1.71,15.38,9.52,340,9999,999,24.2,999,99,99
2012,1,2,0,42,999,99,99,1.97,15.38,10.27,340,9999,999,24.2,999,99,99
2012,1,2,1,12,999,99,99,2.26,15.38,11.69,343,9999,999,24.2,999,99,99
2012,1,2,1,42,999,99,99,2.2,14.29,11.5,342,9999,999,24.2,999,99,99
2012,1,2,2,12,999,99,99,2.16,13.33,11.33,340,9999,999,24.2,999,99,99
2012,1,2,2,42,999,99,99,2.65,15.38,12.15,343,9999,999,24.1,999,99,99
2012,1,2,3,12,999,99,99,2.54,15.38,11.8,338,9999,999,24.1,999,99,99
2012,1,2,3,42,999,99,99,2.64,14.29,12.13,340,9999,999,24.1,999,99,99
2012,1,2,4,12,999,99,99,2.82,15.38,12.4,343,9999,999,24.1,999,99,99
2012,1,2,4,42,999,99,99,3.01,13.33,12.19,340,9999,999,24.1,999,99,99
2012,1,2,5,12,999,99,99,2.99,15.38,12.42,335,9999,999,24.1,999,99,99
2012,1,2,5,42,999,99,99,3.08,15.38,12.28,336,9999,999,24,999,99,99
2012,1,2,6,12,999,99,99,2.92,15.38,12.3,339,9999,999,24,999,99,99
2012,1,2,8,42,999,99,99,3.02,14.29,11.72,335,9999,999,24,999,99,99
2012,1,2,9,12,999,99,99,3.01,14.29,11.78,336,9999,999,24.1,999,99,99
2012,1,2,9,42,999,99,99,3.11,14.29,11.82,331,9999,999,24.1,999,99,99
2012,1,2,10,12,999,99,99,2.94,13.33,11.63,332,9999,999,24.1,999,99,99
2012,1,2,10,42,999,99,99,2.6,14.29,11.59,332,9999,999,24.1,999,99,99
2012,1,2,11,12,999,99,99,2.71,14.29,11.44,333,9999,999,24.1,999,99,99
2012,1,2,11,42,999,99,99,2.88,14.29,11.37,336,9999,999,24.1,999,99,99
2012,1,2,12,12,999,99,99,2.9,14.29,11.35,338,9999,999,24.1,999,99,99
2012,1,2,12,42,999,99,99,2.49,11.11,10.77,335,9999,999,24.1,999,99,99
2012,1,2,13,12,999,99,99,2.82,14.29,11,331,9999,999,24.1,999,99,99
2012,1,2,13,42,999,99,99,2.64,12.5,10.98,335,9999,999,24.1,999,99,99
2012,1,2,14,12,999,99,99,2.55,13.33,10.69,328,9999,999,24.1,999,99,99
2012,1,2,14,42,999,99,99,2.32,13.33,10.41,331,9999,999,24,999,99,99
2012,1,2,15,12,999,99,99,2.74,13.33,11,333,9999,999,24,999,99,99
2012,1,2,15,42,999,99,99,2.64,13.33,11.11,331,9999,999,24,999,99,99
2012,1,2,16,12,999,99,99,2.4,13.33,10.51,324,9999,999,24,999,99,99
2012,1,2,16,42,999,99,99,2.57,12.5,10.81,332,9999,999,24,999,99,99
2012,1,2,17,12,999,99,99,2.52,14.29,10.68,328,9999,999,24,999,99,99
2012,1,2,17,42,999,99,99,2.3,12.5,10.35,331,9999,999,24,999,99,99
2012,1,2,18,12,999,99,99,2.36,13.33,10.53,333,9999,999,24,999,99,99
2012,1,2,18,42,999,99,99,2.44,11.11,10.28,336,9999,999,24,999,99,99
2012,1,2,19,12,999,99,99,2.6,13.33,10.71,324,9999,999,24.1,999,99,99
2012,1,2,19,42,999,99,99,2.2,13.33,10.34,332,9999,999,24.1,999,99,99
2012,1,2,20,12,999,99,99,2.32,13.33,10.78,329,9999,999,24.2,999,99,99
2012,1,2,20,42,999,99,99,2.49,13.33,10.93,329,9999,999,24.4,999,99,99
2012,1,2,21,12,999,99,99,2.47,13.33,10.9,332,9999,999,24.5,999,99,99
2012,1,2,21,42,999,99,99,2.07,14.29,10.26,348,9999,999,24.4,999,99,99
2012,1,2,22,12,999,99,99,2.07,14.29,10.08,348,9999,999,24.8,999,99,99
2012,1,2,22,42,999,99,99,1.94,13.33,10.24,325,9999,999,24.7,999,99,99
2012,1,2,23,12,999,99,99,2.15,14.29,10.5,349,9999,999,24.8,999,99,99
2012,1,2,23,42,999,99,99,2,12.5,9.74,329,9999,999,24.5,999,99,99
2012,1,3,0,12,999,99,99,1.93,13.33,9.55,340,9999,999,24.5,999,99,99
2012,1,3,0,42,999,99,99,1.87,12.5,9.35,329,9999,999,24.4,999,99,99
2012,1,3,1,12,999,99,99,2.05,13.33,9.49,349,9999,999,24.4,999,99,99
2012,1,3,1,42,999,99,99,2.12,13.33,10.06,345,9999,999,24.3,999,99,99
2012,1,3,2,12,999,99,99,1.85,11.76,9.68,336,9999,999,24.3,999,99,99
2012,1,3,2,42,999,99,99,1.93,13.33,9.86,343,9999,999,24.3,999,99,99
2012,1,3,3,12,999,99,99,1.76,12.5,10,332,9999,999,24.3,999,99,99
2012,1,3,3,42,999,99,99,1.63,16.67,9.92,359,9999,999,24.2,999,99,99
2012,1,3,4,12,999,99,99,1.93,13.33,10.24,335,9999,999,24.2,999,99,99
2012,1,3,4,42,999,99,99,1.72,11.76,10.01,338,9999,999,24.1,999,99,99
2012,1,3,5,12,999,99,99,1.63,11.76,9.99,336,9999,999,24.1,999,99,99
2012,1,3,5,42,999,99,99,1.55,11.76,10.04,321,9999,999,24.1,999,99,99
2012,1,3,6,12,999,99,99,1.8,12.5,10.36,336,9999,999,24.1,999,99,99
2012,1,3,6,42,999,99,99,1.8,15.38,10.73,2,9999,999,24,999,99,99
2012,1,3,7,12,999,99,99,1.64,13.33,10.15,343,9999,999,24,999,99,99
2012,1,3,7,42,999,99,99,1.69,11.76,10.4,333,9999,999,24,999,99,99
2012,1,3,8,12,999,99,99,1.64,11.11,10.25,325,9999,999,24,999,99,99
2012,1,3,8,42,999,99,99,1.73,9.88,10.3,343,9999,999,24,999,99,99
2012,1,3,9,12,999,99,99,1.61,16.67,10.29,3,9999,999,24,999,99,99
2012,1,3,9,42,999,99,99,1.52,12.5,10.44,338,9999,999,24,999,99,99
2012,1,3,10,12,999,99,99,1.59,11.76,9.96,325,9999,999,24,999,99,99
2012,1,3,10,42,999,99,99,1.58,14.29,10.46,0,9999,999,24,999,99,99
2012,1,3,11,12,999,99,99,1.53,12.5,10.37,340,9999,999,24,999,99,99
2012,1,3,11,42,999,99,99,1.41,10.53,9.99,332,9999,999,24,999,99,99
2012,1,3,12,12,999,99,99,1.52,13.33,10.63,348,9999,999,24,999,99,99
2012,1,3,12,42,999,99,99,1.48,12.5,10.34,335,9999,999,24,999,99,99
2012,1,3,13,12,999,99,99,1.68,14.29,10.69,2,9999,999,24,999,99,99
2012,1,3,13,42,999,99,99,1.56,14.29,11.04,2,9999,999,24,999,99,99
2012,1,3,14,12,999,99,99,1.5,15.38,10.96,2,9999,999,24,999,99,99
2012,1,3,14,42,999,99,99,1.38,13.33,10.31,353,9999,999,24,999,99,99
2012,1,3,15,12,999,99,99,1.45,15.38,10.99,357,9999,999,24,999,99,99
2012,1,3,15,42,999,99,99,1.48,14.29,11.15,357,9999,999,24,999,99,99
2012,1,3,16,12,999,99,99,1.46,15.38,10.93,0,9999,999,24,999,99,99
2012,1,3,16,42,999,99,99,1.37,15.38,10.43,0,9999,999,24,999,99,99
2012,1,3,17,12,999,99,99,1.51,15.38,11.12,359,9999,999,24,999,99,99
2012,1,3,17,42,999,99,99,1.39,15.38,10.82,356,9999,999,24,999,99,99
2012,1,3,18,12,999,99,99,1.4,11.76,10.74,332,9999,999,24,999,99,99
2012,1,3,18,42,999,99,99,1.24,13.33,10.42,349,9999,999,24,999,99,99
2012,1,3,19,12,999,99,99,1.39,15.38,10.79,359,9999,999,24.1,999,99,99
2012,1,3,19,42,999,99,99,1.32,15.38,10.97,359,9999,999,24.1,999,99,99
2012,1,3,20,12,999,99,99,1.46,15.38,10.82,2,9999,999,24.2,999,99,99
2012,1,3,20,42,999,99,99,1.32,15.38,10.95,356,9999,999,24.4,999,99,99
2012,1,3,21,12,999,99,99,1.49,15.38,11.13,359,9999,999,24.4,999,99,99
2012,1,3,21,42,999,99,99,1.42,14.29,10.94,355,9999,999,24.5,999,99,99
2012,1,3,22,12,999,99,99,1.52,11.76,11.07,336,9999,999,24.6,999,99,99
2012,1,3,22,42,999,99,99,1.52,13.33,11.48,356,9999,999,24.4,999,99,99
2012,1,3,23,12,999,99,99,1.69,14.29,11.5,359,9999,999,24.4,999,99,99
2012,1,3,23,42,999,99,99,1.65,14.29,11.29,356,9999,999,24.5,999,99,99
2012,1,4,0,12,999,99,99,1.71,15.38,10.92,346,9999,999,24.5,999,99,99
2012,1,4,0,42,999,99,99,1.9,14.29,11.06,352,9999,999,24.5,999,99,99
2012,1,4,1,12,999,99,99,1.92,15.38,10.99,350,9999,999,24.5,999,99,99
2012,1,4,1,42,999,99,99,2.15,16.67,11.79,328,9999,999,24.5,999,99,99
2012,1,4,2,12,999,99,99,2.36,15.38,11.8,342,9999,999,24.5,999,99,99
2012,1,4,2,42,999,99,99,2.63,16.67,12.56,324,9999,999,24.4,999,99,99
2012,1,4,3,12,999,99,99,2.5,15.38,12.37,329,9999,999,24.4,999,99,99
2012,1,4,3,42,999,99,99,2.73,14.29,12.55,332,9999,999,24.3,999,99,99
2012,1,4,4,12,999,99,99,2.97,15.38,12.75,326,9999,999,24.2,999,99,99
2012,1,4,4,42,999,99,99,3.21,15.38,13.33,325,9999,999,24.3,999,99,99
2012,1,4,5,12,999,99,99,3.12,16.67,12.85,322,9999,999,24.2,999,99,99
2012,1,4,5,42,999,99,99,3.05,16.67,12.89,325,9999,999,24.2,999,99,99
2012,1,4,6,12,999,99,99,3.7,14.29,13.3,332,9999,999,24.1,999,99,99
2012,1,4,6,42,999,99,99,3.79,16.67,13.24,324,9999,999,24.1,999,99,99
2012,1,4,7,12,999,99,99,3.39,16.67,13.16,325,9999,999,24.1,999,99,99
2012,1,4,7,42,999,99,99,3.74,15.38,12.97,329,9999,999,24.1,999,99,99
2012,1,4,8,12,999,99,99,3.46,16.67,12.75,315,9999,999,24.1,999,99,99
2012,1,4,8,42,999,99,99,4.34,16.67,13.53,319,9999,999,24.1,999,99,99
2012,1,4,9,12,999,99,99,3.78,15.38,12.94,328,9999,999,24.1,999,99,99
2012,1,4,9,42,999,99,99,4.24,15.38,13.58,321,9999,999,24.1,999,99,99
2012,1,4,10,12,999,99,99,3.82,16.67,13.08,312,9999,999,24.1,999,99,99
2012,1,4,10,42,999,99,99,4.31,16.67,13.33,317,9999,999,24.2,999,99,99
2012,1,4,11,12,999,99,99,4.36,15.38,13.01,315,9999,999,24.2,999,99,99
2012,1,4,11,42,999,99,99,4.23,15.38,13.26,319,9999,999,24.2,999,99,99
2012,1,4,12,12,999,99,99,3.96,16.67,12.91,319,9999,999,24.2,999,99,99
2012,1,4,12,42,999,99,99,4.08,15.38,12.88,312,9999,999,24.2,999,99,99
2012,1,4,13,12,999,99,99,3.81,15.38,12.92,312,9999,999,24.2,999,99,99
2012,1,4,13,42,999,99,99,3.89,14.29,12.58,325,9999,999,24.1,999,99,99
2012,1,4,14,12,999,99,99,3.89,14.29,12.54,319,9999,999,24.1,999,99,99
2012,1,4,14,42,999,99,99,4.42,14.29,13.27,315,9999,999,24.1,999,99,99
2012,1,4,15,12,999,99,99,4.65,15.38,13.77,321,9999,999,24.1,999,99,99
2012,1,4,15,42,999,99,99,4.22,16.67,13.16,322,9999,999,24,999,99,99
2012,1,4,16,12,999,99,99,4.75,15.38,13.43,322,9999,999,24,999,99,99
2012,1,4,16,42,999,99,99,4.07,15.38,12.24,322,9999,999,24,999,99,99
2012,1,4,17,12,999,99,99,4.35,16.67,12.98,319,9999,999,24,999,99,99
2012,1,4,17,42,999,99,99,3.97,13.33,12.33,324,9999,999,24,999,99,99
2012,1,4,18,12,999,99,99,4.69,14.29,13.05,326,9999,999,24.1,999,99,99
2012,1,4,18,42,999,99,99,4.67,16.67,12.86,318,9999,999,24.1,999,99,99
2012,1,4,19,12,999,99,99,4.73,16.67,12.76,325,9999,999,24.1,999,99,99
2012,1,4,19,42,999,99,99,4.11,16.67,11.81,315,9999,999,24.1,999,99,99
2012,1,4,20,12,999,99,99,4.39,16.67,12.28,328,9999,999,24.1,999,99,99
2012,1,4,20,42,999,99,99,4.82,16.67,12.97,319,9999,999,24.1,999,99,99
2012,1,4,21,12,999,99,99,4.39,15.38,12.21,318,9999,999,24.1,999,99,99
2012,1,4,21,42,999,99,99,4.52,15.38,12.25,319,9999,999,24.1,999,99,99
2012,1,4,22,12,999,99,99,4.47,16.67,12.26,318,9999,999,24.1,999,99,99
2012,1,4,22,42,999,99,99,4.1,15.38,11.69,319,9999,999,24.1,999,99,99
2012,1,4,23,12,999,99,99,4.38,16.67,12.19,321,9999,999,24.1,999,99,99
2012,1,4,23,42,999,99,99,3.5,14.29,10.95,319,9999,999,24.1,999,99,99
2012,1,5,0,12,999,99,99,3.99,15.38,11.51,318,9999,999,24.1,999,99,99
2012,1,5,0,42,999,99,99,4.02,15.38,11.4,328,9999,999,24.1,999,99,99
2012,1,5,1,12,999,99,99,4.32,15.38,11.79,317,9999,999,24.1,999,99,99
2012,1,5,1,42,999,99,99,4,14.29,11.42,318,9999,999,24.2,999,99,99
2012,1,5,2,12,999,99,99,3.98,15.38,11.38,315,9999,999,24.2,999,99,99
2012,1,5,2,42,999,99,99,4.13,16.67,11.84,315,9999,999,24.2,999,99,99
2012,1,5,3,12,999,99,99,3.61,15.38,11.18,308,9999,999,24.3,999,99,99
2012,1,5,3,42,999,99,99,3.68,15.38,11.53,312,9999,999,24.3,999,99,99
2012,1,5,4,12,999,99,99,2.95,15.38,10.47,310,9999,999,24.3,999,99,99
2012,1,5,4,42,999,99,99,3.19,15.38,11.14,322,9999,999,24.4,999,99,99
2012,1,5,5,12,999,99,99,3.64,14.29,11.72,318,9999,999,24.4,999,99,99
2012,1,5,5,42,999,99,99,3.48,15.38,11.12,315,9999,999,24.3,999,99,99
2012,1,5,6,12,999,99,99,3.64,15.38,11.61,321,9999,999,24.3,999,99,99
2012,1,5,6,42,999,99,99,2.96,15.38,10.72,317,9999,999,24.3,999,99,99
2012,1,5,7,12,999,99,99,3.09,15.38,11.34,319,9999,999,24.3,999,99,99
2012,1,5,7,42,999,99,99,3.08,14.29,10.74,325,9999,999,24.2,999,99,99
2012,1,5,8,12,999,99,99,3.02,15.38,10.94,321,9999,999,24.3,999,99,99
2012,1,5,8,42,999,99,99,3.55,15.38,11.74,318,9999,999,24.2,999,99,99
2012,1,5,9,12,999,99,99,3.01,14.29,10.92,315,9999,999,24.2,999,99,99
2012,1,5,9,42,999,99,99,3.29,15.38,11.44,318,9999,999,24.2,999,99,99
2012,1,5,10,12,999,99,99,3.03,15.38,10.84,315,9999,999,24.2,999,99,99
2012,1,5,10,42,999,99,99,2.94,14.29,10.59,321,9999,999,24.2,999,99,99
2012,1,5,11,12,999,99,99,3.03,15.38,11,317,9999,999,24.2,999,99,99
2012,1,5,11,42,999,99,99,3.07,15.38,11.22,314,9999,999,24.2,999,99,99
2012,1,5,12,12,999,99,99,3.09,14.29,10.99,315,9999,999,24.1,999,99,99
2012,1,5,12,42,999,99,99,2.86,13.33,10.38,333,9999,999,24.1,999,99,99
2012,1,5,13,12,999,99,99,2.94,14.29,10.39,318,9999,999,24.2,999,99,99
2012,1,5,13,42,999,99,99,3.35,14.29,11.43,314,9999,999,24.1,999,99,99
2012,1,5,14,12,999,99,99,2.79,13.33,9.91,322,9999,999,24.1,999,99,99
2012,1,5,14,42,999,99,99,3.09,14.29,10.51,324,9999,999,24.1,999,99,99
2012,1,5,15,12,999,99,99,2.93,14.29,10.24,326,9999,999,24.1,999,99,99
2012,1,5,15,42,999,99,99,2.67,14.29,9.68,328,9999,999,24.1,999,99,99
2012,1,5,16,12,999,99,99,2.52,14.29,9.67,324,9999,999,24.1,999,99,99
2012,1,5,16,42,999,99,99,2.67,13.33,9.61,332,9999,999,24.1,999,99,99
2012,1,5,17,12,999,99,99,2.59,13.33,9.43,314,9999,999,24.1,999,99,99
2012,1,5,17,42,999,99,99,2.62,13.33,9.76,321,9999,999,24.1,999,99,99
2012,1,5,18,12,999,99,99,2.51,14.29,9.95,324,9999,999,24.1,999,99,99
2012,1,5,18,42,999,99,99,2.53,14.29,9.91,319,9999,999,24.1,999,99,99
2012,1,5,19,12,999,99,99,2.54,14.29,9.99,328,9999,999,24.1,999,99,99
2012,1,5,19,42,999,99,99,2.48,13.33,9.91,332,9999,999,24.1,999,99,99
2012,1,5,20,12,999,99,99,2.5,14.29,9.69,333,9999,999,24.1,999,99,99
2012,1,5,20,42,999,99,99,2.41,13.33,9.5,336,9999,999,24.1,999,99,99
2012,1,5,21,12,999,99,99,2.48,14.29,9.65,328,9999,999,24.1,999,99,99
2012,1,5,21,42,999,99,99,2.33,13.33,9.21,328,9999,999,24.1,999,99,99
2012,1,5,22,12,999,99,99,2.59,13.33,9.58,318,9999,999,24.1,999,99,99
2012,1,5,22,42,999,99,99,2.85,13.33,10.42,318,9999,999,24.1,999,99,99
2012,1,5,23,12,999,99,99,2.41,13.33,9.15,324,9999,999,24.2,999,99,99
2012,1,5,23,42,999,99,99,2.56,12.5,9.5,325,9999,999,24.2,999,99,99
2012,1,6,0,12,999,99,99,2.41,13.33,9.74,324,9999,999,24.2,999,99,99
2012,1,6,0,42,999,99,99,2.29,13.33,9.7,329,9999,999,24.2,999,99,99
2012,1,6,1,12,999,99,99,2.32,12.5,9.14,322,9999,999,24.2,999,99,99
2012,1,6,1,42,999,99,99,2.37,13.33,9.25,331,9999,999,24.2,999,99,99
2012,1,6,2,12,999,99,99,2.33,12.5,9.35,321,9999,999,24.2,999,99,99
2012,1,6,2,42,999,99,99,2.49,15.38,9.6,352,9999,999,24.2,999,99,99
2012,1,6,3,12,999,99,99,2.54,12.5,9.84,328,9999,999,24.2,999,99,99
2012,1,6,3,42,999,99,99,2.44,12.5,9.26,325,9999,999,24.2,999,99,99
2012,1,6,4,12,999,99,99,2.22,13.33,9.1,318,9999,999,24.2,999,99,99
2012,1,6,4,42,999,99,99,2.34,15.38,9.66,355,9999,999,24.2,999,99,99
2012,1,6,5,12,999,99,99,2.3,12.5,9.03,336,9999,999,24.2,999,99,99
2012,1,6,5,42,999,99,99,2.41,14.29,9.57,348,9999,999,24.2,999,99,99
2012,1,6,6,12,999,99,99,2.16,12.5,9.08,332,9999,999,24.2,999,99,99
2012,1,6,6,42,999,99,99,2.36,13.33,9.59,331,9999,999,24.2,999,99,99
2012,1,6,7,12,999,99,99,2.21,14.29,9.51,355,9999,999,24.2,999,99,99
2012,1,6,7,42,999,99,99,2.15,14.29,9.35,346,9999,999,24.2,999,99,99
2012,1,6,8,12,999,99,99,2.36,14.29,9.91,357,9999,999,24.2,999,99,99
2012,1,6,8,42,999,99,99,2.14,14.29,9.48,350,9999,999,24.1,999,99,99
2012,1,6,9,12,999,99,99,2.16,14.29,9.63,353,9999,999,24.1,999,99,99
2012,1,6,9,42,999,99,99,2.11,14.29,9.51,356,9999,999,24.1,999,99,99
2012,1,6,10,12,999,99,99,2.09,13.33,9.42,349,9999,999,24.1,999,99,99
2012,1,6,10,42,999,99,99,2.01,14.29,9.06,2,9999,999,24.1,999,99,99
2012,1,6,11,12,999,99,99,2.18,13.33,9.69,352,9999,999,24.1,999,99,99
2012,1,6,11,42,999,99,99,2.06,12.5,9.62,345,9999,999,24.1,999,99,99
2012,1,6,12,12,999,99,99,2.2,13.33,9.57,352,9999,999,24.1,999,99,99
2012,1,6,12,42,999,99,99,2.1,13.33,9.33,0,9999,999,24.1,999,99,99
2012,1,6,13,12,999,99,99,2.11,12.5,9.41,342,9999,999,24.1,999,99,99
2012,1,6,13,42,999,99,99,2.17,13.33,9.64,355,9999,999,24.1,999,99,99
2012,1,6,14,12,999,99,99,1.88,14.29,9,355,9999,999,24.1,999,99,99
2012,1,6,14,42,999,99,99,2.07,13.33,9.67,349,9999,999,24.1,999,99,99
2012,1,6,15,12,999,99,99,1.79,12.5,8.66,343,9999,999,24.1,999,99,99
2012,1,6,15,42,999,99,99,2.14,13.33,9.76,4,9999,999,24.1,999,99,99
2012,1,6,16,12,999,99,99,1.93,11.76,9.26,346,9999,999,24.1,999,99,99
2012,1,6,16,42,999,99,99,1.65,14.29,8.5,352,9999,999,24.1,999,99,99
2012,1,6,17,12,999,99,99,1.92,12.5,9.35,349,9999,999,24.1,999,99,99
2012,1,6,17,42,999,99,99,1.96,11.76,9.32,350,9999,999,24.1,999,99,99
2012,1,6,18,12,999,99,99,1.78,12.5,9.43,346,9999,999,24.1,999,99,99
2012,1,6,18,42,999,99,99,1.79,13.33,9.78,4,9999,999,24.1,999,99,99
2012,1,7,0,55,999,99,99,1.67,20,9.19,308,9999,999,24.2,999,99,99
2012,1,7,1,25,999,99,99,1.55,11.76,8.62,342,9999,999,24.2,999,99,99
2012,1,7,1,55,999,99,99,1.97,20,10.59,305,9999,999,24.2,999,99,99
2012,1,7,2,25,999,99,99,1.78,20,9.6,308,9999,999,24.2,999,99,99
2012,1,7,2,55,999,99,99,1.9,20,10.63,312,9999,999,24.2,999,99,99
2012,1,7,3,25,999,99,99,1.82,20,9.71,308,9999,999,24.2,999,99,99
2012,1,7,3,55,999,99,99,1.87,18.18,10.58,307,9999,999,24.2,999,99,99
2012,1,7,5,25,999,99,99,1.96,20,11.72,314,9999,999,24.2,999,99,99
2012,1,7,5,55,999,99,99,1.74,18.18,11.09,305,9999,999,24.1,999,99,99
2012,1,7,6,25,999,99,99,1.96,18.18,11.89,305,9999,999,24.2,999,99,99
2012,1,7,6,55,999,99,99,2.07,18.18,12.22,310,9999,999,24.2,999,99,99
2012,1,7,7,25,999,99,99,2.1,18.18,12.73,311,9999,999,24.2,999,99,99
2012,1,7,7,55,999,99,99,1.7,18.18,10.48,325,9999,999,24.2,999,99,99
2012,1,7,8,25,999,99,99,2.17,18.18,12.67,311,9999,999,24.2,999,99,99
2012,1,7,8,55,999,99,99,1.99,18.18,12.26,315,9999,999,24.2,999,99,99
2012,1,7,9,25,999,99,99,2.06,18.18,12.46,317,9999,999,24.2,999,99,99
2012,1,7,9,55,999,99,99,1.94,18.18,11.61,311,9999,999,24.2,999,99,99
2012,1,7,10,25,999,99,99,1.84,18.18,11.25,314,9999,999,24.2,999,99,99
2012,1,7,10,55,999,99,99,2.41,18.18,13.01,312,9999,999,24.2,999,99,99
2012,1,7,11,25,999,99,99,2.05,18.18,11.49,315,9999,999,24.2,999,99,99
2012,1,7,11,55,999,99,99,2.12,18.18,12.41,308,9999,999,24.2,999,99,99
2012,1,7,12,55,999,99,99,1.94,18.18,11.52,310,9999,999,24.2,999,99,99
2012,1,7,13,25,999,99,99,1.74,16.67,11.02,310,9999,999,24.2,999,99,99
2012,1,7,13,55,999,99,99,1.99,18.18,11.75,305,9999,999,24.2,999,99,99
2012,1,7,14,25,999,99,99,2.3,16.67,13.02,308,9999,999,24.2,999,99,99
2012,1,7,14,55,999,99,99,2.11,16.67,12.34,311,9999,999,24.2,999,99,99
2012,1,7,15,25,999,99,99,1.91,18.18,11.86,308,9999,999,24.2,999,99,99
2012,1,7,15,55,999,99,99,1.74,16.67,10.32,311,9999,999,24.2,999,99,99
