#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2018,1,2,14,2,999,99,99,1.55,13.33,7.16,309,9999,999,23.8,999,99,99
2018,1,2,14,32,999,99,99,1.6,13.33,7.44,320,9999,999,23.7,999,99,99
2018,1,2,15,32,999,99,99,1.59,13.33,7.41,317,9999,999,23.7,999,99,99
2018,1,2,16,2,999,99,99,1.74,13.33,8.38,310,9999,999,23.7,999,99,99
2018,1,2,16,32,999,99,99,1.63,12.5,7.83,318,9999,999,23.7,999,99,99
2018,1,2,17,2,999,99,99,1.61,14.29,8.03,313,9999,999,23.7,999,99,99
2018,1,2,17,32,999,99,99,1.64,14.29,8.45,316,9999,999,23.7,999,99,99
2018,1,2,18,2,999,99,99,1.65,11.11,8.16,325,9999,999,23.8,999,99,99
2018,1,2,18,32,999,99,99,1.62,14.29,8.21,324,9999,999,23.8,999,99,99
2018,1,2,19,2,999,99,99,1.62,13.33,8.48,324,9999,999,23.8,999,99,99
2018,1,2,19,32,999,99,99,1.64,13.33,8.79,321,9999,999,23.8,999,99,99
2018,1,2,20,2,999,99,99,1.65,13.33,8.51,320,9999,999,23.7,999,99,99
2018,1,2,20,32,999,99,99,1.62,13.33,8.71,328,9999,999,23.8,999,99,99
2018,1,2,21,2,999,99,99,1.6,12.5,8.05,313,9999,999,23.8,999,99,99
2018,1,2,21,32,999,99,99,1.88,12.5,8.87,313,9999,999,23.8,999,99,99
2018,1,2,22,2,999,99,99,1.74,13.33,8.34,323,9999,999,23.8,999,99,99
2018,1,2,22,32,999,99,99,1.83,13.33,8.55,320,9999,999,23.8,999,99,99
2018,1,2,23,2,999,99,99,1.77,16.67,9.08,330,9999,999,23.8,999,99,99
2018,1,2,23,32,999,99,99,1.82,16.67,9.36,331,9999,999,23.8,999,99,99
2018,1,3,0,2,999,99,99,1.9,12.5,9.05,314,9999,999,23.8,999,99,99
2018,1,3,0,32,999,99,99,1.85,12.5,9.07,306,9999,999,23.8,999,99,99
2018,1,3,1,2,999,99,99,1.98,16.67,9.31,330,9999,999,23.8,999,99,99
2018,1,3,1,32,999,99,99,1.99,16.67,9.59,332,9999,999,23.8,999,99,99
2018,1,3,2,2,999,99,99,2.17,15.38,10.09,328,9999,999,23.8,999,99,99
2018,1,3,3,32,999,99,99,1.99,15.38,9.53,320,9999,999,23.7,999,99,99
2018,1,3,4,2,999,99,99,2.2,13.33,9.81,313,9999,999,23.8,999,99,99
2018,1,3,4,32,999,99,99,2.33,14.29,10.13,323,9999,999,23.8,999,99,99
2018,1,3,5,2,999,99,99,2.39,15.38,10.16,318,9999,999,23.8,999,99,99
2018,1,3,5,32,999,99,99,2.66,14.29,11.03,325,9999,999,23.8,999,99,99
2018,1,3,6,2,999,99,99,2.3,14.29,10.02,325,9999,999,23.8,999,99,99
2018,1,3,6,32,999,99,99,2.36,14.29,10.13,330,9999,999,23.8,999,99,99
2018,1,3,7,2,999,99,99,2.64,15.38,10.73,323,9999,999,23.8,999,99,99
2018,1,3,7,32,999,99,99,2.39,14.29,10.49,327,9999,999,23.8,999,99,99
2018,1,3,8,2,999,99,99,2.32,14.29,9.94,323,9999,999,23.7,999,99,99
2018,1,3,8,32,999,99,99,2.23,13.33,9.55,324,9999,999,23.7,999,99,99
2018,1,3,9,2,999,99,99,2.28,14.29,9.92,328,9999,999,23.7,999,99,99
2018,1,3,9,32,999,99,99,2.22,13.33,10.17,323,9999,999,23.7,999,99,99
2018,1,3,10,2,999,99,99,2.18,14.29,10.4,325,9999,999,23.8,999,99,99
2018,1,3,10,32,999,99,99,2.16,13.33,10.02,335,9999,999,23.8,999,99,99
2018,1,3,11,2,999,99,99,2.14,14.29,9.82,323,9999,999,23.8,999,99,99
2018,1,3,11,32,999,99,99,2.52,13.33,10.35,327,9999,999,23.8,999,99,99
2018,1,3,12,2,999,99,99,2.55,13.33,10.21,325,9999,999,23.8,999,99,99
2018,1,3,12,32,999,99,99,2.34,14.29,9.7,318,9999,999,23.8,999,99,99
2018,1,3,13,2,999,99,99,2.47,13.33,10.37,325,9999,999,23.8,999,99,99
2018,1,3,13,32,999,99,99,2.56,13.33,10.32,320,9999,999,23.8,999,99,99
2018,1,3,14,2,999,99,99,2.01,13.33,9.18,314,9999,999,23.8,999,99,99
2018,1,3,14,32,999,99,99,2.4,14.29,9.86,320,9999,999,23.8,999,99,99
2018,1,3,15,2,999,99,99,2.18,13.33,8.9,318,9999,999,23.8,999,99,99
2018,1,3,15,32,999,99,99,2.51,13.33,9.93,325,9999,999,23.8,999,99,99
2018,1,3,16,2,999,99,99,2.14,13.33,9.18,328,9999,999,23.7,999,99,99
2018,1,3,16,32,999,99,99,2.49,13.33,10.04,323,9999,999,23.7,999,99,99
2018,1,3,17,2,999,99,99,2.47,13.33,10.31,318,9999,999,23.7,999,99,99
2018,1,3,17,32,999,99,99,2.38,13.33,10.03,323,9999,999,23.7,999,99,99
2018,1,3,18,2,999,99,99,2.14,13.33,9.5,321,9999,999,23.7,999,99,99
2018,1,3,18,32,999,99,99,2.1,13.33,9.33,321,9999,999,23.7,999,99,99
2018,1,3,19,32,999,99,99,2.19,13.33,9.62,325,9999,999,23.7,999,99,99
2018,1,3,20,2,999,99,99,2.06,14.29,9.22,318,9999,999,23.8,999,99,99
2018,1,3,20,32,999,99,99,2.1,13.33,9.7,313,9999,999,23.8,999,99,99
2018,1,3,21,2,999,99,99,1.8,13.33,9.03,321,9999,999,23.8,999,99,99
2018,1,3,21,32,999,99,99,2.05,13.33,9.4,309,9999,999,23.9,999,99,99
2018,1,3,22,2,999,99,99,2.17,12.5,9.6,323,9999,999,23.9,999,99,99
2018,1,3,22,32,999,99,99,1.87,12.5,8.6,331,9999,999,23.9,999,99,99
2018,1,3,23,32,999,99,99,2.21,11.76,9.15,325,9999,999,23.9,999,99,99
2018,1,4,0,2,999,99,99,2.15,11.76,9.21,320,9999,999,23.9,999,99,99
2018,1,4,0,32,999,99,99,1.93,12.5,8.74,323,9999,999,23.9,999,99,99
2018,1,4,1,2,999,99,99,1.86,13.33,8.54,321,9999,999,23.9,999,99,99
2018,1,4,1,32,999,99,99,1.82,12.5,8.4,316,9999,999,23.9,999,99,99
2018,1,4,2,2,999,99,99,2.06,12.5,8.95,318,9999,999,23.9,999,99,99
2018,1,4,2,32,999,99,99,1.95,13.33,8.52,306,9999,999,23.9,999,99,99
2018,1,4,3,32,999,99,99,1.88,14.29,8.95,309,9999,999,23.8,999,99,99
2018,1,4,4,2,999,99,99,1.72,14.29,8.47,311,9999,999,23.8,999,99,99
2018,1,4,4,32,999,99,99,1.91,12.5,8.8,324,9999,999,23.8,999,99,99
2018,1,4,5,2,999,99,99,2.08,13.33,9.05,318,9999,999,23.8,999,99,99
2018,1,4,5,32,999,99,99,2.17,13.33,8.9,314,9999,999,23.8,999,99,99
2018,1,4,6,2,999,99,99,2.2,13.33,8.66,317,9999,999,23.8,999,99,99
2018,1,4,6,32,999,99,99,1.9,12.5,8.1,325,9999,999,23.9,999,99,99
2018,1,4,7,32,999,99,99,2.09,14.29,8.63,317,9999,999,23.8,999,99,99
2018,1,4,8,2,999,99,99,1.89,12.5,7.82,324,9999,999,23.8,999,99,99
2018,1,4,8,32,999,99,99,1.84,14.29,7.88,311,9999,999,23.8,999,99,99
2018,1,4,9,2,999,99,99,1.91,14.29,7.86,306,9999,999,23.8,999,99,99
2018,1,4,9,32,999,99,99,1.72,13.33,7.34,311,9999,999,23.8,999,99,99
2018,1,4,10,2,999,99,99,1.76,12.5,7.65,325,9999,999,23.8,999,99,99
2018,1,4,10,32,999,99,99,1.86,13.33,8.09,325,9999,999,23.8,999,99,99
2018,1,4,11,32,999,99,99,1.72,13.33,8.17,318,9999,999,23.8,999,99,99
2018,1,4,12,2,999,99,99,1.89,13.33,8.3,313,9999,999,23.8,999,99,99
2018,1,4,12,32,999,99,99,1.9,12.5,8.49,318,9999,999,23.8,999,99,99
2018,1,4,13,2,999,99,99,1.92,12.5,8.56,325,9999,999,23.8,999,99,99
2018,1,4,13,32,999,99,99,2.03,11.76,8.54,318,9999,999,23.8,999,99,99
2018,1,4,14,2,999,99,99,1.87,13.33,8.51,304,9999,999,23.8,999,99,99
2018,1,4,14,32,999,99,99,1.92,13.33,8.41,296,9999,999,23.8,999,99,99
2018,1,4,15,32,999,99,99,1.82,13.33,7.74,313,9999,999,23.7,999,99,99
2018,1,4,16,2,999,99,99,1.8,12.5,7.59,307,9999,999,23.7,999,99,99
2018,1,4,16,32,999,99,99,1.57,12.5,7.27,302,9999,999,23.7,999,99,99
2018,1,4,17,2,999,99,99,1.88,13.33,7.9,311,9999,999,23.7,999,99,99
2018,1,4,17,32,999,99,99,1.86,12.5,7.98,318,9999,999,23.7,999,99,99
2018,1,4,18,2,999,99,99,1.85,12.5,7.82,307,9999,999,23.7,999,99,99
2018,1,4,18,32,999,99,99,1.67,13.33,7.05,314,9999,999,23.7,999,99,99
2018,1,4,19,2,999,99,99,1.75,11.76,7.7,330,9999,999,23.7,999,99,99
2018,1,4,19,32,999,99,99,1.63,13.33,6.95,306,9999,999,23.7,999,99,99
2018,1,4,20,2,999,99,99,1.77,14.29,7.49,306,9999,999,23.7,999,99,99
2018,1,4,20,32,999,99,99,1.61,13.33,6.91,310,9999,999,23.7,999,99,99
2018,1,4,21,32,999,99,99,1.64,13.33,7.58,314,9999,999,23.7,999,99,99
2018,1,4,22,2,999,99,99,1.63,13.33,7.44,304,9999,999,23.8,999,99,99
2018,1,4,22,32,999,99,99,1.79,13.33,7.59,313,9999,999,23.8,999,99,99
2018,1,4,23,32,999,99,99,1.81,9.88,6.68,348,9999,999,23.8,999,99,99
2018,1,5,0,2,999,99,99,1.71,10.53,6.37,345,9999,999,23.8,999,99,99
2018,1,5,0,32,999,99,99,1.75,13.33,6.62,299,9999,999,23.8,999,99,99
2018,1,5,1,2,999,99,99,1.79,13.33,6.83,294,9999,999,23.8,999,99,99
2018,1,5,1,32,999,99,99,1.78,13.33,6.9,310,9999,999,23.8,999,99,99
2018,1,5,2,2,999,99,99,1.76,13.33,7.26,310,9999,999,23.8,999,99,99
2018,1,5,2,32,999,99,99,1.66,12.5,7.06,309,9999,999,23.8,999,99,99
2018,1,5,3,32,999,99,99,1.54,13.33,6.75,309,9999,999,23.8,999,99,99
2018,1,5,4,2,999,99,99,1.55,13.33,6.76,313,9999,999,23.8,999,99,99
2018,1,5,4,32,999,99,99,1.5,13.33,6.64,294,9999,999,23.7,999,99,99
2018,1,5,5,2,999,99,99,1.45,13.33,6.9,307,9999,999,23.7,999,99,99
2018,1,5,5,32,999,99,99,1.45,13.33,6.46,316,9999,999,23.7,999,99,99
2018,1,5,6,2,999,99,99,1.49,12.5,6.42,316,9999,999,23.7,999,99,99
2018,1,5,6,32,999,99,99,1.46,13.33,6.49,309,9999,999,23.7,999,99,99
2018,1,5,7,2,999,99,99,1.38,13.33,6.13,323,9999,999,23.7,999,99,99
2018,1,5,8,2,999,99,99,1.4,13.33,5.89,306,9999,999,23.7,999,99,99
2018,1,5,8,32,999,99,99,1.39,12.5,6.1,328,9999,999,23.7,999,99,99
2018,1,5,9,2,999,99,99,1.37,11.76,6.47,314,9999,999,23.8,999,99,99
2018,1,5,9,32,999,99,99,1.4,13.33,6.65,314,9999,999,23.8,999,99,99
2018,1,5,10,2,999,99,99,1.35,12.5,6.36,311,9999,999,23.8,999,99,99
2018,1,5,10,32,999,99,99,1.36,13.33,6.36,307,9999,999,23.8,999,99,99
2018,1,5,11,2,999,99,99,1.32,13.33,6.28,324,9999,999,23.8,999,99,99
2018,1,5,11,32,999,99,99,1.37,12.5,6.4,309,9999,999,23.8,999,99,99
2018,1,5,12,2,999,99,99,1.37,11.76,6.12,320,9999,999,23.8,999,99,99
2018,1,5,12,32,999,99,99,1.4,11.76,6.15,313,9999,999,23.8,999,99,99
2018,1,5,13,2,999,99,99,1.42,11.11,6.02,327,9999,999,23.8,999,99,99
2018,1,5,13,32,999,99,99,1.45,12.5,6.35,318,9999,999,23.7,999,99,99
2018,1,5,14,2,999,99,99,1.39,11.11,6.03,328,9999,999,23.7,999,99,99
2018,1,5,14,32,999,99,99,1.37,10.53,6.28,331,9999,999,23.7,999,99,99
2018,1,5,15,2,999,99,99,1.38,12.5,6.2,299,9999,999,23.7,999,99,99
2018,1,5,15,32,999,99,99,1.32,11.76,5.71,320,9999,999,23.7,999,99,99
2018,1,5,16,2,999,99,99,1.33,12.5,5.83,299,9999,999,23.7,999,99,99
2018,1,5,16,32,999,99,99,1.37,12.5,5.75,302,9999,999,23.7,999,99,99
2018,1,5,17,2,999,99,99,1.26,11.76,5.42,307,9999,999,23.7,999,99,99
2018,1,5,18,2,999,99,99,1.2,11.76,5.64,307,9999,999,23.7,999,99,99
2018,1,5,18,32,999,99,99,1.3,11.76,5.81,300,9999,999,23.7,999,99,99
2018,1,5,19,32,999,99,99,1.22,11.76,5.72,296,9999,999,23.7,999,99,99
2018,1,5,20,2,999,99,99,1.2,11.76,5.77,316,9999,999,23.7,999,99,99
2018,1,5,20,32,999,99,99,1.13,11.11,5.56,314,9999,999,23.7,999,99,99
2018,1,5,21,2,999,99,99,1.23,11.76,5.75,324,9999,999,23.7,999,99,99
2018,1,5,21,32,999,99,99,1.1,10.53,5.26,337,9999,999,23.7,999,99,99
2018,1,5,22,2,999,99,99,1.16,9.88,5.53,342,9999,999,23.8,999,99,99
2018,1,5,22,32,999,99,99,1.11,11.11,5.56,317,9999,999,23.8,999,99,99
2018,1,5,23,2,999,99,99,1.31,7.14,5.75,41,9999,999,23.8,999,99,99
2018,1,5,23,32,999,99,99,1.3,7.14,5.56,53,9999,999,23.8,999,99,99
2018,1,6,0,2,999,99,99,1.4,7.14,5.71,47,9999,999,23.8,999,99,99
2018,1,6,0,32,999,99,99,1.32,6.67,5.74,53,9999,999,23.8,999,99,99
2018,1,6,1,2,999,99,99,1.39,7.14,5.99,54,9999,999,23.8,999,99,99
2018,1,6,1,32,999,99,99,1.36,7.69,5.9,51,9999,999,23.8,999,99,99
2018,1,6,2,2,999,99,99,1.33,7.69,5.73,48,9999,999,23.8,999,99,99
2018,1,6,2,32,999,99,99,1.36,6.67,5.68,53,9999,999,23.7,999,99,99
2018,1,6,3,32,999,99,99,1.25,7.69,5.75,54,9999,999,23.7,999,99,99
2018,1,6,4,2,999,99,99,1.27,7.14,5.9,53,9999,999,23.7,999,99,99
2018,1,6,4,32,999,99,99,1.26,7.14,5.71,53,9999,999,23.7,999,99,99
2018,1,6,5,2,999,99,99,1.2,7.69,5.74,47,9999,999,23.7,999,99,99
2018,1,6,5,32,999,99,99,1.2,7.14,5.78,50,9999,999,23.7,999,99,99
2018,1,6,6,2,999,99,99,1.13,7.14,5.48,51,9999,999,23.7,999,99,99
2018,1,6,6,32,999,99,99,1.21,7.69,5.81,46,9999,999,23.7,999,99,99
2018,1,6,7,32,999,99,99,1.24,7.14,5.63,50,9999,999,23.7,999,99,99
2018,1,6,8,2,999,99,99,1.21,7.69,5.6,43,9999,999,23.7,999,99,99
2018,1,6,8,32,999,99,99,1.19,7.14,5.61,47,9999,999,23.7,999,99,99
2018,1,6,9,2,999,99,99,1.22,7.69,5.46,44,9999,999,23.7,999,99,99
2018,1,6,9,32,999,99,99,1.23,8.33,5.67,41,9999,999,23.7,999,99,99
2018,1,6,10,2,999,99,99,1.26,7.14,5.7,46,9999,999,23.7,999,99,99
2018,1,6,10,32,999,99,99,1.31,7.69,5.74,43,9999,999,23.7,999,99,99
2018,1,6,11,2,999,99,99,1.37,18.18,6.05,307,9999,999,23.7,999,99,99
2018,1,6,11,32,999,99,99,1.41,18.18,5.9,318,9999,999,23.7,999,99,99
2018,1,6,12,2,999,99,99,1.4,18.18,5.97,316,9999,999,23.7,999,99,99
2018,1,6,12,32,999,99,99,1.37,18.18,6.04,316,9999,999,23.7,999,99,99
2018,1,6,13,2,999,99,99,1.48,18.18,5.92,297,9999,999,23.7,999,99,99
2018,1,6,13,32,999,99,99,1.56,18.18,6.22,314,9999,999,23.7,999,99,99
2018,1,6,14,2,999,99,99,1.59,16.67,6.36,316,9999,999,23.7,999,99,99
2018,1,6,14,32,999,99,99,1.55,16.67,6.35,311,9999,999,23.6,999,99,99
2018,1,6,15,2,999,99,99,1.45,18.18,6.29,299,9999,999,23.6,999,99,99
2018,1,6,15,32,999,99,99,1.59,18.18,6.45,309,9999,999,23.6,999,99,99
2018,1,6,16,2,999,99,99,1.5,18.18,6.43,314,9999,999,23.6,999,99,99
2018,1,6,16,32,999,99,99,1.6,16.67,6.64,307,9999,999,23.6,999,99,99
2018,1,6,17,2,999,99,99,1.65,16.67,6.67,303,9999,999,23.6,999,99,99
2018,1,6,17,32,999,99,99,1.63,16.67,6.07,306,9999,999,23.6,999,99,99
2018,1,6,18,2,999,99,99,1.64,16.67,6.95,303,9999,999,23.6,999,99,99
2018,1,6,18,32,999,99,99,1.5,16.67,6.41,300,9999,999,23.6,999,99,99
2018,1,6,19,2,999,99,99,1.53,16.67,6.95,311,9999,999,23.6,999,99,99
2018,1,6,19,32,999,99,99,1.53,16.67,6.67,299,9999,999,23.6,999,99,99
2018,1,6,20,2,999,99,99,1.52,16.67,6.77,311,9999,999,23.6,999,99,99
2018,1,6,20,32,999,99,99,1.62,16.67,7.3,318,9999,999,23.6,999,99,99
2018,1,6,21,32,999,99,99,1.68,16.67,7.68,313,9999,999,23.7,999,99,99
2018,1,6,22,2,999,99,99,1.67,16.67,7.31,304,9999,999,23.7,999,99,99
2018,1,6,22,32,999,99,99,1.61,16.67,7.27,311,9999,999,23.7,999,99,99
2018,1,6,23,2,999,99,99,1.47,16.67,7.44,307,9999,999,23.7,999,99,99
2018,1,6,23,32,999,99,99,1.72,16.67,8.47,316,9999,999,23.7,999,99,99
2018,1,7,0,2,999,99,99,1.73,16.67,8.27,313,9999,999,23.7,999,99,99
2018,1,7,0,32,999,99,99,1.66,15.38,7.84,310,9999,999,23.7,999,99,99
2018,1,7,1,2,999,99,99,1.9,15.38,8.57,309,9999,999,23.7,999,99,99
2018,1,7,1,32,999,99,99,1.81,15.38,8,316,9999,999,23.6,999,99,99
2018,1,7,2,32,999,99,99,1.67,15.38,6.81,316,9999,999,23.6,999,99,99
2018,1,7,3,2,999,99,99,1.67,16.67,6.88,309,9999,999,23.6,999,99,99
2018,1,7,3,32,999,99,99,1.89,16.67,8.17,309,9999,999,23.6,999,99,99
2018,1,7,4,2,999,99,99,1.8,15.38,7.83,304,9999,999,23.6,999,99,99
2018,1,7,4,32,999,99,99,1.8,15.38,7.7,302,9999,999,23.6,999,99,99
2018,1,7,5,2,999,99,99,1.87,15.38,8.12,303,9999,999,23.6,999,99,99
2018,1,7,6,2,999,99,99,1.74,15.38,7.5,316,9999,999,23.6,999,99,99
2018,1,7,6,32,999,99,99,1.8,15.38,7.8,313,9999,999,23.6,999,99,99
2018,1,7,7,2,999,99,99,1.63,15.38,7.11,300,9999,999,23.6,999,99,99
2018,1,7,7,32,999,99,99,1.74,14.29,7.18,300,9999,999,23.6,999,99,99
2018,1,7,8,2,999,99,99,1.73,15.38,6.89,303,9999,999,23.6,999,99,99
2018,1,7,8,32,999,99,99,1.85,15.38,7.29,313,9999,999,23.6,999,99,99
2018,1,7,9,2,999,99,99,1.75,15.38,6.71,313,9999,999,23.6,999,99,99
2018,1,7,9,32,999,99,99,2.01,15.38,7.8,314,9999,999,23.6,999,99,99
2018,1,7,10,2,999,99,99,1.99,15.38,7.8,311,9999,999,23.6,999,99,99
2018,1,7,10,32,999,99,99,1.92,15.38,8.13,311,9999,999,23.6,999,99,99
2018,1,7,11,2,999,99,99,1.93,15.38,7.7,316,9999,999,23.5,999,99,99
2018,1,7,11,32,999,99,99,1.94,15.38,7.65,302,9999,999,23.6,999,99,99
2018,1,7,12,2,999,99,99,2.23,15.38,7.82,316,9999,999,23.6,999,99,99
2018,1,7,12,32,999,99,99,2.29,15.38,8.05,316,9999,999,23.6,999,99,99
2018,1,7,13,2,999,99,99,2.32,15.38,8.01,317,9999,999,23.6,999,99,99
2018,1,7,13,32,999,99,99,2.09,14.29,8.01,317,9999,999,23.6,999,99,99
2018,1,7,14,2,999,99,99,1.79,14.29,7.01,317,9999,999,23.5,999,99,99
2018,1,7,14,32,999,99,99,2.06,14.29,7.62,325,9999,999,23.5,999,99,99
2018,1,7,15,2,999,99,99,2.03,14.29,7.78,310,9999,999,23.5,999,99,99
2018,1,7,15,32,999,99,99,1.98,14.29,7.48,313,9999,999,23.5,999,99,99
2018,1,7,16,2,999,99,99,2.21,14.29,8.44,304,9999,999,23.5,999,99,99
2018,1,7,16,32,999,99,99,2.11,14.29,8.04,300,9999,999,23.5,999,99,99
2018,1,7,17,2,999,99,99,1.89,14.29,7.18,310,9999,999,23.5,999,99,99
2018,1,7,17,32,999,99,99,2.09,14.29,8.37,306,9999,999,23.5,999,99,99
2018,1,7,18,2,999,99,99,2.05,14.29,8.56,316,9999,999,23.5,999,99,99
2018,1,7,18,32,999,99,99,1.89,14.29,8.42,311,9999,999,23.5,999,99,99
