#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2017,1,1,16,2,999,99,99,1.74,9.88,6.95,13,9999,999,23.9,999,99,99
2017,1,1,16,32,999,99,99,1.83,10.53,7.11,12,9999,999,23.9,999,99,99
2017,1,1,17,2,999,99,99,1.63,9.88,6.47,13,9999,999,23.9,999,99,99
2017,1,1,17,32,999,99,99,1.71,9.88,6.51,6,9999,999,23.9,999,99,99
2017,1,1,18,2,999,99,99,1.67,9.88,6.62,12,9999,999,23.9,999,99,99
2017,1,1,18,32,999,99,99,1.68,10.53,6.69,1,9999,999,23.9,999,99,99
2017,1,1,19,2,999,99,99,1.79,9.88,7.14,5,9999,999,23.9,999,99,99
2017,1,1,19,32,999,99,99,1.82,9.88,7.13,3,9999,999,23.9,999,99,99
2017,1,1,20,2,999,99,99,1.69,9.09,6.91,15,9999,999,23.9,999,99,99
2017,1,1,20,32,999,99,99,1.92,10.53,7.4,6,9999,999,23.9,999,99,99
2017,1,1,21,2,999,99,99,2,9.88,7.12,15,9999,999,23.9,999,99,99
2017,1,1,21,32,999,99,99,2.1,9.88,7.48,13,9999,999,23.9,999,99,99
2017,1,1,22,2,999,99,99,1.89,9.88,7.12,15,9999,999,23.9,999,99,99
2017,1,1,22,32,999,99,99,1.86,9.88,7.48,15,9999,999,23.9,999,99,99
2017,1,1,23,32,999,99,99,2.01,9.88,7.72,9,9999,999,23.9,999,99,99
2017,1,2,0,2,999,99,99,1.83,14.29,7.53,10,9999,999,23.9,999,99,99
2017,1,2,0,32,999,99,99,1.93,9.88,7.69,10,9999,999,23.9,999,99,99
2017,1,2,1,2,999,99,99,1.95,10.53,7.63,10,9999,999,23.9,999,99,99
2017,1,2,1,32,999,99,99,1.97,9.88,7.61,10,9999,999,23.9,999,99,99
2017,1,2,2,2,999,99,99,2.01,11.11,7.77,24,9999,999,23.9,999,99,99
2017,1,2,2,32,999,99,99,2.17,13.33,8.28,13,9999,999,23.9,999,99,99
2017,1,2,3,2,999,99,99,2.05,10.53,7.83,13,9999,999,23.9,999,99,99
2017,1,2,3,32,999,99,99,2.08,12.5,8.16,22,9999,999,23.9,999,99,99
2017,1,2,4,2,999,99,99,1.92,13.33,7.84,1,9999,999,23.9,999,99,99
2017,1,2,4,32,999,99,99,2.03,12.5,8.2,19,9999,999,23.9,999,99,99
2017,1,2,5,2,999,99,99,2.1,12.5,8.29,15,9999,999,23.9,999,99,99
2017,1,2,5,32,999,99,99,2,9.88,7.76,5,9999,999,23.8,999,99,99
2017,1,2,6,2,999,99,99,1.9,10.53,7.92,6,9999,999,23.8,999,99,99
2017,1,2,6,32,999,99,99,2.09,9.88,7.98,2,9999,999,23.8,999,99,99
2017,1,2,7,2,999,99,99,1.99,12.5,8.11,8,9999,999,23.8,999,99,99
2017,1,2,7,32,999,99,99,2.04,12.5,8.4,12,9999,999,23.8,999,99,99
2017,1,2,8,2,999,99,99,1.89,11.76,7.9,15,9999,999,23.8,999,99,99
2017,1,2,8,32,999,99,99,2.21,11.11,8.25,20,9999,999,23.8,999,99,99
2017,1,2,9,2,999,99,99,2.26,11.11,8.31,12,9999,999,23.8,999,99,99
2017,1,2,9,32,999,99,99,2.16,11.76,8.45,16,9999,999,23.8,999,99,99
2017,1,2,10,2,999,99,99,2.2,12.5,8.62,15,9999,999,23.9,999,99,99
2017,1,2,10,32,999,99,99,2.03,12.5,8.58,13,9999,999,23.9,999,99,99
2017,1,2,11,2,999,99,99,2.16,12.5,8.69,9,9999,999,23.9,999,99,99
2017,1,2,11,32,999,99,99,1.98,11.76,8.58,20,9999,999,23.8,999,99,99
2017,1,2,12,2,999,99,99,2.06,9.88,8.39,22,9999,999,23.8,999,99,99
2017,1,2,12,32,999,99,99,1.99,12.5,8.42,12,9999,999,23.8,999,99,99
2017,1,2,13,2,999,99,99,2.03,11.76,8.45,16,9999,999,23.8,999,99,99
2017,1,2,13,32,999,99,99,1.93,10.53,8.4,8,9999,999,23.8,999,99,99
2017,1,2,14,2,999,99,99,1.87,11.76,8.13,23,9999,999,23.8,999,99,99
2017,1,2,14,32,999,99,99,1.73,11.11,8.04,20,9999,999,23.8,999,99,99
2017,1,2,15,2,999,99,99,1.75,11.11,8.35,19,9999,999,23.8,999,99,99
2017,1,2,15,32,999,99,99,1.71,11.76,8.2,19,9999,999,23.8,999,99,99
2017,1,2,16,2,999,99,99,1.9,10.53,8.37,5,9999,999,23.8,999,99,99
2017,1,2,16,32,999,99,99,1.64,11.11,8.13,1,9999,999,23.8,999,99,99
2017,1,2,17,2,999,99,99,1.7,12.5,8.15,5,9999,999,23.8,999,99,99
2017,1,2,17,32,999,99,99,1.69,10.53,8.27,19,9999,999,23.8,999,99,99
2017,1,2,18,2,999,99,99,1.78,11.76,8.04,10,9999,999,23.8,999,99,99
2017,1,2,18,32,999,99,99,1.7,9.88,7.76,8,9999,999,23.8,999,99,99
2017,1,2,19,2,999,99,99,1.6,11.11,8.02,359,9999,999,23.8,999,99,99
2017,1,2,19,32,999,99,99,1.83,11.76,8.39,3,9999,999,23.8,999,99,99
2017,1,2,20,2,999,99,99,1.91,11.76,8.53,15,9999,999,23.8,999,99,99
2017,1,2,20,32,999,99,99,1.78,9.88,8.2,8,9999,999,23.9,999,99,99
2017,1,2,21,2,999,99,99,1.69,11.76,7.83,13,9999,999,23.9,999,99,99
2017,1,2,21,32,999,99,99,1.75,10.53,7.89,13,9999,999,23.9,999,99,99
2017,1,2,22,2,999,99,99,1.8,11.76,7.71,8,9999,999,23.9,999,99,99
2017,1,2,22,32,999,99,99,1.6,9.88,7.7,12,9999,999,23.9,999,99,99
2017,1,2,23,2,999,99,99,1.82,11.11,8.28,8,9999,999,23.9,999,99,99
2017,1,2,23,32,999,99,99,1.76,9.88,7.97,10,9999,999,23.9,999,99,99
2017,1,3,0,2,999,99,99,1.75,10.53,7.93,1,9999,999,23.9,999,99,99
2017,1,3,0,32,999,99,99,1.86,9.88,8.08,2,9999,999,23.9,999,99,99
2017,1,3,1,2,999,99,99,1.73,11.11,7.86,12,9999,999,23.9,999,99,99
2017,1,3,1,32,999,99,99,1.63,9.09,7.49,10,9999,999,23.9,999,99,99
2017,1,3,2,2,999,99,99,1.66,12.5,7.54,355,9999,999,23.9,999,99,99
2017,1,3,2,32,999,99,99,1.7,11.76,7.67,12,9999,999,23.9,999,99,99
2017,1,3,3,2,999,99,99,1.65,11.11,7.42,359,9999,999,23.9,999,99,99
2017,1,3,3,32,999,99,99,1.65,11.11,7.43,9,9999,999,23.9,999,99,99
2017,1,3,4,2,999,99,99,1.6,12.5,7.49,332,9999,999,23.9,999,99,99
2017,1,3,4,32,999,99,99,1.66,10.53,7.55,15,9999,999,23.8,999,99,99
2017,1,3,5,2,999,99,99,1.49,11.11,7.21,5,9999,999,23.8,999,99,99
2017,1,3,5,32,999,99,99,1.52,10.53,7.3,5,9999,999,23.8,999,99,99
2017,1,3,6,2,999,99,99,1.48,9.88,7.01,1,9999,999,23.8,999,99,99
2017,1,3,6,32,999,99,99,1.38,11.11,7.07,2,9999,999,23.8,999,99,99
2017,1,3,7,2,999,99,99,1.51,11.11,7.38,3,9999,999,23.8,999,99,99
2017,1,3,7,32,999,99,99,1.58,10.53,7.47,351,9999,999,23.8,999,99,99
2017,1,3,8,2,999,99,99,1.58,11.11,7.5,354,9999,999,23.8,999,99,99
2017,1,3,8,32,999,99,99,1.64,9.88,7.77,358,9999,999,23.8,999,99,99
2017,1,3,9,2,999,99,99,1.44,10.53,7.39,358,9999,999,23.8,999,99,99
2017,1,3,9,32,999,99,99,1.66,10.53,7.74,358,9999,999,23.8,999,99,99
2017,1,3,10,2,999,99,99,1.47,11.11,7.39,17,9999,999,23.8,999,99,99
2017,1,3,10,32,999,99,99,1.56,11.11,7.92,3,9999,999,23.8,999,99,99
2017,1,3,11,2,999,99,99,1.55,9.88,7.88,16,9999,999,23.8,999,99,99
2017,1,3,11,32,999,99,99,1.37,8.33,7.45,24,9999,999,23.8,999,99,99
2017,1,3,12,2,999,99,99,1.48,10.53,7.65,19,9999,999,23.8,999,99,99
2017,1,3,12,32,999,99,99,1.35,12.5,7.45,347,9999,999,23.8,999,99,99
2017,1,3,13,2,999,99,99,1.46,10.53,7.87,9,9999,999,23.8,999,99,99
2017,1,3,13,32,999,99,99,1.42,12.5,7.55,337,9999,999,23.8,999,99,99
2017,1,3,14,2,999,99,99,1.36,10.53,7.22,26,9999,999,23.7,999,99,99
2017,1,3,14,32,999,99,99,1.3,11.11,7.26,13,9999,999,23.7,999,99,99
2017,1,3,15,2,999,99,99,1.34,10.53,7.37,8,9999,999,23.7,999,99,99
2017,1,3,15,32,999,99,99,1.39,10.53,7.62,356,9999,999,23.7,999,99,99
2017,1,3,16,2,999,99,99,1.17,10.53,6.83,358,9999,999,23.7,999,99,99
2017,1,3,16,32,999,99,99,1.26,10.53,7.45,354,9999,999,23.7,999,99,99
2017,1,3,17,2,999,99,99,1.24,11.76,7.67,327,9999,999,23.7,999,99,99
2017,1,3,17,32,999,99,99,1.3,10.53,7.7,358,9999,999,23.7,999,99,99
2017,1,3,18,2,999,99,99,1.16,11.76,7.05,330,9999,999,23.7,999,99,99
2017,1,3,18,32,999,99,99,1.14,11.11,6.99,341,9999,999,23.7,999,99,99
2017,1,3,19,2,999,99,99,1.2,11.11,7.36,341,9999,999,23.7,999,99,99
2017,1,3,19,32,999,99,99,1.13,10.53,6.84,5,9999,999,23.7,999,99,99
2017,1,3,20,2,999,99,99,1.22,10.53,7.26,8,9999,999,23.7,999,99,99
2017,1,3,20,32,999,99,99,1.22,10.53,7.05,351,9999,999,23.7,999,99,99
2017,1,3,21,2,999,99,99,1.18,11.11,7.01,342,9999,999,23.7,999,99,99
2017,1,3,21,32,999,99,99,1.26,11.11,7.2,339,9999,999,23.8,999,99,99
2017,1,3,22,2,999,99,99,1.21,10.53,6.93,358,9999,999,23.8,999,99,99
2017,1,3,22,32,999,99,99,1.19,11.11,6.93,348,9999,999,23.8,999,99,99
2017,1,3,23,2,999,99,99,1.15,11.11,6.88,349,9999,999,23.8,999,99,99
2017,1,3,23,32,999,99,99,1.17,11.11,6.87,339,9999,999,23.8,999,99,99
2017,1,4,0,2,999,99,99,1.26,10.53,7.3,1,9999,999,23.8,999,99,99
2017,1,4,0,32,999,99,99,1.15,10.53,7.14,342,9999,999,23.8,999,99,99
2017,1,4,1,2,999,99,99,1.09,12.5,7,317,9999,999,23.8,999,99,99
2017,1,4,1,32,999,99,99,1.16,10.53,7.14,6,9999,999,23.8,999,99,99
2017,1,4,2,2,999,99,99,1.17,12.5,7.22,327,9999,999,23.8,999,99,99
2017,1,4,2,32,999,99,99,1.18,12.5,7.33,320,9999,999,23.8,999,99,99
2017,1,4,3,2,999,99,99,1.14,9.88,6.81,8,9999,999,23.8,999,99,99
2017,1,4,3,32,999,99,99,1.25,11.76,7.55,320,9999,999,23.8,999,99,99
2017,1,4,4,2,999,99,99,1.29,12.5,7.51,317,9999,999,23.8,999,99,99
2017,1,4,4,32,999,99,99,1.27,11.76,7.75,320,9999,999,23.7,999,99,99
2017,1,4,5,2,999,99,99,1.3,11.76,7.93,328,9999,999,23.8,999,99,99
2017,1,4,5,32,999,99,99,1.45,11.76,8.25,323,9999,999,23.7,999,99,99
2017,1,4,6,2,999,99,99,1.32,11.76,7.82,321,9999,999,23.7,999,99,99
2017,1,4,6,32,999,99,99,1.38,11.76,7.89,316,9999,999,23.7,999,99,99
2017,1,4,7,2,999,99,99,1.65,11.76,8.49,323,9999,999,23.7,999,99,99
2017,1,4,7,32,999,99,99,1.59,11.76,7.97,332,9999,999,23.7,999,99,99
2017,1,4,8,2,999,99,99,1.62,11.76,7.84,321,9999,999,23.7,999,99,99
2017,1,4,8,32,999,99,99,1.85,12.5,7.61,335,9999,999,23.7,999,99,99
2017,1,4,9,2,999,99,99,1.89,11.76,7.86,335,9999,999,23.7,999,99,99
2017,1,4,9,32,999,99,99,2.12,11.76,8.29,338,9999,999,23.7,999,99,99
2017,1,4,10,2,999,99,99,2.42,11.76,8.69,339,9999,999,23.7,999,99,99
2017,1,4,10,32,999,99,99,2.5,11.76,8.29,341,9999,999,23.7,999,99,99
2017,1,4,11,2,999,99,99,2.64,14.29,8.42,349,9999,999,23.7,999,99,99
2017,1,4,11,32,999,99,99,2.98,14.29,9.37,349,9999,999,23.7,999,99,99
2017,1,4,12,2,999,99,99,2.54,11.76,8.93,345,9999,999,23.6,999,99,99
2017,1,4,12,32,999,99,99,2.68,13.33,9.26,344,9999,999,23.7,999,99,99
2017,1,4,13,2,999,99,99,2.89,13.33,9.46,349,9999,999,23.6,999,99,99
2017,1,4,13,32,999,99,99,2.92,13.33,9.81,344,9999,999,23.6,999,99,99
2017,1,4,14,2,999,99,99,3.14,13.33,10.17,356,9999,999,23.6,999,99,99
2017,1,4,14,32,999,99,99,2.79,13.33,9.54,354,9999,999,23.6,999,99,99
2017,1,4,15,2,999,99,99,2.61,13.33,9.34,344,9999,999,23.6,999,99,99
2017,1,4,15,32,999,99,99,2.71,12.5,9.4,349,9999,999,23.6,999,99,99
2017,1,4,16,2,999,99,99,2.52,11.76,9.15,344,9999,999,23.6,999,99,99
2017,1,4,16,32,999,99,99,2.84,11.76,9.82,342,9999,999,23.5,999,99,99
2017,1,4,17,2,999,99,99,2.6,13.33,9.91,348,9999,999,23.5,999,99,99
2017,1,4,17,32,999,99,99,2.79,12.5,9.85,335,9999,999,23.5,999,99,99
2017,1,4,18,2,999,99,99,2.68,11.76,9.43,345,9999,999,23.5,999,99,99
2017,1,4,18,32,999,99,99,2.66,12.5,9.42,347,9999,999,23.5,999,99,99
2017,1,4,19,2,999,99,99,2.72,12.5,9.58,332,9999,999,23.5,999,99,99
2017,1,4,19,32,999,99,99,2.84,12.5,9.81,344,9999,999,23.5,999,99,99
2017,1,4,20,2,999,99,99,2.57,11.76,9.58,338,9999,999,23.6,999,99,99
2017,1,4,20,32,999,99,99,2.37,12.5,9.26,339,9999,999,23.6,999,99,99
2017,1,4,21,2,999,99,99,2.48,11.11,9,331,9999,999,23.6,999,99,99
2017,1,4,21,32,999,99,99,2.91,12.5,9.34,337,9999,999,23.6,999,99,99
2017,1,4,22,2,999,99,99,2.78,12.5,8.63,344,9999,999,23.7,999,99,99
2017,1,4,22,32,999,99,99,2.71,11.76,8.18,331,9999,999,23.7,999,99,99
2017,1,4,23,2,999,99,99,2.69,10.53,8.32,335,9999,999,23.7,999,99,99
2017,1,4,23,32,999,99,99,2.68,11.11,8.56,347,9999,999,23.7,999,99,99
2017,1,5,0,2,999,99,99,2.83,11.11,8.76,341,9999,999,23.7,999,99,99
2017,1,5,0,32,999,99,99,2.41,11.76,8.06,342,9999,999,23.7,999,99,99
2017,1,5,1,2,999,99,99,2.33,12.5,8.09,354,9999,999,23.7,999,99,99
2017,1,5,1,32,999,99,99,2.67,11.11,8.05,342,9999,999,23.7,999,99,99
2017,1,5,2,2,999,99,99,2.46,11.76,7.71,338,9999,999,23.7,999,99,99
2017,1,5,2,32,999,99,99,2.49,11.11,7.92,342,9999,999,23.7,999,99,99
2017,1,5,3,2,999,99,99,2.37,11.76,7.75,337,9999,999,23.6,999,99,99
2017,1,5,3,32,999,99,99,2.31,11.11,7.24,344,9999,999,23.6,999,99,99
2017,1,5,4,2,999,99,99,2.52,11.11,7.87,334,9999,999,23.6,999,99,99
2017,1,5,4,32,999,99,99,2.37,11.76,7.78,327,9999,999,23.6,999,99,99
2017,1,5,5,2,999,99,99,2.26,11.76,7.43,344,9999,999,23.6,999,99,99
2017,1,5,5,32,999,99,99,2.42,10.53,7.84,342,9999,999,23.6,999,99,99
2017,1,5,6,2,999,99,99,2.27,11.11,7.6,334,9999,999,23.6,999,99,99
2017,1,5,6,32,999,99,99,2.17,10.53,7.28,341,9999,999,23.6,999,99,99
2017,1,5,7,2,999,99,99,2.28,11.11,7.66,342,9999,999,23.6,999,99,99
2017,1,5,7,32,999,99,99,2.33,11.11,7.67,341,9999,999,23.6,999,99,99
2017,1,5,8,2,999,99,99,2.35,11.11,7.78,335,9999,999,23.6,999,99,99
2017,1,5,9,2,999,99,99,2.27,11.11,7.56,342,9999,999,23.6,999,99,99
2017,1,5,9,32,999,99,99,2.04,11.11,7.27,344,9999,999,23.6,999,99,99
2017,1,5,10,2,999,99,99,2.26,11.76,7.89,339,9999,999,23.6,999,99,99
2017,1,5,10,32,999,99,99,2.31,9.88,7.63,349,9999,999,23.6,999,99,99
2017,1,5,11,2,999,99,99,2.21,10.53,7.95,341,9999,999,23.6,999,99,99
2017,1,5,11,32,999,99,99,2.19,10.53,8.14,352,9999,999,23.6,999,99,99
2017,1,5,12,2,999,99,99,2.28,11.11,8.43,354,9999,999,23.6,999,99,99
2017,1,5,12,32,999,99,99,2.31,11.11,8.45,351,9999,999,23.6,999,99,99
2017,1,5,13,2,999,99,99,2.1,11.11,8.34,344,9999,999,23.6,999,99,99
2017,1,5,13,32,999,99,99,2.1,11.11,8.45,352,9999,999,23.6,999,99,99
2017,1,5,14,2,999,99,99,1.99,10.53,8.01,358,9999,999,23.6,999,99,99
2017,1,5,14,32,999,99,99,2.02,11.11,8.24,349,9999,999,23.6,999,99,99
2017,1,5,15,2,999,99,99,2.18,10.53,8.38,348,9999,999,23.5,999,99,99
2017,1,5,15,32,999,99,99,2.13,10.53,8.44,348,9999,999,23.5,999,99,99
2017,1,5,16,2,999,99,99,1.87,10.53,8.14,351,9999,999,23.5,999,99,99
2017,1,5,16,32,999,99,99,1.86,10.53,8.22,2,9999,999,23.6,999,99,99
2017,1,5,17,2,999,99,99,1.8,11.76,8.33,359,9999,999,23.6,999,99,99
2017,1,5,17,32,999,99,99,1.76,10.53,8.34,356,9999,999,23.6,999,99,99
2017,1,5,18,32,999,99,99,2.22,9.88,8.86,338,9999,999,23.6,999,99,99
2017,1,5,19,2,999,99,99,1.8,9.88,8.43,342,9999,999,23.6,999,99,99
2017,1,5,19,32,999,99,99,2.21,10.53,8.92,341,9999,999,23.6,999,99,99
2017,1,5,20,2,999,99,99,2.03,9.88,8.41,351,9999,999,23.6,999,99,99
2017,1,5,20,32,999,99,99,1.87,11.11,8.25,358,9999,999,23.6,999,99,99
2017,1,5,21,2,999,99,99,2,9.88,8.5,347,9999,999,23.6,999,99,99
2017,1,5,21,32,999,99,99,1.85,11.11,8.43,334,9999,999,23.6,999,99,99
2017,1,5,22,32,999,99,99,1.96,9.88,8.11,345,9999,999,23.6,999,99,99
2017,1,5,23,2,999,99,99,1.94,11.76,8.28,8,9999,999,23.6,999,99,99
2017,1,5,23,32,999,99,99,1.97,9.88,8,352,9999,999,23.6,999,99,99
2017,1,6,0,2,999,99,99,1.96,9.88,7.94,358,9999,999,23.6,999,99,99
2017,1,6,0,32,999,99,99,2.08,10.53,8.27,352,9999,999,23.6,999,99,99
2017,1,6,1,2,999,99,99,2.04,9.88,7.99,358,9999,999,23.6,999,99,99
2017,1,6,1,32,999,99,99,1.86,10.53,7.63,17,9999,999,23.7,999,99,99
2017,1,6,2,2,999,99,99,1.94,10.53,7.8,12,9999,999,23.7,999,99,99
2017,1,6,2,32,999,99,99,1.93,10.53,7.97,6,9999,999,23.6,999,99,99
2017,1,6,3,2,999,99,99,1.9,10.53,8.13,2,9999,999,23.6,999,99,99
2017,1,6,3,32,999,99,99,2.05,12.5,8.41,20,9999,999,23.6,999,99,99
2017,1,6,4,2,999,99,99,1.9,10.53,8.23,359,9999,999,23.6,999,99,99
2017,1,6,4,32,999,99,99,1.96,11.76,8.24,3,9999,999,23.6,999,99,99
2017,1,6,5,2,999,99,99,1.8,13.33,7.88,15,9999,999,23.6,999,99,99
2017,1,6,6,2,999,99,99,1.77,12.5,7.86,24,9999,999,23.5,999,99,99
2017,1,6,6,32,999,99,99,1.88,12.5,8.18,6,9999,999,23.5,999,99,99
2017,1,6,7,2,999,99,99,1.71,11.76,7.94,2,9999,999,23.5,999,99,99
2017,1,6,7,32,999,99,99,1.83,12.5,8.07,8,9999,999,23.5,999,99,99
2017,1,6,8,2,999,99,99,1.78,13.33,8.16,8,9999,999,23.5,999,99,99
2017,1,6,8,32,999,99,99,1.76,13.33,7.96,5,9999,999,23.5,999,99,99
2017,1,6,9,2,999,99,99,1.91,13.33,8.58,10,9999,999,23.5,999,99,99
2017,1,6,9,32,999,99,99,1.87,11.76,8.21,349,9999,999,23.5,999,99,99
2017,1,6,10,2,999,99,99,2.02,12.5,8.81,5,9999,999,23.5,999,99,99
2017,1,6,10,32,999,99,99,1.95,12.5,8.61,12,9999,999,23.5,999,99,99
2017,1,6,11,2,999,99,99,1.95,11.11,8.48,359,9999,999,23.5,999,99,99
2017,1,6,11,32,999,99,99,2.05,12.5,8.52,16,9999,999,23.5,999,99,99
2017,1,6,12,2,999,99,99,1.94,11.76,8.35,8,9999,999,23.5,999,99,99
2017,1,6,13,2,999,99,99,1.92,11.11,8.46,10,9999,999,23.5,999,99,99
2017,1,6,13,32,999,99,99,2.19,12.5,9.11,9,9999,999,23.5,999,99,99
2017,1,6,14,2,999,99,99,1.94,13.33,8.6,15,9999,999,23.5,999,99,99
2017,1,6,14,32,999,99,99,1.99,13.33,8.67,16,9999,999,23.5,999,99,99
2017,1,6,15,2,999,99,99,1.96,12.5,8.5,13,9999,999,23.5,999,99,99
2017,1,6,15,32,999,99,99,1.88,12.5,8.56,24,9999,999,23.6,999,99,99
2017,1,6,16,2,999,99,99,1.83,11.76,8.69,17,9999,999,23.5,999,99,99
2017,1,6,16,32,999,99,99,1.96,12.5,8.87,23,9999,999,23.5,999,99,99
2017,1,6,17,2,999,99,99,2.05,11.76,9.32,19,9999,999,23.6,999,99,99
2017,1,6,18,2,999,99,99,2.12,12.5,9.16,26,9999,999,23.5,999,99,99
2017,1,6,18,32,999,99,99,1.89,10.53,8.56,8,9999,999,23.6,999,99,99
2017,1,6,19,2,999,99,99,1.93,12.5,8.85,8,9999,999,23.6,999,99,99
2017,1,6,19,32,999,99,99,1.91,12.5,9,13,9999,999,23.6,999,99,99
2017,1,6,20,2,999,99,99,1.83,12.5,8.79,12,9999,999,23.6,999,99,99
2017,1,6,20,32,999,99,99,1.95,13.33,9.14,19,9999,999,23.6,999,99,99
2017,1,6,21,2,999,99,99,1.8,13.33,8.77,24,9999,999,23.6,999,99,99
2017,1,6,21,32,999,99,99,1.97,12.5,9.09,24,9999,999,23.6,999,99,99
2017,1,6,22,2,999,99,99,1.87,12.5,9.1,24,9999,999,23.6,999,99,99
2017,1,6,22,32,999,99,99,2.08,12.5,9.72,23,9999,999,23.7,999,99,99
2017,1,6,23,2,999,99,99,1.92,11.76,9.27,16,9999,999,23.7,999,99,99
2017,1,6,23,32,999,99,99,2.01,13.33,9.52,24,9999,999,23.7,999,99,99
2017,1,7,0,2,999,99,99,1.84,13.33,9.38,23,9999,999,23.8,999,99,99
2017,1,7,0,32,999,99,99,2.02,12.5,9.54,8,9999,999,23.8,999,99,99
2017,1,7,1,2,999,99,99,1.98,12.5,9.72,8,9999,999,23.8,999,99,99
2017,1,7,1,32,999,99,99,2.08,12.5,9.86,20,9999,999,23.8,999,99,99
2017,1,7,2,2,999,99,99,1.98,11.76,9.42,15,9999,999,23.8,999,99,99
2017,1,7,2,32,999,99,99,1.99,12.5,9.56,27,9999,999,23.8,999,99,99
2017,1,7,3,2,999,99,99,1.88,13.33,9.16,22,9999,999,23.7,999,99,99
2017,1,7,3,32,999,99,99,2.12,12.5,9.84,32,9999,999,23.7,999,99,99
2017,1,7,4,2,999,99,99,2.18,13.33,9.79,27,9999,999,23.7,999,99,99
2017,1,7,4,32,999,99,99,2.05,11.76,9.51,20,9999,999,23.7,999,99,99
2017,1,7,5,2,999,99,99,1.95,12.5,9.09,34,9999,999,23.7,999,99,99
2017,1,7,5,32,999,99,99,2.2,13.33,9.35,33,9999,999,23.7,999,99,99
2017,1,7,6,2,999,99,99,1.96,13.33,8.62,29,9999,999,23.7,999,99,99
2017,1,7,6,32,999,99,99,1.85,12.5,8.56,23,9999,999,23.6,999,99,99
2017,1,7,7,2,999,99,99,1.71,12.5,7.92,39,9999,999,23.6,999,99,99
2017,1,7,7,32,999,99,99,1.84,11.76,8.5,22,9999,999,23.5,999,99,99
2017,1,7,8,2,999,99,99,2.01,12.5,8.59,23,9999,999,23.5,999,99,99
2017,1,7,8,32,999,99,99,2.01,12.5,8.5,22,9999,999,23.5,999,99,99
