year,event,round,heat,name,scores
2014,Billabong Pro Tahiti,Round 2,Heat 1 ,Joel Parkinson,"[7.4, 8.17, 5.1, 6.67]"
2014,Billabong Pro Tahiti,Round 2,Heat 1 ,Taumata Puhetini,"[7.83, 4.67, 0.57]"
2014,Billabong Pro Tahiti,Round 2,Heat 2 ,Nathan Hedge,"[1.6, 2.0, 1.67]"
2014,Billabong Pro Tahiti,Round 2,Heat 2 ,Adriano de Souza,"[6.67, 0.6, 5.1]"
2014,Billabong Pro Tahiti,Round 2,Heat 3 ,Josh Kerr,"[8.83, 3.33, 2.83, 7.4, 7.43, 5.0, 2.77, 8.67]"
2014,Billabong Pro Tahiti,Round 2,Heat 3 ,Mitch Coleborn,"[0.5, 1.4, 7.17, 1.57, 3.47, 3.73, 4.07]"
2014,Billabong Pro Tahiti,Round 2,Heat 4 ,Brett Simpson,"[0.17, 3.67, 6.0, 5.5]"
2014,Billabong Pro Tahiti,Round 2,Heat 4 ,Jordy Smith,"[1.0, 4.33]"
2014,Billabong Pro Tahiti,Round 2,Heat 5 ,John John Florence,"[1.83, 6.0, 2.43, 2.07, 0.63, 5.0]"
2014,Billabong Pro Tahiti,Round 2,Heat 5 ,Raoni Monteiro,"[0.67, 1.63, 0.8]"
2014,Billabong Pro Tahiti,Round 2,Heat 6 ,Bede Durbidge,"[1.67, 4.0, 2.33, 0.43]"
2014,Billabong Pro Tahiti,Round 2,Heat 6 ,Glenn Hall,"[0.5, 0.37, 0.63, 0.2, 2.3]"
2014,Billabong Pro Tahiti,Round 2,Heat 7 ,Tiago Pires,"[1.1, 6.67, 0.5, 0.83]"
2014,Billabong Pro Tahiti,Round 2,Heat 7 ,Julian Wilson,"[1.6, 0.93, 6.0, 0.7]"
2014,Billabong Pro Tahiti,Round 2,Heat 8 ,Aritz Aranburu,"[0.5, 5.83, 8.23]"
2014,Billabong Pro Tahiti,Round 2,Heat 8 ,Freddy Patacchia Jr.,"[8.17, 0.17, 8.87]"
2014,Billabong Pro Tahiti,Round 2,Heat 9 ,C.J. Hobgood,[]
2014,Billabong Pro Tahiti,Round 2,Heat 9 ,Travis Logie,[]
2014,Billabong Pro Tahiti,Round 2,Heat 10 ,Mitch Crews,"[0.5, 0.47, 1.6, 5.17, 1.2, 5.0]"
2014,Billabong Pro Tahiti,Round 2,Heat 10 ,Miguel Pupo,"[0.83, 0.67, 2.57, 0.67, 5.83, 2.77]"
2014,Billabong Pro Tahiti,Round 2,Heat 11 ,Sebastian Zietz,"[1.5, 5.83]"
2014,Billabong Pro Tahiti,Round 2,Heat 11 ,Alejo Muniz,"[0.5, 0.67, 0.67, 0.7, 1.3]"
2014,Billabong Pro Tahiti,Round 2,Heat 12 ,Matt Wilkinson,"[4.33, 6.17, 2.67, 7.1, 3.23]"
2014,Billabong Pro Tahiti,Round 2,Heat 12 ,Adam Melling,"[1.0, 6.93, 1.9]"
2014,Billabong Pro Tahiti,Round 1,Heat 1 ,Kelly Slater,"[7.0, 5.93, 3.67]"
2014,Billabong Pro Tahiti,Round 1,Heat 1 ,Sebastian Zietz,"[4.67, 5.67, 1.5]"
2014,Billabong Pro Tahiti,Round 1,Heat 1 ,Glenn Hall,"[3.0, 0.6, 1.53]"
2014,Billabong Pro Tahiti,Round 1,Heat 2 ,Michel Bourez,"[1.0, 1.9, 6.83, 2.5, 2.83]"
2014,Billabong Pro Tahiti,Round 1,Heat 2 ,Matt Wilkinson,"[1.33, 0.5, 6.0, 1.63, 1.53]"
2014,Billabong Pro Tahiti,Round 1,Heat 2 ,Raoni Monteiro,"[2.0, 4.0, 3.17, 0.37]"
