year,event,round,heat,name,scores
2016,Quiksilver Pro France,Round 2,Heat 1 Watch replay,Matt Wilkinson,"[7.83, 2.67, 6.73, 0.9]"
2016,Quiksilver Pro France,Round 2,Heat 1 Watch replay,Joan Duru,"[6.5, 7.63, 1.57, 6.7]"
2016,Quiksilver Pro France,Round 2,Heat 2 Watch replay,Ryan Callinan,"[2.17, 3.0, 5.33, 2.67, 0.2, 1.0, 0.33, 0.5]"
2016,Quiksilver Pro France,Round 2,Heat 2 Watch replay,Jordy Smith,"[4.33, 0.5, 5.0, 1.43, 6.5, 1.1, 5.33]"
2016,Quiksilver Pro France,Round 2,Heat 3 Watch replay,Leonardo Fioravanti,"[1.87, 1.97, 4.17, 1.73, 6.93]"
2016,Quiksilver Pro France,Round 2,Heat 3 Watch replay,Kelly Slater,"[1.6, 1.67, 2.3, 1.8, 4.33, 5.83, 3.93, 3.17, 1.8]"
2016,Quiksilver Pro France,Round 2,Heat 4 Watch replay,Matt Banting,"[0.57, 2.83, 0.43, 2.7, 0.8, 3.63, 2.43, 4.9, 0.3, 6.6]"
2016,Quiksilver Pro France,Round 2,Heat 4 Watch replay,Joel Parkinson,"[4.0, 3.07, 2.43, 5.67, 0.8, 5.07]"
2016,Quiksilver Pro France,Round 2,Heat 5 Watch replay,Julian Wilson,"[1.0, 4.33, 1.77, 0.73, 5.6]"
2016,Quiksilver Pro France,Round 2,Heat 5 Watch replay,Jeremy Flores,"[2.5, 4.1, 0.7, 5.33, 2.93, 0.5, 0.37, 1.4, 0.3, 1.53, 3.43, 0.37, 1.63, 2.73, 1.77]"
2016,Quiksilver Pro France,Round 2,Heat 6 Watch replay,Filipe Toledo,"[0.9, 3.5, 8.67, 3.77, 5.27, 0.2, 5.17, 0.5, 7.0, 0.5]"
2016,Quiksilver Pro France,Round 2,Heat 6 Watch replay,Alex Ribeiro,"[0.57, 0.53, 1.17, 5.5, 0.3, 0.2, 2.1]"
2016,Quiksilver Pro France,Round 2,Heat 7 Watch replay,Alejo Muniz,"[2.5, 1.5, 1.93, 4.0, 2.73, 3.4, 0.43, 5.5, 6.5]"
2016,Quiksilver Pro France,Round 2,Heat 7 Watch replay,Michel Bourez,"[5.33, 0.43, 2.77, 4.73, 6.0, 0.2, 2.63, 2.43, 0.23, 1.0]"
2016,Quiksilver Pro France,Round 2,Heat 8 Watch replay,Jack Freestone,"[5.17, 0.43, 1.4, 5.93, 1.63, 5.93, 0.7, 0.2, 6.43]"
2016,Quiksilver Pro France,Round 2,Heat 8 Watch replay,Josh Kerr,"[4.5, 4.23, 2.93, 2.0, 0.2, 4.8, 0.73, 1.6]"
2016,Quiksilver Pro France,Round 2,Heat 9 Watch replay,Sebastian Zietz,"[8.43, 3.17, 0.23, 3.33, 4.17, 1.0]"
2016,Quiksilver Pro France,Round 2,Heat 9 Watch replay,Adam Melling,"[2.0, 6.17, 5.0, 5.17, 2.5, 0.87]"
2016,Quiksilver Pro France,Round 2,Heat 10 Watch replay,Conner Coffin,"[3.67, 7.33, 0.67]"
2016,Quiksilver Pro France,Round 2,Heat 10 Watch replay,Wiggolly Dantas,"[5.67, 4.9, 0.2, 4.23, 6.93, 5.07]"
2016,Quiksilver Pro France,Round 2,Heat 11 Watch replay,Stuart Kennedy,"[6.33, 1.0, 0.5, 0.57, 5.33, 0.93, 4.63, 2.67, 5.67]"
2016,Quiksilver Pro France,Round 2,Heat 11 Watch replay,Dusty Payne,"[0.43, 5.67, 1.03, 4.83, 2.23, 0.7, 4.1, 3.37, 0.43]"
2016,Quiksilver Pro France,Round 2,Heat 12 Watch replay,Kanoa Igarashi,"[2.67, 2.07, 3.03, 5.5, 0.5, 2.43, 6.93]"
2016,Quiksilver Pro France,Round 2,Heat 12 Watch replay,Jadson Andre,"[0.73, 1.0, 3.67, 5.5, 0.3, 0.37, 0.57, 1.4, 0.5, 1.4]"
2016,Quiksilver Pro France,Round 1,Heat 1 Watch replay,Nat Young,"[7.17, 3.83, 0.23]"
