year,event,round,heat,name,scores
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 1 Watch replay,Filipe Toledo,"[1.0, 0.5, 1.73, 0.53, 1.43]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 1 Watch replay,Samuel Pupo,"[0.5, 0.3, 0.33, 3.83, 1.07, 1.2]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 2 Watch replay,Owen Wright,"[2.5, 0.93, 1.13, 1.07, 1.67, 3.33, 0.8, 0.33, 1.8]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 2 Watch replay,Miguel Blanco,"[3.67, 2.8, 1.07, 0.7, 0.3, 3.7]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 3 Watch replay,Wade Carmichael,"[3.7, 0.3, 3.3, 0.5, 1.87]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 3 Watch replay,Vasco Ribeiro,"[3.0, 0.37, 0.57, 2.5, 1.17, 0.87, 0.5, 0.4, 3.93]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 4 Watch replay,Kolohe Andino,"[0.27, 1.07, 1.67, 0.8, 0.83, 0.8, 1.93, 3.6, 1.13, 1.53, 5.17]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 4 Watch replay,Wiggolly Dantas,"[5.0, 3.33, 0.5, 1.77, 4.73, 0.43, 3.2, 0.23, 2.87, 0.87, 3.63]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 5 Watch replay,Willian Cardoso,"[0.5, 5.0, 4.93, 0.73]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 5 Watch replay,Keanu Asing,"[0.77, 0.8, 5.17, 1.37, 3.5, 4.0, 4.1, 4.5, 1.0, 0.5]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 6 Watch replay,Michael Rodrigues,"[0.43, 0.3, 4.67, 1.93, 4.4, 0.47, 0.7, 2.2, 5.1, 6.0]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 6 Watch replay,Miguel Pupo,"[0.57, 3.5, 5.83, 0.57, 4.27, 0.5, 0.83, 0.27, 0.73]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 7 Watch replay,Joan Duru,"[2.67, 2.7, 1.87, 3.1, 4.17, 0.7, 4.83]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 7 Watch replay,Adriano de Souza,"[4.0, 0.5]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 8 Watch replay,Matt Wilkinson,"[0.5, 2.67, 4.43, 5.43, 0.5, 1.5, 0.3, 1.07]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 8 Watch replay,Sebastian Zietz,"[4.83, 0.33, 3.23, 2.57]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 9 Watch replay,Jeremy Flores,"[2.17, 2.5, 2.37, 1.0, 0.5]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 9 Watch replay,Michael February,"[4.67, 1.0, 2.6, 4.63, 4.27, 5.17]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 10 Watch replay,Patrick Gudauskas,[4.1]
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 10 Watch replay,Griffin Colapinto,"[1.0, 0.5, 3.83, 4.83, 4.0, 0.97, 0.5]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 11 Watch replay,Ezekiel Lau,"[0.5, 0.5, 5.83, 1.0, 4.93, 1.27]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 11 Watch replay,Connor O'Leary,"[3.17, 3.27, 3.4, 4.83, 3.53, 0.23]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 12 Watch replay,Frederico Morais,"[4.67, 1.5, 4.0, 1.77, 0.5, 5.67, 3.07]"
2018,MEO Rip Curl Pro Portugal,Round 2,Heat 12 Watch replay,Yago Dora,"[0.43, 0.97, 2.93, 0.5, 0.23, 2.43]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 1 Watch replay,Ryan Callinan,"[0.93, 3.53, 1.0, 0.33, 0.4, 0.5]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 1 Watch replay,Ezekiel Lau,"[3.67, 0.63, 0.3, 0.77, 0.2, 0.6, 0.73]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 1 Watch replay,Owen Wright,"[2.0, 3.0, 0.2, 0.77, 3.23, 0.77, 1.63, 3.27, 0.5, 2.67]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 2 Watch replay,Jordy Smith,"[2.67, 0.37, 0.9]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 2 Watch replay,Yago Dora,"[0.73, 0.57, 3.0, 2.57, 0.87]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 2 Watch replay,Keanu Asing,"[0.2, 1.5, 1.13, 0.5, 0.23, 2.17, 2.37, 0.23, 0.73, 0.5]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 3 Watch replay,Italo Ferreira,"[1.13, 2.67, 2.07, 2.63, 0.5]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 3 Watch replay,Frederico Morais,"[2.0, 0.5, 3.17, 1.67, 2.87, 3.03, 3.03, 1.77]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 3 Watch replay,Wiggolly Dantas,"[1.7, 0.7, 2.73, 1.0]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 4 Watch replay,Julian Wilson,"[0.5, 3.93, 0.5, 0.73, 1.13]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 4 Watch replay,Connor O'Leary,"[0.5, 4.37, 5.83, 1.27, 6.17]"
2018,MEO Rip Curl Pro Portugal,Round 1,Heat 4 Watch replay,Vasco Ribeiro,"[3.33, 0.3, 0.73, 3.47, 0.63, 0.5, 0.2, 6.0]"
