year,event,round,heat,name,scores
2009,Billabong Pro Mundaka,Round 2,Heat 1 ,C.J. Hobgood,"[5.5, 8.17, 6.83, 1.23, 6.0, 0.37, 4.23]"
2009,Billabong Pro Mundaka,Round 2,Heat 1 ,Nic Muscroft,"[1.0, 0.87, 3.5, 1.07, 2.43, 0.5, 2.63, 4.77, 3.33]"
2009,Billabong Pro Mundaka,Round 2,Heat 2 ,Kekoa Bacalso,"[4.0, 3.0, 8.0, 3.73, 5.33]"
2009,Billabong Pro Mundaka,Round 2,Heat 2 ,Dane Reynolds,"[3.33, 0.2, 0.5, 3.37, 0.27, 4.83, 1.6, 0.63, 1.4, 2.17]"
2009,Billabong Pro Mundaka,Round 2,Heat 3 ,Jordy Smith,"[8.0, 0.3, 0.77, 0.57, 0.73, 3.57, 6.67, 3.7]"
2009,Billabong Pro Mundaka,Round 2,Heat 3 ,Michel Bourez,"[2.67, 0.2, 5.5, 2.9, 3.93, 1.83, 0.6, 3.03]"
2009,Billabong Pro Mundaka,Round 2,Heat 4 ,Bede Durbidge,"[5.0, 0.37, 6.33, 7.33, 6.5, 2.53]"
2009,Billabong Pro Mundaka,Round 2,Heat 4 ,Mikael Picon,"[0.43, 4.33, 4.93, 0.33, 2.5, 5.6, 1.67, 4.5]"
2009,Billabong Pro Mundaka,Round 2,Heat 5 ,Bobby Martinez,"[1.83, 1.7, 3.67, 3.67, 7.17, 9.67, 0.9, 2.5, 0.87, 1.8]"
2009,Billabong Pro Mundaka,Round 2,Heat 5 ,Chris Ward,"[4.67, 1.27, 0.37, 2.33, 0.2, 0.3, 1.1]"
2009,Billabong Pro Mundaka,Round 2,Heat 6 ,Chris Davidson,"[0.43, 0.4, 0.3, 1.1, 0.27, 1.77, 0.73, 5.33, 7.83]"
2009,Billabong Pro Mundaka,Round 2,Heat 6 ,Damien Hobgood,"[0.4, 5.17, 4.1, 1.13, 2.67, 4.67, 3.1, 6.07, 6.73, 1.2]"
2009,Billabong Pro Mundaka,Round 2,Heat 7 ,Kai Otton,"[0.63, 6.83, 1.1, 3.2, 1.77, 7.43, 0.3, 6.17, 5.97]"
2009,Billabong Pro Mundaka,Round 2,Heat 7 ,Adrian Buchan,"[0.5, 3.5, 0.53, 5.5, 3.6, 0.8, 1.5, 2.7, 0.37, 2.33, 4.77, 1.8]"
2009,Billabong Pro Mundaka,Round 2,Heat 8 ,Drew Courtney,"[7.5, 1.83, 0.13, 1.5, 6.17, 1.37, 0.33, 1.53, 4.93, 0.23]"
2009,Billabong Pro Mundaka,Round 2,Heat 8 ,Joel Parkinson,"[0.97, 4.67, 2.57, 4.1, 2.43, 5.23, 6.07]"
2009,Billabong Pro Mundaka,Round 2,Heat 9 ,Mick Fanning,"[4.67, 4.17, 1.33, 3.6, 4.87, 6.0, 0.97, 6.67, 4.07]"
2009,Billabong Pro Mundaka,Round 2,Heat 9 ,David Weare,"[1.17, 1.5, 0.7, 1.0, 0.83, 1.83, 0.83, 3.9, 1.53]"
