year,event,round,heat,name,scores
2014,Fiji Pro,Round 2,Heat 1 ,Taj Burrow,"[3.0, 0.4, 7.5, 5.5, 1.23, 3.67]"
2014,Fiji Pro,Round 2,Heat 1 ,Isei Tokovou,"[3.43, 1.0, 0.57, 0.97]"
2014,Fiji Pro,Round 2,Heat 2 ,Mick Fanning,"[5.83, 4.0, 6.6, 5.4, 5.17]"
2014,Fiji Pro,Round 2,Heat 2 ,Wiggolly Dantas,"[5.83, 4.43, 0.5, 0.3, 5.77]"
2014,Fiji Pro,Round 2,Heat 3 ,Glenn Hall,"[0.77, 3.5, 6.73, 4.4, 5.03, 0.2]"
2014,Fiji Pro,Round 2,Heat 3 ,Josh Kerr,"[5.67, 0.63, 3.93, 2.93, 4.3, 0.43, 3.67, 4.3]"
2014,Fiji Pro,Round 2,Heat 4 ,Nat Young,"[0.7, 7.5, 0.27, 5.23, 0.43, 1.8, 1.0, 7.17, 1.07]"
2014,Fiji Pro,Round 2,Heat 4 ,Brett Simpson,"[5.17, 3.5, 2.5, 6.0, 4.5, 2.37, 0.77]"
2014,Fiji Pro,Round 2,Heat 5 ,Tiago Pires,"[1.4, 4.0, 1.0, 0.7, 0.5, 0.2, 7.77, 4.83, 6.1]"
2014,Fiji Pro,Round 2,Heat 5 ,C.J. Hobgood,"[2.5, 4.17, 0.77, 0.37, 1.0, 0.3, 3.23]"
2014,Fiji Pro,Round 2,Heat 6 ,Bede Durbidge,"[3.83, 6.67, 0.6, 4.43, 7.7, 0.23, 2.5, 2.07]"
2014,Fiji Pro,Round 2,Heat 6 ,Dion Atkinson,"[4.33, 5.5, 0.2, 3.87, 0.77, 5.7, 8.5]"
2014,Fiji Pro,Round 2,Heat 7 ,Alejo Muniz,"[2.07, 6.33, 0.73, 0.63, 4.83, 2.3, 2.93, 6.77]"
2014,Fiji Pro,Round 2,Heat 7 ,Miguel Pupo,"[0.5, 2.5, 1.93, 3.67, 8.33, 4.6, 0.93, 0.37]"
2014,Fiji Pro,Round 2,Heat 8 ,Kolohe Andino,"[1.33, 4.33, 3.93, 5.83, 5.4, 6.87, 2.77]"
2014,Fiji Pro,Round 2,Heat 8 ,Aritz Aranburu,"[2.57, 4.73, 6.1]"
2014,Fiji Pro,Round 2,Heat 9 ,Kai Otton,"[7.0, 6.7, 5.07, 6.9, 2.9, 0.77, 7.1, 2.0]"
2014,Fiji Pro,Round 2,Heat 9 ,Matt Wilkinson,"[0.6, 4.5, 1.77, 2.93, 0.8, 6.6]"
2014,Fiji Pro,Round 2,Heat 10 ,Filipe Toledo,"[4.83, 6.67, 1.73, 2.07, 6.23]"
2014,Fiji Pro,Round 2,Heat 10 ,Jadson Andre,"[0.83, 5.67, 0.3, 0.87, 6.83, 0.5, 5.63]"
2014,Fiji Pro,Round 2,Heat 11 ,Adrian Buchan,"[3.67, 4.67, 0.37, 6.67, 4.83, 3.9, 7.43, 0.77, 0.5]"
2014,Fiji Pro,Round 2,Heat 11 ,Travis Logie,"[0.5, 0.6, 1.67, 1.37, 7.33, 4.63]"
2014,Fiji Pro,Round 2,Heat 12 ,Jeremy Flores,"[6.0, 6.1, 2.07, 8.43, 1.0, 3.57, 0.7, 1.67]"
2014,Fiji Pro,Round 2,Heat 12 ,Mitch Crews,"[3.17, 0.3, 5.83, 3.87, 1.57, 3.77, 1.6, 1.2]"
2014,Fiji Pro,Round 1,Heat 1 ,Adriano de Souza,"[3.47, 6.17, 5.73]"
2014,Fiji Pro,Round 1,Heat 1 ,Kai Otton,"[3.33, 3.93, 4.33, 0.5, 5.83, 4.07]"
2014,Fiji Pro,Round 1,Heat 1 ,Tiago Pires,"[0.57, 1.0]"
2014,Fiji Pro,Round 1,Heat 2 ,Michel Bourez,"[8.83, 0.3, 4.7, 7.0, 5.8, 1.5]"
2014,Fiji Pro,Round 1,Heat 2 ,Brett Simpson,"[6.33, 1.57, 5.33, 8.43, 1.8, 5.17]"
