year,event,round,heat,name,scores
2012,Billabong Rio Pro,Round 2,Heat 1 ,Peterson Crisanto,"[0.93, 3.0, 1.5, 0.57, 7.83]"
2012,Billabong Rio Pro,Round 2,Heat 1 ,Gabriel Medina,"[0.43, 0.77, 3.0, 4.17, 0.87, 1.03, 1.27]"
2012,Billabong Rio Pro,Round 2,Heat 2 ,Michel Bourez,"[6.43, 0.5, 0.3, 8.67]"
2012,Billabong Rio Pro,Round 2,Heat 2 ,Tomas Hermes,"[6.83, 0.57, 0.7, 4.5, 0.3, 5.83, 1.0, 4.77, 3.77]"
2012,Billabong Rio Pro,Round 2,Heat 3 ,John John Florence,"[4.67, 1.93, 0.57, 5.33, 7.83, 1.03, 1.63, 8.37, 7.27]"
2012,Billabong Rio Pro,Round 2,Heat 3 ,Willian Cardoso,"[1.83, 0.37, 1.23, 1.17, 1.3, 5.33]"
2012,Billabong Rio Pro,Round 2,Heat 4 ,Heitor Alves,"[0.93, 0.77, 0.5, 2.57, 2.33, 3.43]"
2012,Billabong Rio Pro,Round 2,Heat 4 ,Taylor Knox,"[0.33, 1.5, 0.5, 1.57, 0.23, 3.9, 1.4, 0.5]"
2012,Billabong Rio Pro,Round 2,Heat 5 ,Patrick Gudauskas,"[3.0, 0.93, 1.5, 4.33, 0.63, 1.77, 1.1, 5.5, 2.4]"
2012,Billabong Rio Pro,Round 2,Heat 5 ,Damien Hobgood,"[0.2, 1.07, 0.8, 1.8, 0.3, 2.77, 3.73, 0.63, 3.73]"
2012,Billabong Rio Pro,Round 2,Heat 6 ,Brett Simpson,"[1.1, 4.33, 0.47, 0.63, 0.77, 0.8, 0.4, 0.53, 0.83, 5.0]"
2012,Billabong Rio Pro,Round 2,Heat 6 ,Jadson Andre,"[0.5, 0.73, 0.57, 4.73, 0.57, 2.4, 3.87]"
2012,Billabong Rio Pro,Round 2,Heat 7 ,Bede Durbidge,"[8.0, 4.0, 1.9]"
2012,Billabong Rio Pro,Round 2,Heat 7 ,Freddy Patacchia Jr.,"[2.17, 0.23, 0.23, 0.1, 0.43, 0.47]"
2012,Billabong Rio Pro,Round 2,Heat 8 ,C.J. Hobgood,"[3.33, 1.07, 0.27, 1.5, 1.6, 8.03, 0.67, 0.3, 0.27, 0.27, 0.67]"
2012,Billabong Rio Pro,Round 2,Heat 8 ,Yadin Nicol,"[0.9, 4.0, 0.67, 0.67, 3.97, 0.93, 0.83]"
2012,Billabong Rio Pro,Round 2,Heat 9 ,Travis Logie,"[2.17, 0.3, 3.83, 5.5, 3.8, 0.5]"
2012,Billabong Rio Pro,Round 2,Heat 9 ,Raoni Monteiro,"[2.0, 1.33, 3.5, 2.2, 0.73, 0.63]"
2012,Billabong Rio Pro,Round 2,Heat 10 ,Tiago Pires,"[0.3, 4.5, 0.67, 0.37, 6.0, 1.83, 4.9, 0.5]"
2012,Billabong Rio Pro,Round 2,Heat 10 ,Kai Otton,"[3.33, 2.93, 2.87, 0.57, 2.0, 0.5, 0.67, 6.87, 0.37]"
2012,Billabong Rio Pro,Round 2,Heat 11 ,Kolohe Andino,"[0.5, 2.0, 0.7, 0.83, 1.83, 4.83, 7.33, 0.83]"
2012,Billabong Rio Pro,Round 2,Heat 11 ,Kieren Perrow,"[1.0, 5.5, 0.37]"
2012,Billabong Rio Pro,Round 2,Heat 12 ,Adam Melling,"[1.07, 0.6, 4.17, 7.33, 9.67]"
2012,Billabong Rio Pro,Round 2,Heat 12 ,Matt Wilkinson,"[6.83, 0.9, 3.1, 0.93, 7.43]"
2012,Billabong Rio Pro,Round 1,Heat 1 ,Josh Kerr,"[5.83, 0.9, 1.27, 1.0, 4.17, 6.03, 4.97]"
2012,Billabong Rio Pro,Round 1,Heat 1 ,Bede Durbidge,"[0.67, 0.67, 2.67, 1.8, 6.5, 0.2, 4.23, 1.17, 4.73]"
2012,Billabong Rio Pro,Round 1,Heat 1 ,Jadson Andre,"[1.83, 5.33, 1.93, 3.43, 4.13, 4.23, 0.83, 2.13]"
2012,Billabong Rio Pro,Round 1,Heat 2 ,Jordy Smith,"[0.67, 2.0, 2.0, 7.5, 4.57, 3.17, 6.07, 0.57, 0.8, 0.2]"
2012,Billabong Rio Pro,Round 1,Heat 2 ,C.J. Hobgood,"[2.07, 0.27, 4.83, 3.67, 5.67, 7.57]"
2012,Billabong Rio Pro,Round 1,Heat 2 ,Patrick Gudauskas,"[3.17, 0.23, 3.7, 0.4, 5.03, 6.5, 1.53]"
2012,Billabong Rio Pro,Round 1,Heat 3 ,Owen Wright,"[0.2, 3.83, 5.67, 7.17, 6.43, 1.83]"
2012,Billabong Rio Pro,Round 1,Heat 3 ,Raoni Monteiro,"[4.67, 0.5, 0.93, 3.4, 4.53, 2.03, 0.2, 0.9]"
2012,Billabong Rio Pro,Round 1,Heat 3 ,Taylor Knox,"[2.17, 0.53, 1.43, 2.43, 3.6]"
2012,Billabong Rio Pro,Round 1,Heat 4 ,Adriano de Souza,"[7.5, 1.87, 2.73, 0.43, 7.3, 0.23, 0.5]"
2012,Billabong Rio Pro,Round 1,Heat 4 ,Kai Otton,"[7.7, 6.83, 6.4, 5.47, 0.57, 0.87]"
2012,Billabong Rio Pro,Round 1,Heat 4 ,Willian Cardoso,"[5.83, 2.17, 1.0, 5.57, 3.93]"
2012,Billabong Rio Pro,Round 1,Heat 5 ,Taj Burrow,"[4.67, 0.2, 1.2, 6.07, 2.2, 7.33, 8.83, 3.13]"
2012,Billabong Rio Pro,Round 1,Heat 5 ,Kieren Perrow,"[1.43, 5.6, 5.6, 3.27, 4.17]"
2012,Billabong Rio Pro,Round 1,Heat 5 ,Tomas Hermes,"[4.27, 2.27, 0.77, 1.17, 3.5, 3.83, 5.1, 4.43, 0.93]"
2012,Billabong Rio Pro,Round 1,Heat 6 ,Joel Parkinson,"[7.67, 4.43, 8.33, 3.97, 7.33, 2.17, 3.2, 2.97]"
2012,Billabong Rio Pro,Round 1,Heat 6 ,Matt Wilkinson,"[1.0, 1.2, 4.73, 3.17, 0.2, 5.5]"
2012,Billabong Rio Pro,Round 1,Heat 6 ,Peterson Crisanto,"[5.0, 3.17, 1.47, 1.67, 1.63, 0.5, 4.7]"
2012,Billabong Rio Pro,Round 1,Heat 7 ,Julian Wilson,"[1.77, 7.87, 9.27, 6.27, 2.37, 7.67]"
2012,Billabong Rio Pro,Round 1,Heat 7 ,Freddy Patacchia Jr.,"[1.87, 0.2, 1.17, 3.33, 0.43, 4.17, 5.07, 0.2, 8.67]"
2012,Billabong Rio Pro,Round 1,Heat 7 ,Brett Simpson,"[5.17, 1.17, 2.5, 5.83, 5.73, 2.63, 1.57]"
2012,Billabong Rio Pro,Round 1,Heat 8 ,Adrian Buchan,"[3.93, 6.0, 9.0]"
2012,Billabong Rio Pro,Round 1,Heat 8 ,Gabriel Medina,"[0.2, 0.8, 6.67, 7.57, 2.0, 0.53]"
2012,Billabong Rio Pro,Round 1,Heat 8 ,Yadin Nicol,"[4.17, 5.33, 5.97, 1.07]"
2012,Billabong Rio Pro,Round 1,Heat 9 ,Mick Fanning,"[8.67, 2.0, 2.4, 6.0, 0.3, 6.43, 7.67]"
2012,Billabong Rio Pro,Round 1,Heat 9 ,Travis Logie,"[1.87, 4.83, 0.27, 8.1, 5.77, 3.67]"
2012,Billabong Rio Pro,Round 1,Heat 9 ,Damien Hobgood,"[5.67, 2.07, 0.2, 7.1, 0.5, 6.43]"
2012,Billabong Rio Pro,Round 1,Heat 10 ,Miguel Pupo,"[4.67, 0.23, 6.5, 7.4, 2.0, 6.43]"
2012,Billabong Rio Pro,Round 1,Heat 10 ,Tiago Pires,"[9.07, 4.1, 2.93, 3.37]"
2012,Billabong Rio Pro,Round 1,Heat 10 ,Michel Bourez,"[0.83, 3.17, 4.07, 1.07, 7.5]"
2012,Billabong Rio Pro,Round 1,Heat 11 ,Jeremy Flores,"[3.83, 6.67, 6.67, 1.03, 7.17, 4.07, 1.47]"
2012,Billabong Rio Pro,Round 1,Heat 11 ,Kolohe Andino,"[4.67, 0.23, 5.5, 1.13, 1.93, 0.2, 1.63, 1.2]"
2012,Billabong Rio Pro,Round 1,Heat 11 ,Heitor Alves,"[3.17, 6.0, 0.9, 3.37]"
2012,Billabong Rio Pro,Round 1,Heat 12 ,Alejo Muniz,"[1.67, 4.17, 0.37, 4.73, 0.3, 5.6, 7.73, 7.2]"
2012,Billabong Rio Pro,Round 1,Heat 12 ,Adam Melling,"[5.0, 2.63, 0.17, 7.57]"
2012,Billabong Rio Pro,Round 1,Heat 12 ,John John Florence,"[0.2, 0.37, 3.83, 1.0, 0.37, 1.63, 1.7, 5.33]"
2012,Billabong Rio Pro,Round 3,Heat 1 ,Tiago Pires,"[2.83, 2.43, 5.17, 3.87, 0.83, 5.23]"
2012,Billabong Rio Pro,Round 3,Heat 1 ,Owen Wright,"[4.17, 1.4, 0.37, 1.37, 2.23, 1.57]"
2012,Billabong Rio Pro,Round 3,Heat 2 ,Michel Bourez,"[0.67, 4.27, 4.43, 2.27, 1.43, 2.73]"
2012,Billabong Rio Pro,Round 3,Heat 2 ,Brett Simpson,"[3.0, 1.33, 0.77, 5.5, 0.83, 0.43, 3.13, 0.83]"
2012,Billabong Rio Pro,Round 3,Heat 3 ,Jordy Smith,"[1.5, 4.33, 6.5, 2.33, 0.87, 8.17, 0.77, 1.27, 9.2, 5.83]"
2012,Billabong Rio Pro,Round 3,Heat 3 ,Kolohe Andino,"[0.93, 0.5, 0.5, 1.57, 2.83, 3.5, 1.13]"
2012,Billabong Rio Pro,Round 3,Heat 4 ,Mick Fanning,"[6.0, 7.0, 4.33, 4.6, 1.37]"
2012,Billabong Rio Pro,Round 3,Heat 4 ,Bede Durbidge,"[0.5, 3.0, 1.17, 0.57, 0.2]"
2012,Billabong Rio Pro,Round 3,Heat 5 ,Alejo Muniz,"[8.77, 1.13, 4.27, 4.57, 0.27, 3.0]"
2012,Billabong Rio Pro,Round 3,Heat 5 ,Heitor Alves,"[0.83, 7.67, 0.67]"
2012,Billabong Rio Pro,Round 3,Heat 6 ,Joel Parkinson,"[4.5, 8.0, 1.6, 5.07, 1.93, 2.53]"
2012,Billabong Rio Pro,Round 3,Heat 6 ,Peterson Crisanto,"[4.67, 0.5, 1.23, 0.83, 1.97, 8.0, 0.43, 1.33, 1.17]"
2012,Billabong Rio Pro,Round 3,Heat 7 ,Taj Burrow,"[2.0, 4.93, 7.5, 7.0]"
2012,Billabong Rio Pro,Round 3,Heat 7 ,Patrick Gudauskas,"[4.07, 4.67, 5.27, 0.67, 8.43, 0.6, 0.5, 1.3]"
2012,Billabong Rio Pro,Round 3,Heat 8 ,John John Florence,"[1.6, 2.07, 7.33, 1.17, 1.2, 5.17, 3.0, 0.5, 4.5, 8.9, 3.17]"
2012,Billabong Rio Pro,Round 3,Heat 8 ,Miguel Pupo,"[7.17, 0.83, 1.3, 0.73, 5.67, 0.3, 0.87, 1.5, 0.7, 6.97]"
2012,Billabong Rio Pro,Round 3,Heat 9 ,Julian Wilson,"[1.6, 0.37, 9.07, 6.83]"
2012,Billabong Rio Pro,Round 3,Heat 9 ,C.J. Hobgood,"[1.07, 1.83, 0.93, 3.17, 1.63, 5.77, 0.5, 0.9]"
2012,Billabong Rio Pro,Round 3,Heat 10 ,Josh Kerr,"[1.4, 7.4, 1.4, 0.57, 1.97, 3.33]"
2012,Billabong Rio Pro,Round 3,Heat 10 ,Adam Melling,"[4.33, 0.43, 0.77, 1.17, 1.93, 1.3, 3.0]"
2012,Billabong Rio Pro,Round 3,Heat 11 ,Jeremy Flores,"[0.87, 4.67, 7.0, 1.07, 1.93, 0.2, 1.17, 0.33, 1.1, 6.33]"
2012,Billabong Rio Pro,Round 3,Heat 11 ,Adrian Buchan,"[0.43, 3.83, 5.5, 3.57, 3.43, 3.03, 1.23, 4.67, 0.47]"
2012,Billabong Rio Pro,Round 3,Heat 12 ,Adriano de Souza,"[0.5, 4.33, 2.0, 7.93, 2.17, 2.27, 5.1, 3.27, 7.17, 0.37, 2.83, 0.13, 1.5]"
2012,Billabong Rio Pro,Round 3,Heat 12 ,Travis Logie,"[0.23, 2.83, 4.33, 0.5, 6.17, 5.6, 4.17, 0.5, 1.77]"
2012,Billabong Rio Pro,Round 4,Heat 1 ,Tiago Pires,"[1.0, 3.83, 0.57, 0.3, 0.4, 9.07, 5.33, 0.3, 1.57]"
2012,Billabong Rio Pro,Round 4,Heat 1 ,Jordy Smith,"[0.83, 1.77, 0.5, 0.3, 1.13, 1.3, 2.33, 2.17, 0.8, 6.33, 6.43, 0.33]"
2012,Billabong Rio Pro,Round 4,Heat 1 ,Michel Bourez,"[1.37, 4.43, 0.3, 2.57, 0.47, 2.93, 0.97, 3.07, 2.3, 0.73]"
2012,Billabong Rio Pro,Round 4,Heat 2 ,Alejo Muniz,"[0.8, 0.43, 0.67, 3.83, 7.27, 0.77, 1.07, 4.63, 2.83]"
2012,Billabong Rio Pro,Round 4,Heat 2 ,Mick Fanning,"[2.57, 6.93, 0.23, 1.23, 0.77, 4.5, 1.37, 3.87, 0.57]"
2012,Billabong Rio Pro,Round 4,Heat 2 ,Joel Parkinson,"[3.0, 1.07, 0.37, 3.77, 1.77, 5.33, 0.27, 5.4]"
2012,Billabong Rio Pro,Round 4,Heat 3 ,John John Florence,"[0.5, 2.83, 2.63, 1.23, 0.83, 9.63, 0.43, 0.87, 6.1, 1.6, 8.1]"
2012,Billabong Rio Pro,Round 4,Heat 3 ,Julian Wilson,"[9.83, 1.1, 0.37, 7.17, 0.5, 1.47, 1.7, 7.67, 0.7]"
2012,Billabong Rio Pro,Round 4,Heat 3 ,Taj Burrow,"[0.2, 5.83, 2.4, 7.37, 2.2, 2.13, 2.2]"
2012,Billabong Rio Pro,Round 4,Heat 4 ,Josh Kerr,"[6.0, 1.0, 8.17, 0.6, 9.67, 0.93, 2.47, 1.57, 1.43, 1.3]"
2012,Billabong Rio Pro,Round 4,Heat 4 ,Adriano de Souza,"[0.37, 10.0, 3.0, 1.53, 4.1, 1.0, 0.53, 1.13]"
2012,Billabong Rio Pro,Round 4,Heat 4 ,Jeremy Flores,"[0.5, 1.2, 4.77, 0.83, 0.3, 0.97, 0.6]"
2012,Billabong Rio Pro,Round 5,Heat 1 ,Joel Parkinson,"[9.33, 6.83, 9.0, 0.5, 0.63]"
2012,Billabong Rio Pro,Round 5,Heat 1 ,Jordy Smith,"[1.5, 4.67, 1.3, 1.3, 1.83, 0.5, 0.4, 2.33]"
2012,Billabong Rio Pro,Round 5,Heat 2 ,Mick Fanning,"[1.1, 5.0, 1.9, 7.5, 6.5, 0.57]"
2012,Billabong Rio Pro,Round 5,Heat 2 ,Michel Bourez,"[0.67, 3.67, 0.43, 1.0, 0.63, 3.53, 0.5, 3.23]"
2012,Billabong Rio Pro,Round 5,Heat 3 ,Julian Wilson,"[1.33, 1.27, 1.37, 6.5, 4.93, 1.13]"
2012,Billabong Rio Pro,Round 5,Heat 3 ,Jeremy Flores,"[0.57, 1.07, 1.63, 5.6, 0.83, 3.57, 0.7, 5.17]"
2012,Billabong Rio Pro,Round 5,Heat 4 ,Adriano de Souza,"[0.93, 1.33, 5.83, 5.33, 4.5, 6.4, 6.33]"
2012,Billabong Rio Pro,Round 5,Heat 4 ,Taj Burrow,"[0.5, 2.33, 0.5, 5.57, 2.03, 1.77]"
2012,Billabong Rio Pro,Quarterfinal,Heat 1 ,Joel Parkinson,"[1.0, 1.57, 4.67, 4.4, 6.33, 0.37, 7.57, 1.2]"
2012,Billabong Rio Pro,Quarterfinal,Heat 1 ,Tiago Pires,"[1.37, 2.5, 1.07, 0.5, 1.43, 5.6, 2.9, 7.0, 0.5]"
2012,Billabong Rio Pro,Quarterfinal,Heat 2 ,Mick Fanning,"[2.5, 1.9, 8.0, 6.33, 8.57, 0.57, 5.33, 1.27, 4.43]"
2012,Billabong Rio Pro,Quarterfinal,Heat 2 ,Alejo Muniz,"[1.17, 3.4, 1.93, 1.27, 2.5, 0.33, 0.97]"
2012,Billabong Rio Pro,Quarterfinal,Heat 3 ,John John Florence,"[7.27, 7.67, 1.9, 2.1, 2.4]"
2012,Billabong Rio Pro,Quarterfinal,Heat 3 ,Julian Wilson,"[1.57, 0.9, 1.23, 4.83, 1.9, 1.2, 4.6, 1.2, 1.67, 2.93]"
2012,Billabong Rio Pro,Quarterfinal,Heat 4 ,Josh Kerr,"[0.93, 0.9, 0.87, 1.43, 1.57, 7.67, 4.5, 0.37, 9.43, 6.57]"
2012,Billabong Rio Pro,Quarterfinal,Heat 4 ,Adriano de Souza,"[8.1, 6.17, 0.77, 0.37, 3.67, 5.27, 3.33, 0.5, 1.77]"
2012,Billabong Rio Pro,Semifinal,Heat 1 ,Joel Parkinson,"[7.0, 8.1, 1.17, 7.73, 5.93, 1.8]"
2012,Billabong Rio Pro,Semifinal,Heat 1 ,Mick Fanning,"[7.5, 6.5, 7.5, 1.67, 4.83, 1.07, 3.6, 5.77]"
2012,Billabong Rio Pro,Semifinal,Heat 2 ,John John Florence,"[3.0, 9.77, 8.17, 0.3, 2.5, 0.2, 0.37, 1.9, 1.33]"
2012,Billabong Rio Pro,Semifinal,Heat 2 ,Josh Kerr,"[2.0, 1.5, 3.73, 1.3, 0.5, 2.63, 0.57, 8.13, 2.4]"
2012,Billabong Rio Pro,Final,Heat 1 ,John John Florence,"[9.1, 1.4, 7.27, 0.83, 0.6]"
2012,Billabong Rio Pro,Final,Heat 1 ,Joel Parkinson,"[3.17, 1.2, 1.33, 1.7, 1.9, 8.27, 2.67, 1.93, 1.53, 2.27]"
