year,event,round,heat,name,scores
2009,Quiksilver Pro France,Round 2,Heat 1 ,Mick Fanning,"[1.5, 5.17, 4.73, 6.0, 1.23, 0.67, 7.83, 1.77]"
2009,Quiksilver Pro France,Round 2,Heat 1 ,Gabriel Villaran,"[0.57, 0.3, 1.57, 0.47, 3.33, 2.97, 0.73, 1.93, 2.13]"
2009,Quiksilver Pro France,Round 2,Heat 2 ,C.J. Hobgood,"[1.5, 3.5, 2.1, 1.0, 1.63, 6.17, 8.17, 0.37, 7.0, 1.0]"
2009,Quiksilver Pro France,Round 2,Heat 2 ,Alain Riou,"[4.5, 0.23, 5.5, 0.9, 8.33, 0.5, 0.3, 0.67, 0.9, 6.5, 1.0, 5.57]"
2009,Quiksilver Pro France,Round 2,Heat 3 ,Bede Durbidge,"[5.83, 7.5, 7.83, 0.5, 0.3, 0.53, 1.93]"
2009,Quiksilver Pro France,Round 2,Heat 3 ,Marlon Lipke,"[2.5, 1.83, 1.4, 4.67, 4.0, 0.47, 0.27, 0.5, 5.5, 3.6]"
2009,Quiksilver Pro France,Round 2,Heat 4 ,Phillip MacDonald,"[5.83, 5.7, 1.67, 7.5, 6.2, 8.83, 3.2, 8.07, 4.0]"
2009,Quiksilver Pro France,Round 2,Heat 4 ,Adriano de Souza,"[1.5, 1.0, 4.0, 7.0, 2.13, 8.13]"
2009,Quiksilver Pro France,Round 2,Heat 5 ,Bobby Martinez,"[4.33, 0.43, 5.33, 6.0, 1.0, 6.57, 6.77]"
2009,Quiksilver Pro France,Round 2,Heat 5 ,Drew Courtney,"[2.17, 4.0, 3.5, 6.37, 0.3]"
2009,Quiksilver Pro France,Round 2,Heat 6 ,Kieren Perrow,"[2.5, 2.77, 0.57, 4.17, 1.5, 0.43, 2.1, 5.67, 0.63]"
2009,Quiksilver Pro France,Round 2,Heat 6 ,David Weare,"[1.0, 4.67, 4.83, 3.73, 0.6, 0.5]"
2009,Quiksilver Pro France,Round 2,Heat 7 ,Freddy Patacchia Jr.,"[1.23, 5.17, 4.67, 1.33, 3.33]"
2009,Quiksilver Pro France,Round 2,Heat 7 ,Jihad Khodr,"[0.5, 2.4, 1.17, 2.17, 3.73, 0.17]"
