year,event,round,heat,name,scores
2013,Hurley Pro Trestles,Round 2,Heat 1 ,Kelly Slater,"[6.5, 4.07, 5.83, 7.17]"
2013,Hurley Pro Trestles,Round 2,Heat 1 ,Dane Reynolds,"[2.33, 0.2, 4.83, 0.93, 1.07, 5.17]"
2013,Hurley Pro Trestles,Round 2,Heat 2 ,Joel Parkinson,"[3.5, 4.83, 8.5, 7.57, 7.63, 0.93, 1.23]"
2013,Hurley Pro Trestles,Round 2,Heat 2 ,Ian Crane,"[6.67, 3.73, 6.07, 0.67, 2.67]"
2013,Hurley Pro Trestles,Round 2,Heat 3 ,Josh Kerr,"[2.33, 7.17, 4.0, 6.23, 7.23]"
2013,Hurley Pro Trestles,Round 2,Heat 3 ,Nathan Yeomans,"[1.33, 7.0, 0.37, 3.17]"
2013,Hurley Pro Trestles,Round 2,Heat 4 ,Adriano de Souza,"[5.5, 7.17, 9.73, 0.27, 9.1]"
2013,Hurley Pro Trestles,Round 2,Heat 4 ,Mitch Crews,"[1.0, 5.67, 7.23, 2.67, 4.07, 4.9, 0.9]"
2013,Hurley Pro Trestles,Round 2,Heat 5 ,Patrick Gudauskas,"[6.5, 0.93, 6.6, 0.43, 4.4]"
2013,Hurley Pro Trestles,Round 2,Heat 5 ,Adrian Buchan,"[4.0, 4.07, 0.23, 5.33]"
2013,Hurley Pro Trestles,Round 2,Heat 6 ,Kai Otton,"[7.0, 3.0, 5.0, 4.8, 5.67, 1.5]"
2013,Hurley Pro Trestles,Round 2,Heat 6 ,Kieren Perrow,"[2.33, 3.83, 4.17, 6.0, 5.97, 4.17]"
2013,Hurley Pro Trestles,Round 2,Heat 7 ,Alejo Muniz,"[5.33, 5.27, 8.17, 7.6, 0.93, 7.63]"
2013,Hurley Pro Trestles,Round 2,Heat 7 ,John John Florence,"[3.83, 1.77, 1.7, 3.33, 7.0, 4.17, 6.83]"
2013,Hurley Pro Trestles,Round 2,Heat 8 ,Jeremy Flores,"[6.5, 5.67, 5.93, 7.0, 6.4, 1.0]"
2013,Hurley Pro Trestles,Round 2,Heat 8 ,Yadin Nicol,"[1.4, 7.17, 3.83, 2.0, 2.43, 0.43, 5.2, 4.4]"
2013,Hurley Pro Trestles,Round 2,Heat 9 ,Sebastian Zietz,"[4.0, 6.5, 4.77, 8.17, 4.1, 6.33, 0.37, 0.93, 0.2, 2.53]"
2013,Hurley Pro Trestles,Round 2,Heat 9 ,Raoni Monteiro,"[4.07, 0.57, 4.87, 0.37, 4.27, 2.33, 2.0]"
2013,Hurley Pro Trestles,Round 2,Heat 10 ,Freddy Patacchia Jr.,"[8.5, 5.9, 0.3, 7.5, 8.93]"
2013,Hurley Pro Trestles,Round 2,Heat 10 ,Miguel Pupo,"[6.33, 0.2, 6.73, 0.37, 2.33, 1.6, 4.17, 6.87, 0.3, 2.67, 6.87, 5.83]"
2013,Hurley Pro Trestles,Round 2,Heat 11 ,Bede Durbidge,"[3.67, 4.5, 5.5, 5.87, 1.5, 4.9]"
2013,Hurley Pro Trestles,Round 2,Heat 11 ,Damien Hobgood,"[4.0, 5.0, 1.83, 2.27, 0.57, 6.0]"
2013,Hurley Pro Trestles,Round 2,Heat 12 ,Kolohe Andino,"[7.5, 4.6, 1.5, 3.67, 8.53, 7.8, 2.43, 0.23, 7.53]"
2013,Hurley Pro Trestles,Round 2,Heat 12 ,Matt Wilkinson,"[2.6, 6.0, 3.0, 0.5, 3.3, 6.13, 5.13]"
2013,Hurley Pro Trestles,Round 1,Heat 1 ,Nat Young,"[7.1, 4.33, 2.5, 7.1, 3.5, 0.57, 1.3, 1.6]"
2013,Hurley Pro Trestles,Round 1,Heat 1 ,Freddy Patacchia Jr.,"[1.17, 6.17, 2.7]"
2013,Hurley Pro Trestles,Round 1,Heat 1 ,Kieren Perrow,"[5.67, 0.93, 3.17, 0.43, 0.23]"
2013,Hurley Pro Trestles,Round 1,Heat 2 ,Taj Burrow,"[7.17, 3.17, 7.37, 3.4, 0.93]"
2013,Hurley Pro Trestles,Round 1,Heat 2 ,Patrick Gudauskas,"[5.5, 2.67, 1.43, 5.53, 1.0]"
2013,Hurley Pro Trestles,Round 1,Heat 2 ,Bede Durbidge,"[1.5, 4.5, 5.67]"
2013,Hurley Pro Trestles,Round 1,Heat 3 ,Jordy Smith,"[7.5, 0.5, 6.27, 7.1, 8.0, 7.77, 3.47]"
2013,Hurley Pro Trestles,Round 1,Heat 3 ,Mitch Crews,"[5.17, 4.0, 5.33]"
2013,Hurley Pro Trestles,Round 1,Heat 3 ,Matt Wilkinson,"[5.5, 1.0, 3.73, 0.5, 3.37, 0.37, 0.63]"
2013,Hurley Pro Trestles,Round 1,Heat 4 ,Travis Logie,"[3.17, 0.77, 2.0, 4.0, 4.93, 4.7, 4.13, 1.87, 7.33]"
2013,Hurley Pro Trestles,Round 1,Heat 4 ,Joel Parkinson,"[1.0, 4.6, 5.27, 5.73, 5.97]"
2013,Hurley Pro Trestles,Round 1,Heat 4 ,Nathan Yeomans,"[5.0, 0.93, 1.5, 6.17, 2.87, 2.27, 1.7, 5.5]"
2013,Hurley Pro Trestles,Round 1,Heat 5 ,Mick Fanning,"[0.5, 5.67, 7.73, 6.77, 7.77]"
2013,Hurley Pro Trestles,Round 1,Heat 5 ,Kolohe Andino,"[3.83, 7.0, 2.0, 8.0, 5.03]"
2013,Hurley Pro Trestles,Round 1,Heat 5 ,Ian Crane,"[3.0, 4.33, 5.0, 0.57, 3.17, 0.27, 4.0, 3.33]"
2013,Hurley Pro Trestles,Round 1,Heat 6 ,Brett Simpson,"[6.5, 6.77, 4.5, 8.5, 7.1, 3.7]"
2013,Hurley Pro Trestles,Round 1,Heat 6 ,Kelly Slater,"[7.33, 0.5, 0.77, 4.0, 7.4, 6.93]"
2013,Hurley Pro Trestles,Round 1,Heat 6 ,Dane Reynolds,"[2.5, 0.93, 3.33, 3.6, 1.7]"
2013,Hurley Pro Trestles,Round 1,Heat 7 ,Gabriel Medina,"[5.67, 5.93, 8.17, 6.3, 7.6, 5.1, 1.93, 7.77]"
2013,Hurley Pro Trestles,Round 1,Heat 7 ,Alejo Muniz,"[5.17, 2.1, 4.33, 5.37, 7.07, 8.63, 6.17, 5.27]"
2013,Hurley Pro Trestles,Round 1,Heat 7 ,Josh Kerr,"[0.9, 2.73, 5.1, 1.0, 4.93, 1.0]"
2013,Hurley Pro Trestles,Round 1,Heat 8 ,Filipe Toledo,"[0.3, 0.57, 3.5, 8.83, 5.8]"
2013,Hurley Pro Trestles,Round 1,Heat 8 ,Adriano de Souza,"[5.5, 1.0, 8.67, 2.5, 5.03]"
2013,Hurley Pro Trestles,Round 1,Heat 8 ,Yadin Nicol,"[4.83, 0.77, 5.2, 0.3, 0.93]"
2013,Hurley Pro Trestles,Round 1,Heat 9 ,C.J. Hobgood,"[4.83, 6.67, 7.4, 6.17]"
2013,Hurley Pro Trestles,Round 1,Heat 9 ,Sebastian Zietz,"[6.0, 4.1, 7.67]"
2013,Hurley Pro Trestles,Round 1,Heat 9 ,Raoni Monteiro,"[1.5, 4.93, 3.67]"
