year,event,round,heat,name,scores
2014,Rip Curl Pro Bells Beach,Round 2,Heat 1 ,Josh Kerr,"[0.93, 0.3, 4.57, 1.53, 3.4]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 1 ,Jacob Willcox,"[4.5, 2.17, 3.0, 2.6, 3.43]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 2 ,Nat Young,"[3.5, 6.17, 0.6, 4.17, 1.0]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 2 ,Cahill Bell-Warren,"[4.1, 1.5, 0.67, 4.17, 0.5, 0.2, 0.67, 3.73]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 3 ,Glenn Hall,"[6.67, 6.53, 4.67]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 3 ,Michel Bourez,"[3.67, 5.67]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 4 ,Adriano de Souza,"[7.67, 2.23, 1.07, 2.4]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 4 ,Brett Simpson,"[5.33, 2.17, 3.5, 5.0, 8.43]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 5 ,Kai Otton,"[3.83, 7.17, 1.97, 7.67]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 5 ,Raoni Monteiro,"[1.83, 5.67, 0.9, 5.87]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 6 ,John John Florence,"[0.57, 7.27, 5.17, 2.53, 7.53]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 6 ,Tiago Pires,"[2.33, 2.23, 7.33, 1.17, 5.83]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 7 ,Miguel Pupo,"[5.83, 2.33, 6.5, 7.73, 1.67]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 7 ,Dion Atkinson,"[1.2, 4.5, 0.87, 6.03, 3.4]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 8 ,Filipe Toledo,"[8.83, 0.67, 4.5, 6.27]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 8 ,Travis Logie,"[3.33, 7.83, 5.83, 1.93]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 9 ,Matt Wilkinson,"[4.33, 2.33, 8.13, 7.5]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 9 ,Adrian Buchan,"[1.0, 5.83, 5.17, 8.33, 4.17, 0.57, 2.63]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 10 ,Mitch Crews,"[6.33, 7.67, 7.03, 6.47]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 10 ,Jeremy Flores,"[0.93, 1.6, 5.17, 4.7, 5.93]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 11 ,Freddy Patacchia Jr.,"[8.33, 6.5, 1.83]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 11 ,Jadson Andre,"[2.33, 5.17, 6.67]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 12 ,Adam Melling,"[7.5, 4.0, 2.43, 5.67, 6.67]"
2014,Rip Curl Pro Bells Beach,Round 2,Heat 12 ,Kolohe Andino,"[0.83, 4.5, 4.8, 3.57, 1.53]"
2014,Rip Curl Pro Bells Beach,Round 1,Heat 1 ,Bede Durbidge,"[2.83, 6.17, 8.17, 7.6]"
