year,event,round,heat,name,scores
2012,Billabong Pro Teahupoo,Round 2,Heat 1 ,Mick Fanning,"[8.77, 8.7, 8.83, 2.17, 3.27, 1.83, 1.5, 8.0]"
2012,Billabong Pro Teahupoo,Round 2,Heat 1 ,Alain Riou,"[4.83, 6.83, 4.77, 9.8, 0.37, 1.1]"
2012,Billabong Pro Teahupoo,Round 2,Heat 2 ,Ricardo dos Santos,"[7.0, 0.63, 8.37, 2.17]"
2012,Billabong Pro Teahupoo,Round 2,Heat 2 ,Jordy Smith,"[0.57, 8.0, 0.6, 1.67]"
2012,Billabong Pro Teahupoo,Round 2,Heat 3 ,Julian Wilson,"[3.83, 7.67, 1.37, 3.17]"
2012,Billabong Pro Teahupoo,Round 2,Heat 3 ,Willian Cardoso,"[1.07, 5.83, 1.1]"
2012,Billabong Pro Teahupoo,Round 2,Heat 4 ,Jeremy Flores,"[1.57, 8.33, 9.17, 1.07, 6.33]"
2012,Billabong Pro Teahupoo,Round 2,Heat 4 ,Dusty Payne,"[0.13, 8.6]"
2012,Billabong Pro Teahupoo,Round 2,Heat 5 ,Michel Bourez,"[7.33, 5.0, 0.93, 0.87, 3.67]"
2012,Billabong Pro Teahupoo,Round 2,Heat 5 ,Patrick Gudauskas,"[0.27, 0.67, 0.97, 0.4, 0.2, 2.43]"
2012,Billabong Pro Teahupoo,Round 2,Heat 6 ,Alejo Muniz,"[5.67, 6.33, 3.0, 0.7, 0.3, 0.2]"
2012,Billabong Pro Teahupoo,Round 2,Heat 6 ,Jadson Andre,"[4.0, 0.77, 1.9, 3.2, 1.07, 4.17, 1.77, 4.8]"
2012,Billabong Pro Teahupoo,Round 2,Heat 7 ,Kieren Perrow,"[8.0, 0.5, 0.2, 6.67, 8.6, 2.17]"
2012,Billabong Pro Teahupoo,Round 2,Heat 7 ,Tiago Pires,"[0.43, 5.83, 4.17, 3.17, 2.17, 0.43]"
2012,Billabong Pro Teahupoo,Round 2,Heat 8 ,Miguel Pupo,"[4.67, 1.0, 9.5, 7.87, 5.77, 0.2, 9.0, 9.47, 2.77, 0.8]"
2012,Billabong Pro Teahupoo,Round 2,Heat 8 ,Yadin Nicol,"[4.33, 7.67, 1.5, 1.63, 8.7, 8.27]"
2012,Billabong Pro Teahupoo,Round 2,Heat 9 ,Damien Hobgood,"[3.67, 6.17, 6.17, 8.43]"
2012,Billabong Pro Teahupoo,Round 2,Heat 9 ,Matt Wilkinson,"[1.13, 4.67, 5.67, 0.63]"
2012,Billabong Pro Teahupoo,Round 2,Heat 10 ,Brett Simpson,"[4.33, 4.77, 0.73, 5.5]"
2012,Billabong Pro Teahupoo,Round 2,Heat 10 ,Adam Melling,"[1.0, 0.63, 0.3, 0.63, 1.13, 2.1, 1.33]"
2012,Billabong Pro Teahupoo,Round 2,Heat 11 ,Freddy Patacchia Jr.,"[6.5, 4.83, 9.0]"
2012,Billabong Pro Teahupoo,Round 2,Heat 11 ,Bede Durbidge,"[0.33, 2.17, 7.5]"
2012,Billabong Pro Teahupoo,Round 2,Heat 12 ,Kai Otton,"[0.83, 0.8, 1.13, 9.43, 3.83, 0.5, 0.83, 2.17, 4.3, 0.63]"
2012,Billabong Pro Teahupoo,Round 2,Heat 12 ,Travis Logie,"[4.17, 1.23, 1.5]"
2012,Billabong Pro Teahupoo,Round 1,Heat 1 ,John John Florence,"[0.87, 4.5, 8.17, 2.17, 9.17, 4.5, 1.23]"
2012,Billabong Pro Teahupoo,Round 1,Heat 1 ,Miguel Pupo,"[6.5, 7.0, 2.23, 0.8]"
2012,Billabong Pro Teahupoo,Round 1,Heat 1 ,Patrick Gudauskas,"[0.67, 5.0, 1.33, 5.5, 0.97]"
2012,Billabong Pro Teahupoo,Round 1,Heat 2 ,Taj Burrow,"[6.0, 0.93, 4.83, 0.27, 0.93, 5.77]"
2012,Billabong Pro Teahupoo,Round 1,Heat 2 ,Damien Hobgood,"[2.5, 7.33, 0.37, 0.6, 3.9]"
2012,Billabong Pro Teahupoo,Round 1,Heat 2 ,Dusty Payne,"[1.83, 5.17, 1.0, 0.9]"
2012,Billabong Pro Teahupoo,Round 1,Heat 3 ,Taylor Knox,"[4.83, 3.0, 1.33, 1.2, 0.37, 7.0]"
2012,Billabong Pro Teahupoo,Round 1,Heat 3 ,Mick Fanning,"[3.67, 1.07, 4.4, 2.73, 4.47, 4.37, 1.07, 3.27]"
2012,Billabong Pro Teahupoo,Round 1,Heat 3 ,Brett Simpson,"[2.0, 1.83, 3.5, 0.93, 1.37, 0.9, 1.03]"
2012,Billabong Pro Teahupoo,Round 1,Heat 4 ,Adriano de Souza,"[8.5, 0.57, 5.5, 0.53, 9.83, 9.6, 1.5, 2.23]"
2012,Billabong Pro Teahupoo,Round 1,Heat 4 ,Willian Cardoso,"[4.67, 2.33, 0.67, 5.93, 0.5]"
2012,Billabong Pro Teahupoo,Round 1,Heat 4 ,Bede Durbidge,"[1.57, 7.5, 1.0, 1.63]"
2012,Billabong Pro Teahupoo,Round 1,Heat 5 ,Joel Parkinson,"[0.23, 6.0, 0.17, 1.07, 0.2, 7.33, 8.17, 1.77]"
2012,Billabong Pro Teahupoo,Round 1,Heat 5 ,Ricardo dos Santos,"[1.0, 0.2, 5.0, 1.1, 1.47, 0.9, 4.27, 0.37, 1.67, 6.33, 1.2]"
2012,Billabong Pro Teahupoo,Round 1,Heat 5 ,Kai Otton,"[1.43, 0.63, 1.17, 1.4, 0.57]"
