year,event,round,heat,name,scores
2015,Oi Rio Pro,Round 2,Heat 1 Watch replay,Mick Fanning,"[6.83, 0.2, 1.93, 6.33, 6.2, 4.5]"
2015,Oi Rio Pro,Round 2,Heat 1 Watch replay,David do Carmo,"[3.17, 1.33, 0.3, 1.1, 3.77, 4.17, 2.47]"
2015,Oi Rio Pro,Round 2,Heat 2 Watch replay,John John Florence,"[1.5, 8.67, 0.77, 0.87, 6.17]"
2015,Oi Rio Pro,Round 2,Heat 2 Watch replay,Alex Ribeiro,"[4.5, 6.33, 0.57]"
2015,Oi Rio Pro,Round 2,Heat 3 Watch replay,Taj Burrow,"[5.17, 4.9, 1.33, 0.5, 0.43, 5.57]"
2015,Oi Rio Pro,Round 2,Heat 3 Watch replay,Alejo Muniz,"[0.27, 0.57, 2.67, 4.27, 1.0, 0.3, 5.93, 0.3]"
2015,Oi Rio Pro,Round 2,Heat 4 Watch replay,Josh Kerr,"[5.17, 0.77, 0.2, 1.13, 4.1, 1.17, 1.5, 2.33, 0.7, 1.83, 0.77]"
2015,Oi Rio Pro,Round 2,Heat 4 Watch replay,C.J. Hobgood,"[1.33, 0.43, 2.83, 0.67, 1.27, 2.57, 1.37]"
2015,Oi Rio Pro,Round 2,Heat 5 Watch replay,Ricardo Christie,"[2.33, 0.43, 4.1]"
2015,Oi Rio Pro,Round 2,Heat 5 Watch replay,Jordy Smith,"[8.4, 1.13, 3.33, 0.37, 3.23, 3.63]"
2015,Oi Rio Pro,Round 2,Heat 6 Watch replay,Nat Young,"[2.5, 0.93, 0.83, 0.73, 2.77, 0.33, 3.6, 8.17, 3.23]"
2015,Oi Rio Pro,Round 2,Heat 6 Watch replay,Brett Simpson,"[0.43, 0.73, 2.17, 5.67, 1.2, 1.17]"
2015,Oi Rio Pro,Round 2,Heat 7 Watch replay,Dusty Payne,"[1.77, 1.93, 0.47, 1.2, 6.33, 2.53, 1.5, 0.27, 2.9]"
2015,Oi Rio Pro,Round 2,Heat 7 Watch replay,Julian Wilson,"[2.5, 0.3, 1.37, 0.6, 0.3, 0.2, 5.5, 0.77]"
2015,Oi Rio Pro,Round 2,Heat 8 Watch replay,Keanu Asing,"[3.5, 0.37, 5.17, 4.43, 0.33, 2.87, 1.0]"
2015,Oi Rio Pro,Round 2,Heat 8 Watch replay,Joel Parkinson,"[2.5, 4.33, 0.57, 3.0, 0.43, 3.03, 0.27, 5.17]"
2015,Oi Rio Pro,Round 2,Heat 9 Watch replay,Owen Wright,"[1.5, 1.4, 0.5, 1.3, 1.6, 6.0, 8.77]"
2015,Oi Rio Pro,Round 2,Heat 9 Watch replay,Glenn Hall,"[1.07, 3.67, 2.23, 0.2, 1.87, 0.77]"
2015,Oi Rio Pro,Round 2,Heat 10 Watch replay,Adam Melling,"[0.5, 6.67, 0.3, 0.53, 0.3, 1.7, 7.43, 1.33, 2.33, 2.7]"
2015,Oi Rio Pro,Round 2,Heat 10 Watch replay,Miguel Pupo,"[0.3, 5.17, 0.83, 6.5]"
2015,Oi Rio Pro,Round 2,Heat 11 Watch replay,Kai Otton,"[1.0, 1.6, 2.53, 8.67, 2.23, 3.93]"
2015,Oi Rio Pro,Round 2,Heat 11 Watch replay,Kolohe Andino,"[3.0, 3.77, 7.33, 1.73, 0.5, 1.0]"
2015,Oi Rio Pro,Round 2,Heat 12 Watch replay,Adrian Buchan,"[1.87, 2.03, 7.83, 3.2, 0.93, 0.6]"
2015,Oi Rio Pro,Round 2,Heat 12 Watch replay,Freddy Patacchia Jr.,"[1.33, 3.83, 0.83, 5.5, 0.9, 0.77, 0.3, 0.37]"
2015,Oi Rio Pro,Round 1,Heat 1 Watch replay,Jeremy Flores,"[0.83, 2.17, 7.0, 5.17, 1.77]"
2015,Oi Rio Pro,Round 1,Heat 1 Watch replay,Brett Simpson,"[1.0, 0.83, 0.3, 4.5, 0.37, 0.87, 7.57]"
2015,Oi Rio Pro,Round 1,Heat 1 Watch replay,Taj Burrow,"[0.43, 0.27, 1.77, 0.67, 1.8, 4.5, 0.2]"
2015,Oi Rio Pro,Round 1,Heat 2 Watch replay,Kelly Slater,"[7.33, 0.5, 3.67, 1.87, 2.4, 8.07]"
2015,Oi Rio Pro,Round 1,Heat 2 Watch replay,Adrian Buchan,"[4.33, 1.4, 7.73, 1.3, 0.57]"
2015,Oi Rio Pro,Round 1,Heat 2 Watch replay,Ricardo Christie,"[4.17, 6.83, 0.3, 1.3, 1.8, 4.93, 1.5]"
2015,Oi Rio Pro,Round 1,Heat 3 Watch replay,Wiggolly Dantas,"[6.93, 7.47, 8.5, 1.0]"
2015,Oi Rio Pro,Round 1,Heat 3 Watch replay,John John Florence,"[7.33, 1.5, 3.33, 1.27, 0.73]"
2015,Oi Rio Pro,Round 1,Heat 3 Watch replay,C.J. Hobgood,"[2.0, 2.03, 3.17, 1.07, 1.0, 6.77, 1.27]"
2015,Oi Rio Pro,Round 1,Heat 4 Watch replay,Gabriel Medina,"[5.33, 1.63, 7.0, 2.0, 0.43, 2.17, 0.8]"
2015,Oi Rio Pro,Round 1,Heat 4 Watch replay,Freddy Patacchia Jr.,"[1.77, 6.0, 1.47]"
2015,Oi Rio Pro,Round 1,Heat 4 Watch replay,Alejo Muniz,"[3.5, 1.4, 0.87, 0.53]"
2015,Oi Rio Pro,Round 1,Heat 5 Watch replay,Italo Ferreira,"[1.77, 0.5, 7.0, 4.0, 1.5, 7.07, 0.6, 1.33]"
2015,Oi Rio Pro,Round 1,Heat 5 Watch replay,Mick Fanning,"[1.8, 3.83, 0.67, 5.5, 1.63, 3.33, 1.0]"
2015,Oi Rio Pro,Round 1,Heat 5 Watch replay,Alex Ribeiro,"[0.37, 0.4, 2.0, 0.47]"
2015,Oi Rio Pro,Round 1,Heat 6 Watch replay,Adriano de Souza,"[8.17, 8.1, 0.67, 7.5, 4.0, 3.8]"
2015,Oi Rio Pro,Round 1,Heat 6 Watch replay,Kai Otton,"[8.77, 0.27, 0.73, 1.07, 0.5, 1.83, 1.17, 0.7, 2.83]"
2015,Oi Rio Pro,Round 1,Heat 6 Watch replay,David do Carmo,"[2.03, 0.7, 1.77, 0.23, 3.0, 0.57, 0.43, 2.67]"
2015,Oi Rio Pro,Round 1,Heat 7 Watch replay,Jadson Andre,"[6.0, 1.0, 0.63, 1.03, 1.23, 0.53, 1.8, 6.27, 1.4, 5.6, 7.77]"
2015,Oi Rio Pro,Round 1,Heat 7 Watch replay,Josh Kerr,"[0.7, 7.17, 0.8, 1.93, 1.53, 4.8]"
2015,Oi Rio Pro,Round 1,Heat 7 Watch replay,Dusty Payne,"[3.33, 5.1, 4.77, 1.47, 4.93, 0.73, 0.8]"
2015,Oi Rio Pro,Round 1,Heat 8 Watch replay,Sebastian Zietz,"[0.87, 1.13, 0.83, 1.63, 5.83, 5.23, 6.23, 1.03]"
2015,Oi Rio Pro,Round 1,Heat 8 Watch replay,Jordy Smith,"[5.67, 2.5, 0.8, 5.0, 1.3, 4.8, 0.77]"
2015,Oi Rio Pro,Round 1,Heat 8 Watch replay,Keanu Asing,"[3.5, 3.5, 5.67, 4.93, 1.4]"
2015,Oi Rio Pro,Round 1,Heat 9 Watch replay,Bede Durbidge,"[3.33, 3.4, 2.7, 0.83, 4.0, 7.17, 7.67]"
2015,Oi Rio Pro,Round 1,Heat 9 Watch replay,Glenn Hall,"[2.77, 1.0, 0.43, 2.8, 0.7, 5.67, 6.27, 2.3]"
2015,Oi Rio Pro,Round 1,Heat 9 Watch replay,Nat Young,"[0.93, 0.5, 3.2, 0.83, 0.73, 6.17, 0.57, 0.37]"
2015,Oi Rio Pro,Round 1,Heat 10 Watch replay,Filipe Toledo,"[4.5, 0.43, 0.9, 6.57, 0.57, 0.97, 1.73, 0.83, 1.4, 0.33]"
2015,Oi Rio Pro,Round 1,Heat 10 Watch replay,Kolohe Andino,"[5.0, 6.93, 0.93, 3.0, 1.0, 0.77, 3.4, 0.93]"
2015,Oi Rio Pro,Round 1,Heat 10 Watch replay,Adam Melling,"[2.5, 0.67, 5.67, 1.07, 0.57, 2.73, 0.67, 0.43, 1.67, 1.7]"
2015,Oi Rio Pro,Round 1,Heat 11 Watch replay,Matt Banting,"[0.5, 2.0, 0.67, 0.5, 0.77, 5.93, 2.53, 0.5, 0.53, 3.83]"
2015,Oi Rio Pro,Round 1,Heat 11 Watch replay,Miguel Pupo,"[5.33, 1.0, 0.53, 2.5, 1.77, 3.93, 1.27]"
2015,Oi Rio Pro,Round 1,Heat 11 Watch replay,Julian Wilson,"[6.33, 0.37, 0.63, 1.07, 0.57, 0.4, 0.3, 1.67, 1.1, 0.3, 0.2, 1.87, 2.77]"
2015,Oi Rio Pro,Round 1,Heat 12 Watch replay,Matt Wilkinson,"[0.93, 5.0, 1.3, 0.6, 7.73, 6.1, 2.77, 0.37, 0.9, 7.23, 2.6]"
2015,Oi Rio Pro,Round 1,Heat 12 Watch replay,Joel Parkinson,"[2.93, 1.5, 0.57, 0.5, 4.3, 0.23, 0.1]"
2015,Oi Rio Pro,Round 1,Heat 12 Watch replay,Owen Wright,"[4.17, 6.17, 0.33, 0.23, 0.43, 1.27, 0.87, 0.57, 0.3, 2.47]"
2015,Oi Rio Pro,Round 3,Heat 1 Watch replay,John John Florence,"[4.83, 3.0, 0.5]"
2015,Oi Rio Pro,Round 3,Heat 1 Watch replay,Adam Melling,"[1.17, 6.0, 2.93, 2.0, 6.67, 0.5, 0.53]"
2015,Oi Rio Pro,Round 3,Heat 2 Watch replay,Filipe Toledo,"[8.0, 1.37, 1.5, 4.77]"
2015,Oi Rio Pro,Round 3,Heat 2 Watch replay,Wiggolly Dantas,"[3.17, 0.43, 1.07, 5.17, 5.67, 5.67, 1.43, 4.0]"
2015,Oi Rio Pro,Round 3,Heat 3 Watch replay,Matt Banting,"[0.43, 0.7, 4.67, 2.1, 3.67, 1.67, 1.6, 5.83, 2.93, 4.97]"
2015,Oi Rio Pro,Round 3,Heat 3 Watch replay,Kelly Slater,"[1.23, 0.87, 2.0, 2.93, 0.63, 3.77, 1.17]"
2015,Oi Rio Pro,Round 3,Heat 4 Watch replay,Italo Ferreira,"[1.07, 0.5, 0.23, 1.93, 0.37, 0.37, 6.57, 0.63, 2.6]"
2015,Oi Rio Pro,Round 3,Heat 4 Watch replay,Nat Young,"[0.43, 4.17, 3.17, 0.93, 6.83, 1.3, 0.23]"
2015,Oi Rio Pro,Round 3,Heat 5 Watch replay,Jadson Andre,"[6.33, 1.13, 0.9, 0.4, 1.1, 8.17, 1.7]"
2015,Oi Rio Pro,Round 3,Heat 5 Watch replay,Sebastian Zietz,"[1.0, 1.57, 1.43, 0.5, 1.5, 3.83, 6.07, 1.2]"
2015,Oi Rio Pro,Round 3,Heat 6 Watch replay,Ricardo Christie,"[8.67, 1.0, 6.67, 0.8, 7.9, 6.93, 3.83, 2.43, 0.63]"
2015,Oi Rio Pro,Round 3,Heat 6 Watch replay,Adriano de Souza,"[3.33, 1.5, 6.23, 0.5, 0.83, 7.67, 4.83, 1.23, 0.5, 1.13]"
