year,event,round,heat,name,scores
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 1 Watch replay,Adriano de Souza,"[6.0, 2.83, 1.43, 5.0, 0.3, 6.43, 0.2]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 1 Watch replay,Tiago Pires,"[2.67, 2.37, 0.33, 0.57, 0.37, 0.57, 0.93, 3.4, 2.77]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 2 Watch replay,Caio Ibelli,"[0.5, 3.93, 0.43, 6.33, 0.3, 5.93, 0.17, 0.93]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 2 Watch replay,Owen Wright,"[4.33, 0.83, 5.0, 2.0, 0.37, 5.6, 2.77, 6.77]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 3 Watch replay,Mason Ho,"[1.13, 2.07, 6.53, 7.4, 6.27]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 3 Watch replay,Julian Wilson,"[1.0, 6.17, 2.0, 6.83, 1.27, 5.17, 3.67, 4.67, 0.5, 6.23, 1.43, 1.17]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 4 Watch replay,Italo Ferreira,"[5.33, 1.0, 1.33, 6.17, 3.0]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 4 Watch replay,Tomas Hermes,"[2.5, 2.57, 1.3, 7.17, 2.0, 0.2, 1.23, 2.5]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 5 Watch replay,Jeremy Flores,"[2.67, 1.43, 0.8, 4.67, 0.93, 3.83, 1.37, 6.33, 6.43, 5.23, 0.5]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 5 Watch replay,Aritz Aranburu,"[7.5, 3.7, 0.23, 1.73, 2.43, 4.5, 4.23, 2.17, 1.77]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 6 Watch replay,Ricardo Christie,"[0.5, 4.0, 6.0, 0.27, 1.67, 4.67, 2.73, 4.73, 2.63, 4.27]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 6 Watch replay,Wiggolly Dantas,"[0.27, 2.6, 3.47, 2.57, 1.93, 5.23, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 7 Watch replay,John John Florence,"[5.5, 7.77, 7.17, 8.43, 7.6, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 7 Watch replay,Glenn Hall,"[3.5, 3.93, 1.0, 1.33, 2.4, 0.93, 4.77, 1.6]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 8 Watch replay,C.J. Hobgood,"[6.33, 1.77, 2.4, 0.8, 3.0, 0.5, 4.0, 0.27, 0.53]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 8 Watch replay,Kai Otton,"[1.0, 1.5, 0.5, 0.3, 0.77, 5.17, 0.37]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 9 Watch replay,Joel Parkinson,"[1.5, 2.83, 1.23, 5.33, 4.23, 0.87, 6.67, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 9 Watch replay,Adam Melling,"[1.0, 4.33, 3.37]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 10 Watch replay,Sebastian Zietz,"[0.93, 3.33, 6.33, 2.0, 0.83, 0.57, 1.23, 0.93, 1.1, 1.1, 5.57]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 10 Watch replay,Adrian Buchan,"[2.3, 2.6, 0.37, 3.53, 5.0, 4.43, 1.07, 2.07, 4.07]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 11 Watch replay,Kolohe Andino,"[5.33, 6.5, 0.33, 1.67, 1.87, 0.3, 8.33, 5.77, 5.8]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 11 Watch replay,Jadson Andre,"[2.5, 0.43, 4.33, 4.5, 3.93, 3.0, 2.67, 4.4, 3.27, 1.07, 2.83, 4.97]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 12 Watch replay,Michel Bourez,"[1.77, 1.0, 4.0, 3.4, 1.0, 4.03, 6.5, 1.37, 4.67]"
2015,Moche Rip Curl Pro Portugal,Round 2,Heat 12 Watch replay,Miguel Pupo,"[3.17, 0.7, 4.27, 4.73, 6.1, 4.7, 0.5, 1.2]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 1 Watch replay,Filipe Toledo,"[0.5, 5.0, 3.5, 4.67, 1.5, 1.83]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 1 Watch replay,Tomas Hermes,"[7.0, 3.33, 2.0, 5.83, 0.27, 3.57, 0.77]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 1 Watch replay,Jadson Andre,"[5.83, 2.57, 2.13]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 2 Watch replay,Gabriel Medina,"[4.83, 1.1, 0.87, 6.5, 0.57, 0.2, 0.23, 3.07, 7.5, 0.5, 0.2]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 2 Watch replay,Miguel Pupo,"[0.83, 5.67, 3.5, 1.67, 6.93, 3.97, 5.63, 3.57]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 2 Watch replay,Mason Ho,"[0.5, 1.83, 6.43, 0.73, 0.2, 3.73, 4.43, 0.37, 0.57, 0.27, 1.27]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 3 Watch replay,Keanu Asing,"[0.23, 0.93, 3.67, 3.1, 6.1, 2.77, 6.2, 0.5]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 3 Watch replay,Caio Ibelli,"[1.0, 6.0, 0.37, 3.23, 2.77, 0.37, 2.0, 6.07, 4.93, 2.5, 0.83, 1.5]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 3 Watch replay,Julian Wilson,"[0.57, 2.5, 0.73, 1.4, 0.5, 5.67, 0.2, 3.03, 1.0, 0.57, 0.87, 0.5]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 4 Watch replay,Vasco Ribeiro,"[1.5, 4.5, 5.17, 7.0, 1.07, 0.5, 4.9, 0.83]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 4 Watch replay,Michel Bourez,"[1.0, 5.67, 4.43, 1.83, 5.8]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 4 Watch replay,Owen Wright,"[0.7, 3.17, 3.03, 5.37, 3.87, 0.37, 0.87, 5.7, 0.43, 2.93, 1.4]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 5 Watch replay,Frederico Morais,"[6.67, 7.0, 0.93, 1.93, 6.73, 0.33]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 5 Watch replay,Kolohe Andino,"[3.5, 2.43, 4.43, 7.6, 6.0, 8.67, 1.0, 1.27]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 5 Watch replay,Adriano de Souza,"[2.33, 5.17, 0.8, 7.6, 1.7, 8.67, 0.43, 0.5, 4.17, 0.37, 2.23]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 6 Watch replay,Mick Fanning,"[6.17, 5.83, 6.77, 1.6, 2.0, 4.27, 6.47, 0.27, 1.17]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 6 Watch replay,Tiago Pires,"[0.63, 6.57, 1.33, 3.6, 0.5, 0.93]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 6 Watch replay,Sebastian Zietz,"[1.07, 4.67, 3.17, 1.27, 4.43, 2.5, 0.93, 3.43]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 7 Watch replay,Kelly Slater,"[1.07, 3.0, 6.33, 0.93, 7.33, 1.07, 3.6, 6.57, 0.5]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 7 Watch replay,Aritz Aranburu,"[0.5, 4.17, 4.77, 5.0, 5.53, 6.33, 0.77]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 7 Watch replay,Adrian Buchan,"[0.27, 0.73, 7.17, 1.17, 1.5, 1.07, 1.1, 0.67]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 8 Watch replay,Brett Simpson,"[8.0, 1.0, 2.33, 7.17, 4.0, 2.97, 8.13, 0.67]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 8 Watch replay,Joel Parkinson,"[3.17, 5.83, 0.5, 4.6]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 8 Watch replay,Italo Ferreira,"[0.77, 1.17, 1.5, 0.93, 6.6, 0.5, 8.0, 5.77, 0.77, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 9 Watch replay,Matt Wilkinson,"[3.33, 3.77, 3.63, 1.2, 0.17, 3.8, 8.0, 5.17, 1.9, 7.63]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 9 Watch replay,Jeremy Flores,"[2.5, 0.57, 1.0, 6.07, 1.27, 7.0, 5.17, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 9 Watch replay,Ricardo Christie,"[5.5, 5.0, 0.5, 1.9, 0.43, 0.23, 5.2, 1.4, 6.0, 1.0, 6.67, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 10 Watch replay,Nat Young,"[0.63, 2.83, 0.93, 4.6, 8.0, 0.5, 3.5, 0.83]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 10 Watch replay,Kai Otton,"[1.17, 1.53, 0.97, 5.07, 4.1, 0.93, 5.27]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 10 Watch replay,Glenn Hall,"[3.83, 1.67, 1.5, 4.67, 0.3, 0.73, 4.87, 1.0, 1.47]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 11 Watch replay,Bede Durbidge,"[2.93, 6.57, 0.83, 7.6, 6.17, 6.43]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 11 Watch replay,John John Florence,"[2.67, 0.23, 2.5, 5.23, 6.37, 4.03, 1.33, 1.63, 3.1]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 11 Watch replay,C.J. Hobgood,"[1.0, 0.57, 0.3, 0.23, 1.93, 1.9, 4.23, 5.93, 0.33, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 12 Watch replay,Josh Kerr,"[3.17, 0.27, 0.7, 0.73, 1.43, 1.03, 0.83, 1.0, 3.43, 4.7, 0.43, 6.27, 0.47, 1.07]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 12 Watch replay,Wiggolly Dantas,"[1.0, 3.6, 5.33, 0.57, 7.17, 2.0, 3.93, 6.77, 4.0]"
2015,Moche Rip Curl Pro Portugal,Round 1,Heat 12 Watch replay,Adam Melling,"[0.63, 0.8, 1.0, 4.77, 0.57, 3.53, 5.27, 1.67, 1.27]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 1 Watch replay,Filipe Toledo,"[7.0, 6.67, 2.87, 0.67, 7.6, 4.33, 7.1, 1.7]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 1 Watch replay,Mason Ho,"[1.43, 1.0, 0.77, 0.57, 0.3, 0.27, 1.33]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 2 Watch replay,Kolohe Andino,"[3.83, 5.83, 3.1, 4.43, 6.83, 4.87, 0.5, 6.23]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 2 Watch replay,Bede Durbidge,"[2.0, 3.1, 5.0, 5.03, 1.67, 5.4, 0.27, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 3 Watch replay,Brett Simpson,"[1.57, 6.67, 5.6, 0.73, 6.87, 1.27]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 3 Watch replay,Kelly Slater,"[0.5, 1.43, 0.57, 1.07, 0.8, 5.23, 0.23, 2.83]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 4 Watch replay,Nat Young,"[2.5, 0.8, 5.17, 5.4, 0.57, 7.6, 6.43, 0.9, 0.73, 1.07]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 4 Watch replay,Sebastian Zietz,"[7.0, 3.1, 1.5, 6.17, 0.73, 2.6, 0.87, 3.4, 0.77, 5.2]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 5 Watch replay,Joel Parkinson,"[8.67, 2.5, 5.83, 0.93, 5.0, 6.33]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 5 Watch replay,Matt Wilkinson,"[1.5, 1.83, 3.17, 0.83, 0.87, 6.83, 3.63, 7.77]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 6 Watch replay,Frederico Morais,"[1.67, 6.83, 6.67, 6.17, 6.9]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 6 Watch replay,Mick Fanning,"[2.67, 0.43, 8.4, 6.0, 5.0, 0.3]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 7 Watch replay,Vasco Ribeiro,"[1.93, 5.93, 0.57, 2.67, 8.43, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 7 Watch replay,Adriano de Souza,"[5.5, 5.0, 5.77, 6.03, 2.2, 0.67, 2.3, 0.73, 1.57, 0.23]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 8 Watch replay,Keanu Asing,"[0.57, 5.83, 3.43, 6.93, 3.5, 5.33, 2.63, 6.5, 3.8]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 8 Watch replay,John John Florence,"[1.0, 8.33, 0.77, 4.17, 0.27, 4.83, 0.5, 3.93, 0.2, 1.23, 4.8]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 9 Watch replay,Jeremy Flores,"[4.0, 1.93, 7.83, 5.03, 6.33, 4.37, 0.43, 0.43, 3.63, 2.17]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 9 Watch replay,C.J. Hobgood,"[5.33, 4.6, 1.0, 4.8, 5.37, 4.9, 7.1]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 10 Watch replay,Italo Ferreira,"[1.0, 0.3, 5.5, 0.87, 0.5, 1.37, 1.0, 8.67, 2.43, 4.63, 1.43, 1.0]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 10 Watch replay,Ricardo Christie,"[6.67, 4.83, 2.17, 1.13, 0.5, 2.73, 6.17, 2.37]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 11 Watch replay,Michel Bourez,"[1.0, 5.5, 7.67, 0.7, 3.77]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 11 Watch replay,Josh Kerr,"[5.17, 2.73, 5.17, 4.97, 1.73, 0.5, 7.93, 0.3, 4.63, 1.1, 1.17]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 12 Watch replay,Gabriel Medina,"[1.8, 2.07, 0.77, 6.73, 1.0, 1.5, 8.17, 2.17, 1.2, 0.93, 3.4]"
2015,Moche Rip Curl Pro Portugal,Round 3,Heat 12 Watch replay,Caio Ibelli,"[0.27, 2.73, 0.8, 5.5, 1.33, 0.67, 3.27, 1.27, 3.07, 0.2, 6.1, 0.27, 0.93]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 1 Watch replay,Filipe Toledo,"[1.13, 0.57, 1.53, 1.33, 1.13, 1.5, 1.53]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 1 Watch replay,Kolohe Andino,"[0.93, 1.2, 8.0, 3.77, 1.3, 0.5, 2.57]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 1 Watch replay,Brett Simpson,"[0.73, 1.23, 0.73, 8.6, 0.5, 1.0, 8.97, 0.27, 0.5, 2.77, 0.93]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 2 Watch replay,Frederico Morais,"[2.1, 4.67, 5.83, 0.43]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 2 Watch replay,Nat Young,"[0.93, 1.5, 1.2, 1.8, 8.83, 2.93, 0.17, 0.63, 5.67]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 2 Watch replay,Joel Parkinson,"[1.0, 1.1, 1.5, 1.0, 1.1, 0.27, 5.93]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 3 Watch replay,Jeremy Flores,"[6.0, 2.7, 0.2, 7.6, 0.5, 7.03]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 3 Watch replay,Vasco Ribeiro,"[2.5, 3.93, 6.67, 2.23]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 3 Watch replay,Keanu Asing,"[1.77, 0.5, 0.7, 4.83, 1.27, 0.3, 3.53, 0.37, 1.17, 0.77]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 4 Watch replay,Italo Ferreira,"[8.17, 0.5, 3.77, 2.43, 3.2, 0.2]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 4 Watch replay,Gabriel Medina,"[2.17, 1.0, 7.0, 0.5, 3.73, 1.0, 0.8]"
2015,Moche Rip Curl Pro Portugal,Round 4,Heat 4 Watch replay,Michel Bourez,"[4.17, 2.07, 0.13, 0.3, 3.6]"
2015,Moche Rip Curl Pro Portugal,Round 5,Heat 1 Watch replay,Joel Parkinson,"[1.0, 7.67, 5.17]"
2015,Moche Rip Curl Pro Portugal,Round 5,Heat 1 Watch replay,Kolohe Andino,"[5.5, 0.5, 4.5, 5.17]"
2015,Moche Rip Curl Pro Portugal,Round 5,Heat 2 Watch replay,Brett Simpson,"[6.0, 2.57, 3.13, 3.77]"
2015,Moche Rip Curl Pro Portugal,Round 5,Heat 2 Watch replay,Nat Young,"[2.83, 1.97, 3.5, 0.27, 1.27, 0.8, 0.5]"
2015,Moche Rip Curl Pro Portugal,Round 5,Heat 3 Watch replay,Vasco Ribeiro,"[0.2, 0.37, 1.5, 3.27, 2.0, 1.7, 1.23, 3.93, 6.5, 2.63]"
2015,Moche Rip Curl Pro Portugal,Round 5,Heat 3 Watch replay,Michel Bourez,"[0.43, 3.5, 2.17, 4.67, 5.1]"
2015,Moche Rip Curl Pro Portugal,Round 5,Heat 4 Watch replay,Gabriel Medina,"[1.23, 3.07, 3.93, 3.2, 3.23, 3.57, 5.33]"
2015,Moche Rip Curl Pro Portugal,Round 5,Heat 4 Watch replay,Keanu Asing,"[2.83, 0.67, 1.3, 1.0, 1.0, 0.5, 0.67, 2.47]"
2015,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 1 Watch replay,Filipe Toledo,"[7.5, 2.23, 1.0, 2.23, 0.93, 2.87]"
2015,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 1 Watch replay,Joel Parkinson,"[5.0, 0.2, 3.67, 0.93, 0.5, 2.0]"
2015,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 2 Watch replay,Brett Simpson,"[1.17, 1.23, 0.7, 1.67, 6.17, 2.17, 4.37]"
2015,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 2 Watch replay,Frederico Morais,"[0.5, 3.17, 4.67, 0.9, 3.2, 1.07, 4.93, 5.53]"
2015,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 3 Watch replay,Vasco Ribeiro,"[6.17, 7.17, 5.67, 0.9]"
2015,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 3 Watch replay,Jeremy Flores,"[0.43, 3.5, 0.3, 0.27, 4.67, 0.57, 0.87, 0.3]"
