year,event,round,heat,name,scores
2017,Oi Rio Pro,Round 2,Heat 1 Watch replay,Yago Dora,"[3.0, 4.0, 5.17]"
2017,Oi Rio Pro,Round 2,Heat 1 Watch replay,Kolohe Andino,"[2.17, 0.2, 0.3, 0.87, 6.0, 6.23, 7.0]"
2017,Oi Rio Pro,Round 2,Heat 2 Watch replay,Owen Wright,"[2.33, 2.0, 5.43, 6.57, 1.0, 0.77, 7.5]"
2017,Oi Rio Pro,Round 2,Heat 2 Watch replay,Bino Lopes,"[2.83, 0.87, 0.43, 5.67, 1.7, 3.3, 0.7]"
2017,Oi Rio Pro,Round 2,Heat 3 Watch replay,Gabriel Medina,"[1.5, 4.0, 6.6, 0.43, 6.0, 0.57, 0.67]"
2017,Oi Rio Pro,Round 2,Heat 3 Watch replay,Jesse Mendes,"[5.83, 1.2, 2.83, 1.2, 0.27, 4.83, 2.0, 2.43]"
2017,Oi Rio Pro,Round 2,Heat 4 Watch replay,Matt Wilkinson,"[5.5, 1.6, 2.07, 4.4, 5.5, 3.07, 4.93]"
2017,Oi Rio Pro,Round 2,Heat 4 Watch replay,Leonardo Fioravanti,"[3.93, 0.5, 1.9, 2.5, 0.43, 6.5, 0.73, 0.5, 3.77, 0.2]"
2017,Oi Rio Pro,Round 2,Heat 5 Watch replay,Jadson Andre,"[4.83, 3.0, 0.2, 3.5, 0.5, 0.3, 1.4, 4.7, 3.9]"
2017,Oi Rio Pro,Round 2,Heat 5 Watch replay,Michel Bourez,"[0.83, 1.13, 6.6, 0.63, 3.67, 2.67, 2.17, 0.2]"
2017,Oi Rio Pro,Round 2,Heat 6 Watch replay,Sebastian Zietz,"[0.43, 2.17, 5.17, 0.27, 5.27]"
2017,Oi Rio Pro,Round 2,Heat 6 Watch replay,Ethan Ewing,"[0.87, 2.8, 2.27, 0.67, 0.37]"
2017,Oi Rio Pro,Round 2,Heat 7 Watch replay,Caio Ibelli,"[3.77, 4.83, 1.27, 6.1, 6.17, 2.5]"
