year,event,round,heat,name,scores
2009,Rip Curl Pro Bells Beach,Round 2,Heat 1 ,C.J. Hobgood,"[6.17, 7.67, 8.33, 2.9]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 1 ,Mick Campbell,"[3.0, 0.5, 6.33, 1.67, 3.83, 0.33, 4.67]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 2 ,Taylor Knox,"[7.33, 7.33, 1.2, 1.0, 4.33, 8.5, 8.43, 1.07]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 2 ,Chris Ward,"[1.0, 3.17, 0.8, 5.17, 5.5, 1.87, 1.73]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 3 ,Kai Otton,"[8.0, 4.67, 3.5, 1.07, 3.57, 0.5, 1.67, 2.77]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 3 ,Dayyan Neve,"[3.83, 2.67, 1.5, 6.5, 6.0]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 4 ,Joel Parkinson,"[7.0, 9.23, 1.0, 7.17, 0.43, 6.0, 0.87, 6.67, 7.53]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 4 ,Michel Bourez,"[5.83, 0.93, 5.83, 2.33]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 5 ,Mick Fanning,"[8.83, 0.5, 8.33, 2.77, 7.67, 6.17]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 5 ,Tiago Pires,"[3.5, 8.77, 1.5, 6.5, 1.93]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 6 ,Bobby Martinez,"[6.17, 7.67, 8.73, 2.63, 2.07]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 6 ,Tim Boal,"[6.17, 1.67, 0.73, 6.33, 3.17, 2.5, 1.3]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 7 ,Jordy Smith,"[5.5, 7.5, 4.0]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 7 ,Damien Hobgood,"[2.17, 3.83, 7.17, 2.07, 5.0]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 8 ,Owen Wright,"[0.43, 7.67, 2.0, 7.0, 1.0, 5.0]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 8 ,Kelly Slater,"[5.67, 7.0, 6.17, 6.83, 0.57]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 9 ,Adam Robertson,"[0.9, 6.0, 7.67, 0.27, 6.93, 8.43]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 9 ,Bede Durbidge,"[6.33, 7.67, 8.17, 1.33, 0.83]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 10 ,Tom Whitaker,"[7.17, 1.0, 3.33, 5.4]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 10 ,Jihad Khodr,"[3.67, 2.83, 1.77, 4.67, 5.0]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 11 ,Drew Courtney,"[4.0, 2.33, 9.0, 1.0, 5.93, 7.07, 1.3, 0.5, 1.13, 1.27]"
2009,Rip Curl Pro Bells Beach,Round 2,Heat 11 ,Adriano de Souza,"[7.0, 3.17, 7.67, 7.93, 3.47]"
