year,event,round,heat,name,scores
2008,Billabong Pro J-Bay,Round 2,Heat 1 ,Joel Parkinson,"[1.0, 2.4, 7.83, 0.23, 6.67, 4.0, 0.9, 8.5]"
2008,Billabong Pro J-Bay,Round 2,Heat 1 ,Mark Occhilupo,"[2.67, 4.17, 0.67, 0.87, 3.17, 5.5]"
2008,Billabong Pro J-Bay,Round 2,Heat 2 ,Andy Irons,"[3.33, 7.5, 7.67]"
2008,Billabong Pro J-Bay,Round 2,Heat 2 ,Granger Larsen,"[0.47, 4.5, 5.0, 3.27, 3.83, 6.83]"
2008,Billabong Pro J-Bay,Round 2,Heat 3 ,Bobby Martinez,"[0.5, 10.0, 4.67, 6.33]"
2008,Billabong Pro J-Bay,Round 2,Heat 3 ,Rudy Palmboom,"[2.0, 2.33]"
2008,Billabong Pro J-Bay,Round 2,Heat 4 ,Adrian Buchan,"[0.57, 0.2, 1.67, 7.67, 5.4, 4.0, 2.33]"
2008,Billabong Pro J-Bay,Round 2,Heat 4 ,Nic Muscroft,"[5.67, 5.33]"
2008,Billabong Pro J-Bay,Round 2,Heat 5 ,Jeremy Flores,"[8.0, 2.5, 5.17, 7.67]"
2008,Billabong Pro J-Bay,Round 2,Heat 5 ,Ricky Basnett,"[5.17, 4.17, 6.17]"
2008,Billabong Pro J-Bay,Round 2,Heat 6 ,Luke Stedman,"[5.67, 5.33, 1.4, 1.07, 6.33]"
2008,Billabong Pro J-Bay,Round 2,Heat 6 ,Daniel Ross,"[7.17, 0.43]"
2008,Billabong Pro J-Bay,Round 2,Heat 7 ,Kai Otton,"[2.0, 7.0, 7.27, 4.33, 0.37]"
2008,Billabong Pro J-Bay,Round 2,Heat 7 ,Jihad Khodr,"[7.67, 4.17, 6.27]"
2008,Billabong Pro J-Bay,Round 2,Heat 8 ,Travis Logie,"[4.67, 2.67, 0.8, 5.5, 7.33, 3.9, 8.17]"
2008,Billabong Pro J-Bay,Round 2,Heat 8 ,Tim Reyes,"[1.0, 0.5, 3.33, 4.67, 7.0, 5.0]"
2008,Billabong Pro J-Bay,Round 2,Heat 9 ,Pancho Sullivan,[]
2008,Billabong Pro J-Bay,Round 2,Heat 10 ,Dayyan Neve,[]
2008,Billabong Pro J-Bay,Round 2,Heat 10 ,Tiago Pires,"[8.33, 7.33, 3.17, 4.67, 0.9, 1.5, 2.67]"
2008,Billabong Pro J-Bay,Round 2,Heat 11 ,Heitor Alves,"[0.73, 6.5, 4.43, 7.5, 7.0]"
2008,Billabong Pro J-Bay,Round 2,Heat 11 ,Dane Reynolds,"[3.33, 0.93, 8.33, 5.83, 5.5, 8.33]"
2008,Billabong Pro J-Bay,Round 2,Heat 12 ,Tom Whitaker,"[4.17, 6.33, 3.87, 7.5, 3.13, 1.0, 1.97]"
2008,Billabong Pro J-Bay,Round 2,Heat 12 ,Rodrigo Dornelles,"[6.33, 3.67, 7.83, 6.07, 7.27]"
2008,Billabong Pro J-Bay,Round 2,Heat 13 ,Mick Campbell,"[1.17, 0.83, 1.13, 6.83, 6.87]"
2008,Billabong Pro J-Bay,Round 2,Heat 13 ,Damien Hobgood,"[0.43, 6.67, 0.8, 7.5, 6.5, 2.17, 7.63, 0.5, 7.67]"
2008,Billabong Pro J-Bay,Round 2,Heat 14 ,Luke Munro,"[4.17, 4.0, 0.87, 0.63, 5.33]"
2008,Billabong Pro J-Bay,Round 2,Heat 14 ,Ben Dunn,"[1.83, 9.33, 7.0, 2.4, 0.37, 0.33, 0.7]"
2008,Billabong Pro J-Bay,Round 2,Heat 15 ,Jordy Smith,"[7.17, 1.67, 2.57, 5.33, 0.4]"
2008,Billabong Pro J-Bay,Round 2,Heat 15 ,Neco Padaratz,"[9.0, 0.2, 0.57, 0.87, 9.6, 1.0, 2.67]"
2008,Billabong Pro J-Bay,Round 2,Heat 16 ,Chris Ward,"[3.33, 6.83, 4.5]"
2008,Billabong Pro J-Bay,Round 2,Heat 16 ,Mikael Picon,"[7.33, 1.9, 2.5, 1.97, 3.5, 5.83, 2.07, 3.77]"
2008,Billabong Pro J-Bay,Round 1,Heat 1 ,Roy Powers,"[4.0, 5.5, 7.5]"
2008,Billabong Pro J-Bay,Round 1,Heat 1 ,Adrian Buchan,"[6.5, 0.5, 4.83, 0.77, 6.17]"
2008,Billabong Pro J-Bay,Round 1,Heat 1 ,Tiago Pires,"[6.17, 2.5, 3.67]"
2008,Billabong Pro J-Bay,Round 1,Heat 2 ,Jay Thompson,"[0.67, 6.67, 3.9, 2.63, 1.77]"
2008,Billabong Pro J-Bay,Round 1,Heat 2 ,Bobby Martinez,"[4.33, 1.5, 2.0, 5.37]"
2008,Billabong Pro J-Bay,Round 1,Heat 3 ,Adriano de Souza,[]
2008,Billabong Pro J-Bay,Round 1,Heat 3 ,Jordy Smith,"[4.33, 9.0, 3.37, 5.67, 0.83, 2.93]"
2008,Billabong Pro J-Bay,Round 1,Heat 3 ,Travis Logie,"[3.17, 6.17, 1.83, 1.33, 7.17, 5.73, 2.23, 6.37, 0.27]"
2008,Billabong Pro J-Bay,Round 1,Heat 4 ,C.J. Hobgood,"[2.77, 3.93, 6.77, 4.67, 3.47, 4.53]"
2008,Billabong Pro J-Bay,Round 1,Heat 4 ,Ben Dunn,"[4.17, 7.33, 6.6]"
2008,Billabong Pro J-Bay,Round 1,Heat 4 ,Jihad Khodr,"[2.0, 3.07, 5.83, 6.23, 3.33]"
2008,Billabong Pro J-Bay,Round 1,Heat 5 ,Bruce Irons,"[5.17, 0.5, 6.1, 1.67]"
2008,Billabong Pro J-Bay,Round 1,Heat 5 ,Andy Irons,"[0.83, 1.33, 3.33, 0.3, 6.5, 0.2, 5.57]"
2008,Billabong Pro J-Bay,Round 1,Heat 5 ,Daniel Ross,"[2.17, 5.5, 5.6, 1.67, 6.2]"
2008,Billabong Pro J-Bay,Round 1,Heat 6 ,Bede Durbidge,"[3.67, 3.0, 2.63, 6.83, 4.5]"
2008,Billabong Pro J-Bay,Round 1,Heat 6 ,Ricky Basnett,"[0.67, 1.07, 1.53, 5.0, 6.5, 8.5]"
2008,Billabong Pro J-Bay,Round 1,Heat 6 ,Damien Hobgood,"[1.5, 2.67, 5.5, 2.0, 7.33, 2.8]"
2008,Billabong Pro J-Bay,Round 1,Heat 7 ,Taylor Knox,"[6.83, 1.1, 1.17, 5.93]"
2008,Billabong Pro J-Bay,Round 1,Heat 7 ,Joel Parkinson,"[0.37, 9.0, 7.33, 2.27, 2.4, 2.07, 0.5, 0.33, 9.9, 0.83, 9.8]"
2008,Billabong Pro J-Bay,Round 1,Heat 7 ,Nic Muscroft,"[4.67, 5.83, 8.0, 1.0, 5.63, 6.57, 10.0]"
2008,Billabong Pro J-Bay,Round 1,Heat 8 ,Kelly Slater,"[2.5, 6.07, 0.57, 2.73, 8.7]"
2008,Billabong Pro J-Bay,Round 1,Heat 8 ,Dayyan Neve,"[6.67, 2.83, 7.83, 0.37, 0.63, 8.83]"
2008,Billabong Pro J-Bay,Round 1,Heat 8 ,Mark Occhilupo,"[3.17, 4.33, 4.83, 2.4, 4.33, 5.83]"
2008,Billabong Pro J-Bay,Round 1,Heat 9 ,Mick Fanning,"[0.5, 1.67, 2.1, 6.0, 1.23, 2.77]"
2008,Billabong Pro J-Bay,Round 1,Heat 9 ,Dane Reynolds,"[5.0, 5.33, 7.83, 8.5, 2.07, 2.77, 8.37]"
2008,Billabong Pro J-Bay,Round 1,Heat 9 ,Granger Larsen,"[1.67, 5.83, 3.77, 7.83, 6.23, 4.9, 3.57]"
2008,Billabong Pro J-Bay,Round 1,Heat 10 ,Taj Burrow,"[4.0, 1.77, 3.17, 4.73, 5.33]"
2008,Billabong Pro J-Bay,Round 1,Heat 10 ,Rudy Palmboom,"[9.93, 2.57, 1.4, 5.5, 0.43, 2.63, 0.5, 5.93]"
2008,Billabong Pro J-Bay,Round 1,Heat 10 ,Tom Whitaker,"[2.5, 5.0, 3.83, 1.77, 1.0, 5.5, 1.4, 0.63]"
2008,Billabong Pro J-Bay,Round 1,Heat 11 ,Royden Bryson,"[1.17, 7.17, 1.53, 1.77, 0.6, 1.8, 2.93]"
2008,Billabong Pro J-Bay,Round 1,Heat 11 ,Jeremy Flores,"[6.17, 3.23, 1.77, 6.67, 8.77, 7.23]"
2008,Billabong Pro J-Bay,Round 1,Heat 11 ,Chris Ward,"[0.43, 6.33, 2.67, 7.67, 4.37, 3.57, 2.17, 0.73, 4.97]"
2008,Billabong Pro J-Bay,Round 1,Heat 12 ,Daniel Wills,"[0.43, 0.73, 4.67, 5.23, 0.43, 0.53, 2.17, 1.77, 3.3]"
2008,Billabong Pro J-Bay,Round 1,Heat 12 ,Luke Stedman,"[8.0, 0.43, 4.83, 6.5]"
2008,Billabong Pro J-Bay,Round 1,Heat 12 ,Mikael Picon,"[2.17, 2.33, 9.1, 3.43]"
2008,Billabong Pro J-Bay,Round 1,Heat 13 ,Leonardo Neves,"[3.5, 3.5, 6.67, 4.0, 1.4, 1.43]"
2008,Billabong Pro J-Bay,Round 1,Heat 13 ,Kai Otton,"[1.67, 2.5, 3.0, 1.03, 5.07, 6.67, 6.77]"
2008,Billabong Pro J-Bay,Round 1,Heat 13 ,Neco Padaratz,"[5.67, 2.9, 4.0, 0.37, 0.23, 5.37, 1.67, 2.83]"
2008,Billabong Pro J-Bay,Round 1,Heat 14 ,Freddy Patacchia Jr.,"[0.93, 5.67, 4.5, 0.43, 5.1, 4.43, 1.33, 0.9, 3.03, 0.87]"
2008,Billabong Pro J-Bay,Round 1,Heat 14 ,Heitor Alves,"[8.5, 7.77, 1.83, 0.23, 4.4, 0.63]"
2008,Billabong Pro J-Bay,Round 1,Heat 14 ,Tim Reyes,"[3.67, 4.83, 6.67, 0.5, 4.5]"
2008,Billabong Pro J-Bay,Round 1,Heat 15 ,Dean Morrison,"[2.5, 0.6, 3.57, 5.83, 0.87, 5.53]"
2008,Billabong Pro J-Bay,Round 1,Heat 15 ,Rodrigo Dornelles,"[1.0, 6.5, 2.33, 5.93, 7.83]"
2008,Billabong Pro J-Bay,Round 1,Heat 15 ,Luke Munro,"[3.0, 5.67, 1.27, 6.57]"
2008,Billabong Pro J-Bay,Round 1,Heat 16 ,Kieren Perrow,"[3.77, 2.53, 2.73, 4.83, 2.33, 1.73]"
2008,Billabong Pro J-Bay,Round 1,Heat 16 ,Mick Campbell,"[6.17, 1.0, 5.33, 4.83, 0.33, 7.33, 1.0]"
2008,Billabong Pro J-Bay,Round 1,Heat 16 ,Pancho Sullivan,"[2.67, 1.5, 0.83, 4.17, 4.0, 0.57, 2.0, 2.93]"
2008,Billabong Pro J-Bay,Round 3,Heat 1 ,Bede Durbidge,"[0.43, 6.5, 0.53, 5.83, 6.37]"
2008,Billabong Pro J-Bay,Round 3,Heat 1 ,Leonardo Neves,"[3.5, 2.17, 4.13]"
2008,Billabong Pro J-Bay,Round 3,Heat 2 ,Roy Powers,"[4.67, 7.67]"
2008,Billabong Pro J-Bay,Round 3,Heat 2 ,Luke Stedman,"[8.0, 3.33, 3.33]"
2008,Billabong Pro J-Bay,Round 3,Heat 3 ,Kai Otton,"[6.67, 1.5, 8.33, 3.83]"
2008,Billabong Pro J-Bay,Round 3,Heat 3 ,Jay Thompson,"[4.0, 2.5, 5.17, 6.83]"
2008,Billabong Pro J-Bay,Round 3,Heat 4 ,Joel Parkinson,"[4.83, 9.17, 3.83]"
2008,Billabong Pro J-Bay,Round 3,Heat 4 ,Daniel Wills,"[0.77, 0.43, 5.5, 1.0, 6.0]"
2008,Billabong Pro J-Bay,Round 3,Heat 5 ,Adriano de Souza,"[3.33, 0.23, 7.5, 4.33]"
2008,Billabong Pro J-Bay,Round 3,Heat 5 ,Mick Campbell,"[1.23, 0.87, 4.17, 0.9]"
2008,Billabong Pro J-Bay,Round 3,Heat 6 ,Bobby Martinez,"[6.83, 8.17]"
2008,Billabong Pro J-Bay,Round 3,Heat 6 ,Luke Munro,"[0.57, 1.07, 4.5, 0.27, 3.0, 6.17]"
2008,Billabong Pro J-Bay,Round 3,Heat 7 ,Tom Whitaker,"[1.0, 6.67, 2.8, 3.8]"
2008,Billabong Pro J-Bay,Round 3,Heat 7 ,Taylor Knox,"[2.67, 3.5, 2.4]"
2008,Billabong Pro J-Bay,Round 3,Heat 8 ,Kelly Slater,"[9.17, 1.83, 1.93, 0.5, 9.97, 1.3, 1.23, 7.17, 0.93, 6.5]"
2008,Billabong Pro J-Bay,Round 3,Heat 8 ,Travis Logie,"[7.33, 4.67, 0.53, 4.73]"
2008,Billabong Pro J-Bay,Round 3,Heat 9 ,Mick Fanning,"[8.17, 1.77, 8.33, 5.33, 0.37, 0.97, 2.0, 6.03]"
2008,Billabong Pro J-Bay,Round 3,Heat 10 ,Bruce Irons,[]
2008,Billabong Pro J-Bay,Round 3,Heat 10 ,Dayyan Neve,"[3.5, 1.0, 6.0]"
2008,Billabong Pro J-Bay,Round 3,Heat 11 ,C.J. Hobgood,"[1.5, 5.5, 2.83, 0.43, 1.43]"
2008,Billabong Pro J-Bay,Round 3,Heat 11 ,Kieren Perrow,"[6.5, 3.7]"
2008,Billabong Pro J-Bay,Round 3,Heat 12 ,Freddy Patacchia Jr.,"[3.33, 3.17, 2.77, 0.43, 1.07]"
2008,Billabong Pro J-Bay,Round 3,Heat 12 ,Adrian Buchan,"[8.5, 6.0, 5.5]"
2008,Billabong Pro J-Bay,Round 3,Heat 13 ,Taj Burrow,"[3.0, 2.0, 2.87, 0.27, 4.33, 2.17, 3.47, 1.6, 7.17]"
2008,Billabong Pro J-Bay,Round 3,Heat 13 ,Royden Bryson,"[4.33, 7.67, 8.67, 3.1, 7.93, 9.67]"
2008,Billabong Pro J-Bay,Round 3,Heat 14 ,Jordy Smith,"[6.33, 1.67, 4.83, 2.5, 1.53]"
2008,Billabong Pro J-Bay,Round 3,Heat 14 ,Dean Morrison,"[4.5, 8.17, 1.2, 8.0, 2.4, 2.17]"
2008,Billabong Pro J-Bay,Round 3,Heat 15 ,Andy Irons,"[1.0, 1.0, 5.5, 3.23]"
2008,Billabong Pro J-Bay,Round 3,Heat 15 ,Heitor Alves,"[2.83, 1.5, 7.67, 2.83]"
2008,Billabong Pro J-Bay,Round 3,Heat 16 ,Jeremy Flores,"[0.5, 3.83, 5.83, 1.0, 2.0]"
2008,Billabong Pro J-Bay,Round 3,Heat 16 ,Chris Ward,"[8.0, 7.0, 1.0, 5.0]"
2008,Billabong Pro J-Bay,Round 4,Heat 1 ,Bede Durbidge,"[5.33, 7.0, 3.33, 5.03]"
2008,Billabong Pro J-Bay,Round 4,Heat 1 ,Roy Powers,"[0.23, 4.33, 1.6, 4.17, 4.23]"
2008,Billabong Pro J-Bay,Round 4,Heat 2 ,Joel Parkinson,"[7.17, 4.33, 6.0, 6.07, 8.27, 1.27, 3.8]"
2008,Billabong Pro J-Bay,Round 4,Heat 2 ,Kai Otton,"[0.3, 7.17, 4.17, 1.5, 0.93, 0.3, 8.0]"
2008,Billabong Pro J-Bay,Round 4,Heat 3 ,Adriano de Souza,"[6.83, 0.37, 7.5, 0.87, 2.93]"
2008,Billabong Pro J-Bay,Round 4,Heat 3 ,Bobby Martinez,"[3.17, 0.77, 2.0, 2.67, 1.5, 0.4]"
2008,Billabong Pro J-Bay,Round 4,Heat 4 ,Kelly Slater,"[0.57, 2.83, 4.33, 9.7, 2.6, 8.33, 1.07, 2.07]"
2008,Billabong Pro J-Bay,Round 4,Heat 4 ,Tom Whitaker,"[6.67, 1.0, 2.6, 4.0, 1.77]"
2008,Billabong Pro J-Bay,Round 4,Heat 5 ,Mick Fanning,"[0.9, 5.17, 6.0, 7.17, 4.33, 0.2, 0.3, 9.27]"
2008,Billabong Pro J-Bay,Round 4,Heat 5 ,Bruce Irons,"[1.5, 6.83, 2.83, 3.4, 6.5]"
2008,Billabong Pro J-Bay,Round 4,Heat 6 ,C.J. Hobgood,"[0.5, 0.6, 8.33, 5.5, 5.93, 6.43, 0.37]"
2008,Billabong Pro J-Bay,Round 4,Heat 6 ,Freddy Patacchia Jr.,"[0.47, 0.23, 2.83, 3.5, 0.37, 6.83, 1.1]"
2008,Billabong Pro J-Bay,Round 4,Heat 7 ,Taj Burrow,"[0.5, 7.17, 9.77, 0.83, 7.23]"
2008,Billabong Pro J-Bay,Round 4,Heat 7 ,Jordy Smith,"[7.83, 4.0, 8.93, 3.0]"
2008,Billabong Pro J-Bay,Round 4,Heat 8 ,Andy Irons,"[1.0, 6.17, 2.0, 5.17, 0.5]"
2008,Billabong Pro J-Bay,Round 4,Heat 8 ,Jeremy Flores,"[3.83, 1.4]"
2008,Billabong Pro J-Bay,Quarterfinal,Heat 1 ,Joel Parkinson,"[6.67, 8.67, 2.0, 2.67, 9.07, 2.37]"
2008,Billabong Pro J-Bay,Quarterfinal,Heat 1 ,Bede Durbidge,"[0.43, 6.0, 8.0, 1.5, 1.4, 4.67]"
2008,Billabong Pro J-Bay,Quarterfinal,Heat 2 ,Kelly Slater,"[7.67, 0.5, 0.2, 7.5, 5.57]"
2008,Billabong Pro J-Bay,Quarterfinal,Heat 2 ,Adriano de Souza,"[0.6, 4.17, 5.67, 0.73]"
2008,Billabong Pro J-Bay,Quarterfinal,Heat 3 ,Mick Fanning,"[6.5, 1.4, 6.6, 7.67, 1.73, 5.6]"
2008,Billabong Pro J-Bay,Quarterfinal,Heat 3 ,C.J. Hobgood,"[2.5, 5.93, 3.67]"
2008,Billabong Pro J-Bay,Quarterfinal,Heat 4 ,Taj Burrow,"[0.5, 2.0, 3.67, 5.33, 7.5, 6.07, 0.7, 1.1]"
2008,Billabong Pro J-Bay,Quarterfinal,Heat 4 ,Andy Irons,"[1.5, 6.0, 2.47, 1.13, 1.2, 1.0]"
2008,Billabong Pro J-Bay,Semifinal,Heat 1 ,Kelly Slater,"[3.33, 8.0, 1.3, 1.17, 0.5, 2.0, 7.0, 0.57]"
2008,Billabong Pro J-Bay,Semifinal,Heat 1 ,Joel Parkinson,"[9.17, 0.8, 5.0, 3.57, 3.83, 2.53]"
2008,Billabong Pro J-Bay,Semifinal,Heat 2 ,Mick Fanning,"[7.67, 0.93, 5.0, 9.17, 3.17, 1.4, 2.8, 0.5]"
2008,Billabong Pro J-Bay,Semifinal,Heat 2 ,Taj Burrow,"[1.0, 6.0, 1.07, 5.4, 0.23, 0.33, 5.83, 0.87]"
2008,Billabong Pro J-Bay,Final,Heat 1 ,Kelly Slater,"[3.33, 1.83, 0.93, 0.43, 2.67, 3.9, 8.5, 5.6, 2.57, 8.23, 0.8]"
2008,Billabong Pro J-Bay,Final,Heat 1 ,Mick Fanning,"[1.5, 2.83, 1.63, 4.67, 2.6, 4.73, 3.0, 1.1]"
