year,event,round,heat,name,scores
2013,Billabong Rio Pro,Round 2,Heat 1 ,Taj Burrow,"[6.67, 4.67, 3.87, 2.4, 0.3, 0.93, 4.57, 0.3, 0.63, 0.6]"
2013,Billabong Rio Pro,Round 2,Heat 1 ,Gustavo Fernandes,"[0.2, 4.33, 2.0, 3.33, 0.37, 4.67, 4.93, 5.77, 0.43]"
2013,Billabong Rio Pro,Round 2,Heat 2 ,Josh Kerr,"[3.33, 9.77, 0.73, 4.83, 3.2, 1.1, 0.27, 1.1, 0.5, 0.5, 8.17]"
2013,Billabong Rio Pro,Round 2,Heat 2 ,Messias Felix,"[1.67, 3.4]"
2013,Billabong Rio Pro,Round 2,Heat 3 ,Julian Wilson,"[7.83, 5.0, 5.73, 3.73, 0.43, 1.9]"
2013,Billabong Rio Pro,Round 2,Heat 3 ,Jack Freestone,"[1.17, 0.67, 0.83, 5.5, 4.1, 1.73, 3.57, 0.4, 0.3]"
2013,Billabong Rio Pro,Round 2,Heat 4 ,Jeremy Flores,"[0.3, 0.57, 4.5, 0.23, 0.43, 1.0, 0.57, 7.0, 0.8, 4.0, 4.33, 0.87]"
2013,Billabong Rio Pro,Round 2,Heat 4 ,Ricardo dos Santos,"[1.93, 2.07, 0.5, 3.0, 0.37, 3.4, 1.0, 0.8, 0.8, 0.93, 0.23, 4.07, 0.43, 1.0, 1.3]"
2013,Billabong Rio Pro,Round 2,Heat 5 ,Michel Bourez,"[0.37, 0.6, 2.5, 1.57, 0.23, 3.1, 2.63, 0.53, 3.83, 6.33]"
2013,Billabong Rio Pro,Round 2,Heat 5 ,Yadin Nicol,"[1.1, 3.67, 0.6, 0.27, 2.1, 0.9, 1.37, 5.0]"
2013,Billabong Rio Pro,Round 2,Heat 6 ,C.J. Hobgood,"[3.33, 0.67, 0.3, 6.5, 1.0, 6.0, 0.57, 6.67, 0.4]"
2013,Billabong Rio Pro,Round 2,Heat 6 ,Dusty Payne,"[3.83, 3.93, 3.27, 2.43, 0.47, 4.17, 0.47]"
2013,Billabong Rio Pro,Round 2,Heat 7 ,Adrian Buchan,"[1.0, 0.8, 3.83, 5.93, 9.0]"
2013,Billabong Rio Pro,Round 2,Heat 7 ,Raoni Monteiro,"[7.83, 2.0, 2.77, 0.83, 0.5, 6.5]"
2013,Billabong Rio Pro,Round 2,Heat 8 ,Kai Otton,"[1.0, 3.57, 2.77, 0.57, 6.67, 0.9, 5.57]"
