year,event,round,heat,name,scores
2011,Quiksilver Pro France,Round 2,Heat 1 ,Ramzi Boukhiam,"[4.6, 4.6, 0.77, 3.83]"
2011,Quiksilver Pro France,Round 2,Heat 1 ,Joel Parkinson,"[1.7, 4.67, 0.5, 3.83, 4.17]"
2011,Quiksilver Pro France,Round 2,Heat 2 ,Jeremy Flores,"[8.0, 0.7, 4.67, 2.33]"
2011,Quiksilver Pro France,Round 2,Heat 2 ,Marc Lacomare,"[1.07, 6.0, 0.5, 1.5, 1.3, 0.8]"
2011,Quiksilver Pro France,Round 2,Heat 3 ,Dane Reynolds,"[1.43, 1.17, 0.2, 0.37, 8.23, 5.83, 1.0]"
2011,Quiksilver Pro France,Round 2,Heat 3 ,Adriano de Souza,"[0.2, 3.67, 5.0, 3.7, 5.6]"
2011,Quiksilver Pro France,Round 2,Heat 4 ,Tiago Pires,"[2.83, 7.5, 5.6, 3.9]"
2011,Quiksilver Pro France,Round 2,Heat 4 ,Josh Kerr,"[4.5, 4.93, 6.83, 1.5, 0.67, 0.2]"
2011,Quiksilver Pro France,Round 2,Heat 5 ,Alejo Muniz,"[3.33, 5.0, 7.0, 0.93]"
2011,Quiksilver Pro France,Round 2,Heat 5 ,John John Florence,"[3.27, 2.27, 1.07, 1.67, 3.53, 8.33]"
2011,Quiksilver Pro France,Round 2,Heat 6 ,Kai Otton,"[0.83, 4.6, 4.0, 7.5, 3.6, 5.1]"
2011,Quiksilver Pro France,Round 2,Heat 6 ,Adam Melling,"[5.7, 0.83, 6.43, 0.43]"
2011,Quiksilver Pro France,Round 2,Heat 7 ,Gabriel Medina,"[0.93, 3.0, 5.5, 5.17, 3.3, 1.27, 6.93]"
2011,Quiksilver Pro France,Round 2,Heat 7 ,Dusty Payne,"[3.67, 0.37, 2.57, 3.93, 0.5]"
2011,Quiksilver Pro France,Round 2,Heat 8 ,Bede Durbidge,"[2.33, 5.57, 0.23, 0.5, 2.3, 6.0, 0.9, 1.83]"
2011,Quiksilver Pro France,Round 2,Heat 8 ,Daniel Ross,"[5.0, 6.5, 2.53]"
2011,Quiksilver Pro France,Round 2,Heat 9 ,Miguel Pupo,"[4.5, 0.67, 6.27, 6.43, 3.5, 1.27, 0.3]"
2011,Quiksilver Pro France,Round 2,Heat 9 ,Raoni Monteiro,"[1.07, 6.83, 2.5, 0.43, 5.77, 0.2]"
2011,Quiksilver Pro France,Round 2,Heat 10 ,Patrick Gudauskas,"[5.17, 5.1, 0.6, 5.53, 7.0, 5.23]"
2011,Quiksilver Pro France,Round 2,Heat 10 ,Matt Wilkinson,"[2.5, 1.33, 0.37, 2.33, 4.0, 0.57, 0.93]"
2011,Quiksilver Pro France,Round 2,Heat 11 ,Brett Simpson,"[0.43, 7.83, 0.7, 0.6, 0.83, 5.93, 1.13, 0.3, 0.7, 0.87]"
2011,Quiksilver Pro France,Round 2,Heat 11 ,Freddy Patacchia Jr.,"[0.5, 1.43, 2.0, 4.67, 3.0]"
2011,Quiksilver Pro France,Round 2,Heat 12 ,Kieren Perrow,"[7.67, 4.83, 7.17, 4.0]"
2011,Quiksilver Pro France,Round 2,Heat 12 ,Chris Davidson,"[0.23, 2.0, 0.37, 1.33, 7.33, 2.33, 0.4, 0.5, 3.0, 5.23]"
