year,event,round,heat,name,scores
2015,Rip Curl Pro Bells Beach,Round 2,Heat 1 Watch replay,Mick Fanning,"[2.67, 5.0, 6.0, 3.83, 0.2]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 1 Watch replay,Joe Van Dijk,"[0.37, 2.7, 2.4, 3.17, 1.33, 5.67]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 2 Watch replay,Adriano de Souza,"[6.0, 7.6, 8.67]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 2 Watch replay,C.J. Hobgood,"[2.03, 6.17, 7.67, 3.07, 7.87, 2.67]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 3 Watch replay,Taj Burrow,"[6.17, 2.7, 7.77, 4.17]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 3 Watch replay,Ricardo Christie,"[1.0, 0.27, 2.5, 1.2, 4.83, 8.0, 0.33, 7.27, 0.43]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 4 Watch replay,Keanu Asing,"[6.83, 7.83, 2.6]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 4 Watch replay,Michel Bourez,"[0.37, 1.67, 3.23, 0.87, 2.17]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 5 Watch replay,Filipe Toledo,"[3.07, 5.33, 7.5, 7.93]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 5 Watch replay,Dusty Payne,"[4.17, 5.07, 6.83, 8.27, 1.0]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 6 Watch replay,Kolohe Andino,"[4.83, 4.17, 1.5, 0.2, 6.17, 0.77, 4.7]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 6 Watch replay,Glenn Hall,"[3.0, 3.13, 0.23, 0.27, 1.57, 4.03, 0.5, 4.07]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 7 Watch replay,Adam Melling,"[8.67, 7.5, 5.17, 5.93, 6.27]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 7 Watch replay,Bede Durbidge,"[3.1, 1.5, 8.17, 0.93, 4.5, 7.83, 2.5, 3.0, 1.67]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 8 Watch replay,Jadson Andre,"[1.5, 3.0, 0.5, 6.33, 6.0, 0.7, 1.53, 2.07]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 8 Watch replay,Miguel Pupo,"[3.83, 5.0, 0.37, 5.17, 4.03]"
2015,Rip Curl Pro Bells Beach,Round 2,Heat 9 Watch replay,Matt Wilkinson,"[1.77, 6.0, 8.67]"
