year,event,round,heat,name,scores
2017,Quiksilver Pro France,Round 2,Heat 1 Watch replay,Marc Lacomare,"[4.67, 0.6, 6.0, 2.63, 7.27]"
2017,Quiksilver Pro France,Round 2,Heat 1 Watch replay,Julian Wilson,"[6.5, 0.43, 3.83, 4.5, 5.73]"
2017,Quiksilver Pro France,Round 2,Heat 2 Watch replay,Owen Wright,"[5.17, 6.67, 6.93, 5.43]"
2017,Quiksilver Pro France,Round 2,Heat 2 Watch replay,Keanu Asing,"[5.0, 4.17, 2.0, 2.93, 6.17, 4.17]"
2017,Quiksilver Pro France,Round 2,Heat 3 Watch replay,Adriano de Souza,"[6.83, 5.0, 3.0, 7.67, 4.67, 3.53, 8.3]"
2017,Quiksilver Pro France,Round 2,Heat 3 Watch replay,Josh Kerr,"[5.33, 6.6, 1.93, 2.13, 4.77, 6.4, 1.0]"
2017,Quiksilver Pro France,Round 2,Heat 4 Watch replay,Miguel Pupo,"[6.0, 5.33, 3.17, 4.73, 6.27, 2.77]"
2017,Quiksilver Pro France,Round 2,Heat 4 Watch replay,Filipe Toledo,"[4.0, 0.57, 4.5, 0.43, 3.73, 0.43, 1.87]"
2017,Quiksilver Pro France,Round 2,Heat 5 Watch replay,Leonardo Fioravanti,"[7.17, 7.43, 5.27]"
2017,Quiksilver Pro France,Round 2,Heat 5 Watch replay,Connor O'Leary,"[6.0, 5.87, 1.8, 4.0]"
2017,Quiksilver Pro France,Round 2,Heat 6 Watch replay,Frederico Morais,"[6.5, 7.33, 6.7, 0.2, 5.33, 6.9, 7.93, 6.9]"
2017,Quiksilver Pro France,Round 2,Heat 6 Watch replay,Jack Freestone,"[0.6, 3.83, 3.07, 4.17, 7.2]"
2017,Quiksilver Pro France,Round 2,Heat 7 Watch replay,Kolohe Andino,"[5.17, 6.0, 7.5, 2.93, 6.0, 5.23]"
2017,Quiksilver Pro France,Round 2,Heat 7 Watch replay,Jadson Andre,"[5.6, 7.0, 5.23, 5.6, 4.93, 0.5, 3.83]"
