year,event,round,heat,name,scores
2010,Quiksilver Pro France,Round 2,Heat 1 ,Kelly Slater,"[4.5, 5.5, 0.57, 2.0, 0.57, 0.93, 3.6, 0.77]"
2010,Quiksilver Pro France,Round 2,Heat 1 ,Maxime Huscenot,"[1.5, 2.67, 3.07, 0.37, 1.0, 1.43, 0.67, 3.4, 4.0, 1.3, 0.87]"
2010,Quiksilver Pro France,Round 2,Heat 2 ,Julian Wilson,"[5.17, 4.83, 0.5, 6.27, 0.2]"
2010,Quiksilver Pro France,Round 2,Heat 2 ,Bede Durbidge,"[4.0, 0.43, 4.17, 5.67, 4.57, 0.43, 3.73]"
2010,Quiksilver Pro France,Round 2,Heat 3 ,Gabe Kling,"[3.83, 1.5, 4.4, 5.4, 1.83, 5.8, 5.0, 2.43, 1.4]"
2010,Quiksilver Pro France,Round 2,Heat 3 ,Adriano de Souza,"[6.17, 3.93, 0.6, 2.13, 3.5, 3.9]"
2010,Quiksilver Pro France,Round 2,Heat 4 ,Damien Hobgood,"[0.5, 7.5, 3.67, 2.53, 1.5]"
2010,Quiksilver Pro France,Round 2,Heat 4 ,Travis Logie,"[1.0, 4.0, 2.0, 5.5, 0.7, 1.2]"
2010,Quiksilver Pro France,Round 2,Heat 5 ,Luke Munro,"[1.1, 4.0, 1.6, 9.77, 0.5, 1.07, 6.67, 7.1, 0.93]"
2010,Quiksilver Pro France,Round 2,Heat 5 ,Andy Irons,"[0.5, 0.87, 9.07, 1.93, 0.8, 1.83]"
2010,Quiksilver Pro France,Round 2,Heat 6 ,Daniel Ross,"[1.7, 0.5, 1.57, 0.77, 0.57, 0.87, 0.3, 5.0, 0.83, 5.77, 2.17, 2.9]"
2010,Quiksilver Pro France,Round 2,Heat 6 ,Bobby Martinez,"[1.0, 0.97, 0.7, 0.87, 4.17]"
2010,Quiksilver Pro France,Round 2,Heat 7 ,Tom Whitaker,"[8.83, 4.5, 0.13, 0.5, 5.67]"
2010,Quiksilver Pro France,Round 2,Heat 7 ,Tiago Pires,"[0.8, 1.1, 2.83, 5.27, 1.37, 2.67, 1.2]"
2010,Quiksilver Pro France,Round 2,Heat 8 ,Jadson Andre,"[3.83, 4.23, 1.63, 6.5, 0.67, 1.33, 7.33]"
2010,Quiksilver Pro France,Round 2,Heat 8 ,Matt Wilkinson,"[0.3, 1.27, 1.2, 1.67, 4.0, 1.47, 0.5, 1.13, 5.0]"
2010,Quiksilver Pro France,Round 2,Heat 9 ,Michel Bourez,"[4.67, 1.6, 3.67, 0.6, 4.43]"
2010,Quiksilver Pro France,Round 2,Heat 9 ,Roy Powers,[2.33]
